Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'j3<I5i'	2020-12-03	2021-02-01	17	53	47	5.12	-0.56	34.85	65	12.52	4.52	62.45	4	2	83	-71	11	6	20.82	119.74
ETH-USDT	5m	'c3QlI['	2020-12-03	2021-02-01	11	64	36	6.05	-1.26	42.14	45	4.23	3.81	33.48	2	2	249	-45	5	6	13.18	119.74
ETH-USDT	5m	'j4LV)a'	2020-12-03	2021-02-01	40	55	45	5.6	-1.69	38.56	40	4.14	2.99	22.85	6	7	165	-91	16	24	49.74	119.74
ETH-USDT	5m	'p2QH5i'	2020-12-03	2021-02-01	16	62	38	2.95	-1.45	19.02	44	1.68	1.93	13.14	3	3	134	-130	7	9	19.36	119.74
ETH-USDT	5m	'q2QH5i'	2020-12-03	2021-02-01	16	62	38	2.95	-1.45	19.02	44	1.68	1.93	13.14	3	3	134	-130	7	9	19.36	119.74
ETH-USDT	5m	't3GlFA'	2020-12-03	2021-02-01	69	51	49	3.54	-4.86	23.15	41	0.72	1.31	4.76	3	5	199	-136	28	41	84.09	119.74
ETH-USDT	5m	':2R?5Z'	2020-12-03	2021-02-01	109	48	52	1.33	-5.24	8.22	33	0.15	0.59	1.57	4	10	108	-119	36	73	132.24	119.74
ETH-USDT	5m	':2u15Z'	2020-12-03	2021-02-01	109	48	52	1.32	-5.14	8.14	32	0.15	0.56	1.59	4	10	108	-118	35	74	132.34	119.74
ETH-USDT	5m	':2S?5Z'	2020-12-03	2021-02-01	109	48	52	1.23	-5.71	7.58	33	0.11	0.54	1.33	4	10	109	-119	36	73	132.01	119.74
ETH-USDT	5m	':2T?5Z'	2020-12-03	2021-02-01	109	48	52	1.03	-5.7	6.3	33	0.1	0.46	1.1	4	10	111	-118	36	73	131.43	119.74
ETH-USDT	5m	':2O?5Z'	2020-12-03	2021-02-01	109	48	52	0.97	-5.46	5.97	33	0.09	0.46	1.09	4	10	101	-118	36	73	131.84	119.74
ETH-USDT	5m	':2\\85Z'	2020-12-03	2021-02-01	109	48	52	0.81	-5.26	4.95	33	0.08	0.39	0.94	4	10	102	-118	36	73	131.88	119.74
ETH-USDT	5m	':2]95Z'	2020-12-03	2021-02-01	109	48	52	0.66	-5.6	4.01	33	0.06	0.33	0.72	4	10	108	-118	36	73	131.75	119.74
ETH-USDT	5m	':2U?5Z'	2020-12-03	2021-02-01	109	48	52	0.65	-5.7	3.95	33	0.06	0.32	0.69	4	10	113	-118	36	73	131.57	119.74
ETH-USDT	5m	':2k35Z'	2020-12-03	2021-02-01	109	48	52	0.66	-5.26	4.02	32	0.07	0.32	0.77	4	10	105	-118	35	74	131.8	119.74
ETH-USDT	5m	':2b85Z'	2020-12-03	2021-02-01	109	48	52	0.63	-5.59	3.86	32	0.06	0.32	0.69	4	10	111	-118	35	74	131.36	119.74
ETH-USDT	5m	':2`85Z'	2020-12-03	2021-02-01	109	48	52	0.62	-5.61	3.74	33	0.06	0.31	0.67	4	10	108	-118	36	73	131.74	119.74
ETH-USDT	5m	':2b45Z'	2020-12-03	2021-02-01	109	48	52	0.5	-5.42	3.04	33	0.04	0.28	0.56	4	10	97	-119	36	73	131.74	119.74
ETH-USDT	5m	':2V95Z'	2020-12-03	2021-02-01	109	48	52	0.28	-5.58	1.69	33	0.02	0.19	0.3	4	10	96	-118	36	73	131.51	119.74
ETH-USDT	5m	':2P:5Z'	2020-12-03	2021-02-01	109	48	52	0.18	-5.19	1.07	33	0.02	0.14	0.21	4	10	89	-118	36	73	131.22	119.74
ETH-USDT	5m	':2r15Z'	2020-12-03	2021-02-01	109	48	52	0.07	-5.36	0.45	32	0.01	0.11	0.08	4	10	103	-118	35	74	131.44	119.74
ETH-USDT	5m	':2b25Z'	2020-12-03	2021-02-01	109	48	52	0.06	-4.57	0.33	33	0.01	0.09	0.07	4	10	88	-119	36	73	131.47	119.74
