Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	':2S?5Z'	2020-10-15	2020-12-14	66	55	45	7.53	-1.62	54.38	42	4.41	5.35	33.56	4	6	114	-87	28	38	81.27	56.0
ETH-USDT	5m	':2`85Z'	2020-10-15	2020-12-14	66	55	45	7.37	-1.62	53.03	42	4.26	5.27	32.71	4	6	112	-87	28	38	81.23	56.0
ETH-USDT	5m	':2]95Z'	2020-10-15	2020-12-14	66	55	45	7.32	-1.62	52.64	42	4.22	5.25	32.49	4	6	112	-86	28	38	81.21	56.0
ETH-USDT	5m	':2R?5Z'	2020-10-15	2020-12-14	66	55	45	7.24	-1.62	51.96	42	4.15	5.2	32.07	4	6	111	-86	28	38	81.19	56.0
ETH-USDT	5m	':2U?5Z'	2020-10-15	2020-12-14	66	55	45	7.34	-1.62	52.76	42	4.4	5.19	32.58	4	6	117	-87	28	38	81.39	56.0
ETH-USDT	5m	':2u15Z'	2020-10-15	2020-12-14	66	55	45	7.16	-1.62	51.26	42	4.08	5.16	31.63	4	6	110	-86	28	38	81.17	56.0
ETH-USDT	5m	':2b85Z'	2020-10-15	2020-12-14	66	55	45	7.17	-1.62	51.3	42	4.23	5.1	31.66	4	6	115	-87	28	38	81.34	56.0
ETH-USDT	5m	':2T?5Z'	2020-10-15	2020-12-14	66	55	45	7.13	-1.62	51.04	42	4.2	5.08	31.5	4	6	115	-87	28	38	81.33	56.0
ETH-USDT	5m	':2k35Z'	2020-10-15	2020-12-14	66	55	45	6.97	-1.62	49.66	42	3.91	5.05	30.63	4	6	108	-86	28	38	81.11	56.0
ETH-USDT	5m	':2r15Z'	2020-10-15	2020-12-14	66	55	45	6.7	-1.62	47.44	42	3.72	4.85	29.3	4	6	106	-86	28	38	81.0	56.0
ETH-USDT	5m	':2V95Z'	2020-10-15	2020-12-14	66	55	45	6.75	-1.63	47.78	42	3.64	4.77	29.24	4	6	99	-86	28	38	81.14	56.0
ETH-USDT	5m	':2\\85Z'	2020-10-15	2020-12-14	66	55	45	6.55	-1.62	46.17	42	3.59	4.76	28.51	4	6	104	-86	28	38	80.97	56.0
ETH-USDT	5m	':2O?5Z'	2020-10-15	2020-12-14	66	55	45	6.49	-1.62	45.71	42	3.55	4.73	28.24	4	6	104	-86	28	38	80.94	56.0
ETH-USDT	5m	':2b45Z'	2020-10-15	2020-12-14	66	55	45	6.5	-1.62	45.75	42	3.5	4.68	28.28	4	6	100	-86	28	38	80.91	56.0
ETH-USDT	5m	':2P:5Z'	2020-10-15	2020-12-14	66	55	45	5.75	-1.7	39.73	42	2.85	4.2	23.39	4	6	91	-85	28	38	80.8	56.0
ETH-USDT	5m	':2b25Z'	2020-10-15	2020-12-14	66	55	45	5.6	-1.71	38.53	42	2.73	4.11	22.55	4	6	90	-85	28	38	80.76	56.0
ETH-USDT	5m	'j3<I5i'	2020-10-15	2020-12-14	21	38	62	2.79	-1.84	17.93	57	0.9	2.95	9.75	3	5	81	-64	12	9	25.32	56.0
ETH-USDT	5m	't3GlFA'	2020-10-15	2020-12-14	55	53	47	4.47	-2.63	29.89	42	1.04	2.78	11.36	4	4	199	-71	23	32	67.38	56.0
ETH-USDT	5m	'p2QH5i'	2020-10-15	2020-12-14	21	43	57	2.96	-1.6	19.05	57	1.49	2.7	11.92	3	4	133	-79	12	9	25.57	56.0
ETH-USDT	5m	'q2QH5i'	2020-10-15	2020-12-14	21	43	57	2.96	-1.6	19.05	57	1.49	2.7	11.92	3	4	133	-79	12	9	25.57	56.0
ETH-USDT	5m	'c3QlI['	2020-10-15	2020-12-14	17	53	47	2.9	-1.6	18.63	59	1.24	2.65	11.64	5	3	242	-49	10	7	20.7	56.0
ETH-USDT	5m	'j4LV)a'	2020-10-15	2020-12-14	32	50	50	1.04	-1.98	6.41	38	0.29	0.9	3.24	2	4	159	-75	12	20	38.73	56.0
