Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	':2b95^'	2020-10-07	2020-12-06	70	54	46	5.34	-1.88	36.55	39	1.71	3.6	19.42	4	6	119	-86	27	43	84.95	75.44
ETH-USDT	5m	'73<H5i'	2020-10-07	2020-12-06	39	56	44	3.78	-1.21	24.88	46	2.94	3.51	20.63	3	5	80	-44	18	21	47.77	75.44
ETH-USDT	5m	':2c95Z'	2020-10-07	2020-12-06	78	53	47	5.07	-1.88	34.43	36	1.39	3.4	18.3	4	6	120	-86	28	50	94.53	75.44
ETH-USDT	5m	'c3QlI['	2020-10-07	2020-12-06	19	53	47	3.88	-1.6	25.55	63	1.81	3.38	16.02	5	3	245	-59	12	7	23.3	75.44
ETH-USDT	5m	':2b85_'	2020-10-07	2020-12-06	70	54	46	4.86	-1.99	32.84	39	1.32	3.32	16.52	4	6	114	-86	27	43	84.75	75.44
ETH-USDT	5m	':2b85^'	2020-10-07	2020-12-06	70	54	46	4.86	-1.99	32.84	39	1.32	3.32	16.52	4	6	114	-86	27	43	84.75	75.44
ETH-USDT	5m	':2b95Z'	2020-10-07	2020-12-06	78	53	47	4.89	-1.88	33.05	36	1.32	3.29	17.56	4	6	118	-86	28	50	94.46	75.44
ETH-USDT	5m	':2k65Z'	2020-10-07	2020-12-06	78	53	47	4.82	-1.88	32.55	36	1.3	3.26	17.29	4	6	118	-86	28	50	94.44	75.44
ETH-USDT	5m	':2k55Z'	2020-10-07	2020-12-06	78	53	47	4.82	-1.88	32.55	36	1.3	3.26	17.29	4	6	118	-86	28	50	94.44	75.44
ETH-USDT	5m	':2S?5Z'	2020-10-07	2020-12-06	78	53	47	4.72	-1.99	31.79	36	1.09	3.22	15.99	4	6	111	-85	28	50	94.14	75.44
ETH-USDT	5m	':2a95Z'	2020-10-07	2020-12-06	78	53	47	4.73	-1.88	31.84	36	1.26	3.21	16.93	4	6	117	-86	28	50	94.38	75.44
ETH-USDT	5m	't3GlFA'	2020-10-07	2020-12-06	53	53	47	4.92	-2.63	33.31	42	1.38	3.19	12.66	4	4	202	-72	22	31	65.61	75.44
ETH-USDT	5m	'(L1T,i'	2020-10-07	2020-12-06	108	46	54	4.37	-1.65	29.2	23	2.42	3.16	17.71	3	10	67	-46	25	83	131.98	75.44
ETH-USDT	5m	':2`85Z'	2020-10-07	2020-12-06	78	53	47	4.58	-1.99	30.75	36	1.05	3.14	15.46	4	6	110	-85	28	50	94.11	75.44
