Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'fFQ7.c'	2021-01-24	2021-03-25	25	44	56	5.86	-2.3	40.59	56	1.84	4.48	17.66	4	5	82	-87	14	11	30.24	28.19
ETH-USDT	5m	'15=lw>'	2021-01-24	2021-03-25	149	46	54	8.23	-1.98	60.49	37	2.59	3.76	30.5	3	7	159	-49	55	94	186.62	28.19
ETH-USDT	5m	':2QH5]'	2021-01-24	2021-03-25	90	49	51	8.05	-3.12	58.97	36	2.22	3.68	18.87	4	10	140	-59	32	58	109.55	28.19
ETH-USDT	5m	':2K?2Z'	2021-01-24	2021-03-25	122	51	49	7.38	-2.54	53.11	34	2.74	3.44	20.88	4	8	97	-58	42	80	148.83	28.19
ETH-USDT	5m	':2k25^'	2021-01-24	2021-03-25	87	48	52	6.6	-2.46	46.58	36	1.91	3.33	18.95	4	10	104	-74	31	56	105.12	28.19
ETH-USDT	5m	':2b85^'	2021-01-24	2021-03-25	87	48	52	6.52	-2.28	45.91	36	1.88	3.32	20.14	4	10	115	-68	31	56	105.08	28.19
ETH-USDT	5m	'bFa7.c'	2021-01-24	2021-03-25	24	38	62	4.32	-2.66	28.77	50	0.56	3.17	10.8	4	6	105	-128	12	12	28.81	28.19
ETH-USDT	5m	':2k35`'	2021-01-24	2021-03-25	78	50	50	6.32	-3.32	44.31	33	0.89	3.15	13.34	3	10	108	-73	26	52	93.54	28.19
ETH-USDT	5m	':2b95]'	2021-01-24	2021-03-25	90	49	51	6.18	-2.66	43.19	36	1.97	3.1	16.24	4	10	120	-67	32	58	108.94	28.19
ETH-USDT	5m	':,<H5i'	2021-01-24	2021-03-25	48	42	58	3.7	-2.22	24.28	40	0.9	3.07	10.93	3	7	80	-58	19	29	57.98	28.19
ETH-USDT	5m	':2L?5`'	2021-01-24	2021-03-25	78	50	50	5.91	-2.68	41.03	33	1.12	3.05	15.33	3	10	97	-55	26	52	93.66	28.19
ETH-USDT	5m	':2b95^'	2021-01-24	2021-03-25	87	48	52	5.9	-2.66	40.93	36	1.28	3.02	15.39	4	10	120	-67	31	56	104.77	28.19
ETH-USDT	5m	':2o85Z'	2021-01-24	2021-03-25	105	50	50	6.45	-3.3	45.34	33	1.24	2.94	13.74	4	10	137	-76	35	70	126.84	28.19
ETH-USDT	5m	':2^?5Z'	2021-01-24	2021-03-25	105	50	50	6.34	-3.2	44.47	33	1.27	2.93	13.89	4	10	135	-65	35	70	126.78	28.19
ETH-USDT	5m	':2k95Z'	2021-01-24	2021-03-25	105	50	50	6.28	-3.29	43.95	33	1.19	2.89	13.37	4	10	135	-73	35	70	126.75	28.19
ETH-USDT	5m	'(O1T,O'	2021-01-24	2021-03-25	249	48	52	6.18	-3.33	43.17	24	1.25	2.89	12.96	4	16	69	-51	60	189	306.46	28.19
ETH-USDT	5m	'j3<I5i'	2021-01-24	2021-03-25	21	33	67	2.42	-0.91	15.4	43	1.41	2.86	16.84	2	4	81	-69	9	12	25.28	28.19
ETH-USDT	5m	':2]?5Z'	2021-01-24	2021-03-25	105	50	50	6.03	-3.21	41.94	33	1.16	2.81	13.08	4	10	133	-64	35	70	126.61	28.19
ETH-USDT	5m	':2O?5_'	2021-01-24	2021-03-25	80	50	50	5.25	-3.17	35.84	32	0.74	2.73	11.29	3	10	104	-55	26	54	95.75	28.19
ETH-USDT	5m	'k2MH5i'	2021-01-24	2021-03-25	21	38	62	3.6	-1.71	23.6	38	1.59	2.69	13.78	3	4	122	-68	8	13	25.24	28.19
ETH-USDT	5m	'H+AUgN'	2021-01-24	2021-03-25	15	33	67	2.25	-0.99	14.26	40	2.45	2.69	14.39	3	3	122	-40	6	9	18.27	28.19
ETH-USDT	5m	':2\\?5Z'	2021-01-24	2021-03-25	105	50	50	5.68	-3.22	39.15	33	1.05	2.68	12.16	4	10	131	-63	35	70	126.47	28.19
ETH-USDT	5m	':2i95Z'	2021-01-24	2021-03-25	105	50	50	5.7	-3.3	39.35	33	1.01	2.67	11.93	4	10	132	-72	35	70	126.47	28.19
ETH-USDT	5m	'p[\\XMg'	2021-01-24	2021-03-25	5	40	60	3.49	-0.88	22.82	40	6.79	2.66	25.93	1	2	225	-64	2	3	6.09	28.19
ETH-USDT	5m	':2b85_'	2021-01-24	2021-03-25	80	50	50	5.2	-3.26	35.47	32	0.63	2.65	10.86	3	10	115	-67	26	54	95.61	28.19
ETH-USDT	5m	':2K?5_'	2021-01-24	2021-03-25	80	50	50	5.04	-2.67	34.19	32	0.92	2.65	12.82	3	10	95	-55	26	54	95.86	28.19
ETH-USDT	5m	':2Q?5Z'	2021-01-24	2021-03-25	105	50	50	5.19	-2.78	35.32	33	1.37	2.61	12.69	4	10	108	-58	35	70	126.28	28.19
ETH-USDT	5m	':2_?5Z'	2021-01-24	2021-03-25	105	50	50	5.77	-4.01	39.89	33	0.7	2.6	9.95	4	10	138	-64	35	70	126.26	28.19
ETH-USDT	5m	':2h95Z'	2021-01-24	2021-03-25	105	50	50	5.49	-3.31	37.65	33	0.95	2.6	11.38	4	10	128	-71	35	70	126.37	28.19
ETH-USDT	5m	':2I?5`'	2021-01-24	2021-03-25	78	50	50	4.78	-2.66	32.2	33	0.79	2.58	12.1	3	10	91	-55	26	52	93.27	28.19
ETH-USDT	5m	'73<H5i'	2021-01-24	2021-03-25	45	40	60	3.53	-2.3	23.1	38	0.67	2.58	10.04	5	8	79	-53	17	28	53.77	28.19
ETH-USDT	5m	':2b;5Z'	2021-01-24	2021-03-25	105	50	50	5.39	-3.28	36.93	33	0.93	2.57	11.27	4	10	127	-67	35	70	126.35	28.19
