Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	':o*.2*'	2021-09-08	2021-10-08	31	48	52	1.1	-0.25	13.72	74	9.14	5.38	54.51	7	3	12	-38	23	8	36.97	4.16
ETH-USDT	5m	':2<H5W'	2021-09-08	2021-10-08	51	53	47	4.1	-1.94	60.51	39	1.78	4.34	31.18	3	7	81	-77	20	31	61.1	4.16
ETH-USDT	5m	':2<H1i'	2021-09-08	2021-10-08	36	44	56	3.36	-1.57	47.5	42	2.76	4.32	30.22	4	6	80	-77	15	21	43.37	4.16
ETH-USDT	5m	':2VH5O'	2021-09-08	2021-10-08	59	51	49	5.18	-3.28	81.26	34	1.17	4.09	24.76	3	7	147	-94	20	39	70.86	4.16
ETH-USDT	5m	':2<H5\\'	2021-09-08	2021-10-08	40	45	55	3.24	-1.57	45.49	38	2.62	4.09	29.01	3	6	80	-77	15	25	48.1	4.16
ETH-USDT	5m	'`;BQR='	2021-09-08	2021-10-08	29	52	48	3.69	-1.85	53.26	41	3.14	3.94	28.83	3	6	117	-69	12	17	35.29	4.16
ETH-USDT	5m	'b`uS.m'	2021-09-08	2021-10-08	9	56	44	4.26	-2.41	63.4	44	1.44	3.88	26.34	2	4	283	-62	4	5	10.82	4.16
ETH-USDT	5m	'63<l0i'	2021-09-08	2021-10-08	43	42	58	4.12	-2.48	60.88	42	0.99	3.59	24.51	4	5	148	-65	18	25	51.43	4.16
ETH-USDT	5m	'L7bUJ6'	2021-09-08	2021-10-08	41	51	49	4.1	-1.5	60.42	39	3.23	3.58	40.28	3	7	229	-58	16	25	49.6	4.16
ETH-USDT	5m	'C0<]5d'	2021-09-08	2021-10-08	26	46	54	3.04	-1.59	42.27	46	1.22	3.57	26.67	6	5	119	-73	12	14	30.82	4.16
ETH-USDT	5m	':2QH5T'	2021-09-08	2021-10-08	54	54	46	3.9	-3.02	56.98	35	0.96	3.49	18.86	3	7	134	-90	19	35	64.45	4.16
ETH-USDT	5m	'C0<H5i'	2021-09-08	2021-10-08	20	35	65	2.46	-1.6	33.14	45	0.74	3.38	20.76	6	5	80	-73	9	11	23.87	4.16
ETH-USDT	5m	'RKFv>;'	2021-09-08	2021-10-08	25	52	48	3.45	-1.38	49.14	52	2.93	3.26	35.61	3	3	215	-56	13	12	30.23	4.16
ETH-USDT	5m	'c3QlIM'	2021-09-08	2021-10-08	24	50	50	3.32	-1.49	46.86	46	3.56	3.18	31.42	4	5	243	-60	11	13	29.0	4.16
ETH-USDT	5m	'^<IY^<'	2021-09-08	2021-10-08	28	50	50	2.81	-1.79	38.58	43	1.99	2.94	21.58	3	6	157	-73	12	16	33.99	4.16
ETH-USDT	5m	'q;=iLC'	2021-09-08	2021-10-08	26	50	50	2.91	-1.78	40.2	46	1.36	2.82	22.61	3	3	148	-65	12	14	31.23	4.16
ETH-USDT	5m	'^<IY^-'	2021-09-08	2021-10-08	29	52	48	2.66	-1.79	36.27	41	1.9	2.74	20.26	3	6	157	-73	12	17	35.2	4.16
ETH-USDT	5m	'^<IY^7'	2021-09-08	2021-10-08	29	52	48	2.66	-1.79	36.27	41	1.9	2.74	20.26	3	6	157	-73	12	17	35.2	4.16
