Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'c3QlI['	2021-03-09	2021-05-08	15	47	53	3.49	-0.75	22.78	33	3.67	3.39	30.46	2	4	242	-44	5	10	18.28	89.31
ETH-USDT	5m	'p2QH5i'	2021-03-09	2021-05-08	17	41	59	1.79	-1.23	11.22	41	3.24	1.81	9.15	2	3	129	-98	7	10	20.34	89.31
ETH-USDT	5m	'q2QH5i'	2021-03-09	2021-05-08	17	41	59	1.79	-1.23	11.22	41	3.24	1.81	9.15	2	3	129	-98	7	10	20.34	89.31
ETH-USDT	5m	'j3<I5i'	2021-03-09	2021-05-08	15	33	67	0.49	-0.77	2.97	40	0.38	0.64	3.87	2	4	79	-72	6	9	17.99	89.31
ETH-USDT	5m	'j4LV)a'	2021-03-09	2021-05-08	35	37	63	0.82	-2.02	4.98	31	0.21	0.61	2.46	2	4	160	-82	11	24	42.0	89.31
ETH-USDT	5m	':2b25Z'	2021-03-09	2021-05-08	105	48	52	0.5	-3.63	3.01	32	0.12	0.31	0.83	3	8	88	-61	34	71	126.11	89.31
