iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_rsi_len,parameters.chop_bandwidth
3300,^i:)HZ,0.1065311317987605,72,136,37.25,65,38,-10.9,35,667,130,11,23,194
3300,^i:)JZ,0.1065311317987605,72,136,37.25,65,38,-10.9,35,667,130,11,24,194
3300,^i:):Z,0.10548811143633685,70,150,35.95,64,42,-12.79,35,667,130,11,15,194
3300,^i:-Wu,0.1049540668174893,84,26,24.6,100,3,5.3,35,667,130,14,32,293
3300,^iE)WZ,0.10488358186433752,66,124,40.7,68,32,-1.31,35,667,178,11,32,194
3300,^i:)VZ,0.10479628706522659,73,127,36.14,73,34,0.74,35,667,130,11,31,194
3300,Yi:)W_,0.10458099925581175,75,106,37.71,73,26,0.68,32,667,130,11,32,212
3300,^i;)W_,0.1037268574053744,76,101,34.74,74,27,4.67,35,667,134,11,32,212
3300,^i:)8Z,0.103724017596807,70,151,34.87,64,42,-12.79,35,667,130,11,14,194
3360,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3360,Ji()lZ,0.15024518920379598,87,132,25.01,91,36,10.35,23,667,50,11,44,194
3360,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3360,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3360,Ji()[),0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,14
3360,Ji()[*,0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,17
3360,Ji()[:,0.1379452858835239,83,272,34.13,86,73,3.71,23,667,50,11,34,76
3360,^i))Wg,0.13765816909551623,92,84,23.08,85,20,1.44,35,667,54,11,32,241
3360,Ji()[C,0.13709011511763322,83,269,33.8,86,72,3.22,23,667,50,11,34,109
3360,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3360,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3360,Ji()[N,0.1343874940814025,85,234,32.8,86,65,1.53,23,667,50,11,34,149
3360,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3360,^i:-:Z,0.13204676760183026,66,147,54.19,59,42,-17.34,35,667,130,14,15,194
3360,^i:)ig,0.12874363138708816,88,53,42.6,100,4,5.5,35,667,130,11,42,241
3360,Ji()AZ,0.12771343163570145,85,213,31.02,86,58,-0.69,23,667,50,11,19,194
3360,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
3360,^i:-*Z,0.12714229995187373,66,145,52.36,60,40,-14.3,35,667,130,14,6,194
3360,^i()Wg,0.12531775907379564,93,86,20.38,85,21,1.29,35,667,50,11,32,241
3360,^i:-AZ,0.12484571347247336,66,142,49.88,60,40,-14.29,35,667,130,14,19,194
3360,^i:)Wu,0.12257555898904755,88,27,23.26,100,3,4.1,35,667,130,11,32,293
3360,Pi:-WZ,0.12252103048485405,67,136,49.76,58,34,-14.06,26,667,130,14,32,194
3360,^i:0Wg,0.11266577346973063,71,67,41.65,68,16,2.74,35,667,130,17,32,241
3360,^i:)>g,0.11179035834500592,76,108,40.08,68,29,-4.9,35,667,130,11,18,241
3360,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3360,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3360,vi()[Z,0.10901533153987672,89,127,19.72,82,29,-2.18,49,667,50,11,34,194
3360,^i:)FZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3360,^i:)EZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3360,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3420,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3420,Ji()lZ,0.15024518920379598,87,132,25.01,91,36,10.35,23,667,50,11,44,194
3420,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3420,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3420,Ji()[),0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,14
3420,Ji()[*,0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,17
3420,Ji()[:,0.1379452858835239,83,272,34.13,86,73,3.71,23,667,50,11,34,76
3420,^i))Wg,0.13765816909551623,92,84,23.08,85,20,1.44,35,667,54,11,32,241
3420,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3420,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3420,Ji()[N,0.1343874940814025,85,234,32.8,86,65,1.53,23,667,50,11,34,149
3420,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3420,^i:-:Z,0.13204676760183026,66,147,54.19,59,42,-17.34,35,667,130,14,15,194
3420,^i:)ig,0.12874363138708816,88,53,42.6,100,4,5.5,35,667,130,11,42,241
3420,Ji()AZ,0.12771343163570145,85,213,31.02,86,58,-0.69,23,667,50,11,19,194
3420,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
3420,^i:-*Z,0.12714229995187373,66,145,52.36,60,40,-14.3,35,667,130,14,6,194
3420,^i()Wg,0.12531775907379564,93,86,20.38,85,21,1.29,35,667,50,11,32,241
3420,^i:-AZ,0.12484571347247336,66,142,49.88,60,40,-14.29,35,667,130,14,19,194
3420,^i:)Wu,0.12257555898904755,88,27,23.26,100,3,4.1,35,667,130,11,32,293
3420,Pi:-WZ,0.12252103048485405,67,136,49.76,58,34,-14.06,26,667,130,14,32,194
3420,^i:0Wg,0.11266577346973063,71,67,41.65,68,16,2.74,35,667,130,17,32,241
3420,^i:)>g,0.11179035834500592,76,108,40.08,68,29,-4.9,35,667,130,11,18,241
3420,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3420,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3420,vi()[Z,0.10901533153987672,89,127,19.72,82,29,-2.18,49,667,50,11,34,194
3420,^i:)FZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3420,^i:)EZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3420,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3420,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3480,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3480,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3480,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3480,Ji()[),0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,14
3480,Ji()[*,0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,17
3480,Ji()[:,0.1379452858835239,83,272,34.13,86,73,3.71,23,667,50,11,34,76
3480,^i))Wg,0.13765816909551623,92,84,23.08,85,20,1.44,35,667,54,11,32,241
3480,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3480,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3480,Ji()[N,0.1343874940814025,85,234,32.8,86,65,1.53,23,667,50,11,34,149
3480,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3480,^i:-:Z,0.13204676760183026,66,147,54.19,59,42,-17.34,35,667,130,14,15,194
3480,^i:)ig,0.12874363138708816,88,53,42.6,100,4,5.5,35,667,130,11,42,241
3480,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
3480,^i:-*Z,0.12714229995187373,66,145,52.36,60,40,-14.3,35,667,130,14,6,194
3480,^i()Wg,0.12531775907379564,93,86,20.38,85,21,1.29,35,667,50,11,32,241
3480,^i:-AZ,0.12484571347247336,66,142,49.88,60,40,-14.29,35,667,130,14,19,194
3480,^i:)Wu,0.12257555898904755,88,27,23.26,100,3,4.1,35,667,130,11,32,293
3480,Pi:-WZ,0.12252103048485405,67,136,49.76,58,34,-14.06,26,667,130,14,32,194
3480,^i:0Wg,0.11266577346973063,71,67,41.65,68,16,2.74,35,667,130,17,32,241
3480,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3480,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3480,vi()[Z,0.10901533153987672,89,127,19.72,82,29,-2.18,49,667,50,11,34,194
3480,^i:)FZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3480,^i:)EZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3480,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3480,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3480,^i:)JZ,0.1065311317987605,72,136,37.25,65,38,-10.9,35,667,130,11,24,194
3480,^i:):Z,0.10548811143633685,70,150,35.95,64,42,-12.79,35,667,130,11,15,194
3480,^i:-Wu,0.1049540668174893,84,26,24.6,100,3,5.3,35,667,130,14,32,293
3540,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3540,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3540,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3540,Ji()[*,0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,17
3540,Ji()[:,0.1379452858835239,83,272,34.13,86,73,3.71,23,667,50,11,34,76
3540,^i))Wg,0.13765816909551623,92,84,23.08,85,20,1.44,35,667,54,11,32,241
3540,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3540,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3540,Ji()[N,0.1343874940814025,85,234,32.8,86,65,1.53,23,667,50,11,34,149
3540,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3540,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
3540,^i:-*Z,0.12714229995187373,66,145,52.36,60,40,-14.3,35,667,130,14,6,194
3540,^i()Wg,0.12531775907379564,93,86,20.38,85,21,1.29,35,667,50,11,32,241
3540,^i:-AZ,0.12484571347247336,66,142,49.88,60,40,-14.29,35,667,130,14,19,194
3540,Pi:-WZ,0.12252103048485405,67,136,49.76,58,34,-14.06,26,667,130,14,32,194
3540,^i:0Wg,0.11266577346973063,71,67,41.65,68,16,2.74,35,667,130,17,32,241
3540,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3540,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3540,vi()[Z,0.10901533153987672,89,127,19.72,82,29,-2.18,49,667,50,11,34,194
3540,^i:)FZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3540,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3540,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3540,^i:)JZ,0.1065311317987605,72,136,37.25,65,38,-10.9,35,667,130,11,24,194
3540,^i:):Z,0.10548811143633685,70,150,35.95,64,42,-12.79,35,667,130,11,15,194
3540,^i:-Wu,0.1049540668174893,84,26,24.6,100,3,5.3,35,667,130,14,32,293
3540,^iE)WZ,0.10488358186433752,66,124,40.7,68,32,-1.31,35,667,178,11,32,194
3540,^i:)VZ,0.10479628706522659,73,127,36.14,73,34,0.74,35,667,130,11,31,194
3540,Yi:)W_,0.10458099925581175,75,106,37.71,73,26,0.68,32,667,130,11,32,212
3540,Ji()OZ,0.10443118296629744,86,187,23.72,88,50,-0.27,23,667,50,11,27,194
3540,^i;)W_,0.1037268574053744,76,101,34.74,74,27,4.67,35,667,134,11,32,212
3600,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3600,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3600,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3600,Ji()[*,0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,17
3600,Ji()[:,0.1379452858835239,83,272,34.13,86,73,3.71,23,667,50,11,34,76
3600,^i))Wg,0.13765816909551623,92,84,23.08,85,20,1.44,35,667,54,11,32,241
3600,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3600,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3600,Ji()[N,0.1343874940814025,85,234,32.8,86,65,1.53,23,667,50,11,34,149
3600,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3600,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
3600,^i:-*Z,0.12714229995187373,66,145,52.36,60,40,-14.3,35,667,130,14,6,194
3600,^i()Wg,0.12531775907379564,93,86,20.38,85,21,1.29,35,667,50,11,32,241
3600,^i:-AZ,0.12484571347247336,66,142,49.88,60,40,-14.29,35,667,130,14,19,194
3600,Pi:-WZ,0.12252103048485405,67,136,49.76,58,34,-14.06,26,667,130,14,32,194
3600,^i:0Wg,0.11266577346973063,71,67,41.65,68,16,2.74,35,667,130,17,32,241
3600,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3600,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3600,vi()[Z,0.10901533153987672,89,127,19.72,82,29,-2.18,49,667,50,11,34,194
3600,^i:)FZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3600,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3600,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3600,^i:)JZ,0.1065311317987605,72,136,37.25,65,38,-10.9,35,667,130,11,24,194
3600,^i:-Wu,0.1049540668174893,84,26,24.6,100,3,5.3,35,667,130,14,32,293
3600,^iE)WZ,0.10488358186433752,66,124,40.7,68,32,-1.31,35,667,178,11,32,194
3600,Yi:)W_,0.10458099925581175,75,106,37.71,73,26,0.68,32,667,130,11,32,212
3600,Ji()OZ,0.10443118296629744,86,187,23.72,88,50,-0.27,23,667,50,11,27,194
3600,^i;)W_,0.1037268574053744,76,101,34.74,74,27,4.67,35,667,134,11,32,212
3600,^i:)8Z,0.103724017596807,70,151,34.87,64,42,-12.79,35,667,130,11,14,194
3600,Pi:)WZ,0.10316093983546806,71,137,32.92,61,34,-16.54,26,667,130,11,32,194
3660,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3660,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3660,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3660,Ji()[*,0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,17
3660,Ji()[:,0.1379452858835239,83,272,34.13,86,73,3.71,23,667,50,11,34,76
3660,^i))Wg,0.13765816909551623,92,84,23.08,85,20,1.44,35,667,54,11,32,241
3660,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3660,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3660,Ji()[N,0.1343874940814025,85,234,32.8,86,65,1.53,23,667,50,11,34,149
3660,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3660,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
3660,^i:-*Z,0.12714229995187373,66,145,52.36,60,40,-14.3,35,667,130,14,6,194
3660,^i()Wg,0.12531775907379564,93,86,20.38,85,21,1.29,35,667,50,11,32,241
3660,^i:0Wg,0.11266577346973063,71,67,41.65,68,16,2.74,35,667,130,17,32,241
3660,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3660,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3660,vi()[Z,0.10901533153987672,89,127,19.72,82,29,-2.18,49,667,50,11,34,194
3660,^i:)FZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3660,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3660,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3660,^i:)JZ,0.1065311317987605,72,136,37.25,65,38,-10.9,35,667,130,11,24,194
3660,^i:-Wu,0.1049540668174893,84,26,24.6,100,3,5.3,35,667,130,14,32,293
3660,^iE)WZ,0.10488358186433752,66,124,40.7,68,32,-1.31,35,667,178,11,32,194
3660,Yi:)W_,0.10458099925581175,75,106,37.71,73,26,0.68,32,667,130,11,32,212
3660,^i;)W_,0.1037268574053744,76,101,34.74,74,27,4.67,35,667,134,11,32,212
3660,^i:)8Z,0.103724017596807,70,151,34.87,64,42,-12.79,35,667,130,11,14,194
3660,Pi:)WZ,0.10316093983546806,71,137,32.92,61,34,-16.54,26,667,130,11,32,194
3660,^iQ)Wg,0.10310631904907626,69,66,41.69,62,16,-4.13,35,667,232,11,32,241
3660,^i:)ug,0.10277512309745729,86,30,21.28,100,3,4.1,35,667,130,11,49,241
3660,^i:)ug,0.10277512309745729,86,30,21.28,100,3,4.1,35,667,130,11,49,241
3720,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3720,^i*CWZ,0.14573952385365965,63,124,59.92,58,31,-2.64,35,667,59,34,32,194
3720,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3720,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3720,Ji()[*,0.13986171459921684,83,273,34.76,86,73,3.71,23,667,50,11,34,17
3720,Ji()[:,0.1379452858835239,83,272,34.13,86,73,3.71,23,667,50,11,34,76
3720,^i))Wg,0.13765816909551623,92,84,23.08,85,20,1.44,35,667,54,11,32,241
3720,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3720,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3720,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3720,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
3720,^i*KWZ,0.11971968252054575,58,123,50.13,51,31,-6.11,35,667,59,41,32,194
3720,^i*DWZ,0.1190664756302993,61,124,42.94,58,31,-1.62,35,667,59,35,32,194
3720,^i*)WK,0.11781346215409509,83,193,28.54,78,57,-4.49,35,667,59,11,32,138
3720,^i*7WZ,0.1159450801627249,71,127,38.55,66,33,-1.09,35,667,59,23,32,194
3720,^i:0Wg,0.11266577346973063,71,67,41.65,68,16,2.74,35,667,130,17,32,241
3720,^i*)IZ,0.11212983216335701,86,156,27.34,74,47,-9.75,35,667,59,11,24,194
3720,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3720,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3720,di*)WZ,0.11032708935861806,87,139,24.99,75,40,-9.77,38,667,59,11,32,194
3720,^i*)9Z,0.1098288575575867,84,171,26.51,76,51,-7.67,35,667,59,11,15,194
3720,^i*+WZ,0.10947328147929516,84,143,29.38,80,40,1.1,35,667,59,13,32,194
3720,vi()[Z,0.10901533153987672,89,127,19.72,82,29,-2.18,49,667,50,11,34,194
3720,^i:)FZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3720,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3720,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3720,^i:)JZ,0.1065311317987605,72,136,37.25,65,38,-10.9,35,667,130,11,24,194
3720,^i;)WZ,0.1051359860304664,72,127,36.76,72,33,0.08,35,667,134,11,32,194
3720,^i:-Wu,0.1049540668174893,84,26,24.6,100,3,5.3,35,667,130,14,32,293
3720,Yi:)W_,0.10458099925581175,75,106,37.71,73,26,0.68,32,667,130,11,32,212
3780,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3780,^i*CWZ,0.14573952385365965,63,124,59.92,58,31,-2.64,35,667,59,34,32,194
3780,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3780,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3780,Ji()[:,0.1379452858835239,83,272,34.13,86,73,3.71,23,667,50,11,34,76
3780,^i))Wg,0.13765816909551623,92,84,23.08,85,20,1.44,35,667,54,11,32,241
3780,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3780,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3780,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3780,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
3780,^i*KWZ,0.11971968252054575,58,123,50.13,51,31,-6.11,35,667,59,41,32,194
3780,^i*)WK,0.11781346215409509,83,193,28.54,78,57,-4.49,35,667,59,11,32,138
3780,^i*7WZ,0.1159450801627249,71,127,38.55,66,33,-1.09,35,667,59,23,32,194
3780,^i:0Wg,0.11266577346973063,71,67,41.65,68,16,2.74,35,667,130,17,32,241
3780,^i*)IZ,0.11212983216335701,86,156,27.34,74,47,-9.75,35,667,59,11,24,194
3780,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3780,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3780,di*)WZ,0.11032708935861806,87,139,24.99,75,40,-9.77,38,667,59,11,32,194
3780,^i*)9Z,0.1098288575575867,84,171,26.51,76,51,-7.67,35,667,59,11,15,194
3780,^i*+WZ,0.10947328147929516,84,143,29.38,80,40,1.1,35,667,59,13,32,194
3780,vi()[Z,0.10901533153987672,89,127,19.72,82,29,-2.18,49,667,50,11,34,194
3780,^i:)FZ,0.10869347876334441,72,141,37.84,64,39,-13.11,35,667,130,11,22,194
3780,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3780,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3780,^i;)WZ,0.1051359860304664,72,127,36.76,72,33,0.08,35,667,134,11,32,194
3780,Yi:)W_,0.10458099925581175,75,106,37.71,73,26,0.68,32,667,130,11,32,212
3780,^i;)W_,0.1037268574053744,76,101,34.74,74,27,4.67,35,667,134,11,32,212
3780,^i:)8Z,0.103724017596807,70,151,34.87,64,42,-12.79,35,667,130,11,14,194
3780,Pi:)WZ,0.10316093983546806,71,137,32.92,61,34,-16.54,26,667,130,11,32,194
3780,^iQ)Wg,0.10310631904907626,69,66,41.69,62,16,-4.13,35,667,232,11,32,241
3840,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3840,^i*CWZ,0.14573952385365965,63,124,59.92,58,31,-2.64,35,667,59,34,32,194
3840,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3840,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3840,Ji()[:,0.1379452858835239,83,272,34.13,86,73,3.71,23,667,50,11,34,76
3840,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3840,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3840,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3840,^i*)WT,0.1287758893786135,86,168,33.15,78,46,-5.62,35,667,59,11,32,172
3840,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
3840,^i*<WZ,0.1255475031204303,67,124,46.18,60,33,-6.51,35,667,59,28,32,194
3840,^i*)WR,0.12332049419122887,85,181,30.57,76,51,-7.68,35,667,59,11,32,164
3840,ei*)WZ,0.11976357070897894,88,127,26.91,72,37,-11.18,39,667,59,11,32,194
3840,^i*KWZ,0.11971968252054575,58,123,50.13,51,31,-6.11,35,667,59,41,32,194
3840,^i*NWZ,0.11794165100399663,56,122,50.72,48,31,-9.3,35,667,59,44,32,194
3840,^i*)WK,0.11781346215409509,83,193,28.54,78,57,-4.49,35,667,59,11,32,138
3840,^i*7WZ,0.1159450801627249,71,127,38.55,66,33,-1.09,35,667,59,23,32,194
3840,^i:0Wg,0.11266577346973063,71,67,41.65,68,16,2.74,35,667,130,17,32,241
3840,^i*)LZ,0.11223501741902941,86,153,27.5,76,46,-7.39,35,667,59,11,26,194
3840,^i*)LZ,0.11223501741902941,86,153,27.5,76,46,-7.39,35,667,59,11,26,194
3840,^i*)IZ,0.11212983216335701,86,156,27.34,74,47,-9.75,35,667,59,11,24,194
3840,^i:)TZ,0.11179032385888837,73,129,39.83,73,34,0.74,35,667,130,11,30,194
3840,di*)WZ,0.11032708935861806,87,139,24.99,75,40,-9.77,38,667,59,11,32,194
3840,^i*)9Z,0.1098288575575867,84,171,26.51,76,51,-7.67,35,667,59,11,15,194
3840,^i*)9Z,0.1098288575575867,84,171,26.51,76,51,-7.67,35,667,59,11,15,194
3840,^i*+WZ,0.10947328147929516,84,143,29.38,80,40,1.1,35,667,59,13,32,194
3840,vi()[Z,0.10901533153987672,89,127,19.72,82,29,-2.18,49,667,50,11,34,194
3840,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3840,^i:)\g,0.10857719234216315,83,65,35.63,84,13,8.4,35,667,130,11,35,241
3840,^i*SWZ,0.10852959290824583,54,121,43.93,48,31,-6.12,35,667,59,48,32,194
3900,0-t5Nj,0.2909360288976585,53,15,23.94,66,3,3.67,7,97,387,22,27,252
3900,^i*CWZ,0.14573952385365965,63,124,59.92,58,31,-2.64,35,667,59,34,32,194
3900,Ji()7Z,0.14285721755532188,85,235,35.79,87,65,2.62,23,667,50,11,14,194
3900,Ji()9Z,0.14146105159299316,85,234,35.16,86,61,0.72,23,667,50,11,15,194
3900,^i:-8Z,0.13703650073863627,66,148,57.16,59,42,-17.34,35,667,130,14,14,194
3900,Ji()/Z,0.13682605782647658,84,245,33.15,85,61,-0.9,23,667,50,11,9,194
3900,Ji()[M,0.13413396035957012,84,237,32.69,86,67,2.48,23,667,50,11,34,146
3900,^i*)WT,0.1287758893786135,86,168,33.15,78,46,-5.62,35,667,59,11,32,172
3900,Ji()sZ,0.12732027394785556,87,120,20.1,90,32,8.31,23,667,50,11,48,194
