'Pair','TF','Dna','StartDate','EndDate','TotalTrades','TotalNetProfit','Max.DD','AnnualProfit','Winrate','Sharpe','Calmar','WinningStrike','LosingStrike','LargestWinning','LargestLosing','Num.ofWins','Num.ofLosses','MarketChange'
'ETH-USD','5m','d1UI','2021-02-01','2021-08-01','258','36.57','-20.21',87,'41','1.48','4.3','7','9',1563,-556,'107','151','93.52'
'ETH-USD','5m',',lhVB','2021-02-01','2021-08-01','351','46.75','-26.94',116,'23','1.56','4.3','3','14',2043,-439,'82','269','93.52'
'ETH-USD','5m','+lhVB','2021-02-01','2021-08-01','361','47.64','-27.86',118,'22','1.57','4.25','3','14',1840,-419,'81','280','93.52'
'ETH-USD','5m','3ej:/','2021-02-01','2021-08-01','281','44.51','-25.81',109,'27','1.51','4.23','3','9',1619,-379,'75','206','93.52'
'ETH-USD','5m','V4POp','2021-02-01','2021-08-01','84','27.09','-14.65',62,'51','1.63','4.21','5','6',1362,-620,'43','41','93.52'
'ETH-USD','5m','oY^QO','2021-02-01','2021-08-01','143','35.93','-20.21',85,'33','1.32','4.21','3','8',2440,-1126,'47','96','93.52'
'ETH-USD','5m','ElVVI','2021-02-01','2021-08-01','167','40.28','-23.37',97,'31','1.48','4.16','3','7',2012,-448,'51','116','93.52'
'ETH-USD','5m','HedAl','2021-02-01','2021-08-01','131','42.66','-25.11',104,'31','1.59','4.14','3','7',2100,-415,'41','90','93.52'
'ETH-USD','5m','NVWVm','2021-02-01','2021-08-01','79','30.87','-17.5',72,'34','1.38','4.09','2','9',2081,-418,'27','52','93.52'
'ETH-USD','5m','8X+,h','2021-02-01','2021-08-01','228','34.96','-20.17',82,'34','1.75','4.09','6','10',530,-373,'77','151','93.52'
'ETH-USD','5m','kcPwm','2021-02-01','2021-08-01','28','21.13','-11.46',47,'39','1.51','4.09','3','6',1944,-1028,'11','17','93.52'
'ETH-USD','5m','ecPOm','2021-02-01','2021-08-01','66','31.65','-18.09',74,'36','1.45','4.07','3','9',1952,-1148,'24','42','93.52'
'ETH-USD','5m','N8LVI','2021-02-01','2021-08-01','301','34.45','-19.96',81,'38','1.38','4.06','6','7',1488,-371,'113','188','93.52'
'ETH-USD','5m',';IQYL','2021-02-01','2021-08-01','280','40.38','-24.02',97,'36','1.48','4.06','5','10',1204,-352,'100','180','93.52'
'ETH-USD','5m',',jcVB','2021-02-01','2021-08-01','356','44.05','-26.98',108,'23','1.51','4.0','5','13',1809,-395,'82','274','93.52'
'ETH-USD','5m','G8)VI','2021-02-01','2021-08-01','313','25.47','-14.49',58,'43','1.47','3.98','6','7',365,-457,'135','178','93.52'
'ETH-USD','5m','<9W4I','2021-02-01','2021-08-01','387','39.46','-23.83',95,'38','1.56','3.98','7','8',1140,-299,'147','240','93.52'
'ETH-USD','5m','NSWHm','2021-02-01','2021-08-01','125','38.72','-23.43',93,'38','1.55','3.96','3','6',1412,-526,'48','77','93.52'
'ETH-USD','5m','NSWGm','2021-02-01','2021-08-01','125','38.72','-23.43',93,'38','1.55','3.96','3','6',1412,-526,'48','77','93.52'
'ETH-USD','5m','NoMKZ','2021-02-01','2021-08-01','135','36.8','-22.1',87,'30','1.32','3.96','2','8',2269,-986,'40','95','93.52'
'ETH-USD','5m','>EPVp','2021-02-01','2021-08-01','60','24.31','-13.84',55,'47','1.81','3.95','4','6',650,-380,'28','32','93.52'
'ETH-USD','5m','VEQPP','2021-02-01','2021-08-01','209','34.43','-20.52',81,'36','1.39','3.95','3','7',1705,-449,'76','133','93.52'
'ETH-USD','5m','N8LKI','2021-02-01','2021-08-01','301','33.89','-20.3',80,'38','1.37','3.92','6','7',1482,-371,'113','188','93.52'
'ETH-USD','5m','.cV4I','2021-02-01','2021-08-01','334','40.2','-24.71',97,'26','1.5','3.92','3','10',1861,-449,'86','248','93.52'
'ETH-USD','5m','\\K<UI','2021-02-01','2021-08-01','188','29.73','-17.54',69,'36','1.3','3.91','4','7',1253,-666,'68','120','93.52'
'ETH-USD','5m','NCPI','2021-02-01','2021-08-01','178','38.55','-23.61',92,'31','1.42','3.91','4','9',1693,-754,'56','122','93.52'
'ETH-USD','5m','.XVgI','2021-02-01','2021-08-01','335','39.87','-24.55',96,'29','1.46','3.91','5','11',1562,-334,'96','239','93.52'
'ETH-USD','5m','5hHB','2021-02-01','2021-08-01','253','34.35','-20.71',81,'40','1.34','3.9','5','9',1702,-422,'100','153','93.52'
'ETH-USD','5m','=FjUI','2021-02-01','2021-08-01','292','34.29','-20.84',81,'36','1.29','3.87','5','8',1425,-407,'104','188','93.52'
'ETH-USD','5m','5c:*V','2021-02-01','2021-08-01','237','31.64','-19.07',74,'27','1.37','3.86','4','11',1179,-361,'65','172','93.52'
'ETH-USD','5m','<@DO;','2021-02-01','2021-08-01','343','36.99','-22.82',88,'35','1.43','3.86','5','9',1160,-374,'120','223','93.52'
'ETH-USD','5m','.-VgI','2021-02-01','2021-08-01','725','27.28','-16.29',62,'35','1.3','3.82','6','12',753,-290,'252','473','93.52'
'ETH-USD','5m','.l<KI','2021-02-01','2021-08-01','292','39.39','-24.82',95,'25','1.49','3.81','3','11',1836,-391,'74','218','93.52'
'ETH-USD','5m','/l<KI','2021-02-01','2021-08-01','292','39.39','-24.82',95,'25','1.49','3.81','3','11',1836,-391,'74','218','93.52'
'ETH-USD','5m','\\PPOp','2021-02-01','2021-08-01','79','23.37','-13.74',52,'41','1.14','3.81','2','5',1588,-744,'32','47','93.52'
'ETH-USD','5m','w=haB','2021-02-01','2021-08-01','183','32.95','-20.33',77,'42','1.34','3.79','4','7',2291,-1013,'77','106','93.52'
'ETH-USD','5m','@Mj:/','2021-02-01','2021-08-01','269','41.92','-26.85',102,'31','1.44','3.79','5','9',1700,-470,'83','186','93.52'
'ETH-USD','5m','=Yj:I','2021-02-01','2021-08-01','246','46.55','-30.5',115,'31','1.51','3.78','4','10',1768,-423,'77','169','93.52'
'ETH-USD','5m','NoMUS','2021-02-01','2021-08-01','142','38.04','-24.22',91,'30','1.34','3.75','2','7',2225,-969,'43','99','93.52'
'ETH-USD','5m','r6E>I','2021-02-01','2021-08-01','210','26.35','-16.05',60,'41','1.19','3.73','5','8',1534,-592,'86','124','93.52'
'ETH-USD','5m','VKhV4','2021-02-01','2021-08-01','201','26.19','-16.07',59,'35','1.12','3.7','4','7',1301,-430,'70','131','93.52'
'ETH-USD','5m','\\OPOp','2021-02-01','2021-08-01','77','26.01','-16.09',59,'40','1.27','3.66','3','4',1497,-547,'31','46','93.52'
'ETH-USD','5m','NoMUV','2021-02-01','2021-08-01','137','35.82','-23.23',85,'30','1.29','3.65','2','8',2239,-969,'41','96','93.52'
'ETH-USD','5m','NqL(8','2021-02-01','2021-08-01','117','32.37','-20.75',76,'32','1.31','3.64','3','8',1893,-888,'38','79','93.52'
'ETH-USD','5m','57:VV','2021-02-01','2021-08-01','389','27.55','-17.42',63,'32','1.38','3.61','5','10',621,-269,'126','263','93.52'
'ETH-USD','5m','N?LK)','2021-02-01','2021-08-01','253','31.19','-20.19',72,'36','1.26','3.58','3','11',1360,-436,'91','162','93.52'
'ETH-USD','5m','9cV4I','2021-02-01','2021-08-01','248','31.57','-20.48',73,'29','1.23','3.58','4','11',1813,-525,'71','177','93.52'
'ETH-USD','5m','VKQ<P','2021-02-01','2021-08-01','190','28.99','-18.62',67,'35','1.23','3.58','3','7',1788,-429,'66','124','93.52'
'ETH-USD','5m','Vo:O\\','2021-02-01','2021-08-01','120','30.41','-19.66',70,'33','1.3','3.58','2','7',1655,-1230,'40','80','93.52'
'ETH-USD','5m','<VWVI','2021-02-01','2021-08-01','254','37.15','-24.84',88,'30','1.35','3.56','4','11',1933,-442,'77','177','93.52'
'ETH-USD','5m','N7W=I','2021-02-01','2021-08-01','298','35.14','-23.34',83,'37','1.4','3.55','6','11',1181,-356,'109','189','93.52'
'ETH-USD','5m','B<Tl@','2021-02-01','2021-08-01','307','34.16','-22.62',80,'37','1.37','3.55','5','8',1267,-435,'114','193','93.52'
'ETH-USD','5m','*lj:/','2021-02-01','2021-08-01','448','43.61','-30.07',107,'22','1.44','3.55','3','13',1946,-394,'98','350','93.52'
'ETH-USD','5m','s=haB','2021-02-01','2021-08-01','197','29.04','-18.79',67,'40','1.24','3.55','4','9',1954,-950,'78','119','93.52'
'ETH-USD','5m','@l?:/','2021-02-01','2021-08-01','197','32.88','-21.72',77,'27','1.3','3.54','3','11',1856,-627,'53','144','93.52'
'ETH-USD','5m','rKWVI','2021-02-01','2021-08-01','155','33.14','-21.92',78,'37','1.3','3.54','4','6',2112,-1040,'58','97','93.52'
'ETH-USD','5m','<0jV','2021-02-01','2021-08-01','308','25.82','-16.76',59,'39','1.36','3.49','5','8',916,-287,'119','189','93.52'
'ETH-USD','5m','wlLaI','2021-02-01','2021-08-01','115','38.88','-27.04',93,'32','1.48','3.45','2','10',2521,-747,'37','78','93.52'
'ETH-USD','5m','/jQVB','2021-02-01','2021-08-01','308','39.21','-27.57',94,'24','1.41','3.42','3','16',1479,-400,'74','234','93.52'
'ETH-USD','5m','KlLat','2021-02-01','2021-08-01','28','17.01','-10.86',37,'39','1.48','3.41','2','3',1801,-461,'11','17','93.52'
'ETH-USD','5m','Bn3VI','2021-02-01','2021-08-01','179','32.73','-22.49',76,'28','1.4','3.4','3','9',1074,-475,'50','129','93.52'
'ETH-USD','5m','q0jVI','2021-02-01','2021-08-01','231','31.58','-21.76',73,'42','1.32','3.37','5','7',1823,-553,'96','135','93.52'
'ETH-USD','5m','/EAmi','2021-02-01','2021-08-01','25','10.13','-6.34',21,'40','1.75','3.37','4','5',499,-237,'10','15','93.52'
'ETH-USD','5m','3Gj:/','2021-02-01','2021-08-01','404','35.0','-24.54',83,'32','1.31','3.36','4','9',1617,-342,'131','273','93.52'
'ETH-USD','5m','<gZ)D','2021-02-01','2021-08-01','211','33.55','-23.51',79,'28','1.31','3.34','3','11',1464,-342,'60','151','93.52'
'ETH-USD','5m','HpXDG','2021-02-01','2021-08-01','168','31.4','-21.9',73,'29','1.22','3.33','4','8',2156,-802,'48','120','93.52'
'ETH-USD','5m','N8QVB','2021-02-01','2021-08-01','302','31.02','-21.66',72,'37','1.27','3.32','6','7',1576,-353,'113','189','93.52'
'ETH-USD','5m','-jcVB','2021-02-01','2021-08-01','335','40.88','-29.76',99,'23','1.39','3.32','3','16',1715,-347,'78','257','93.52'
'ETH-USD','5m','KlLav','2021-02-01','2021-08-01','27','16.84','-11.05',37,'37','1.47','3.32','2','3',1801,-461,'10','17','93.52'
'ETH-USD','5m','RnPVp','2021-02-01','2021-08-01','59','23.69','-16.1',53,'37','1.36','3.3','2','7',1818,-870,'22','37','93.52'
'ETH-USD','5m','N8VVI','2021-02-01','2021-08-01','301','25.93','-17.93',59,'38','1.12','3.28','6','7',1186,-374,'113','188','93.52'
'ETH-USD','5m','VQQPP','2021-02-01','2021-08-01','185','30.07','-21.24',69,'36','1.22','3.27','3','6',1820,-587,'66','119','93.52'
'ETH-USD','5m','vcWgI','2021-02-01','2021-08-01','118','34.64','-25.1',82,'35','1.38','3.25','3','8',1818,-586,'41','77','93.52'
'ETH-USD','5m','>+PVp','2021-02-01','2021-08-01','39','9.95','-6.49',21,'44','1.22','3.23','4','5',622,-283,'17','22','93.52'
'ETH-USD','5m','r6W:I','2021-02-01','2021-08-01','207','23.92','-16.68',54,'41','1.07','3.22','5','8',1595,-633,'85','122','93.52'
'ETH-USD','5m','NJWVI','2021-02-01','2021-08-01','217','33.96','-24.74',80,'37','1.35','3.22','3','7',1852,-554,'80','137','93.52'
'ETH-USD','5m','+nhV4','2021-02-01','2021-08-01','387','40.28','-30.35',97,'22','1.37','3.2','3','17',1643,-394,'85','302','93.52'
'ETH-USD','5m','N83VI','2021-02-01','2021-08-01','301','25.91','-18.52',59,'38','1.25','3.17','6','7',620,-332,'113','188','93.52'
'ETH-USD','5m','ElQVB','2021-02-01','2021-08-01','167','31.83','-23.34',74,'31','1.28','3.17','3','7',1756,-425,'51','116','93.52'
'ETH-USD','5m','t=<1','2021-02-01','2021-08-01','192','24.94','-17.96',56,'40','1.18','3.13','4','9',938,-859,'77','115','93.52'
'ETH-USD','5m',',lL9Z','2021-02-01','2021-08-01','331','32.08','-23.94',75,'23','1.23','3.12','3','12',1673,-471,'75','256','93.52'
'ETH-USD','5m','3aj:/','2021-02-01','2021-08-01','293','41.24','-32.06',100,'26','1.45','3.12','3','13',1610,-336,'76','217','93.52'
'ETH-USD','5m','\\`POp','2021-02-01','2021-08-01','55','25.81','-18.74',58,'40','1.47','3.12','3','4',1941,-1057,'22','33','93.52'
'ETH-USD','5m','NqL(0','2021-02-01','2021-08-01','119','29.94','-22.23',69,'32','1.24','3.11','3','8',1893,-888,'38','81','93.52'
'ETH-USD','5m','NqL(2','2021-02-01','2021-08-01','119','29.94','-22.23',69,'32','1.24','3.11','3','8',1893,-888,'38','81','93.52'
'ETH-USD','5m','<8W4I','2021-02-01','2021-08-01','403','33.38','-25.16',78,'37','1.41','3.11','7','9',1033,-286,'151','252','93.52'
'ETH-USD','5m','<\\WVI','2021-02-01','2021-08-01','235','33.53','-25.56',79,'30','1.26','3.08','4','9',1537,-415,'70','165','93.52'
'ETH-USD','5m','*oM<B','2021-02-01','2021-08-01','429','35.21','-27.13',83,'21','1.34','3.06','3','21',1608,-392,'88','341','93.52'
'ETH-USD','5m','<OW4I','2021-02-01','2021-08-01','276','30.8','-23.32',71,'32','1.2','3.06','5','8',1280,-582,'88','188','93.52'
'ETH-USD','5m','vlLKI','2021-02-01','2021-08-01','113','32.98','-25.31',77,'34','1.36','3.05','2','9',2563,-716,'38','75','93.52'
'ETH-USD','5m','o=haB','2021-02-01','2021-08-01','195','25.9','-19.31',59,'39','1.13','3.04','4','9',1970,-907,'76','119','93.52'
'ETH-USD','5m','>RPVp','2021-02-01','2021-08-01','68','20.75','-15.47',46,'35','1.47','2.97','5','8',829,-371,'24','44','93.52'
'ETH-USD','5m','N`LVm','2021-02-01','2021-08-01','78','23.22','-17.58',52,'33','1.07','2.96','2','5',2300,-659,'26','52','93.52'
'ETH-USD','5m','VPOp','2021-02-01','2021-08-01','73','20.43','-15.37',45,'37','1.0','2.94','2','4',2113,-599,'27','46','93.52'
'ETH-USD','5m','<ZWgI','2021-02-01','2021-08-01','246','32.42','-25.9',76,'30','1.22','2.92','4','10',1378,-362,'75','171','93.52'
'ETH-USD','5m','Gl9VI','2021-02-01','2021-08-01','172','25.5','-19.77',58,'29','1.12','2.92','3','7',1402,-550,'50','122','93.52'
'ETH-USD','5m','-nhV4','2021-02-01','2021-08-01','328','33.1','-26.91',77,'23','1.22','2.88','3','11',1585,-436,'76','252','93.52'
'ETH-USD','5m','>oPVN','2021-02-01','2021-08-01','187','30.46','-24.69',70,'28','1.21','2.85','3','9',1833,-475,'53','134','93.52'
'ETH-USD','5m','@cj:/','2021-02-01','2021-08-01','225','28.98','-23.44',67,'29','1.16','2.84','4','11',1441,-587,'66','159','93.52'
'ETH-USD','5m','G))Ui','2021-02-01','2021-08-01','121','14.5','-11.0',31,'50','1.44','2.84','7','11',261,-312,'61','60','93.52'
'ETH-USD','5m','ZHCVI','2021-02-01','2021-08-01','196','27.69','-22.34',63,'36','1.22','2.83','3','8',1505,-564,'70','126','93.52'
'ETH-USD','5m','N7WHB','2021-02-01','2021-08-01','305','28.64','-23.34',66,'36','1.2','2.81','6','11',1125,-344,'110','195','93.52'
'ETH-USD','5m','QIMVB','2021-02-01','2021-08-01','216','24.96','-20.02',56,'34','1.12','2.81','3','11',1383,-581,'74','142','93.52'
'ETH-USD','5m','KlLa\\','2021-02-01','2021-08-01','118','25.12','-20.23',57,'32','1.16','2.81','2','6',1983,-504,'38','80','93.52'
'ETH-USD','5m','\\<<UI','2021-02-01','2021-08-01','225','22.66','-18.17',51,'38','1.1','2.79','4','9',1037,-479,'85','140','93.52'
'ETH-USD','5m','3hHB','2021-02-01','2021-08-01','260','30.45','-25.46',70,'40','1.3','2.77','5','8',1586,-359,'105','155','93.52'
'ETH-USD','5m','``LVI','2021-02-01','2021-08-01','145','25.8','-21.16',58,'34','1.11','2.76','2','7',2220,-1183,'49','96','93.52'
'ETH-USD','5m','=wOk','2021-02-01','2021-08-01','113','26.93','-22.34',61,'40','1.32','2.74','3','8',1144,-441,'45','68','93.52'
'ETH-USD','5m','N@L9I','2021-02-01','2021-08-01','252','25.82','-21.36',59,'35','1.11','2.74','5','10',1338,-436,'89','163','93.52'
'ETH-USD','5m','<VWgI','2021-02-01','2021-08-01','249','31.26','-26.55',73,'31','1.21','2.73','4','11',1855,-424,'76','173','93.52'
'ETH-USD','5m','VMPOM','2021-02-01','2021-08-01','194','21.13','-17.26',47,'36','0.99','2.71','4','8',1462,-557,'70','124','93.52'
'ETH-USD','5m','NIWVB','2021-02-01','2021-08-01','222','30.93','-26.62',72,'36','1.23','2.69','3','7',1800,-524,'80','142','93.52'
'ETH-USD','5m','NZCPI','2021-02-01','2021-08-01','201','30.11','-25.89',70,'30','1.2','2.69','4','9',1415,-447,'61','140','93.52'
'ETH-USD','5m',',oMUB','2021-02-01','2021-08-01','325','31.96','-28.16',74,'23','1.2','2.64','3','12',1526,-416,'74','251','93.52'
'ETH-USD','5m','NqCPI','2021-02-01','2021-08-01','153','24.83','-21.62',56,'30','1.06','2.59','3','9',1942,-895,'46','107','93.52'
'ETH-USD','5m','@<j:/','2021-02-01','2021-08-01','336','31.15','-28.26',72,'37','1.29','2.56','5','8',1360,-356,'123','213','93.52'
'ETH-USD','5m','@<jU/','2021-02-01','2021-08-01','336','31.15','-28.26',72,'37','1.29','2.56','5','8',1360,-356,'123','213','93.52'
'ETH-USD','5m','l)dAl','2021-02-01','2021-08-01','172','20.08','-17.37',44,'48','1.19','2.55','7','8',1081,-434,'82','90','93.52'
'ETH-USD','5m','NSWDm','2021-02-01','2021-08-01','132','30.23','-27.85',70,'37','1.29','2.51','3','6',1306,-504,'49','83','93.52'
'ETH-USD','5m','/o*<l','2021-02-01','2021-08-01','212','18.78','-16.42',41,'25','1.07','2.51','2','12',692,-367,'54','158','93.52'
'ETH-USD','5m','^A?@o','2021-02-01','2021-08-01','116','25.61','-23.22',58,'35','1.29','2.5','4','9',1248,-532,'41','75','93.52'
'ETH-USD','5m','\\\\POp','2021-02-01','2021-08-01','71','18.68','-16.37',41,'37','1.02','2.5','2','4',1721,-673,'26','45','93.52'
'ETH-USD','5m','<sjVI','2021-02-01','2021-08-01','190','24.97','-22.58',56,'27','1.08','2.5','2','9',1684,-447,'51','139','93.52'
'ETH-USD','5m','=>jUI','2021-02-01','2021-08-01','335','25.9','-23.52',59,'36','1.12','2.5','5','8',1279,-379,'119','216','93.52'
'ETH-USD','5m','ElL9I','2021-02-01','2021-08-01','167','25.39','-23.35',57,'31','1.1','2.46','3','7',1550,-407,'51','116','93.52'
'ETH-USD','5m','G<)VI','2021-02-01','2021-08-01','291','19.94','-17.92',44,'41','1.21','2.45','6','6',403,-359,'120','171','93.52'
'ETH-USD','5m','N7VVI','2021-02-01','2021-08-01','303','25.52','-23.62',58,'36','1.11','2.44','6','11',1115,-341,'109','194','93.52'
'ETH-USD','5m','AnhPB','2021-02-01','2021-08-01','182','25.67','-23.79',58,'29','1.11','2.44','3','9',1577,-507,'53','129','93.52'
'ETH-USD','5m','(fj>L','2021-02-01','2021-08-01','479','25.73','-24.19',58,'23','1.12','2.41','4','21',1307,-374,'111','368','93.52'
'ETH-USD','5m','VLhOP','2021-02-01','2021-08-01','190','22.5','-20.83',50,'36','1.03','2.41','3','7',1300,-590,'68','122','93.52'
'ETH-USD','5m','N73VI','2021-02-01','2021-08-01','303','23.3','-22.1',52,'36','1.19','2.36','6','11',587,-324,'109','194','93.52'
'ETH-USD','5m','AnhV4','2021-02-01','2021-08-01','183','24.76','-23.79',56,'29','1.08','2.35','3','9',1569,-502,'53','130','93.52'
'ETH-USD','5m','@lj:j','2021-02-01','2021-08-01','168','23.77','-22.92',53,'30','1.07','2.33','3','7',1683,-567,'50','118','93.52'
'ETH-USD','5m','Q1i','2021-02-01','2021-08-01','75','16.29','-15.46',35,'35','1.02','2.29','2','8',893,-463,'26','49','93.52'
'ETH-USD','5m','N>WVB','2021-02-01','2021-08-01','258','23.55','-23.31',53,'35','1.02','2.27','3','8',1612,-419,'90','168','93.52'
'ETH-USD','5m','NIQVB','2021-02-01','2021-08-01','222','27.16','-27.37',62,'36','1.15','2.26','3','7',1543,-500,'80','142','93.52'
'ETH-USD','5m',':fj>L','2021-02-01','2021-08-01','238','22.03','-22.05',49,'29','0.99','2.23','4','10',1482,-360,'69','169','93.52'
'ETH-USD','5m','Vo:Ov','2021-02-01','2021-08-01','53','13.18','-12.61',28,'38','0.89','2.23','2','4',1250,-982,'20','33','93.52'
'ETH-USD','5m','/lQVB','2021-02-01','2021-08-01','301','25.26','-25.97',57,'25','1.04','2.2','3','11',1409,-382,'75','226','93.52'
'ETH-USD','5m','v-+9P','2021-02-01','2021-08-01','209','19.37','-19.55',43,'48','1.25','2.18','6','6',481,-452,'100','109','93.52'
'ETH-USD','5m','HlV4I','2021-02-01','2021-08-01','167','24.61','-25.43',55,'29','1.04','2.18','3','7',1935,-623,'49','118','93.52'
'ETH-USD','5m','Kl9aI','2021-02-01','2021-08-01','169','18.71','-18.8',41,'28','0.9','2.18','2','8',1347,-681,'47','122','93.52'
'ETH-USD','5m','NJQVB','2021-02-01','2021-08-01','218','25.95','-27.34',59,'37','1.14','2.15','3','7',1538,-513,'80','138','93.52'
'ETH-USD','5m','-nhHB','2021-02-01','2021-08-01','321','28.34','-30.15',65,'23','1.11','2.15','3','13',1527,-423,'74','247','93.52'
'ETH-USD','5m','N@QVB','2021-02-01','2021-08-01','257','22.41','-23.52',50,'35','1.01','2.13','5','11',1453,-426,'89','168','93.52'
'ETH-USD','5m','VVCq=','2021-02-01','2021-08-01','186','29.39','-31.73',68,'33','1.24','2.13','4','9',1134,-464,'61','125','93.52'
'ETH-USD','5m','KNLaI','2021-02-01','2021-08-01','222','29.44','-32.13',68,'35','1.2','2.11','3','8',1444,-429,'77','145','93.52'
'ETH-USD','5m','NAQVB','2021-02-01','2021-08-01','249','19.72','-20.62',43,'35','0.92','2.11','5','9',1280,-433,'87','162','93.52'
'ETH-USD','5m','NL9I','2021-02-01','2021-08-01','190','26.86','-29.01',61,'31','1.1','2.11','3','9',1794,-469,'59','131','93.52'
'ETH-USD','5m','NYL:\\','2021-02-01','2021-08-01','184','26.25','-28.73',60,'30','1.09','2.07','3','8',1835,-591,'55','129','93.52'
'ETH-USD','5m','Gl)Vw','2021-02-01','2021-08-01','42','11.21','-11.45',24,'40','1.03','2.07','2','3',628,-335,'17','25','93.52'
'ETH-USD','5m','wlLKI','2021-02-01','2021-08-01','113','24.23','-26.58',55,'31','1.08','2.05','2','9',2266,-670,'35','78','93.52'
'ETH-USD','5m','Nc3Kn','2021-02-01','2021-08-01','95','14.92','-15.79',32,'34','0.86','2.04','2','4',948,-518,'32','63','93.52'
'ETH-USD','5m','VWhV4','2021-02-01','2021-08-01','183','30.41','-34.42',70,'33','1.23','2.04','4','9',1516,-514,'60','123','93.52'
'ETH-USD','5m','1;jOa','2021-02-01','2021-08-01','272','16.6','-17.8',36,'36','1.04','2.03','4','10',735,-242,'99','173','93.52'
'ETH-USD','5m','NJLbI','2021-02-01','2021-08-01','217','24.53','-27.26',55,'37','1.11','2.03','3','7',1393,-502,'80','137','93.52'
'ETH-USD','5m','NJLnI','2021-02-01','2021-08-01','216','24.47','-27.26',55,'37','1.11','2.02','3','7',1393,-502,'79','137','93.52'
'ETH-USD','5m','ToPOM','2021-02-01','2021-08-01','145','22.38','-24.88',50,'30','1.0','2.01','2','8',2362,-1146,'44','101','93.52'
'ETH-USD','5m','3.:Op','2021-02-01','2021-08-01','54','8.36','-8.7',17,'39','1.07','2.01','3','7',495,-199,'21','33','93.52'
'ETH-USD','5m','NpLnI','2021-02-01','2021-08-01','151','18.56','-20.46',41,'30','0.88','1.99','3','7',1897,-863,'46','105','93.52'
'ETH-USD','5m','H:gSA','2021-02-01','2021-08-01','305','24.28','-27.54',55,'37','1.08','1.98','5','8',1206,-406,'114','191','93.52'
'ETH-USD','5m','>oPVJ','2021-02-01','2021-08-01','190','22.57','-25.41',50,'27','0.99','1.98','3','9',1811,-470,'52','138','93.52'
'ETH-USD','5m','>oPVK','2021-02-01','2021-08-01','190','22.57','-25.41',50,'27','0.99','1.98','3','9',1811,-470,'52','138','93.52'
'ETH-USD','5m','n2mIZ','2021-02-01','2021-08-01','190','25.5','-29.34',58,'44','1.11','1.97','6','7',1585,-528,'83','107','93.52'
'ETH-USD','5m','=djUI','2021-02-01','2021-08-01','229','21.48','-24.21',48,'29','0.96','1.97','4','13',1363,-339,'66','163','93.52'
'ETH-USD','5m','NJQqB','2021-02-01','2021-08-01','218','24.0','-27.34',54,'36','1.08','1.97','3','7',1538,-513,'79','139','93.52'
'ETH-USD','5m','vcQPP','2021-02-01','2021-08-01','111','24.68','-28.26',56,'33','1.12','1.97','3','11',2161,-544,'37','74','93.52'
'ETH-USD','5m','NPQVB','2021-02-01','2021-08-01','214','19.0','-21.33',42,'32','0.92','1.96','3','8',1520,-566,'68','146','93.52'
'ETH-USD','5m','Hha9l','2021-02-01','2021-08-01','141','23.38','-26.84',52,'30','1.06','1.95','2','7',1452,-577,'42','99','93.52'
'ETH-USD','5m','@lj:m','2021-02-01','2021-08-01','156','21.43','-24.59',48,'29','1.0','1.94','3','8',1625,-567,'45','111','93.52'
'ETH-USD','5m','@lj:i','2021-02-01','2021-08-01','171','20.74','-23.75',46,'29','0.97','1.93','3','7',1648,-560,'50','121','93.52'
'ETH-USD','5m','NPW<B','2021-02-01','2021-08-01','214','21.01','-24.29',47,'32','0.98','1.92','3','8',1719,-576,'68','146','93.52'
'ETH-USD','5m','NPWVI','2021-02-01','2021-08-01','214','21.01','-24.29',47,'32','0.98','1.92','3','8',1719,-576,'68','146','93.52'
'ETH-USD','5m','NHhuB','2021-02-01','2021-08-01','226','22.07','-25.63',49,'35','1.0','1.92','3','8',1284,-491,'80','146','93.52'
'ETH-USD','5m','XlL:I','2021-02-01','2021-08-01','142','23.08','-27.0',52,'31','1.01','1.91','2','8',2240,-1305,'44','98','93.52'
'ETH-USD','5m','NnQVs','2021-02-01','2021-08-01','46','13.71','-15.84',29,'33','1.0','1.86','2','7',1943,-821,'15','31','93.52'
'ETH-USD','5m','NKWVI','2021-02-01','2021-08-01','222','22.51','-27.48',50,'35','1.0','1.83','3','8',1788,-586,'77','145','93.52'
'ETH-USD','5m','N9CPI','2021-02-01','2021-08-01','297','18.51','-22.35',41,'36','0.94','1.82','6','8',876,-355,'106','191','93.52'
'ETH-USD','5m','KFLaI','2021-02-01','2021-08-01','241','19.45','-23.83',43,'34','0.92','1.8','3','9',1334,-443,'81','160','93.52'
'ETH-USD','5m','f))VI','2021-02-01','2021-08-01','285','13.98','-16.69',30,'52','1.0','1.8','8','7',377,-376,'149','136','93.52'
'ETH-USD','5m','f))UI','2021-02-01','2021-08-01','285','13.98','-16.69',30,'52','1.0','1.8','8','7',377,-376,'149','136','93.52'
'ETH-USD','5m','NKWHB','2021-02-01','2021-08-01','223','22.09','-27.48',49,'35','0.99','1.79','3','8',1788,-586,'77','146','93.52'
'ETH-USD','5m','N9WXI','2021-02-01','2021-08-01','296','18.75','-23.06',41,'36','0.91','1.78','6','8',1392,-368,'106','190','93.52'
'ETH-USD','5m','>oPV1','2021-02-01','2021-08-01','192','21.09','-26.23',47,'27','0.95','1.78','3','9',1789,-465,'52','140','93.52'
'ETH-USD','5m','>oPV7','2021-02-01','2021-08-01','192','21.09','-26.23',47,'27','0.95','1.78','3','9',1789,-465,'52','140','93.52'
