'Time','BNB-USDT','ETH-USDT','BTC-USDT','NEO-USDT','QTUM-USDT','LTC-USDT','ETC-USDT','TRX-USDT','FIL-USDT','LINK-USDT','ADA-USDT','XRP-USDT','DOGE-USDT','Mean'
'19/03/2021',3.292,3.292,3.295,3.295,3.295,3.331,3.331,3.315,3.408,3.331,3.315,3.331,3.295,3.318,-0.026,-0.026,-0.023,-0.023,-0.023,0.013,0.013,-0.003,0.09,0.013,-0.003,0.013,-0.023,1.0,1.0,1.003,1.003,1.003,1.039,1.039,1.023,1.116,1.039,1.023,1.039,1.003,13.33
'20/03/2021',3.276,3.276,3.295,3.295,3.292,3.292,3.331,3.292,3.292,3.331,3.315,3.292,3.292,3.298,-0.022,-0.022,-0.003,-0.003,-0.006,-0.006,0.033,-0.006,-0.006,0.033,0.017,-0.006,-0.006,1.0,1.0,1.019,1.019,1.016,1.016,1.055,1.016,1.016,1.055,1.039,1.016,1.016,13.283
'21/03/2021',3.278,3.276,3.295,3.276,3.292,3.276,3.331,3.292,3.292,3.276,3.315,3.292,3.276,3.29,-0.012,-0.014,0.005,-0.014,0.002,-0.014,0.041,0.002,0.002,-0.014,0.025,0.002,-0.014,1.002,1.0,1.019,1.0,1.016,1.0,1.055,1.016,1.016,1.0,1.039,1.016,1.0,13.179
'22/03/2021',3.278,3.276,3.278,3.278,3.278,3.278,3.278,3.278,3.278,3.278,3.315,3.292,3.276,3.282,-0.004,-0.006,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.033,0.01,-0.006,1.002,1.0,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.002,1.039,1.016,1.0,13.073
'23/03/2021',3.238,3.238,3.278,3.256,3.278,3.256,3.278,3.278,3.278,3.278,3.256,3.256,3.276,3.265,-0.027,-0.027,0.013,-0.009,0.013,-0.009,0.013,0.013,0.013,0.013,-0.009,-0.009,0.011,1.0,1.0,1.04,1.018,1.04,1.018,1.04,1.04,1.04,1.04,1.018,1.018,1.038,13.35
'24/03/2021',3.238,3.214,3.238,3.238,3.278,3.238,3.278,3.238,3.278,3.238,3.238,3.256,3.238,3.247,-0.009,-0.033,-0.009,-0.009,0.031,-0.009,0.031,-0.009,0.031,-0.009,-0.009,0.009,-0.009,1.024,1.0,1.024,1.024,1.064,1.024,1.064,1.024,1.064,1.024,1.024,1.042,1.024,13.426
'25/03/2021',3.231,3.231,3.214,3.214,3.278,3.214,3.278,3.238,3.278,3.238,3.238,3.256,3.214,3.24,-0.009,-0.009,-0.026,-0.026,0.038,-0.026,0.038,-0.002,0.038,-0.002,-0.002,0.016,-0.026,1.017,1.017,1.0,1.0,1.064,1.0,1.064,1.024,1.064,1.024,1.024,1.042,1.0,13.34
'26/03/2021',3.197,3.197,3.231,3.231,3.278,3.231,3.231,3.238,3.278,3.238,3.231,3.256,3.214,3.235,-0.038,-0.038,-0.004,-0.004,0.043,-0.004,-0.004,0.003,0.043,0.003,-0.004,0.021,-0.021,1.0,1.0,1.034,1.034,1.081,1.034,1.034,1.041,1.081,1.041,1.034,1.059,1.017,13.49
'27/03/2021',3.197,3.222,3.197,3.197,3.278,3.197,3.231,3.197,3.197,3.197,3.197,3.197,3.214,3.209,-0.012,0.013,-0.012,-0.012,0.069,-0.012,0.022,-0.012,-0.012,-0.012,-0.012,-0.012,0.005,1.0,1.025,1.0,1.0,1.081,1.0,1.034,1.0,1.0,1.0,1.0,1.0,1.017,13.157
'28/03/2021',3.197,3.222,3.222,3.197,3.278,3.197,3.231,3.197,3.197,3.197,3.222,3.197,3.214,3.213,-0.016,0.009,0.009,-0.016,0.065,-0.016,0.018,-0.016,-0.016,-0.016,0.009,-0.016,0.001,1.0,1.025,1.025,1.0,1.081,1.0,1.034,1.0,1.0,1.0,1.025,1.0,1.017,13.207
'29/03/2021',3.197,3.162,3.222,3.194,3.278,3.194,3.194,3.194,3.194,3.197,3.194,3.197,3.214,3.202,-0.005,-0.04,0.02,-0.008,0.076,-0.008,-0.008,-0.008,-0.008,-0.005,-0.008,-0.005,0.012,1.035,1.0,1.06,1.032,1.116,1.032,1.032,1.032,1.032,1.035,1.032,1.035,1.052,13.525
'30/03/2021',3.164,3.162,3.162,3.194,3.162,3.194,3.162,3.162,3.194,3.162,3.162,3.162,3.162,3.169,-0.005,-0.007,-0.007,0.025,-0.007,0.025,-0.007,-0.007,0.025,-0.007,-0.007,-0.007,-0.007,1.002,1.0,1.0,1.032,1.0,1.032,1.0,1.0,1.032,1.0,1.0,1.0,1.0,13.098
'31/03/2021',3.164,3.138,3.162,3.194,3.164,3.164,3.164,3.164,3.164,3.164,3.164,3.164,3.164,3.164,0.0,-0.026,-0.002,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.0,1.024,1.056,1.026,1.026,1.026,1.026,1.026,1.026,1.026,1.026,1.026,13.34
'01/04/2021',3.118,3.118,3.138,3.138,3.164,3.138,3.138,3.138,3.138,3.138,3.164,3.164,3.138,3.141,-0.023,-0.023,-0.003,-0.003,0.023,-0.003,-0.003,-0.003,-0.003,-0.003,0.023,0.023,-0.003,1.0,1.0,1.02,1.02,1.046,1.02,1.02,1.02,1.02,1.02,1.046,1.046,1.02,13.298
'02/04/2021',3.118,3.11,3.118,3.118,3.118,3.118,3.138,3.138,3.138,3.138,3.164,3.118,3.138,3.128,-0.01,-0.018,-0.01,-0.01,-0.01,-0.01,0.01,0.01,0.01,0.01,0.036,-0.01,0.01,1.008,1.0,1.008,1.008,1.008,1.008,1.028,1.028,1.028,1.028,1.054,1.008,1.028,13.242
'03/04/2021',3.097,3.11,3.11,3.118,3.118,3.11,3.11,3.138,3.138,3.11,3.11,3.118,3.11,3.115,-0.018,-0.005,-0.005,0.003,0.003,-0.005,-0.005,0.023,0.023,-0.005,-0.005,0.003,-0.005,1.0,1.013,1.013,1.021,1.021,1.013,1.013,1.041,1.041,1.013,1.013,1.021,1.013,13.236
'04/04/2021',3.078,3.11,3.097,3.097,3.118,3.11,3.11,3.097,3.097,3.11,3.097,3.118,3.11,3.104,-0.026,0.006,-0.007,-0.007,0.014,0.006,0.006,-0.007,-0.007,0.006,-0.007,0.014,0.006,1.0,1.032,1.019,1.019,1.04,1.032,1.032,1.019,1.019,1.032,1.019,1.04,1.032,13.335
'05/04/2021',3.078,3.065,3.078,3.078,3.118,3.11,3.11,3.097,3.078,3.11,3.078,3.078,3.078,3.089,-0.011,-0.024,-0.011,-0.011,0.029,0.021,0.021,0.008,-0.011,0.021,-0.011,-0.011,-0.011,1.013,1.0,1.013,1.013,1.053,1.045,1.045,1.032,1.013,1.045,1.013,1.013,1.013,13.311
'06/04/2021',3.116,3.116,3.065,3.065,3.118,3.065,3.11,3.097,3.078,3.065,3.065,3.078,3.065,3.085,0.031,0.031,-0.02,-0.02,0.033,-0.02,0.025,0.012,-0.007,-0.02,-0.02,-0.007,-0.02,1.051,1.051,1.0,1.0,1.053,1.0,1.045,1.032,1.013,1.0,1.0,1.013,1.0,13.258
'07/04/2021',3.112,3.112,3.116,3.116,3.116,3.116,3.11,3.097,3.078,3.065,3.116,3.078,3.116,3.104,0.008,0.008,0.012,0.012,0.012,0.012,0.006,-0.007,-0.026,-0.039,0.012,-0.026,0.012,1.047,1.047,1.051,1.051,1.051,1.051,1.045,1.032,1.013,1.0,1.051,1.013,1.051,13.503
'08/04/2021',3.112,3.1,3.116,3.112,3.116,3.116,3.11,3.097,3.112,3.112,3.112,3.112,3.112,3.111,0.001,-0.011,0.005,0.001,0.005,0.005,-0.001,-0.014,0.001,0.001,0.001,0.001,0.001,1.015,1.003,1.019,1.015,1.019,1.019,1.013,1.0,1.015,1.015,1.015,1.015,1.015,13.178
'09/04/2021',3.112,3.1,3.116,3.112,3.116,3.1,3.1,3.097,3.1,3.112,3.112,3.112,3.1,3.107,0.005,-0.007,0.009,0.005,0.009,-0.007,-0.007,-0.01,-0.007,0.005,0.005,0.005,-0.007,1.015,1.003,1.019,1.015,1.019,1.003,1.003,1.0,1.003,1.015,1.015,1.015,1.003,13.128
'10/04/2021',3.052,3.1,3.116,3.082,3.116,3.082,3.1,3.097,3.082,3.082,3.112,3.112,3.1,3.095,-0.043,0.005,0.021,-0.013,0.021,-0.013,0.005,0.002,-0.013,-0.013,0.017,0.017,0.005,1.0,1.048,1.064,1.03,1.064,1.03,1.048,1.045,1.03,1.03,1.06,1.06,1.048,13.557
'11/04/2021',3.052,3.046,3.116,3.052,3.116,3.052,3.1,3.097,3.082,3.082,3.052,3.112,3.052,3.078,-0.026,-0.032,0.038,-0.026,0.038,-0.026,0.022,0.019,0.004,0.004,-0.026,0.034,-0.026,1.006,1.0,1.07,1.006,1.07,1.006,1.054,1.051,1.036,1.036,1.006,1.066,1.006,13.413
'12/04/2021',3.013,3.013,3.046,3.046,3.046,3.046,3.1,3.097,3.082,3.046,3.046,3.046,3.046,3.052,-0.039,-0.039,-0.006,-0.006,-0.006,-0.006,0.048,0.045,0.03,-0.006,-0.006,-0.006,-0.006,1.0,1.0,1.033,1.033,1.033,1.033,1.087,1.084,1.069,1.033,1.033,1.033,1.033,13.504
'13/04/2021',3.013,3.006,3.013,3.013,3.046,3.013,3.013,3.013,3.082,3.013,3.013,3.013,3.046,3.023,-0.01,-0.017,-0.01,-0.01,0.023,-0.01,-0.01,-0.01,0.059,-0.01,-0.01,-0.01,0.023,1.007,1.0,1.007,1.007,1.04,1.007,1.007,1.007,1.076,1.007,1.007,1.007,1.04,13.219
'14/04/2021',3.013,3.006,3.013,3.006,3.046,3.013,3.006,3.013,3.006,3.013,3.013,3.013,3.046,3.016,-0.003,-0.01,-0.003,-0.01,0.03,-0.003,-0.01,-0.003,-0.01,-0.003,-0.003,-0.003,0.03,1.007,1.0,1.007,1.0,1.04,1.007,1.0,1.007,1.0,1.007,1.007,1.007,1.04,13.129
'15/04/2021',3.036,3.036,3.044,3.044,3.046,3.013,3.006,3.013,3.044,3.044,3.044,3.013,3.046,3.033,0.003,0.003,0.011,0.011,0.013,-0.02,-0.027,-0.02,0.011,0.011,0.011,-0.02,0.013,1.03,1.03,1.038,1.038,1.04,1.007,1.0,1.007,1.038,1.038,1.038,1.007,1.04,13.351
'16/04/2021',3.057,3.057,3.036,3.036,3.046,3.013,3.006,3.013,3.044,3.036,3.036,3.036,3.046,3.036,0.021,0.021,0.0,0.0,0.01,-0.023,-0.03,-0.023,0.008,0.0,0.0,0.0,0.01,1.051,1.051,1.03,1.03,1.04,1.007,1.0,1.007,1.038,1.03,1.03,1.03,1.04,13.384
'17/04/2021',3.08,3.057,3.057,3.057,3.057,3.013,3.006,3.013,3.057,3.036,3.057,3.036,3.046,3.044,0.036,0.013,0.013,0.013,0.013,-0.031,-0.038,-0.031,0.013,-0.008,0.013,-0.008,0.002,1.074,1.051,1.051,1.051,1.051,1.007,1.0,1.007,1.051,1.03,1.051,1.03,1.04,13.494
'18/04/2021',3.079,3.079,3.08,3.08,3.08,3.013,3.006,3.013,3.057,3.036,3.057,3.036,3.046,3.051,0.028,0.028,0.029,0.029,0.029,-0.038,-0.045,-0.038,0.006,-0.015,0.006,-0.015,-0.005,1.073,1.073,1.074,1.074,1.074,1.007,1.0,1.007,1.051,1.03,1.051,1.03,1.04,13.584
'19/04/2021',3.091,3.091,3.079,3.08,3.08,3.013,3.079,3.013,3.057,3.036,3.057,3.079,3.046,3.062,0.029,0.029,0.017,0.018,0.018,-0.049,0.017,-0.049,-0.005,-0.026,-0.005,0.017,-0.016,1.078,1.078,1.066,1.067,1.067,1.0,1.066,1.0,1.044,1.023,1.044,1.066,1.033,13.632
'20/04/2021',3.07,3.07,3.091,3.08,3.08,3.013,3.079,3.013,3.057,3.036,3.091,3.079,3.046,3.062,0.008,0.008,0.029,0.018,0.018,-0.049,0.017,-0.049,-0.005,-0.026,0.029,0.017,-0.016,1.057,1.057,1.078,1.067,1.067,1.0,1.066,1.0,1.044,1.023,1.078,1.066,1.033,13.636
'21/04/2021',3.052,3.07,3.07,3.08,3.08,3.07,3.079,3.013,3.057,3.036,3.091,3.079,3.046,3.063,-0.011,0.007,0.007,0.017,0.017,0.007,0.016,-0.05,-0.006,-0.027,0.028,0.016,-0.017,1.039,1.057,1.057,1.067,1.067,1.057,1.066,1.0,1.044,1.023,1.078,1.066,1.033,13.654
'22/04/2021',3.031,3.031,3.07,3.08,3.052,3.07,3.079,3.013,3.057,3.036,3.091,3.079,3.046,3.057,-0.026,-0.026,0.013,0.023,-0.005,0.013,0.022,-0.044,0.0,-0.021,0.034,0.022,-0.011,1.018,1.018,1.057,1.067,1.039,1.057,1.066,1.0,1.044,1.023,1.078,1.066,1.033,13.566
'23/04/2021',3.046,3.031,3.031,3.08,3.052,3.031,3.031,3.013,3.031,3.031,3.031,3.079,3.046,3.041,0.005,-0.01,-0.01,0.039,0.011,-0.01,-0.01,-0.028,-0.01,-0.01,-0.01,0.038,0.005,1.033,1.018,1.018,1.067,1.039,1.018,1.018,1.0,1.018,1.018,1.018,1.066,1.033,13.364
'24/04/2021',3.056,3.031,3.046,3.08,3.052,3.046,3.046,3.013,3.031,3.046,3.046,3.046,3.046,3.045,0.011,-0.014,0.001,0.035,0.007,0.001,0.001,-0.032,-0.014,0.001,0.001,0.001,0.001,1.043,1.018,1.033,1.067,1.039,1.033,1.033,1.0,1.018,1.033,1.033,1.033,1.033,13.416
'25/04/2021',3.038,3.038,3.056,3.056,3.056,3.046,3.046,3.056,3.056,3.046,3.056,3.056,3.046,3.051,-0.013,-0.013,0.005,0.005,0.005,-0.005,-0.005,0.005,0.005,-0.005,0.005,0.005,-0.005,1.0,1.0,1.018,1.018,1.018,1.008,1.008,1.018,1.018,1.008,1.018,1.018,1.008,13.158
'26/04/2021',3.038,3.038,3.038,3.056,3.056,3.038,3.046,3.056,3.038,3.046,3.056,3.056,3.046,3.047,-0.009,-0.009,-0.009,0.009,0.009,-0.009,-0.001,0.009,-0.009,-0.001,0.009,0.009,-0.001,1.0,1.0,1.0,1.018,1.018,1.0,1.008,1.018,1.0,1.008,1.018,1.018,1.008,13.114
'27/04/2021',3.012,3.038,3.026,3.056,3.056,3.026,3.046,3.056,3.038,3.026,3.026,3.056,3.046,3.039,-0.027,-0.001,-0.013,0.017,0.017,-0.013,0.007,0.017,-0.001,-0.013,-0.013,0.017,0.007,1.0,1.026,1.014,1.044,1.044,1.014,1.034,1.044,1.026,1.014,1.014,1.044,1.034,13.352
'28/04/2021',3.012,3.038,3.012,3.012,3.056,3.012,3.012,3.012,3.038,3.026,3.012,3.056,3.046,3.027,-0.015,0.011,-0.015,-0.015,0.029,-0.015,-0.015,-0.015,0.011,-0.001,-0.015,0.029,0.019,1.0,1.026,1.0,1.0,1.044,1.0,1.0,1.0,1.026,1.014,1.0,1.044,1.034,13.188
'29/04/2021',2.971,3.038,3.012,3.012,3.056,3.012,3.012,3.012,2.995,3.026,3.012,2.995,3.046,3.015,-0.044,0.023,-0.003,-0.003,0.041,-0.003,-0.003,-0.003,-0.02,0.011,-0.003,-0.02,0.031,1.0,1.067,1.041,1.041,1.085,1.041,1.041,1.041,1.024,1.055,1.041,1.024,1.075,13.576
'30/04/2021',2.971,2.934,2.971,2.971,2.971,2.971,2.971,3.012,2.971,3.026,3.012,2.995,2.971,2.981,-0.01,-0.047,-0.01,-0.01,-0.01,-0.01,-0.01,0.031,-0.01,0.045,0.031,0.014,-0.01,1.037,1.0,1.037,1.037,1.037,1.037,1.037,1.078,1.037,1.092,1.078,1.061,1.037,13.605
'01/05/2021',2.941,2.941,2.934,2.934,2.934,2.934,2.934,2.934,2.934,2.934,2.934,2.934,2.971,2.938,0.003,0.003,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.033,1.007,1.007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.037,13.051
'02/05/2021',2.941,2.941,2.934,2.934,2.934,2.934,2.934,2.934,2.934,2.941,2.941,2.934,2.971,2.939,0.002,0.002,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,0.002,0.002,-0.005,0.032,1.007,1.007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.007,1.007,1.0,1.037,13.065
'03/05/2021',2.921,2.921,2.964,2.934,2.934,2.964,2.934,2.964,2.934,2.941,2.964,2.934,2.971,2.945,-0.024,-0.024,0.019,-0.011,-0.011,0.019,-0.011,0.019,-0.011,-0.004,0.019,-0.011,0.026,1.0,1.0,1.043,1.013,1.013,1.043,1.013,1.043,1.013,1.02,1.043,1.013,1.05,13.307
'04/05/2021',2.921,2.921,2.964,2.921,2.921,2.921,2.921,2.921,2.921,2.921,2.921,2.921,2.971,2.928,-0.007,-0.007,0.036,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,0.043,1.0,1.0,1.043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05,13.093
'05/05/2021',2.921,2.951,2.929,2.921,2.929,2.921,2.921,2.929,2.921,2.929,2.929,2.929,2.971,2.931,-0.01,0.02,-0.002,-0.01,-0.002,-0.01,-0.01,-0.002,-0.01,-0.002,-0.002,-0.002,0.04,1.0,1.03,1.008,1.0,1.008,1.0,1.0,1.008,1.0,1.008,1.008,1.008,1.05,13.128
'06/05/2021',2.982,2.982,2.929,2.921,2.929,2.951,2.921,2.929,2.921,2.951,2.951,2.951,2.971,2.945,0.037,0.037,-0.016,-0.024,-0.016,0.006,-0.024,-0.016,-0.024,0.006,0.006,0.006,0.026,1.061,1.061,1.008,1.0,1.008,1.03,1.0,1.008,1.0,1.03,1.03,1.03,1.05,13.316
'07/05/2021',3.036,3.036,2.929,2.921,2.929,2.951,2.921,2.929,2.982,2.982,2.951,2.982,2.971,2.963,0.073,0.073,-0.034,-0.042,-0.034,-0.012,-0.042,-0.034,0.019,0.019,-0.012,0.019,0.008,1.115,1.115,1.008,1.0,1.008,1.03,1.0,1.008,1.061,1.061,1.03,1.061,1.05,13.547
'08/05/2021',2.998,2.998,2.929,2.921,2.929,3.036,2.921,2.929,2.982,3.036,2.951,2.982,2.971,2.968,0.03,0.03,-0.039,-0.047,-0.039,0.068,-0.047,-0.039,0.014,0.068,-0.017,0.014,0.003,1.077,1.077,1.008,1.0,1.008,1.115,1.0,1.008,1.061,1.115,1.03,1.061,1.05,13.61
'09/05/2021',2.981,2.981,2.998,2.921,2.929,3.036,2.998,2.929,2.998,2.998,2.998,2.982,2.971,2.978,0.003,0.003,0.02,-0.057,-0.049,0.058,0.02,-0.049,0.02,0.02,0.02,0.004,-0.007,1.06,1.06,1.077,1.0,1.008,1.115,1.077,1.008,1.077,1.077,1.077,1.061,1.05,13.747
'10/05/2021',2.981,2.975,2.998,2.921,2.929,2.981,2.998,2.981,2.981,2.998,2.998,2.981,2.971,2.976,0.005,-0.001,0.022,-0.055,-0.047,0.005,0.022,0.005,0.005,0.022,0.022,0.005,-0.005,1.06,1.054,1.077,1.0,1.008,1.06,1.077,1.06,1.06,1.077,1.077,1.06,1.05,13.72
'11/05/2021',2.981,2.98,2.998,2.975,2.975,2.981,2.998,2.975,2.981,2.975,2.998,2.981,2.971,2.982,-0.001,-0.002,0.016,-0.007,-0.007,-0.001,0.016,-0.007,-0.001,-0.007,0.016,-0.001,-0.011,1.01,1.009,1.027,1.004,1.004,1.01,1.027,1.004,1.01,1.004,1.027,1.01,1.0,13.146
'12/05/2021',2.981,2.966,2.98,2.98,2.975,2.981,2.98,2.975,2.981,2.98,2.998,2.981,2.971,2.979,0.002,-0.013,0.001,0.001,-0.004,0.002,0.001,-0.004,0.002,0.001,0.019,0.002,-0.008,1.015,1.0,1.014,1.014,1.009,1.015,1.014,1.009,1.015,1.014,1.032,1.015,1.005,13.171
'13/05/2021',2.979,2.966,2.966,2.966,2.975,2.981,2.98,2.975,2.966,2.98,2.998,2.966,2.971,2.975,0.004,-0.009,-0.009,-0.009,0.0,0.006,0.005,0.0,-0.009,0.005,0.023,-0.009,-0.004,1.013,1.0,1.0,1.0,1.009,1.015,1.014,1.009,1.0,1.014,1.032,1.0,1.005,13.111
'14/05/2021',2.979,2.966,2.966,2.966,2.975,2.979,2.98,2.975,2.966,2.979,2.979,2.966,2.971,2.973,0.006,-0.007,-0.007,-0.007,0.002,0.006,0.007,0.002,-0.007,0.006,0.006,-0.007,-0.002,1.013,1.0,1.0,1.0,1.009,1.013,1.014,1.009,1.0,1.013,1.013,1.0,1.005,13.089
'15/05/2021',2.979,2.966,2.966,2.966,2.975,2.979,2.98,2.975,2.971,2.979,2.979,2.966,2.971,2.973,0.006,-0.007,-0.007,-0.007,0.002,0.006,0.007,0.002,-0.002,0.006,0.006,-0.007,-0.002,1.013,1.0,1.0,1.0,1.009,1.013,1.014,1.009,1.005,1.013,1.013,1.0,1.005,13.094
'16/05/2021',2.979,2.966,2.95,2.95,2.975,2.979,2.95,2.95,2.95,2.979,2.979,2.95,2.971,2.964,0.015,0.002,-0.014,-0.014,0.011,0.015,-0.014,-0.014,-0.014,0.015,0.015,-0.014,0.007,1.029,1.016,1.0,1.0,1.025,1.029,1.0,1.0,1.0,1.029,1.029,1.0,1.021,13.178
'17/05/2021',2.979,2.966,2.94,2.94,2.94,2.94,2.95,2.94,2.94,2.979,2.979,2.94,2.971,2.954,0.025,0.012,-0.014,-0.014,-0.014,-0.014,-0.004,-0.014,-0.014,0.025,0.025,-0.014,0.017,1.039,1.026,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.039,1.039,1.0,1.031,13.184
'18/05/2021',2.962,2.962,2.94,2.94,2.94,2.948,2.95,2.94,2.948,2.948,2.979,2.94,2.948,2.949,0.013,0.013,-0.009,-0.009,-0.009,-0.001,0.001,-0.009,-0.001,-0.001,0.03,-0.009,-0.001,1.022,1.022,1.0,1.0,1.0,1.008,1.01,1.0,1.008,1.008,1.039,1.0,1.008,13.125
'19/05/2021',2.962,2.962,2.962,2.962,2.962,2.962,2.962,2.962,2.948,2.962,2.962,2.962,2.948,2.959,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,-0.011,0.003,0.003,0.003,-0.011,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.014,1.0,1.014,1.014,1.014,1.0,13.154
'20/05/2021',2.962,2.962,2.962,2.962,2.943,2.962,2.962,2.943,2.943,2.962,2.943,2.962,2.948,2.955,0.007,0.007,0.007,0.007,-0.012,0.007,0.007,-0.012,-0.012,0.007,-0.012,0.007,-0.007,1.019,1.019,1.019,1.019,1.0,1.019,1.019,1.0,1.0,1.019,1.0,1.019,1.005,13.157
'21/05/2021',2.987,2.962,3.009,2.962,2.943,2.962,2.962,2.943,2.943,2.962,2.943,2.962,2.948,2.96,0.027,0.002,0.049,0.002,-0.017,0.002,0.002,-0.017,-0.017,0.002,-0.017,0.002,-0.012,1.044,1.019,1.066,1.019,1.0,1.019,1.019,1.0,1.0,1.019,1.0,1.019,1.005,13.229
'22/05/2021',2.987,2.962,3.009,2.962,2.943,2.987,2.962,2.943,2.943,2.962,2.943,2.962,2.987,2.965,0.022,-0.003,0.044,-0.003,-0.022,0.022,-0.003,-0.022,-0.022,-0.003,-0.022,-0.003,0.022,1.044,1.019,1.066,1.019,1.0,1.044,1.019,1.0,1.0,1.019,1.0,1.019,1.044,13.293
'23/05/2021',2.987,2.981,2.989,2.962,2.943,2.989,2.962,2.943,2.943,2.962,2.943,2.962,2.989,2.966,0.021,0.015,0.023,-0.004,-0.023,0.023,-0.004,-0.023,-0.023,-0.004,-0.023,-0.004,0.023,1.044,1.038,1.046,1.019,1.0,1.046,1.019,1.0,1.0,1.019,1.0,1.019,1.046,13.296
'24/05/2021',2.987,3.024,2.989,2.962,2.943,2.981,2.962,2.943,2.943,2.962,2.943,2.981,2.989,2.97,0.017,0.054,0.019,-0.008,-0.027,0.011,-0.008,-0.027,-0.027,-0.008,-0.027,0.011,0.019,1.044,1.081,1.046,1.019,1.0,1.038,1.019,1.0,1.0,1.019,1.0,1.038,1.046,13.35
'25/05/2021',2.987,3.024,3.024,2.962,2.943,2.981,3.024,3.024,2.943,2.962,3.024,2.981,3.024,2.992,-0.005,0.032,0.032,-0.03,-0.049,-0.011,0.032,0.032,-0.049,-0.03,0.032,-0.011,0.032,1.044,1.081,1.081,1.019,1.0,1.038,1.081,1.081,1.0,1.019,1.081,1.038,1.081,13.644
'26/05/2021',2.987,3.024,3.024,2.962,2.943,2.981,3.024,3.024,2.943,2.962,3.024,2.981,3.024,2.992,-0.005,0.032,0.032,-0.03,-0.049,-0.011,0.032,0.032,-0.049,-0.03,0.032,-0.011,0.032,1.044,1.081,1.081,1.019,1.0,1.038,1.081,1.081,1.0,1.019,1.081,1.038,1.081,13.644
'27/05/2021',3.007,3.024,3.024,2.962,3.0,2.981,3.024,3.0,2.943,2.962,3.0,2.981,3.024,2.995,0.012,0.029,0.029,-0.033,0.005,-0.014,0.029,0.005,-0.052,-0.033,0.005,-0.014,0.029,1.064,1.081,1.081,1.019,1.057,1.038,1.081,1.057,1.0,1.019,1.057,1.038,1.081,13.673
'28/05/2021',2.975,2.975,3.007,2.962,3.007,3.007,3.024,3.0,2.943,2.962,3.007,2.981,3.007,2.989,-0.014,-0.014,0.018,-0.027,0.018,0.018,0.035,0.011,-0.046,-0.027,0.018,-0.008,0.018,1.032,1.032,1.064,1.019,1.064,1.064,1.081,1.057,1.0,1.019,1.064,1.038,1.064,13.598
'29/05/2021',2.975,2.975,3.007,2.975,3.007,2.975,2.975,3.0,2.975,2.962,2.975,2.975,2.975,2.981,-0.006,-0.006,0.026,-0.006,0.026,-0.006,-0.006,0.019,-0.006,-0.019,-0.006,-0.006,-0.006,1.013,1.013,1.045,1.013,1.045,1.013,1.013,1.038,1.013,1.0,1.013,1.013,1.013,13.245
'30/05/2021',2.975,2.975,3.007,2.975,3.007,2.975,2.975,3.0,2.975,2.962,2.975,2.975,2.975,2.981,-0.006,-0.006,0.026,-0.006,0.026,-0.006,-0.006,0.019,-0.006,-0.019,-0.006,-0.006,-0.006,1.013,1.013,1.045,1.013,1.045,1.013,1.013,1.038,1.013,1.0,1.013,1.013,1.013,13.245
'31/05/2021',2.97,2.97,3.007,2.975,2.993,2.993,2.993,3.0,2.993,2.962,2.975,2.975,2.993,2.984,-0.014,-0.014,0.023,-0.009,0.009,0.009,0.009,0.016,0.009,-0.022,-0.009,-0.009,0.009,1.008,1.008,1.045,1.013,1.031,1.031,1.031,1.038,1.031,1.0,1.013,1.013,1.031,13.293
'01/06/2021',2.984,2.984,2.97,2.97,2.97,2.97,2.993,2.97,2.97,2.962,2.97,2.975,2.97,2.974,0.01,0.01,-0.004,-0.004,-0.004,-0.004,0.019,-0.004,-0.004,-0.012,-0.004,0.001,-0.004,1.022,1.022,1.008,1.008,1.008,1.008,1.031,1.008,1.008,1.0,1.008,1.013,1.008,13.152
'02/06/2021',2.958,2.958,2.984,2.97,2.97,2.984,2.984,2.984,2.984,2.984,2.97,2.975,2.984,2.976,-0.018,-0.018,0.008,-0.006,-0.006,0.008,0.008,0.008,0.008,0.008,-0.006,-0.001,0.008,1.0,1.0,1.026,1.012,1.012,1.026,1.026,1.026,1.026,1.026,1.012,1.017,1.026,13.235
'03/06/2021',2.958,2.941,2.958,2.97,2.97,2.958,2.958,2.984,2.958,2.984,2.958,2.975,2.958,2.964,-0.006,-0.023,-0.006,0.006,0.006,-0.006,-0.006,0.02,-0.006,0.02,-0.006,0.011,-0.006,1.017,1.0,1.017,1.029,1.029,1.017,1.017,1.043,1.017,1.043,1.017,1.034,1.017,13.297
