'Time','BNB-USDT','ETH-USDT','BTC-USDT','NEO-USDT','QTUM-USDT','LTC-USDT','ETC-USDT','Mean'
'15/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'16/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'17/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'18/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'19/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'20/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'21/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'22/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'23/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'24/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'25/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'26/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'27/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'28/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'29/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'30/06/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'01/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'02/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'03/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'04/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'05/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'06/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'07/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'08/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'09/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'10/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'11/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'12/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'13/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'14/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'15/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'16/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'17/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'18/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'19/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'20/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'21/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'22/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'23/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'24/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'25/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'26/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'27/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'28/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'29/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'30/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'31/07/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'01/08/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'02/08/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'03/08/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'04/08/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'05/08/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'06/08/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'07/08/2021',2.486,2.728,4.848,2.486,2.834,2.728,2.114,2.889,-1.612,-0.644,7.836,-1.612,-0.22,-0.644,-3.1,2.488,3.456,11.936,2.488,3.88,3.456,1.0,28.704
'08/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,2.114,2.627,-0.564,-6.924,8.884,-0.564,0.828,0.404,-2.052,7.36,1.0,16.808,7.36,8.752,8.328,5.872,55.48
'09/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,2.114,2.627,-0.564,-6.924,8.884,-0.564,0.828,0.404,-2.052,7.36,1.0,16.808,7.36,8.752,8.328,5.872,55.48
'10/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,2.114,2.627,-0.564,-6.924,8.884,-0.564,0.828,0.404,-2.052,7.36,1.0,16.808,7.36,8.752,8.328,5.872,55.48
'11/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,2.114,2.627,-0.564,-6.924,8.884,-0.564,0.828,0.404,-2.052,7.36,1.0,16.808,7.36,8.752,8.328,5.872,55.48
'12/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,2.114,2.627,-0.564,-6.924,8.884,-0.564,0.828,0.404,-2.052,7.36,1.0,16.808,7.36,8.752,8.328,5.872,55.48
'13/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,2.114,2.627,-0.564,-6.924,8.884,-0.564,0.828,0.404,-2.052,7.36,1.0,16.808,7.36,8.752,8.328,5.872,55.48
'14/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,2.114,2.627,-0.564,-6.924,8.884,-0.564,0.828,0.404,-2.052,7.36,1.0,16.808,7.36,8.752,8.328,5.872,55.48
'15/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,2.114,2.627,-0.564,-6.924,8.884,-0.564,0.828,0.404,-2.052,7.36,1.0,16.808,7.36,8.752,8.328,5.872,55.48
'16/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,2.114,2.627,-0.564,-6.924,8.884,-0.564,0.828,0.404,-2.052,7.36,1.0,16.808,7.36,8.752,8.328,5.872,55.48
'17/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,0.485,2.395,0.364,-5.996,9.812,0.364,1.756,1.332,-7.64,9.004,2.644,18.452,9.004,10.396,9.972,1.0,60.472
'18/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,0.533,2.402,0.336,-6.024,9.784,0.336,1.728,1.304,-7.476,8.812,2.452,18.26,8.812,10.204,9.78,1.0,59.32
'19/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,0.649,2.418,0.272,-6.088,9.72,0.272,1.664,1.24,-7.076,8.348,1.988,17.796,8.348,9.74,9.316,1.0,56.536
'20/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,0.649,2.418,0.272,-6.088,9.72,0.272,1.664,1.24,-7.076,8.348,1.988,17.796,8.348,9.74,9.316,1.0,56.536
'21/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,0.649,2.418,0.272,-6.088,9.72,0.272,1.664,1.24,-7.076,8.348,1.988,17.796,8.348,9.74,9.316,1.0,56.536
'22/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,0.325,2.372,0.456,-5.904,9.904,0.456,1.848,1.424,-8.188,9.644,3.284,19.092,9.644,11.036,10.612,1.0,64.312
'23/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,0.325,2.372,0.456,-5.904,9.904,0.456,1.848,1.424,-8.188,9.644,3.284,19.092,9.644,11.036,10.612,1.0,64.312
'24/08/2021',2.486,0.896,4.848,2.486,2.834,2.728,0.325,2.372,0.456,-5.904,9.904,0.456,1.848,1.424,-8.188,9.644,3.284,19.092,9.644,11.036,10.612,1.0,64.312
