Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
AAVE-USDT	5m	'o[sHg'	2021-10-01	2021-10-16	2	100	0	3.25	0.0	117.98	100	nan	7.26	inf	2	0	217	0	2	0	16.29	9.2
AAVE-USDT	5m	'NBamY'	2021-10-01	2021-10-16	3	100	0	3.32	-0.04	121.25	67	1469.61	7.42	3433.72	2	1	197	-4	2	1	24.53	9.2
AAVE-USDT	5m	'oIa(v'	2021-10-01	2021-10-16	2	100	0	5.81	0.0	295.53	100	nan	6.65	inf	2	0	546	0	2	0	16.65	9.2
AAVE-USDT	5m	'kI^KW'	2021-10-01	2021-10-16	2	100	0	2.13	0.0	66.95	100	nan	5.83	inf	2	0	197	0	2	0	16.23	9.2
AAVE-USDT	5m	'NCa@Y'	2021-10-01	2021-10-16	3	100	0	5.01	-0.34	228.46	67	39.09	6.95	677.02	2	1	326	-36	2	1	24.87	9.2
AAVE-USDT	5m	'g`,0;'	2021-10-01	2021-10-16	11	55	45	10.96	-1.57	1175.6	55	22.54	8.02	749.93	2	1	375	-140	6	5	92.3	9.2
AAVE-USDT	5m	'jkT@A'	2021-10-01	2021-10-16	9	33	67	9.89	-2.52	973.87	67	12.23	7.74	386.97	3	1	354	-253	6	3	76.33	9.2
AAVE-USDT	5m	'/Fa@B'	2021-10-01	2021-10-16	6	50	50	3.15	-1.36	112.45	67	11.95	4.47	82.82	2	1	236	-142	4	2	49.6	9.2
AAVE-USDT	5m	'ukP@A'	2021-10-01	2021-10-16	9	33	67	7.93	-2.34	870.43	56	11.81	7.45	372.32	2	2	353	-236	5	4	76.29	9.2
AAVE-USDT	5m	'ZmY6D'	2021-10-01	2021-10-16	10	40	60	13.25	-2.38	1974.75	70	11.62	7.42	828.31	4	1	485	-277	7	3	86.78	9.2
