Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
AAVE-USDT	5m	'2;aA?'	2021-08-01	2021-08-16	5	80	20	4.32	-0.26	179.82	80	164.12	7.93	682.95	3	1	241	-27	4	1	40.61	24.19
AAVE-USDT	5m	'ElwmO'	2021-08-01	2021-08-16	10	70	30	4.54	-0.8	263.98	70	16.82	8.75	331.51	3	1	197	-192	7	3	81.97	24.19
AAVE-USDT	5m	'a0LqP'	2021-08-01	2021-08-16	5	80	20	4.0	-1.1	159.95	80	15.83	6.25	144.84	3	1	202	-115	4	1	41.1	24.19
AAVE-USDT	5m	'`Maf\\'	2021-08-01	2021-08-16	7	86	14	5.52	-1.8	269.58	86	10.14	5.65	149.61	5	1	277	-191	6	1	58.53	24.19
AAVE-USDT	5m	'Nku@Y'	2021-08-01	2021-08-16	10	70	30	6.41	-1.53	465.94	80	6.59	7.23	304.15	5	1	326	-252	8	2	81.77	24.19
AAVE-USDT	5m	'NMa@Y'	2021-08-01	2021-08-16	9	67	33	4.16	-1.6	171.69	56	5.78	4.16	107.42	1	1	326	-287	5	4	73.99	24.19
AAVE-USDT	5m	'ckO@H'	2021-08-01	2021-08-16	15	60	40	6.08	-2.48	407.9	60	4.38	4.43	164.68	4	3	324	-273	9	6	122.2	24.19
AAVE-USDT	5m	':Ia@O'	2021-08-01	2021-08-16	12	58	42	6.18	-2.41	330.12	58	4.23	5.47	137.12	3	1	322	-262	7	5	99.95	24.19
AAVE-USDT	5m	'[mTNL'	2021-08-01	2021-08-16	17	59	41	6.62	-4.27	416.88	59	3.38	3.97	97.7	4	2	310	-313	10	7	137.64	24.19
AAVE-USDT	5m	'tkO@H'	2021-08-01	2021-08-16	14	57	43	4.11	-3.15	210.25	50	2.78	3.81	66.83	3	2	319	-284	7	7	112.81	24.19
AAVE-USDT	5m	'_ka@O'	2021-08-01	2021-08-16	17	71	29	6.3	-3.8	505.77	59	2.63	4.73	133.04	4	3	324	-258	10	7	137.7	24.19
AAVE-USDT	5m	'qka@O'	2021-08-01	2021-08-16	15	73	27	4.55	-3.96	324.45	47	2.1	3.9	81.91	3	2	332	-333	7	8	123.46	24.19
