Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
AAVE-USDT	5m	'kI^KW'	2021-09-03	2021-10-03	5	80	20	8.89	-0.37	181.92	100	912.56	6.43	491.74	5	0	210	0	5	0	41.65	-21.64
AAVE-USDT	5m	'kI^KW'	2021-05-06	2021-06-05	4	100	0	2.43	0.0	67.76	75	nan	6.26	inf	3	1	197	-202	3	1	32.83	-22.53
AAVE-USDT	5m	'kI^KW'	2021-08-29	2021-09-28	4	75	25	6.4	-0.37	112.81	100	618.73	4.99	304.92	4	0	205	0	4	0	32.62	-25.78
AAVE-USDT	5m	'kI^KW'	2021-03-12	2021-04-11	4	25	75	5.34	-0.59	88.37	100	144.95	5.91	150.94	4	0	203	0	4	0	32.55	-9.76
AAVE-USDT	5m	'kI^KW'	2021-08-22	2021-09-21	6	67	33	5.0	-0.7	106.9	83	22.56	4.62	153.66	5	1	205	-158	5	1	48.56	-27.16
AAVE-USDT	5m	'kI^KW'	2021-05-11	2021-06-10	8	75	25	1.2	-2.36	45.88	75	6.16	3.06	19.47	3	1	206	-383	6	2	66.12	-21.97
AAVE-USDT	5m	'kI^KW'	2021-01-19	2021-02-18	11	82	18	3.77	-3.49	121.92	73	2.19	3.92	34.89	4	2	204	-434	8	3	89.35	123.43
AAVE-USDT	5m	'kI^KW'	2021-01-14	2021-02-13	9	89	11	0.72	-3.49	55.96	67	1.17	2.3	16.02	4	2	200	-434	6	3	72.66	260.56
AAVE-USDT	5m	'kI^KW'	2021-04-27	2021-05-27	3	100	0	-1.65	-1.34	34.46	33	1.12	2.98	25.79	1	2	116	-201	1	2	24.04	2.36
AAVE-USDT	5m	'kI^KW'	2021-03-18	2021-04-17	4	50	50	1.28	-2.92	17.23	75	0.91	1.17	5.9	3	1	201	-308	3	1	32.38	14.84
AAVE-USDT	5m	'kI^KW'	2021-03-19	2021-04-18	4	50	50	1.28	-2.92	17.23	75	0.6	1.17	5.9	3	1	201	-308	3	1	32.38	17.13
AAVE-USDT	5m	'kI^KW'	2021-09-17	2021-10-17	4	75	25	4.9	0.0	78.93	100	nan	7.4	inf	4	0	202	0	4	0	32.75	-20.64
AAVE-USDT	5m	'kI^KW'	2021-09-09	2021-10-09	6	83	17	9.07	-0.37	187.41	100	928.77	6.55	506.59	6	0	210	0	6	0	50.36	-6.74
AAVE-USDT	5m	'kI^KW'	2021-06-16	2021-07-16	14	64	36	-1.38	-5.23	47.71	57	0.83	1.82	9.12	6	3	210	-410	8	6	116.04	-12.13
AAVE-USDT	5m	'kI^KW'	2021-06-26	2021-07-26	16	75	25	0.11	-5.23	110.67	62	0.59	3.15	21.15	7	3	208	-407	10	6	132.15	53.16
AAVE-USDT	5m	'kI^KW'	2021-01-09	2021-02-08	8	88	12	-1.28	-3.49	23.07	62	0.56	1.18	6.6	4	2	197	-434	5	3	64.45	325.77
AAVE-USDT	5m	'kI^KW'	2021-04-30	2021-05-30	2	100	0	-2.78	-1.34	16.87	0	0.51	1.81	12.63	0	2	0	-199	0	2	15.82	-32.26
AAVE-USDT	5m	'kI^KW'	2021-07-02	2021-08-01	12	75	25	-0.88	-5.23	84.14	58	0.36	3.57	16.09	3	3	203	-394	7	5	97.59	43.26
AAVE-USDT	5m	'kI^KW'	2021-08-14	2021-09-13	3	67	33	-1.03	-0.69	1.62	67	0.16	0.38	2.35	2	1	36	-158	2	1	24.0	-22.1
AAVE-USDT	5m	'kI^KW'	2021-07-16	2021-08-15	14	64	36	-3.92	-4.66	11.69	57	0.13	0.58	2.51	3	2	204	-415	8	6	115.66	52.22
AAVE-USDT	5m	'kI^KW'	2021-03-22	2021-04-21	5	60	40	-0.94	-3.63	7.19	60	0.11	0.54	1.98	3	2	201	-308	3	2	40.39	-2.27
AAVE-USDT	5m	'kI^KW'	2021-07-13	2021-08-12	14	71	29	-3.84	-3.92	10.28	57	0.09	0.56	2.62	3	2	196	-399	8	6	110.88	36.06
AAVE-USDT	5m	'kI^KW'	2021-07-18	2021-08-17	13	69	31	-4.34	-4.66	5.94	54	0.05	0.36	1.27	3	2	203	-413	7	6	107.23	63.46
AAVE-USDT	5m	'kI^KW'	2021-07-22	2021-08-21	11	73	27	-1.23	-4.66	5.0	64	0.03	0.32	1.07	3	1	203	-413	7	4	91.2	58.26
AAVE-USDT	5m	'kI^KW'	2021-01-28	2021-02-27	7	71	29	0.16	-3.46	1.91	71	0.02	0.19	0.55	4	1	198	-421	5	2	56.0	12.82
AAVE-USDT	5m	'kI^KW'	2021-01-31	2021-03-02	7	71	29	0.16	-3.46	1.91	71	0.02	0.19	0.55	4	1	198	-421	5	2	56.0	21.88
AAVE-USDT	5m	'kI^KW'	2021-02-25	2021-03-27	8	50	50	-0.62	-7.14	-7.31	75	-0.02	-0.23	-1.02	5	2	192	-381	6	2	62.14	-2.4
AAVE-USDT	5m	'kI^KW'	2021-03-05	2021-04-04	7	43	57	-1.91	-7.14	-20.89	71	-0.07	-0.95	-2.92	5	2	189	-376	5	2	53.4	1.37
AAVE-USDT	5m	'kI^KW'	2021-07-07	2021-08-06	10	70	30	-5.1	-4.32	-9.1	50	-0.08	-0.34	-2.11	3	2	195	-397	5	5	78.45	18.02
AAVE-USDT	5m	'kI^KW'	2021-04-05	2021-05-05	7	100	0	-5.97	-3.81	-15.76	29	-0.08	-1.14	-4.14	1	4	197	-301	2	5	55.28	10.49
AAVE-USDT	5m	'kI^KW'	2021-02-22	2021-03-24	7	57	43	-2.54	-7.14	-26.88	71	-0.08	-1.35	-3.76	4	2	186	-381	5	2	54.44	-24.55
