Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
AAVE-USDT	5m	'lJaf]'	2021-09-01	2021-10-15	7	71	29	17.68	-0.74	286.04	86	110.27	5.76	384.24	6	1	391	-87	6	1	61.35	-22.32
AAVE-USDT	5m	'`Naf`'	2021-09-01	2021-10-15	13	62	38	23.26	-1.67	466.85	85	82.26	7.14	278.86	7	1	403	-65	11	2	116.3	-22.32
AAVE-USDT	5m	'jYib\\'	2021-09-01	2021-10-15	6	83	17	16.24	-0.96	248.51	67	79.18	4.69	258.12	3	1	464	-113	4	2	52.68	-22.32
AAVE-USDT	5m	'`Maf\\'	2021-09-01	2021-10-15	12	58	42	21.31	-1.67	396.5	83	74.77	6.65	236.84	6	1	403	-64	10	2	106.32	-22.32
AAVE-USDT	5m	'[Ig(b'	2021-09-01	2021-10-15	9	67	33	35.46	-2.59	1139.98	78	60.57	5.87	440.19	3	1	736	-202	7	2	85.53	-22.32
AAVE-USDT	5m	't?^bi'	2021-09-01	2021-10-15	6	67	33	10.24	-1.51	124.43	67	46.33	3.74	82.67	2	1	432	-88	4	2	50.32	-22.32
AAVE-USDT	5m	'NBamY'	2021-09-01	2021-10-15	11	82	18	14.93	-1.94	217.25	73	30.47	5.2	112.27	5	1	299	-176	8	3	93.91	-22.32
AAVE-USDT	5m	'kI^KW'	2021-09-01	2021-10-15	6	83	17	11.67	-1.21	149.92	83	26.82	4.65	123.81	5	1	310	-137	5	1	51.39	-22.32
AAVE-USDT	5m	'L^vpZ'	2021-09-01	2021-10-15	10	80	20	13.17	-1.62	191.26	70	23.07	4.47	118.17	6	1	357	-271	7	3	85.76	-22.32
AAVE-USDT	5m	'RSn=\\'	2021-09-01	2021-10-15	9	78	22	18.43	-3.03	306.87	78	21.38	4.78	101.21	7	1	428	-221	7	2	77.67	-22.32
AAVE-USDT	5m	'l;Nf]'	2021-09-01	2021-10-15	16	62	38	19.17	-3.19	328.27	81	20.09	6.04	102.85	9	2	394	-324	13	3	138.88	-22.32
AAVE-USDT	5m	'tBXff'	2021-09-01	2021-10-15	12	67	33	17.76	-3.61	288.14	83	14.18	4.9	79.76	8	1	387	-330	10	2	104.27	-22.32
AAVE-USDT	5m	'S>YGW'	2021-09-01	2021-10-15	16	75	25	19.5	-3.29	338.23	75	13.9	4.8	102.66	6	2	394	-345	12	4	138.46	-22.32
AAVE-USDT	5m	'oIa(v'	2021-09-01	2021-10-15	10	50	50	23.84	-5.62	489.25	80	12.01	5.07	86.99	7	2	676	-434	8	2	87.45	-22.32
AAVE-USDT	5m	'aIa(v'	2021-09-01	2021-10-15	13	46	54	29.46	-6.08	751.75	62	11.92	4.58	123.74	3	2	725	-476	8	5	120.86	-22.32
AAVE-USDT	5m	'k4RRa'	2021-09-01	2021-10-15	9	56	44	19.76	-2.84	346.21	89	11.39	5.33	121.71	5	1	433	-228	8	1	78.96	-22.32
AAVE-USDT	5m	'XGaf\\'	2021-09-01	2021-10-15	12	75	25	15.16	-2.8	222.46	67	11.18	4.34	79.35	4	1	381	-432	8	4	103.11	-22.32
