Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
AAVE-USDT	5m	'aIa(v'	2021-09-05	2021-10-05	13	54	46	32.47	-5.59	2960.89	62	13.72	5.71	529.63	2	2	686	-475	8	5	118.55	-24.46
AAVE-USDT	5m	'aIa(v'	2021-09-02	2021-10-02	13	54	46	31.09	-5.59	2594.48	62	13.17	5.5	464.09	2	2	651	-475	8	5	118.49	-26.89
AAVE-USDT	5m	'aIa(v'	2021-08-31	2021-09-30	11	45	55	25.65	-5.59	1507.94	64	10.66	4.76	269.73	2	2	651	-475	7	4	98.19	-25.78
AAVE-USDT	5m	'aIa(v'	2021-05-28	2021-06-27	29	48	52	35.87	-9.17	4290.43	55	6.71	5.74	467.73	3	3	773	-573	16	13	291.02	-49.26
AAVE-USDT	5m	'aIa(v'	2021-07-21	2021-08-20	17	65	35	17.74	-5.18	655.25	47	5.52	5.02	126.41	2	2	622	-325	8	9	154.09	82.06
AAVE-USDT	5m	'aIa(v'	2021-08-09	2021-09-08	10	50	50	10.54	-4.72	238.51	60	5.04	2.86	50.5	4	2	573	-273	6	4	78.14	-3.96
AAVE-USDT	5m	'aIa(v'	2021-06-07	2021-07-07	31	61	39	33.96	-9.17	3558.54	55	4.83	5.31	387.91	4	3	702	-482	17	14	286.85	-13.58
AAVE-USDT	5m	'aIa(v'	2021-08-19	2021-09-18	6	50	50	11.53	-5.59	277.25	67	4.73	3.17	49.59	2	2	578	-452	4	2	49.37	-6.91
AAVE-USDT	5m	'aIa(v'	2021-08-20	2021-09-19	6	50	50	11.53	-5.59	277.25	67	4.73	3.17	49.59	2	2	578	-452	4	2	49.37	-12.31
AAVE-USDT	5m	'aIa(v'	2021-05-08	2021-06-07	35	57	43	35.47	-11.25	6532.04	51	4.44	5.42	580.82	3	7	716	-587	18	17	320.25	-17.87
AAVE-USDT	5m	'aIa(v'	2021-07-20	2021-08-19	20	65	35	13.93	-5.18	427.77	45	3.94	4.63	82.53	2	2	604	-315	9	11	176.46	59.87
AAVE-USDT	5m	'aIa(v'	2021-06-10	2021-07-10	28	64	36	16.05	-12.35	529.09	46	2.04	2.91	42.84	4	5	692	-488	13	15	264.81	-10.51
AAVE-USDT	5m	'aIa(v'	2021-04-03	2021-05-03	18	61	39	12.95	-6.55	350.27	50	1.66	3.19	53.5	3	3	622	-532	9	9	156.39	13.99
AAVE-USDT	5m	'aIa(v'	2021-06-04	2021-07-04	26	62	38	12.94	-9.17	362.03	50	1.61	2.83	39.47	4	3	588	-458	13	13	223.51	-34.74
AAVE-USDT	5m	'aIa(v'	2021-02-02	2021-03-04	26	73	27	17.1	-12.19	759.22	46	1.51	3.15	62.27	3	3	647	-551	12	14	234.03	34.4
AAVE-USDT	5m	'aIa(v'	2021-03-23	2021-04-22	13	54	46	14.19	-5.79	412.13	54	1.43	4.39	71.16	3	3	589	-384	7	6	109.12	4.54
AAVE-USDT	5m	'aIa(v'	2021-03-22	2021-04-21	11	45	55	13.73	-5.79	387.58	55	1.36	4.34	66.93	2	3	590	-384	6	5	91.19	-2.27
AAVE-USDT	5m	'aIa(v'	2021-07-23	2021-08-22	16	62	38	4.44	-5.18	76.7	38	1.02	1.81	14.8	1	2	552	-288	6	10	131.02	43.41
AAVE-USDT	5m	'aIa(v'	2021-01-30	2021-03-01	28	71	29	13.32	-12.19	446.65	46	0.89	2.75	36.63	3	3	597	-510	13	15	233.38	22.7
AAVE-USDT	5m	'aIa(v'	2021-04-22	2021-05-22	30	53	47	13.06	-12.61	489.06	43	0.87	2.61	38.8	5	7	599	-483	13	17	237.24	5.97
AAVE-USDT	5m	'aIa(v'	2021-03-27	2021-04-26	13	54	46	7.29	-5.79	141.34	46	0.72	2.34	24.41	3	3	581	-473	6	7	108.78	-3.12
AAVE-USDT	5m	'aIa(v'	2021-07-09	2021-08-08	22	59	41	10.75	-10.58	273.86	36	0.62	3.03	25.88	3	5	582	-325	8	14	176.07	31.94
AAVE-USDT	5m	'aIa(v'	2021-06-27	2021-07-27	27	67	33	23.29	-15.59	1250.28	52	0.6	4.55	80.2	4	7	628	-431	14	13	234.72	61.48
