Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	5m	'aIa(v'	2021-08-24	2021-10-13	7	57	43	21.79	-1.31	321.56	86	57.17	5.82	245.12	6	1	587	-22	6	1	59.9	13.17
BTC-USDT	5m	'aIa(v'	2021-08-25	2021-10-14	7	57	43	21.79	-1.31	321.56	86	50.42	5.82	245.12	6	1	587	-22	6	1	59.9	20.02
BTC-USDT	5m	'aIa(v'	2021-08-19	2021-10-08	8	62	38	21.82	-1.39	322.52	88	22.85	5.73	231.72	6	1	587	-22	7	1	67.67	20.28
BTC-USDT	5m	'aIa(v'	2021-08-13	2021-10-02	7	57	43	19.98	-1.39	278.0	86	21.71	5.81	199.73	5	1	587	-22	6	1	58.36	8.33
BTC-USDT	5m	'aIa(v'	2021-03-31	2021-05-20	9	33	67	14.83	-3.29	180.5	56	17.12	3.2	54.89	3	2	581	-315	5	4	72.73	-37.66
BTC-USDT	5m	'aIa(v'	2020-11-14	2021-01-03	8	88	12	17.01	-1.94	214.73	62	15.76	5.45	110.54	4	3	605	-158	5	3	69.58	97.29
BTC-USDT	5m	'aIa(v'	2021-08-10	2021-09-29	5	40	60	10.98	-1.39	113.87	80	8.09	4.88	81.81	3	1	573	-22	4	1	40.09	-11.22
BTC-USDT	5m	'aIa(v'	2021-08-06	2021-09-25	7	57	43	14.04	-1.52	160.88	86	6.5	5.24	105.88	3	1	573	-22	6	1	57.15	4.67
BTC-USDT	5m	'aIa(v'	2021-04-10	2021-05-30	17	35	65	15.53	-4.28	197.03	53	6.42	2.75	46.05	3	2	614	-526	9	8	145.12	-40.51
BTC-USDT	5m	'aIa(v'	2021-03-10	2021-04-29	9	56	44	8.87	-2.37	90.74	78	5.53	3.88	38.25	6	2	555	-321	7	2	72.98	-0.34
BTC-USDT	5m	'aIa(v'	2021-03-11	2021-04-30	9	56	44	8.87	-2.37	90.74	78	5.53	3.88	38.25	6	2	555	-321	7	2	72.98	-4.54
BTC-USDT	5m	'aIa(v'	2021-03-08	2021-04-27	10	60	40	9.01	-2.35	92.53	80	5.51	3.65	39.42	7	2	455	-321	8	2	81.14	6.08
BTC-USDT	5m	'aIa(v'	2020-11-20	2021-01-09	13	85	15	12.11	-4.84	130.3	46	4.79	3.24	26.9	2	3	597	-502	6	7	112.04	128.37
BTC-USDT	5m	'aIa(v'	2021-03-03	2021-04-22	9	67	33	7.39	-1.66	68.32	78	4.66	3.28	41.22	7	1	234	-43	7	2	71.98	11.35
BTC-USDT	5m	'aIa(v'	2021-03-21	2021-05-10	7	57	43	5.94	-2.35	56.24	71	3.39	3.61	23.95	3	2	527	-307	5	2	55.28	0.36
BTC-USDT	5m	'aIa(v'	2021-04-21	2021-06-10	19	32	68	15.46	-4.36	195.83	53	3.27	2.7	44.94	3	2	622	-526	10	9	165.92	-33.8
BTC-USDT	5m	'aIa(v'	2020-12-04	2021-01-23	19	63	37	13.99	-4.86	160.17	42	3.11	2.88	32.96	2	3	595	-488	8	11	163.47	69.91
BTC-USDT	5m	'aIa(v'	2021-04-28	2021-06-17	18	33	67	14.69	-4.33	175.65	56	2.62	2.58	40.52	3	2	603	-508	10	8	154.19	-30.36
BTC-USDT	5m	'aIa(v'	2021-04-29	2021-06-18	18	33	67	14.69	-4.33	175.65	56	2.61	2.58	40.52	3	2	603	-508	10	8	154.19	-30.74
BTC-USDT	5m	'aIa(v'	2020-12-02	2021-01-21	16	69	31	11.32	-4.86	118.77	44	2.4	2.5	24.44	2	3	585	-488	7	9	136.7	89.28
BTC-USDT	5m	'aIa(v'	2021-03-16	2021-05-05	9	56	44	4.41	-2.37	40.32	67	2.31	2.14	17.05	4	2	527	-292	6	3	69.74	-3.91
BTC-USDT	5m	'aIa(v'	2021-05-18	2021-07-07	20	35	65	13.87	-5.98	170.88	55	2.29	2.38	28.57	3	2	603	-511	11	9	173.86	-21.89
BTC-USDT	5m	'aIa(v'	2021-06-30	2021-08-19	9	67	33	4.73	-1.72	40.12	56	2.2	1.95	23.34	4	3	528	-229	5	4	72.48	24.46
BTC-USDT	5m	'aIa(v'	2021-07-05	2021-08-24	10	70	30	4.77	-1.72	40.51	60	2.05	1.9	23.56	5	3	528	-229	6	4	80.63	41.05
BTC-USDT	5m	'aIa(v'	2020-11-29	2021-01-18	17	71	29	9.38	-4.96	92.38	41	1.91	2.09	18.63	2	3	580	-488	7	10	142.32	102.65
BTC-USDT	5m	'aIa(v'	2021-05-05	2021-06-24	21	29	71	10.18	-5.36	113.31	52	1.85	1.87	21.13	3	2	603	-511	11	10	179.8	-36.7
BTC-USDT	5m	'aIa(v'	2021-07-16	2021-09-04	10	70	30	4.77	-1.72	40.51	60	1.59	1.9	23.56	5	3	528	-229	6	4	80.63	56.94
BTC-USDT	5m	'aIa(v'	2020-11-03	2020-12-23	7	71	29	6.93	-3.13	64.75	57	1.06	3.37	20.71	2	1	545	-328	4	3	57.07	75.83
BTC-USDT	5m	'aIa(v'	2020-12-13	2021-02-01	24	54	46	8.46	-7.1	83.33	42	1.02	1.79	11.75	2	3	595	-488	10	14	206.9	76.11
BTC-USDT	5m	'aIa(v'	2021-06-13	2021-08-02	13	46	54	3.52	-5.72	33.47	46	0.96	1.2	5.85	1	3	548	-470	6	7	104.71	11.96
BTC-USDT	5m	'aIa(v'	2021-05-26	2021-07-15	11	36	64	3.08	-5.68	29.34	55	0.89	1.18	5.17	2	2	546	-470	6	5	87.96	-14.45
BTC-USDT	5m	'aIa(v'	2021-05-29	2021-07-18	11	36	64	3.08	-5.68	29.34	55	0.88	1.18	5.17	2	2	546	-470	6	5	87.96	-11.9
BTC-USDT	5m	'aIa(v'	2020-12-24	2021-02-12	26	62	38	10.26	-7.32	106.5	50	0.87	1.99	14.54	5	3	562	-459	13	13	213.63	107.04
BTC-USDT	5m	'aIa(v'	2021-06-17	2021-08-06	13	46	54	3.04	-5.65	28.82	46	0.86	1.08	5.1	2	3	528	-456	6	7	103.07	6.49
BTC-USDT	5m	'aIa(v'	2021-05-16	2021-07-05	20	35	65	5.09	-6.06	51.02	50	0.73	1.25	8.43	2	2	546	-484	10	10	161.7	-24.96
BTC-USDT	5m	'aIa(v'	2021-05-15	2021-07-04	20	35	65	5.09	-6.06	51.02	50	0.73	1.25	8.43	2	2	546	-484	10	10	161.7	-30.59
BTC-USDT	5m	'aIa(v'	2020-10-28	2020-12-17	5	80	20	5.13	-3.13	45.54	60	0.72	2.79	14.57	2	1	532	-328	3	2	39.96	56.59
BTC-USDT	5m	'aIa(v'	2021-02-04	2021-03-26	19	63	37	9.95	-7.12	101.39	63	0.65	2.21	14.23	6	3	543	-402	12	7	154.59	35.98
BTC-USDT	5m	'aIa(v'	2021-02-02	2021-03-24	19	68	32	9.06	-7.04	89.86	63	0.6	2.07	12.77	5	3	543	-402	12	7	154.84	62.47
BTC-USDT	5m	'aIa(v'	2020-12-30	2021-02-18	26	58	42	4.77	-7.51	42.42	46	0.36	1.04	5.65	4	3	577	-473	12	14	219.76	90.03
BTC-USDT	5m	'aIa(v'	2020-12-19	2021-02-07	24	54	46	2.83	-7.43	24.2	42	0.23	0.77	3.26	2	3	559	-459	10	14	194.96	69.41
BTC-USDT	5m	'aIa(v'	2020-10-21	2020-12-10	5	80	20	1.76	-3.63	14.83	60	0.14	1.4	4.09	2	1	532	-328	3	2	39.79	55.84
BTC-USDT	5m	'aIa(v'	2020-10-18	2020-12-07	5	80	20	1.76	-3.63	14.83	60	0.14	1.4	4.09	2	1	532	-328	3	2	39.79	70.66
BTC-USDT	5m	'aIa(v'	2020-10-20	2020-12-09	5	80	20	1.76	-3.63	14.83	60	0.14	1.4	4.09	2	1	532	-328	3	2	39.79	55.94
BTC-USDT	5m	'aIa(v'	2021-02-24	2021-04-15	13	62	38	1.78	-6.94	14.67	62	0.12	0.75	2.11	7	3	220	-362	8	5	97.93	28.51
BTC-USDT	5m	'aIa(v'	2021-05-25	2021-07-14	12	33	67	-0.01	-5.67	4.65	50	0.1	0.3	0.82	2	2	528	-456	6	6	93.44	-15.34
BTC-USDT	5m	'aIa(v'	2021-01-23	2021-03-14	21	62	38	1.36	-7.04	12.66	52	0.1	0.51	1.8	4	3	517	-391	11	10	162.24	86.36
BTC-USDT	5m	'aIa(v'	2021-01-21	2021-03-12	23	57	43	0.56	-7.39	6.35	48	0.04	0.34	0.86	4	3	543	-391	11	12	179.66	62.55
BTC-USDT	5m	'aIa(v'	2021-01-09	2021-02-28	26	50	50	-0.13	-7.47	1.22	42	0.01	0.22	0.16	4	4	559	-403	11	15	210.87	13.37
