Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
AAVE-USDT	5m	'kI^KW'	2021-09-01	2021-10-17	6	83	17	9.07	-0.37	99.08	100	1183.37	5.25	267.82	6	0	210	0	6	0	50.36	-21.97
AAVE-USDT	5m	't?^bi'	2021-09-01	2021-10-17	6	67	33	10.39	-0.84	119.05	100	365.02	4.32	141.38	6	0	378	0	6	0	50.4	-21.97
AAVE-USDT	5m	'lJaf]'	2021-09-01	2021-10-17	7	71	29	13.93	-0.65	181.51	86	76.08	5.83	278.89	6	1	309	-75	6	1	60.26	-21.97
AAVE-USDT	5m	'jYib\\'	2021-09-01	2021-10-17	6	83	17	13.99	-0.84	182.61	67	60.26	4.76	216.39	3	1	396	-97	4	2	52.03	-21.97
AAVE-USDT	5m	'NBamY'	2021-09-01	2021-10-17	12	83	17	10.64	-1.08	123.08	67	42.37	5.29	113.63	5	2	213	-117	8	4	101.6	-21.97
AAVE-USDT	5m	'[Ig(b'	2021-09-01	2021-10-17	11	73	27	26.43	-2.91	543.09	64	35.34	4.79	186.51	3	2	657	-422	7	4	101.83	-21.97
AAVE-USDT	5m	'`Maf\\'	2021-09-01	2021-10-17	12	58	42	12.84	-1.51	160.84	83	34.69	6.36	106.38	10	2	308	-119	10	2	102.93	-21.97
AAVE-USDT	5m	'RSn=\\'	2021-09-01	2021-10-17	10	80	20	13.96	-2.39	182.08	70	20.12	4.5	76.11	7	2	332	-156	7	3	85.62	-21.97
AAVE-USDT	5m	'k4RRa'	2021-09-01	2021-10-17	9	56	44	17.57	-1.95	261.19	89	18.11	5.67	134.16	5	1	349	-171	8	1	78.15	-21.97
AAVE-USDT	5m	'oIa(v'	2021-09-01	2021-10-17	11	55	45	27.72	-5.18	597.01	73	17.83	5.06	115.28	4	2	659	-434	8	3	98.43	-21.97
AAVE-USDT	5m	'NCa@Y'	2021-09-01	2021-10-17	11	82	18	13.37	-1.86	170.59	55	16.03	5.18	91.71	3	2	354	-139	6	5	93.45	-21.97
AAVE-USDT	5m	'L^vpZ'	2021-09-01	2021-10-17	11	82	18	9.3	-1.28	113.94	64	15.68	4.14	89.0	6	2	284	-255	7	4	93.24	-21.97
AAVE-USDT	5m	'aIa(v'	2021-09-01	2021-10-17	15	53	47	30.57	-5.59	730.23	60	13.76	4.35	130.62	2	2	686	-475	9	6	139.64	-21.97
AAVE-USDT	5m	'UHgcU'	2021-09-01	2021-10-17	9	78	22	11.39	-2.07	135.32	56	13.36	3.68	65.42	3	2	346	-107	5	4	76.33	-21.97
AAVE-USDT	5m	'tBXff'	2021-09-01	2021-10-17	12	67	33	13.79	-3.36	178.74	83	9.53	4.63	53.23	8	1	306	-328	10	2	102.27	-21.97
AAVE-USDT	5m	'`Naf`'	2021-09-01	2021-10-17	14	57	43	11.22	-4.23	132.51	79	7.75	4.84	31.3	11	3	308	-310	11	3	121.5	-21.97
AAVE-USDT	5m	'/1aLB'	2021-09-01	2021-10-17	6	67	33	8.63	-1.44	92.93	83	6.75	4.26	64.43	4	1	427	-145	5	1	49.07	-21.97
AAVE-USDT	5m	'S>YGW'	2021-09-01	2021-10-17	18	72	28	10.96	-2.93	128.21	72	6.67	3.31	43.79	7	2	301	-315	13	5	153.55	-21.97
AAVE-USDT	5m	'.aa*B'	2021-09-01	2021-10-17	55	58	42	25.43	-5.09	524.03	51	6.65	4.31	103.01	3	3	489	-326	28	27	489.99	-21.97
AAVE-USDT	5m	'jkT@A'	2021-09-01	2021-10-17	28	50	50	17.74	-4.6	346.35	54	6.29	4.89	75.26	4	4	387	-277	15	13	241.4	-21.97
AAVE-USDT	5m	'ukP@A'	2021-09-01	2021-10-17	26	46	54	20.94	-6.06	464.43	58	5.45	6.21	76.64	8	3	399	-267	15	11	227.1	-21.97
AAVE-USDT	5m	')ka@B'	2021-09-01	2021-10-17	72	57	43	24.76	-5.35	538.86	50	5.4	4.52	100.8	4	4	385	-343	36	36	641.31	-21.97
AAVE-USDT	5m	'Etwqv'	2021-09-01	2021-10-17	37	57	43	12.3	-5.17	255.68	70	4.62	4.46	49.47	8	2	228	-410	26	11	319.35	-21.97
AAVE-USDT	5m	'(ka@B'	2021-09-01	2021-10-17	77	52	48	24.18	-7.44	528.19	49	4.21	4.61	70.95	3	4	387	-346	38	39	679.09	-21.97
