Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
AAVE-USDT	5m	'NBamY'	2021-08-15	2021-10-16	18	72	28	17.78	-0.8	162.03	78	102.47	6.9	203.13	5	1	224	-77	14	4	155.15	-27.28
AAVE-USDT	5m	'kI^KW'	2021-08-15	2021-10-16	9	78	22	8.05	-0.7	67.97	89	48.18	4.42	97.7	8	1	210	-158	8	1	74.42	-27.28
AAVE-USDT	5m	'RSn=\\'	2021-08-15	2021-10-16	15	73	27	18.04	-2.39	165.53	80	29.95	4.64	69.2	7	1	342	-180	12	3	127.22	-27.28
AAVE-USDT	5m	't?^bi'	2021-08-15	2021-10-16	6	50	50	7.81	-1.84	55.72	83	22.67	3.27	30.21	5	1	369	-50	5	1	49.34	-27.28
AAVE-USDT	5m	'UHgcU'	2021-08-15	2021-10-16	10	70	30	14.24	-2.07	118.95	60	19.85	3.82	57.52	3	1	352	-109	6	4	84.38	-27.28
AAVE-USDT	5m	'NCa@Y'	2021-08-15	2021-10-16	18	72	28	22.68	-2.52	233.14	56	18.66	5.28	92.6	3	3	381	-150	10	8	156.49	-27.28
AAVE-USDT	5m	'aIa(v'	2021-08-15	2021-10-16	17	47	53	30.5	-5.59	379.38	59	16.84	4.13	67.86	4	2	686	-484	10	7	153.23	-27.28
AAVE-USDT	5m	'L^vpZ'	2021-08-15	2021-10-16	19	79	21	13.8	-1.47	122.88	74	16.18	4.52	83.32	6	1	294	-264	14	5	160.58	-27.28
AAVE-USDT	5m	'oIa(v'	2021-08-15	2021-10-16	14	50	50	32.02	-5.18	413.01	64	15.93	4.68	79.75	4	2	681	-449	9	5	126.26	-27.28
AAVE-USDT	5m	'tBXff'	2021-08-15	2021-10-16	17	65	35	18.07	-3.36	165.95	82	11.62	4.66	49.42	8	1	318	-340	14	3	147.05	-27.28
