Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
AAVE-USDT	5m	'.ca@p'	2021-05-10	2021-06-09	98	50	50	63.16	-8.24	110796.48	57	16.52	9.11	13447.59	6	4	530	-570	56	42	1021.36	-28.4
AAVE-USDT	5m	'.ca@p'	2021-05-14	2021-06-13	95	49	51	48.81	-8.24	34993.25	56	9.36	7.63	4247.31	6	6	520	-646	53	42	1037.52	-45.08
AAVE-USDT	5m	'.ca@p'	2021-05-15	2021-06-14	99	49	51	41.84	-8.24	20569.53	55	7.08	7.16	2496.48	6	6	497	-617	54	45	1039.06	-46.95
AAVE-USDT	5m	'.ca@p'	2021-06-23	2021-07-23	64	53	47	32.83	-6.86	3857.98	58	6.18	6.73	562.17	5	4	422	-451	37	27	624.48	35.31
AAVE-USDT	5m	'.ca@p'	2021-06-26	2021-07-26	62	50	50	26.03	-6.86	1997.88	56	5.08	5.56	291.14	6	4	380	-402	35	27	560.84	53.16
AAVE-USDT	5m	'.ca@p'	2021-08-30	2021-09-29	52	54	46	18.61	-6.67	788.04	50	3.93	4.47	118.2	3	4	386	-413	26	26	444.72	-28.36
AAVE-USDT	5m	'.ca@p'	2021-06-02	2021-07-02	77	45	55	41.39	-12.42	9554.62	57	2.51	7.06	769.41	8	6	472	-468	44	33	702.19	-38.41
AAVE-USDT	5m	'.ca@p'	2021-03-06	2021-04-05	49	57	43	12.0	-6.0	406.2	49	2.34	4.08	67.73	5	4	368	-370	24	25	425.24	9.38
AAVE-USDT	5m	'.ca@p'	2021-07-08	2021-08-07	57	53	47	12.78	-6.86	409.26	54	2.3	3.24	59.64	6	4	377	-361	31	26	490.98	18.06
AAVE-USDT	5m	'.ca@p'	2021-09-16	2021-10-16	48	52	48	11.85	-6.03	350.42	50	2.19	3.79	58.08	3	4	364	-361	24	24	416.95	-27.06
AAVE-USDT	5m	'.ca@p'	2021-05-22	2021-06-21	80	51	49	30.09	-12.42	4853.23	55	2.16	5.43	390.75	6	6	436	-532	44	36	799.98	-27.07
AAVE-USDT	5m	'.ca@p'	2021-05-24	2021-06-23	80	49	51	30.33	-11.51	4159.09	55	2.04	5.34	361.41	6	6	425	-480	44	36	749.22	-30.26
AAVE-USDT	5m	'.ca@p'	2021-06-03	2021-07-03	77	45	55	33.45	-11.51	4949.88	56	2.02	6.44	430.08	6	6	433	-430	43	34	668.39	-38.94
