Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
AAVE-USDT	5m	')ka@B'	2021-09-07	2021-10-07	52	54	46	30.81	-3.39	2829.63	56	16.71	8.0	835.09	4	3	405	-361	29	23	471.97	-23.91
AAVE-USDT	5m	')ka@B'	2021-09-05	2021-10-05	49	53	47	20.18	-4.55	914.0	53	8.18	6.5	200.86	3	3	386	-337	26	23	427.83	-24.46
AAVE-USDT	5m	')ka@B'	2021-09-17	2021-10-17	47	55	45	20.0	-5.35	967.9	49	4.49	5.45	181.06	4	3	370	-330	23	24	421.87	-20.64
AAVE-USDT	5m	')ka@B'	2021-06-09	2021-07-09	65	52	48	13.77	-7.36	648.69	51	3.94	3.81	88.08	5	4	377	-303	33	32	545.09	-11.74
AAVE-USDT	5m	')ka@B'	2021-09-16	2021-10-16	48	56	44	17.04	-5.35	691.49	48	3.84	4.81	129.35	4	3	371	-331	23	25	429.51	-27.06
AAVE-USDT	5m	')ka@B'	2021-08-31	2021-09-30	50	54	46	12.57	-4.55	395.21	48	3.49	4.4	86.86	4	4	367	-252	24	26	412.9	-25.78
AAVE-USDT	5m	')ka@B'	2021-08-25	2021-09-24	53	51	49	13.54	-5.65	428.33	51	3.03	4.41	75.79	4	4	369	-257	27	26	433.44	-18.41
AAVE-USDT	5m	')ka@B'	2021-06-10	2021-07-10	69	54	46	7.79	-7.37	328.47	48	2.48	2.94	44.6	5	4	372	-292	33	36	577.85	-10.51
AAVE-USDT	5m	')ka@B'	2021-06-16	2021-07-16	65	51	49	9.76	-7.94	435.51	49	2.3	3.1	54.88	5	5	390	-322	32	33	574.78	-12.13
AAVE-USDT	5m	')ka@B'	2021-05-26	2021-06-25	61	64	36	6.95	-6.33	320.63	48	2.28	3.04	50.66	4	5	341	-302	29	32	499.5	-43.23
AAVE-USDT	5m	')ka@B'	2021-05-29	2021-06-28	61	57	43	5.67	-7.37	271.63	49	1.9	2.7	36.88	4	5	352	-315	30	31	522.52	-36.46
