['Pair', 'TF', 'Dna', 'Start Date', 'End Date', 'Total Trades', 'Total Net Profit', 'Max.DD', 'Annual Profit', 'Winrate', 'Sharpe', 'Calmar', 'Serenity', 'Winning Strike', 'Losing Strike', 'Largest Winning', 'Largest Losing', 'Num. of Wins', 'Num. of Loses', 'Market Change']
['BTC-USDT', '5m', 'BTC-USDT', '2020-06-01', '2021-06-01', '356', '-71.74', '-76.82', -72, '28', '-0.06', '-1.66', '-0.93', '3', '13', 746, -364, '99', '257', '294.61']
['ETH-USDT', '5m', 'ETH-USDT', '2020-06-01', '2021-06-01', '354', '132.35', '-30.39', 132, '38', '2.97', '1.49', '4.36', '4', '10', 1675, -2123, '134', '220', '1072.38']
['SOL-USDT', '5m', 'SOL-USDT', '2020-06-01', '2021-06-01', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['DYDX-USDT', '5m', 'DYDX-USDT', '2020-06-01', '2021-06-01', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['FTM-USDT', '5m', 'FTM-USDT', '2020-06-01', '2021-06-01', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['AVAX-USDT', '5m', 'AVAX-USDT', '2020-06-01', '2021-06-01', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['LUNA-USDT', '5m', 'LUNA-USDT', '2020-06-01', '2021-06-01', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['FIL-USDT', '5m', 'FIL-USDT', '2020-06-01', '2021-06-01', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
