['Pair', 'TF', 'Dna', 'Start Date', 'End Date', 'Total Trades', 'Total Net Profit', 'Max.DD', 'Annual Profit', 'Winrate', 'Sharpe', 'Calmar', 'Serenity', 'Winning Strike', 'Losing Strike', 'Largest Winning', 'Largest Losing', 'Num. of Wins', 'Num. of Loses', 'Market Change']
['BTC-USDT', '5m', 'BTC-USDT', '2021-09-01', '2021-10-28', '19', '-0.6', '-2.35', -4, '32', '-0.06', '-0.5', '-1.57', '2', '5', 116, -67, '6', '13', '24.09']
['ETH-USDT', '5m', 'ETH-USDT', '2021-09-01', '2021-10-28', '16', '0.64', '-2.18', 4, '62', '0.11', '0.66', '1.89', '5', '2', 131, -77, '10', '6', '14.76']
['SOL-USDT', '5m', 'SOL-USDT', '2021-09-01', '2021-10-28', '20', '-0.05', '-4.81', 0, '40', '-0.0', '0.01', '-0.06', '3', '7', 132, -104, '8', '12', '71.71']
['DYDX-USDT', '5m', 'DYDX-USDT', '2021-09-01', '2021-10-28', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['FTM-USDT', '5m', 'FTM-USDT', '2021-09-01', '2021-10-28', '27', '3.33', '-2.79', 23, '41', '1.23', '1.74', '8.19', '5', '4', 134, -199, '11', '16', '334.98']
['AVAX-USDT', '5m', 'AVAX-USDT', '2021-09-01', '2021-10-28', '26', '-2.07', '-3.93', -12, '31', '-0.12', '-1.13', '-3.13', '2', '7', 131, -114, '8', '18', '56.57']
['LUNA-USDT', '5m', 'LUNA-USDT', '2021-09-01', '2021-10-28', '28', '-5.7', '-9.1', -31, '25', '-0.05', '-3.29', '-3.4', '2', '10', 132, -141, '7', '21', '26.93']
['FIL-USDT', '5m', 'FIL-USDT', '2021-09-01', '2021-10-28', '10', '1.94', '-1.4', 13, '40', '0.77', '1.54', '9.17', '2', '3', 133, -116, '4', '6', '-26.81']
['ADA-USDT', '5m', 'ADA-USDT', '2021-09-01', '2021-10-28', '26', '0.54', '-3.44', 3, '35', '0.04', '0.41', '1.0', '3', '6', 134, -68, '9', '17', '-30.82']
