['Pair', 'TF', 'Start Date', 'End Date', 'Total Trades', 'Total Net Profit', 'Max.DD', 'Annual Profit', 'Winrate', 'Sharpe', 'Calmar', 'Winning Strike', 'Losing Strike', 'Largest Winning', 'Largest Losing', 'Num. of Wins', 'Num. of Losses', 'Market Change']
['AAVE-USDT', '5m', '2021-08-19', '2021-09-08', '4', '3.06', '-0.31', 73, '75', '7.16', '237.13', '2', '1', 150, -17, '3', '1', '-8.83']
['AAVE-USDT', '5m', '2021-08-11', '2021-08-31', '9', '6.01', '-0.31', 190, '78', '9.58', '615.12', '5', '1', 154, -17, '7', '2', '-6.85']
['AAVE-USDT', '5m', '2021-09-02', '2021-09-22', '5', '5.88', '-0.8', 184, '80', '5.37', '230.47', '4', '1', 204, -60, '4', '1', '-34.39']
['AAVE-USDT', '5m', '2021-08-02', '2021-08-22', '11', '-0.9', '-5.08', -15, '73', '-0.73', '-2.99', '4', '1', 147, -405, '8', '3', '26.51']
['AAVE-USDT', '5m', '2021-08-10', '2021-08-30', '8', '5.46', '-0.31', 164, '75', '8.73', '530.85', '5', '1', 154, -17, '6', '2', '-2.53']
['AAVE-USDT', '5m', '2021-06-12', '2021-07-02', '18', '6.52', '-3.46', 305, '72', '5.01', '88.41', '6', '2', 208, -328, '13', '5', '-18.97']
['AAVE-USDT', '5m', '2021-07-01', '2021-07-21', '18', '3.77', '-2.14', 97, '67', '3.47', '45.04', '6', '2', 204, -310, '12', '6', '-11.04']
['AAVE-USDT', '5m', '2021-06-11', '2021-07-01', '18', '6.52', '-3.46', 305, '72', '5.01', '88.41', '6', '2', 208, -328, '13', '5', '-19.16']
['AAVE-USDT', '5m', '2021-05-27', '2021-06-16', '12', '0.24', '-6.63', 41, '67', '1.38', '6.15', '5', '2', 202, -456, '8', '4', '-24.81']
['AAVE-USDT', '5m', '2021-05-18', '2021-06-07', '8', '3.33', '-0.9', 209, '62', '7.57', '233.1', '5', '3', 202, -174, '5', '3', '-36.58']
['AAVE-USDT', '5m', '2021-05-23', '2021-06-12', '10', '-0.74', '-3.91', 76, '60', '2.53', '19.43', '5', '2', 204, -459, '6', '4', '-13.77']
['AAVE-USDT', '5m', '2021-09-14', '2021-10-04', '7', '8.88', '-0.75', 372, '86', '10.29', '498.43', '4', '1', 210, -72, '6', '1', '-6.19']
['AAVE-USDT', '5m', '2021-07-26', '2021-08-15', '10', '-4.96', '-7.71', -60, '60', '-3.9', '-7.84', '2', '2', 197, -403, '6', '4', '44.14']
['AAVE-USDT', '5m', '2021-09-06', '2021-09-26', '7', '6.14', '-0.8', 196, '71', '5.41', '246.24', '5', '1', 204, -73, '5', '2', '-34.25']
['AAVE-USDT', '5m', '2021-07-17', '2021-08-06', '10', '-2.37', '-4.08', -35, '40', '-2.39', '-8.68', '2', '2', 197, -344, '4', '6', '46.91']
['AAVE-USDT', '5m', '2021-07-09', '2021-07-29', '14', '2.34', '-1.82', 53, '57', '3.05', '28.83', '3', '2', 198, -347, '8', '6', '2.11']
['AAVE-USDT', '5m', '2021-05-09', '2021-05-29', '3', '-4.57', '-1.53', -1, '0', '-0.05', '-0.62', '0', '3', 0, -174, '0', '3', '-31.45']
['AAVE-USDT', '5m', '2021-09-12', '2021-10-02', '8', '10.76', '-0.75', 546, '88', '8.89', '730.44', '5', '1', 210, -73, '7', '1', '-7.91']
['AAVE-USDT', '5m', '2021-05-30', '2021-06-19', '10', '-1.29', '-6.63', 6, '70', '0.35', '0.94', '4', '2', 199, -449, '7', '3', '-11.01']
['AAVE-USDT', '5m', '2021-06-20', '2021-07-10', '27', '8.56', '-3.45', 499, '74', '6.87', '144.49', '6', '2', 213, -336, '20', '7', '18.96']
['AAVE-USDT', '5m', '2021-07-03', '2021-07-23', '19', '0.8', '-2.14', 21, '63', '1.33', '9.98', '5', '2', 198, -346, '12', '7', '18.81']
['AAVE-USDT', '5m', '2021-06-13', '2021-07-03', '18', '10.35', '-3.46', 671, '78', '8.4', '194.12', '6', '2', 214, -338, '14', '4', '-16.26']
['AAVE-USDT', '5m', '2021-07-05', '2021-07-25', '17', '0.79', '-1.82', 21, '59', '1.62', '11.72', '5', '2', 200, -349, '10', '7', '4.53']
['AAVE-USDT', '5m', '2021-05-10', '2021-05-30', '5', '-3.01', '-1.53', 31, '20', '2.35', '20.44', '1', '4', 196, -174, '1', '4', '-35.28']
['AAVE-USDT', '5m', '2021-09-16', '2021-10-06', '5', '6.27', '-0.73', 203, '80', '9.1', '280.06', '2', '1', 205, -70, '4', '1', '-25.6']
['AAVE-USDT', '5m', '2021-08-30', '2021-09-19', '4', '2.36', '-0.8', 53, '75', '3.6', '66.63', '2', '1', 196, -61, '3', '1', '-2.34']
['AAVE-USDT', '5m', '2021-09-07', '2021-09-27', '8', '7.71', '-0.8', 288, '75', '6.55', '361.17', '5', '1', 204, -73, '6', '2', '-28.41']
['AAVE-USDT', '5m', '2021-06-21', '2021-07-11', '24', '8.38', '-3.46', 481, '75', '6.63', '139.29', '6', '2', 213, -335, '18', '6', '7.69']
['AAVE-USDT', '5m', '2021-08-26', '2021-09-15', '3', '1.87', '-0.8', 40, '67', '3.36', '50.56', '1', '1', 196, -61, '2', '1', '0.08']
['AAVE-USDT', '5m', '2021-08-25', '2021-09-14', '4', '-0.42', '-0.77', -7, '25', '-2.07', '-9.63', '1', '2', 52, -61, '1', '3', '-12.51']
['AAVE-USDT', '5m', '2021-09-24', '2021-10-14', '6', '5.6', '-0.73', 170, '67', '8.26', '234.48', '3', '1', 201, -69, '4', '2', '-3.72']
['AAVE-USDT', '5m', '2021-09-11', '2021-10-01', '8', '8.22', '-0.8', 323, '75', '6.98', '404.84', '5', '1', 209, -73, '6', '2', '-11.7']
['AAVE-USDT', '5m', '2021-08-17', '2021-09-06', '5', '3.52', '-0.31', 88, '80', '8.14', '285.35', '3', '1', 151, -17, '4', '1', '1.05']
['AAVE-USDT', '5m', '2021-09-20', '2021-10-10', '7', '7.68', '-0.73', 286, '71', '9.61', '393.41', '3', '1', 205, -70, '5', '2', '-9.68']
['AAVE-USDT', '5m', '2021-09-09', '2021-09-29', '8', '8.22', '-0.8', 323, '75', '6.98', '404.84', '5', '1', 209, -73, '6', '2', '-20.98']
['AAVE-USDT', '5m', '2021-06-16', '2021-07-06', '21', '6.6', '-3.45', 311, '67', '5.51', '90.01', '6', '2', 211, -336, '14', '7', '-0.69']
['AAVE-USDT', '5m', '2021-08-12', '2021-09-01', '8', '5.27', '-0.31', 155, '75', '8.52', '503.43', '5', '1', 153, -17, '6', '2', '-2.55']
