Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
MATIC-USDT	5m	'NXwNA'	2021-10-01	2021-10-15	2	100	0	5.73	0.0	327.83	100	nan	7.3	inf	2	0	312	0	2	0	16.47	12.29
MATIC-USDT	5m	'NeKB2'	2021-10-01	2021-10-15	14	57	43	12.47	-1.46	2861.48	64	31.9	11.61	1965.87	4	3	330	-241	9	5	120.27	12.29
MATIC-USDT	5m	'NeK82'	2021-10-01	2021-10-15	14	57	43	16.53	-2.01	6324.76	64	29.64	12.07	3154.08	4	3	345	-248	9	5	121.94	12.29
MATIC-USDT	5m	'hu[86'	2021-10-01	2021-10-15	10	60	40	14.26	-2.49	3298.73	70	28.88	9.94	1322.53	2	1	341	-235	7	3	85.75	12.29
MATIC-USDT	5m	'NeKM2'	2021-10-01	2021-10-15	14	57	43	15.85	-2.1	5460.68	64	28.28	11.36	2595.32	4	3	382	-222	9	5	121.53	12.29
MATIC-USDT	5m	'X\\K/*'	2021-10-01	2021-10-15	8	62	38	10.8	-2.16	1537.6	62	27.96	8.46	712.64	2	2	448	-168	5	3	66.85	12.29
MATIC-USDT	5m	'NeK+,'	2021-10-01	2021-10-15	12	58	42	17.73	-2.55	7462.66	67	27.7	12.12	2921.41	4	3	377	-249	8	4	104.97	12.29
MATIC-USDT	5m	'NeK+*'	2021-10-01	2021-10-15	10	70	30	17.28	-2.55	6688.59	70	26.48	12.06	2618.38	5	3	367	-172	7	3	85.43	12.29
MATIC-USDT	5m	'NeKU2'	2021-10-01	2021-10-15	14	57	43	13.07	-1.86	3159.21	64	25.09	9.74	1696.5	4	3	433	-217	9	5	120.57	12.29
MATIC-USDT	5m	'NeK:2'	2021-10-01	2021-10-15	13	54	46	11.85	-1.65	2201.36	62	24.69	9.55	1333.38	4	3	356	-239	8	5	110.17	12.29
MATIC-USDT	5m	'NeK*2'	2021-10-01	2021-10-15	13	54	46	14.64	-2.55	3765.97	62	20.92	8.81	1474.27	4	3	454	-243	8	5	111.11	12.29
MATIC-USDT	5m	'NeK-2'	2021-10-01	2021-10-15	13	54	46	13.35	-2.2	2884.36	62	20.6	8.65	1310.34	4	3	431	-241	8	5	110.58	12.29
MATIC-USDT	5m	'NeK12'	2021-10-01	2021-10-15	13	54	46	12.56	-1.85	2498.92	62	20.44	9.7	1347.36	4	3	323	-239	8	5	110.19	12.29
