'Pair','TF','Dna','StartDate','EndDate','TotalTrades','TotalNetProfit','Max.DD','AnnualProfit','Winrate','Sharpe','Calmar','WinningStrike','LosingStrike','LargestWinning','LargestLosing','Num.ofWins','Num.ofLosses','MarketChange'
'BTC-USDT','1h','6.ku','2021-04-01','2021-08-01','68','14.93','-18.9',51,'38','0.98','2.7','4','8',186,-79,'26','42','-29.61'
'BTC-USDT','1h','5.hv','2021-04-01','2021-08-01','68','14.69','-18.92',50,'38','0.97','2.65','4','8',186,-79,'26','42','-29.61'
'BTC-USDT','1h','5.iu','2021-04-01','2021-08-01','68','14.69','-18.92',50,'38','0.97','2.65','4','8',186,-79,'26','42','-29.61'
'BTC-USDT','1h','T(ar','2021-04-01','2021-08-01','98','19.93','-27.09',71,'35','1.2','2.64','4','6',200,-70,'34','64','-29.61'
'BTC-USDT','1h','=)bq','2021-04-01','2021-08-01','102','13.5','-17.55',46,'38','0.94','2.6','4','4',200,-46,'39','63','-29.61'
'BTC-USDT','1h',')J2,','2021-04-01','2021-08-01','28','8.06','-9.98',26,'54','1.22','2.59','5','3',66,-36,'15','13','-29.61'
'BTC-USDT','1h','5.fv','2021-04-01','2021-08-01','68','14.42','-19.02',49,'38','0.96','2.58','4','8',186,-79,'26','42','-29.61'
'BTC-USDT','1h','?*,X','2021-04-01','2021-08-01','80','17.52','-23.86',61,'44','1.09','2.58','6','5',199,-64,'35','45','-29.61'
'BTC-USDT','1h','O(Zr','2021-04-01','2021-08-01','110','17.1','-24.26',60,'34','1.07','2.46','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','W(Nv','2021-04-01','2021-08-01','92','17.59','-25.3',62,'35','1.1','2.44','4','6',203,-70,'32','60','-29.61'
'BTC-USDT','1h','H(Nr','2021-04-01','2021-08-01','122','16.08','-22.84',56,'34','1.04','2.44','6','8',200,-70,'42','80','-29.61'
'BTC-USDT','1h','1332','2021-04-01','2021-08-01','46','10.81','-14.95',36,'41','1.02','2.38','7','6',58,-41,'19','27','-29.61'
'BTC-USDT','1h','O(Mr','2021-04-01','2021-08-01','110','16.31','-24.53',57,'34','1.04','2.31','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','O(Lr','2021-04-01','2021-08-01','110','16.31','-24.53',57,'34','1.04','2.31','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','N(Lr','2021-04-01','2021-08-01','110','16.31','-24.53',57,'34','1.04','2.31','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','Q(Lr','2021-04-01','2021-08-01','110','16.31','-24.53',57,'34','1.04','2.31','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','P(Lr','2021-04-01','2021-08-01','110','16.31','-24.53',57,'34','1.04','2.31','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','I(Lr','2021-04-01','2021-08-01','122','15.42','-23.17',53,'34','1.01','2.29','6','8',200,-70,'42','80','-29.61'
'BTC-USDT','1h','O(Er','2021-04-01','2021-08-01','110','16.13','-24.65',56,'34','1.03','2.27','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','P(Dr','2021-04-01','2021-08-01','110','16.13','-24.65',56,'34','1.03','2.27','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','O(Gr','2021-04-01','2021-08-01','110','16.05','-24.61',56,'34','1.03','2.26','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','.0),','2021-04-01','2021-08-01','80','10.05','-14.92',33,'41','1.01','2.2','6','9',60,-29,'33','47','-29.61'
'BTC-USDT','1h','P)^@','2021-04-01','2021-08-01','64','11.79','-18.03',39,'44','0.98','2.17','7','6',77,-77,'28','36','-29.61'
'BTC-USDT','1h','5.vs','2021-04-01','2021-08-01','68','12.52','-19.6',42,'40','0.88','2.14','5','8',186,-72,'27','41','-29.61'
'BTC-USDT','1h','O(Nv','2021-04-01','2021-08-01','110','15.29','-24.83',53,'34','1.0','2.12','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','O(=r','2021-04-01','2021-08-01','110','15.32','-24.79',53,'34','1.0','2.12','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','O(>r','2021-04-01','2021-08-01','110','15.1','-24.75',52,'34','0.99','2.09','5','9',200,-42,'37','73','-29.61'
'BTC-USDT','1h','5.ur','2021-04-01','2021-08-01','68','11.83','-19.27',39,'41','0.86','2.04','5','8',181,-67,'28','40','-29.61'
'BTC-USDT','1h','O(-r','2021-04-01','2021-08-01','110','14.99','-25.6',51,'34','0.98','2.01','5','9',200,-48,'37','73','-29.61'
'BTC-USDT','1h','?*js','2021-04-01','2021-08-01','80','11.71','-19.49',39,'44','0.83','2.0','5','5',209,-72,'35','45','-29.61'
'BTC-USDT','1h','4.vr','2021-04-01','2021-08-01','68','11.04','-19.07',36,'40','0.82','1.91','5','8',181,-70,'27','41','-29.61'
'BTC-USDT','1h','>*lp','2021-04-01','2021-08-01','80','11.54','-22.38',38,'42','0.85','1.71','5','5',209,-64,'34','46','-29.61'
'BTC-USDT','1h','>*lo','2021-04-01','2021-08-01','80','11.54','-22.38',38,'42','0.85','1.71','5','5',209,-64,'34','46','-29.61'
'BTC-USDT','1h','N(ar','2021-04-01','2021-08-01','110','13.17','-28.38',44,'33','0.91','1.56','4','9',200,-70,'36','74','-29.61'
'BTC-USDT','1h','O(/r','2021-04-01','2021-08-01','110','12.65','-28.22',42,'34','0.88','1.5','5','9',200,-49,'37','73','-29.61'
'BTC-USDT','1h','5.gs','2021-04-01','2021-08-01','68','10.35','-22.95',34,'40','0.8','1.48','5','8',186,-67,'27','41','-29.61'
'BTC-USDT','1h','G)7r','2021-04-01','2021-08-01','78','8.68','-19.25',28,'40','0.72','1.46','4','5',203,-46,'31','47','-29.61'
'BTC-USDT','1h','>*ci','2021-04-01','2021-08-01','80','10.32','-24.93',34,'45','0.79','1.36','6','5',187,-64,'36','44','-29.61'
'BTC-USDT','1h','=*6R','2021-04-01','2021-08-01','86','12.13','-29.68',40,'43','0.87','1.36','5','6',202,-45,'37','49','-29.61'
'BTC-USDT','1h','O(\\r','2021-04-01','2021-08-01','110','11.92','-29.66',40,'34','0.85','1.34','5','9',200,-70,'37','73','-29.61'
'BTC-USDT','1h','>*Tc','2021-04-01','2021-08-01','80','9.78','-24.44',32,'46','0.76','1.3','6','5',209,-64,'37','43','-29.61'
'BTC-USDT','1h','5.gg','2021-04-01','2021-08-01','68','8.52','-22.26',27,'41','0.71','1.23','5','8',185,-67,'28','40','-29.61'
'BTC-USDT','1h',')AVw','2021-04-01','2021-08-01','40','10.15','-27.79',33,'42','0.8','1.2','4','6',213,-129,'17','23','-29.61'
'BTC-USDT','1h','=*lM','2021-04-01','2021-08-01','86','10.31','-30.09',34,'36','0.84','1.12','5','10',220,-35,'31','55','-29.61'
'BTC-USDT','1h','4.dg','2021-04-01','2021-08-01','68','7.62','-22.3',24,'41','0.67','1.09','5','8',184,-67,'28','40','-29.61'
'BTC-USDT','1h','5.dg','2021-04-01','2021-08-01','68','7.62','-22.3',24,'41','0.67','1.09','5','8',184,-67,'28','40','-29.61'
'BTC-USDT','1h','5.sr','2021-04-01','2021-08-01','68','7.55','-23.35',24,'41','0.67','1.03','5','8',186,-67,'28','40','-29.61'
'BTC-USDT','1h','5.qs','2021-04-01','2021-08-01','68','7.69','-24.03',25,'38','0.67','1.02','4','8',186,-74,'26','42','-29.61'
'BTC-USDT','1h','4.7g','2021-04-01','2021-08-01','68','7.4','-23.19',24,'41','0.66','1.02','6','8',186,-67,'28','40','-29.61'
'BTC-USDT','1h','4.0g','2021-04-01','2021-08-01','68','7.09','-23.34',23,'41','0.64','0.97','6','8',186,-67,'28','40','-29.61'
'BTC-USDT','1h','6.0g','2021-04-01','2021-08-01','68','7.09','-23.34',23,'41','0.64','0.97','6','8',186,-67,'28','40','-29.61'
'BTC-USDT','1h','5.Hf','2021-04-01','2021-08-01','68','6.55','-23.21',21,'43','0.62','0.89','6','8',186,-67,'29','39','-29.61'
'BTC-USDT','1h','5.J+','2021-04-01','2021-08-01','68','2.52','-9.13',8,'37','0.4','0.84','3','8',72,-29,'25','43','-29.61'
'BTC-USDT','1h','4.ou','2021-04-01','2021-08-01','68','6.15','-24.38',19,'38','0.6','0.8','5','8',186,-75,'26','42','-29.61'
'BTC-USDT','1h','4.ov','2021-04-01','2021-08-01','68','6.15','-24.38',19,'38','0.6','0.8','5','8',186,-75,'26','42','-29.61'
'BTC-USDT','1h','5.Kv','2021-04-01','2021-08-01','68','5.72','-24.53',18,'40','0.58','0.73','5','8',186,-67,'27','41','-29.61'
'BTC-USDT','1h','I)q7','2021-04-01','2021-08-01','76','3.13','-13.32',10,'42','0.45','0.72','4','6',60,-33,'32','44','-29.61'
'BTC-USDT','1h','5.Hv','2021-04-01','2021-08-01','68','5.08','-24.79',16,'40','0.55','0.64','5','8',186,-67,'27','41','-29.61'
'BTC-USDT','1h','>*lt','2021-04-01','2021-08-01','80','4.26','-23.54',13,'42','0.5','0.56','5','5',142,-64,'34','46','-29.61'
'BTC-USDT','1h','5.Ew','2021-04-01','2021-08-01','68','4.34','-24.87',13,'40','0.51','0.54','5','8',186,-67,'27','41','-29.61'
'BTC-USDT','1h','>*qv','2021-04-01','2021-08-01','80','3.32','-23.69',10,'42','0.46','0.43','5','5',142,-64,'34','46','-29.61'
'BTC-USDT','1h','?*ov','2021-04-01','2021-08-01','80','2.52','-23.89',8,'42','0.42','0.32','5','5',142,-64,'34','46','-29.61'
'BTC-USDT','1h','>*qw','2021-04-01','2021-08-01','80','2.24','-24.25',7,'42','0.41','0.28','5','5',142,-64,'34','46','-29.61'
'BTC-USDT','1h','>*Ue','2021-04-01','2021-08-01','80','1.89','-26.39',6,'46','0.39','0.22','6','5',142,-64,'37','43','-29.61'
'BTC-USDT','1h','5.qr','2021-04-01','2021-08-01','68','1.67','-23.65',5,'41','0.37','0.21','5','8',126,-67,'28','40','-29.61'
'BTC-USDT','1h','4.qr','2021-04-01','2021-08-01','68','1.67','-23.65',5,'41','0.37','0.21','5','8',126,-67,'28','40','-29.61'
'BTC-USDT','1h','6.qr','2021-04-01','2021-08-01','68','1.67','-23.65',5,'41','0.37','0.21','5','8',126,-67,'28','40','-29.61'
'BTC-USDT','1h','>*Nc','2021-04-01','2021-08-01','80','1.53','-25.68',5,'45','0.38','0.18','6','5',142,-64,'36','44','-29.61'
'BTC-USDT','1h','>*Oc','2021-04-01','2021-08-01','80','1.53','-25.68',5,'45','0.38','0.18','6','5',142,-64,'36','44','-29.61'
'BTC-USDT','1h','>*1h','2021-04-01','2021-08-01','80','1.01','-26.53',3,'46','0.35','0.11','6','5',142,-64,'37','43','-29.61'
'BTC-USDT','1h','5.lr','2021-04-01','2021-08-01','68','0.81','-23.31',2,'38','0.32','0.1','4','8',126,-72,'26','42','-29.61'
'BTC-USDT','1h','5.mr','2021-04-01','2021-08-01','68','0.81','-23.31',2,'38','0.32','0.1','4','8',126,-72,'26','42','-29.61'
'BTC-USDT','1h','5.cg','2021-04-01','2021-08-01','68','0.41','-23.93',1,'40','0.31','0.05','5','8',124,-67,'27','41','-29.61'
'BTC-USDT','1h','?*7c','2021-04-01','2021-08-01','80','0.37','-26.1',1,'46','0.32','0.04','6','5',142,-64,'37','43','-29.61'
'BTC-USDT','1h','>*7d','2021-04-01','2021-08-01','80','0.37','-26.1',1,'46','0.32','0.04','6','5',142,-64,'37','43','-29.61'
'BTC-USDT','1h','>*9c','2021-04-01','2021-08-01','80','0.13','-26.32',0,'46','0.31','0.02','6','5',142,-64,'37','43','-29.61'
'BTC-USDT','1h','=*7S','2021-04-01','2021-08-01','86','-0.01','-31.87',0,'42','0.29','-0.0','4','6',135,-45,'36','50','-29.61'
'BTC-USDT','1h','?*7f','2021-04-01','2021-08-01','80','-0.12','-26.49',0,'46','0.3','-0.01','6','5',142,-64,'37','43','-29.61'
'BTC-USDT','1h','>*Lc','2021-04-01','2021-08-01','80','-0.67','-27.28',-2,'45','0.27','-0.07','6','5',142,-64,'36','44','-29.61'
'BTC-USDT','1h','6.Xr','2021-04-01','2021-08-01','68','-1.02','-23.99',-3,'40','0.23','-0.12','5','8',126,-67,'27','41','-29.61'
'BTC-USDT','1h','=*3M','2021-04-01','2021-08-01','86','-1.32','-30.0',-4,'43','0.22','-0.13','5','6',79,-45,'37','49','-29.61'
'BTC-USDT','1h','K(Lr','2021-04-01','2021-08-01','114','-1.91','-31.59',-6,'33','0.2','-0.18','5','8',135,-42,'38','76','-29.61'
'BTC-USDT','1h','5.Hn','2021-04-01','2021-08-01','68','-1.52','-23.66',-4,'41','0.21','-0.19','6','8',126,-67,'28','40','-29.61'
'BTC-USDT','1h','5.Hm','2021-04-01','2021-08-01','68','-1.52','-23.66',-4,'41','0.21','-0.19','6','8',126,-67,'28','40','-29.61'
'BTC-USDT','1h','?*;g','2021-04-01','2021-08-01','80','-2.07','-26.94',-6,'45','0.2','-0.22','6','5',142,-64,'36','44','-29.61'
'BTC-USDT','1h','L(=r','2021-04-01','2021-08-01','114','-2.44','-31.71',-7,'33','0.18','-0.22','5','8',135,-42,'38','76','-29.61'
'BTC-USDT','1h','>*Fc','2021-04-01','2021-08-01','80','-2.19','-27.43',-6,'46','0.2','-0.23','6','5',142,-64,'37','43','-29.61'
'BTC-USDT','1h','?*@g','2021-04-01','2021-08-01','80','-3.3','-28.31',-9,'45','0.15','-0.33','6','5',142,-64,'36','44','-29.61'
'BTC-USDT','1h','E(hr','2021-04-01','2021-08-01','130','-4.23','-31.01',-12,'33','0.13','-0.39','6','9',135,-70,'43','87','-29.61'
'BTC-USDT','1h','F(hr','2021-04-01','2021-08-01','130','-4.23','-31.01',-12,'33','0.13','-0.39','6','9',135,-70,'43','87','-29.61'
'BTC-USDT','1h','D(hr','2021-04-01','2021-08-01','130','-4.23','-31.01',-12,'33','0.13','-0.39','6','9',135,-70,'43','87','-29.61'
'BTC-USDT','1h','7,>_','2021-04-01','2021-08-01','78','-20.52','-33.76',-49,'38','-0.84','-1.46','6','7',126,-67,'30','48','-29.61'
'BTC-USDT','1h','3.Ng','2021-04-01','2021-08-01','82','-27.66','-37.68',-62,'35','-1.42','-1.64','4','10',126,-64,'29','53','-29.61'
