iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ma_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_bandwidth
200,o?J:9,0.1218716374661681,42,59,23.7,50,6,9.6,993,2456,2146,582,1630
200,g_ioI,0.11946144180027113,39,33,28.55,25,4,10.55,885,4481,2734,1119,2035
300,eiZ5;,0.44186105914354706,52,40,64.24,0,6,-10.57,858,5114,2449,532,1681
300,v6Ad@,0.36715523528794525,44,65,58.71,33,6,5.36,1087,1886,1975,1008,1808
300,luRp1,0.2823774752455701,58,31,48.93,33,6,17.57,952,5873,2297,1129,1428
300,qYbKL,0.2812150203525941,51,29,62.54,16,6,-0.92,1019,4101,2601,754,2111
300,Ytl6>,0.1874593287994665,47,36,40.66,16,6,-1.78,697,5810,2791,542,1757
300,m6cVE,0.18714947657233824,50,59,38.19,66,6,12.75,966,1886,2620,866,1934
300,q6*hD,0.18591598032035367,40,69,55.72,55,9,9.04,1019,1886,1538,1048,1909
300,6*+uF,0.18472625670166745,33,218,27.91,26,34,-12.75,228,1127,1557,1180,1959
300,Vt4a:,0.17720211542711098,40,42,35.82,0,3,-6.02,657,5810,1728,977,1656
300,dY*g>,0.17274740494226226,41,39,45.92,14,7,-0.87,845,4101,1538,1038,1757
300,FO_9G,0.17221377647625044,38,73,34.5,55,9,10.0,443,3468,2544,572,1985
300,u-rRT,0.15723370067039752,42,59,33.96,16,6,-3.04,1073,1316,2905,825,2314
300,nqI[(,0.15338023385415145,41,34,30.91,28,7,8.89,979,5620,2127,916,1200
300,UcA\7,0.14695956842371458,48,45,23.19,12,8,-8.67,644,4734,1975,927,1580
300,+k1`N,0.14659383901758105,26,126,24.47,15,19,-4.24,80,5241,1671,967,2162
300,nKKb<,0.14132051776528737,37,48,33.14,0,6,-6.23,979,3215,2165,987,1706
300,h[DfK,0.1406699487285306,34,35,34.38,25,4,3.5,899,4228,2032,1028,2086
300,tf`p9,0.1388876293429577,53,30,36.27,33,3,2.51,1060,4924,2563,1129,1630
300,ho1L5,0.13426010852816528,47,40,40.29,0,8,-11.36,899,5494,1671,765,1529
300,",*QUp",0.13243099001895883,31,102,16.84,43,16,9.09,94,1127,2278,856,3023
300,=c;iB,0.1317722720945852,32,76,20.96,14,7,0.97,322,4734,1861,1058,1858
300,P^sU<,0.1317034435612719,43,51,27.5,33,6,14.76,577,4418,2924,856,1706
300,60+lF,0.13112153204932486,30,201,39.9,36,22,5.96,228,1506,1557,1089,1959
300,60+kF,0.1276222017300255,30,201,38.91,36,22,5.88,228,1506,1557,1078,1959
300,FV-n6,0.12592816723928255,30,84,25.54,28,7,3.28,443,3911,1595,1109,1554
300,.t3sU,0.12253027848262657,30,91,28.99,0,9,-6.29,121,5810,1709,1159,2339
300,o?J:9,0.1218716374661681,42,59,23.7,50,6,9.6,993,2456,2146,582,1630
300,g_ioI,0.11946144180027113,39,33,28.55,25,4,10.55,885,4481,2734,1119,2035
300,60+eF,0.11612271762829589,30,201,35.74,36,22,5.42,228,1506,1557,1018,1959
300,N:FS@,0.11425863434550998,33,107,21.56,37,16,5.21,550,2139,2070,835,1808
400,eiZ5;,0.44186105914354706,52,40,64.24,0,6,-10.57,858,5114,2449,532,1681
400,luRp1,0.2823774752455701,58,31,48.93,33,6,17.57,952,5873,2297,1129,1428
400,qYbKL,0.2812150203525941,51,29,62.54,16,6,-0.92,1019,4101,2601,754,2111
400,Ytl6>,0.1874593287994665,47,36,40.66,16,6,-1.78,697,5810,2791,542,1757
400,m6cVE,0.18714947657233824,50,59,38.19,66,6,12.75,966,1886,2620,866,1934
400,q6*hD,0.18591598032035367,40,69,55.72,55,9,9.04,1019,1886,1538,1048,1909
400,6*+uF,0.18472625670166745,33,218,27.91,26,34,-12.75,228,1127,1557,1180,1959
400,Vt4a:,0.17720211542711098,40,42,35.82,0,3,-6.02,657,5810,1728,977,1656
400,FO_9G,0.17221377647625044,38,73,34.5,55,9,10.0,443,3468,2544,572,1985
400,u-rRT,0.15723370067039752,42,59,33.96,16,6,-3.04,1073,1316,2905,825,2314
400,nqI[(,0.15338023385415145,41,34,30.91,28,7,8.89,979,5620,2127,916,1200
400,+k1`N,0.14659383901758105,26,126,24.47,15,19,-4.24,80,5241,1671,967,2162
400,nKKb<,0.14132051776528737,37,48,33.14,0,6,-6.23,979,3215,2165,987,1706
400,h[DfK,0.1406699487285306,34,35,34.38,25,4,3.5,899,4228,2032,1028,2086
400,tf`p9,0.1388876293429577,53,30,36.27,33,3,2.51,1060,4924,2563,1129,1630
400,ho1L5,0.13426010852816528,47,40,40.29,0,8,-11.36,899,5494,1671,765,1529
400,",*QUp",0.13243099001895883,31,102,16.84,43,16,9.09,94,1127,2278,856,3023
400,=c;iB,0.1317722720945852,32,76,20.96,14,7,0.97,322,4734,1861,1058,1858
400,60+lF,0.13112153204932486,30,201,39.9,36,22,5.96,228,1506,1557,1089,1959
400,60+kF,0.1276222017300255,30,201,38.91,36,22,5.88,228,1506,1557,1078,1959
400,FV-n6,0.12592816723928255,30,84,25.54,28,7,3.28,443,3911,1595,1109,1554
400,.t3sU,0.12253027848262657,30,91,28.99,0,9,-6.29,121,5810,1709,1159,2339
400,o?J:9,0.1218716374661681,42,59,23.7,50,6,9.6,993,2456,2146,582,1630
400,g_ioI,0.11946144180027113,39,33,28.55,25,4,10.55,885,4481,2734,1119,2035
400,60+eF,0.11612271762829589,30,201,35.74,36,22,5.42,228,1506,1557,1018,1959
400,N:FS@,0.11425863434550998,33,107,21.56,37,16,5.21,550,2139,2070,835,1808
400,cn6`H,0.1122696021095566,43,30,29.77,20,5,1.67,832,5430,1766,967,2010
400,VE:j:,0.10891897661671614,34,81,19.96,37,8,0.28,657,2835,1842,1068,1656
400,HQCqY,0.10835369287603044,35,64,26.11,28,7,0.38,469,3595,2013,1139,2441
400,X6T47,0.10777471099642863,38,107,19.42,28,14,-3.33,684,1886,2335,522,1580
500,eiZ5;,0.44186105914354706,52,40,64.24,0,6,-10.57,858,5114,2449,532,1681
500,luRp1,0.2823774752455701,58,31,48.93,33,6,17.57,952,5873,2297,1129,1428
500,qYbKL,0.2812150203525941,51,29,62.54,16,6,-0.92,1019,4101,2601,754,2111
500,Ytl6>,0.1874593287994665,47,36,40.66,16,6,-1.78,697,5810,2791,542,1757
500,FO_9G,0.17221377647625044,38,73,34.5,55,9,10.0,443,3468,2544,572,1985
500,u-rRT,0.15723370067039752,42,59,33.96,16,6,-3.04,1073,1316,2905,825,2314
500,nqI[(,0.15338023385415145,41,34,30.91,28,7,8.89,979,5620,2127,916,1200
500,nKKb<,0.14132051776528737,37,48,33.14,0,6,-6.23,979,3215,2165,987,1706
500,h[DfK,0.1406699487285306,34,35,34.38,25,4,3.5,899,4228,2032,1028,2086
500,ho1L5,0.13426010852816528,47,40,40.29,0,8,-11.36,899,5494,1671,765,1529
500,=c;iB,0.1317722720945852,32,76,20.96,14,7,0.97,322,4734,1861,1058,1858
500,60+lF,0.13112153204932486,30,201,39.9,36,22,5.96,228,1506,1557,1089,1959
500,FV-n6,0.12592816723928255,30,84,25.54,28,7,3.28,443,3911,1595,1109,1554
500,.t3sU,0.12253027848262657,30,91,28.99,0,9,-6.29,121,5810,1709,1159,2339
500,o?J:9,0.1218716374661681,42,59,23.7,50,6,9.6,993,2456,2146,582,1630
500,g_ioI,0.11946144180027113,39,33,28.55,25,4,10.55,885,4481,2734,1119,2035
500,60+eF,0.11612271762829589,30,201,35.74,36,22,5.42,228,1506,1557,1018,1959
500,N:FS@,0.11425863434550998,33,107,21.56,37,16,5.21,550,2139,2070,835,1808
500,cn6`H,0.1122696021095566,43,30,29.77,20,5,1.67,832,5430,1766,967,2010
500,VE:j:,0.10891897661671614,34,81,19.96,37,8,0.28,657,2835,1842,1068,1656
500,HQCqY,0.10835369287603044,35,64,26.11,28,7,0.38,469,3595,2013,1139,2441
500,X6T47,0.10777471099642863,38,107,19.42,28,14,-3.33,684,1886,2335,522,1580
500,6o+(F,0.10477120381085354,38,92,13.75,33,9,4.47,228,5494,1557,400,1959
500,6o+nF,0.102059708058968,34,81,19.3,25,8,12.51,228,5494,1557,1109,1959
500,Ww`s9,0.10109106559959477,47,38,28.85,0,6,-10.65,671,6000,2563,1159,1630
500,bIIe-,0.09996312087833414,42,63,26.04,16,6,-0.34,818,3089,2127,1018,1327
500,J=gP3,0.09904666245260078,32,118,24.67,26,15,0.09,496,2329,2696,805,1478
500,4o+=F,0.09802132223693968,37,85,21.4,14,7,0.51,201,5494,1557,613,1959
500,GIWD1,0.09653328104370287,30,98,21.77,18,11,-4.74,456,3089,2392,684,1428
500,c[>wO,0.09610477281346826,40,32,22.62,20,5,5.18,832,4228,1918,1200,2187
600,eiZ5;,0.44186105914354706,52,40,64.24,0,6,-10.57,858,5114,2449,532,1681
600,luRp1,0.2823774752455701,58,31,48.93,33,6,17.57,952,5873,2297,1129,1428
600,Ytl6>,0.1874593287994665,47,36,40.66,16,6,-1.78,697,5810,2791,542,1757
600,FO_9G,0.17221377647625044,38,73,34.5,55,9,10.0,443,3468,2544,572,1985
600,nqI[(,0.15338023385415145,41,34,30.91,28,7,8.89,979,5620,2127,916,1200
600,ho1L5,0.13426010852816528,47,40,40.29,0,8,-11.36,899,5494,1671,765,1529
600,=c;iB,0.1317722720945852,32,76,20.96,14,7,0.97,322,4734,1861,1058,1858
600,60+lF,0.13112153204932486,30,201,39.9,36,22,5.96,228,1506,1557,1089,1959
600,FV-n6,0.12592816723928255,30,84,25.54,28,7,3.28,443,3911,1595,1109,1554
600,.t3sU,0.12253027848262657,30,91,28.99,0,9,-6.29,121,5810,1709,1159,2339
600,g_ioI,0.11946144180027113,39,33,28.55,25,4,10.55,885,4481,2734,1119,2035
600,60+eF,0.11612271762829589,30,201,35.74,36,22,5.42,228,1506,1557,1018,1959
600,cn6`H,0.1122696021095566,43,30,29.77,20,5,1.67,832,5430,1766,967,2010
600,VE:j:,0.10891897661671614,34,81,19.96,37,8,0.28,657,2835,1842,1068,1656
600,HQCqY,0.10835369287603044,35,64,26.11,28,7,0.38,469,3595,2013,1139,2441
600,X6T47,0.10777471099642863,38,107,19.42,28,14,-3.33,684,1886,2335,522,1580
600,6o+(F,0.10477120381085354,38,92,13.75,33,9,4.47,228,5494,1557,400,1959
600,6o+nF,0.102059708058968,34,81,19.3,25,8,12.51,228,5494,1557,1109,1959
600,Ww`s9,0.10109106559959477,47,38,28.85,0,6,-10.65,671,6000,2563,1159,1630
600,bIIe-,0.09996312087833414,42,63,26.04,16,6,-0.34,818,3089,2127,1018,1327
600,J=gP3,0.09904666245260078,32,118,24.67,26,15,0.09,496,2329,2696,805,1478
600,4o+=F,0.09802132223693968,37,85,21.4,14,7,0.51,201,5494,1557,613,1959
600,hC1]5,0.09714591817672644,34,66,24.84,0,7,-7.79,899,2709,1671,937,1529
600,GIWD1,0.09653328104370287,30,98,21.77,18,11,-4.74,456,3089,2392,684,1428
600,c[>wO,0.09610477281346826,40,32,22.62,20,5,5.18,832,4228,1918,1200,2187
600,i;m0C,0.0945244723444586,42,66,23.97,28,7,6.85,912,2203,2810,481,1884
600,@2h^T,0.0926826135359874,34,117,17.38,26,19,-5.11,362,1633,2715,947,2314
600,Vt^B^,0.08979523870267524,48,29,20.71,0,2,-4.94,657,5810,2525,663,2567
600,i;mM+,0.08765640562579581,37,77,20.23,37,8,11.24,912,2203,2810,775,1276
600,u=<F6,0.08728762887393629,39,61,17.57,25,8,6.47,1073,2329,1880,704,1554
700,eiZ5;,0.44186105914354706,52,40,64.24,0,6,-10.57,858,5114,2449,532,1681
700,luRp1,0.2823774752455701,58,31,48.93,33,6,17.57,952,5873,2297,1129,1428
700,Ytl6>,0.1874593287994665,47,36,40.66,16,6,-1.78,697,5810,2791,542,1757
700,nqI[(,0.15338023385415145,41,34,30.91,28,7,8.89,979,5620,2127,916,1200
700,ho1L5,0.13426010852816528,47,40,40.29,0,8,-11.36,899,5494,1671,765,1529
700,=c;iB,0.1317722720945852,32,76,20.96,14,7,0.97,322,4734,1861,1058,1858
700,60+lF,0.13112153204932486,30,201,39.9,36,22,5.96,228,1506,1557,1089,1959
700,.t3sU,0.12253027848262657,30,91,28.99,0,9,-6.29,121,5810,1709,1159,2339
700,g_ioI,0.11946144180027113,39,33,28.55,25,4,10.55,885,4481,2734,1119,2035
700,60+eF,0.11612271762829589,30,201,35.74,36,22,5.42,228,1506,1557,1018,1959
700,cn6`H,0.1122696021095566,43,30,29.77,20,5,1.67,832,5430,1766,967,2010
700,VE:j:,0.10891897661671614,34,81,19.96,37,8,0.28,657,2835,1842,1068,1656
700,HQCqY,0.10835369287603044,35,64,26.11,28,7,0.38,469,3595,2013,1139,2441
700,X6T47,0.10777471099642863,38,107,19.42,28,14,-3.33,684,1886,2335,522,1580
700,6o+(F,0.10477120381085354,38,92,13.75,33,9,4.47,228,5494,1557,400,1959
700,6o+nF,0.102059708058968,34,81,19.3,25,8,12.51,228,5494,1557,1109,1959
700,Ww`s9,0.10109106559959477,47,38,28.85,0,6,-10.65,671,6000,2563,1159,1630
700,bIIe-,0.09996312087833414,42,63,26.04,16,6,-0.34,818,3089,2127,1018,1327
700,J=gP3,0.09904666245260078,32,118,24.67,26,15,0.09,496,2329,2696,805,1478
700,4o+=F,0.09802132223693968,37,85,21.4,14,7,0.51,201,5494,1557,613,1959
700,hC1]5,0.09714591817672644,34,66,24.84,0,7,-7.79,899,2709,1671,937,1529
700,GIWD1,0.09653328104370287,30,98,21.77,18,11,-4.74,456,3089,2392,684,1428
700,c[>wO,0.09610477281346826,40,32,22.62,20,5,5.18,832,4228,1918,1200,2187
700,@2h^T,0.0926826135359874,34,117,17.38,26,19,-5.11,362,1633,2715,947,2314
700,Vt^B^,0.08979523870267524,48,29,20.71,0,2,-4.94,657,5810,2525,663,2567
700,u=<F6,0.08728762887393629,39,61,17.57,25,8,6.47,1073,2329,1880,704,1554
700,6o+=K,0.08692128855629601,38,81,19.39,25,8,4.64,228,5494,1557,613,2086
700,6h+(F,0.08549464166067687,37,98,17.18,0,9,-6.0,228,5051,1557,400,1959
700,nlIM6,0.08215682078150693,41,39,15.78,33,3,2.92,979,5304,2127,775,1554
700,/E4j:,0.08133297158982673,25,207,13.83,24,25,-2.7,134,2835,1728,1068,1656
800,eiZ5;,0.44186105914354706,52,40,64.24,0,6,-10.57,858,5114,2449,532,1681
800,luRp1,0.2823774752455701,58,31,48.93,33,6,17.57,952,5873,2297,1129,1428
800,Ytl6>,0.1874593287994665,47,36,40.66,16,6,-1.78,697,5810,2791,542,1757
800,nqI[(,0.15338023385415145,41,34,30.91,28,7,8.89,979,5620,2127,916,1200
800,ho1L5,0.13426010852816528,47,40,40.29,0,8,-11.36,899,5494,1671,765,1529
800,60+lF,0.13112153204932486,30,201,39.9,36,22,5.96,228,1506,1557,1089,1959
800,.t3sU,0.12253027848262657,30,91,28.99,0,9,-6.29,121,5810,1709,1159,2339
800,g_ioI,0.11946144180027113,39,33,28.55,25,4,10.55,885,4481,2734,1119,2035
800,60+eF,0.11612271762829589,30,201,35.74,36,22,5.42,228,1506,1557,1018,1959
800,cn6`H,0.1122696021095566,43,30,29.77,20,5,1.67,832,5430,1766,967,2010
800,VE:j:,0.10891897661671614,34,81,19.96,37,8,0.28,657,2835,1842,1068,1656
800,HQCqY,0.10835369287603044,35,64,26.11,28,7,0.38,469,3595,2013,1139,2441
800,6o+(F,0.10477120381085354,38,92,13.75,33,9,4.47,228,5494,1557,400,1959
800,6o+nF,0.102059708058968,34,81,19.3,25,8,12.51,228,5494,1557,1109,1959
800,Ww`s9,0.10109106559959477,47,38,28.85,0,6,-10.65,671,6000,2563,1159,1630
800,bIIe-,0.09996312087833414,42,63,26.04,16,6,-0.34,818,3089,2127,1018,1327
800,J=gP3,0.09904666245260078,32,118,24.67,26,15,0.09,496,2329,2696,805,1478
800,4o+=F,0.09802132223693968,37,85,21.4,14,7,0.51,201,5494,1557,613,1959
800,hC1]5,0.09714591817672644,34,66,24.84,0,7,-7.79,899,2709,1671,937,1529
800,@2h^T,0.0926826135359874,34,117,17.38,26,19,-5.11,362,1633,2715,947,2314
800,u=<F6,0.08728762887393629,39,61,17.57,25,8,6.47,1073,2329,1880,704,1554
800,6o+=K,0.08692128855629601,38,81,19.39,25,8,4.64,228,5494,1557,613,2086
800,6h+(F,0.08549464166067687,37,98,17.18,0,9,-6.0,228,5051,1557,400,1959
800,/E4j:,0.08133297158982673,25,207,13.83,24,25,-2.7,134,2835,1728,1068,1656
800,g0isI,0.08121072305918085,37,78,48.96,57,7,3.77,885,1506,2734,1159,2035
800,cm61H,0.08071808432559062,45,35,15.19,0,5,-9.14,832,5367,1766,491,2010
800,nl+QF,0.07875833784125572,47,36,45.71,33,3,1.73,979,5304,1557,815,1959
800,[OAgZ,0.07502207032981428,37,48,15.42,0,6,-7.81,724,3468,1975,1038,2466
800,b1`4O,0.07430112893306852,34,78,16.08,41,12,5.04,818,1570,2563,522,2187
800,hCn(5,0.07145648367156891,39,63,16.2,14,7,-2.01,899,2709,2829,400,1529
900,eiZ5;,0.44186105914354706,52,40,64.24,0,6,-10.57,858,5114,2449,532,1681
900,luRp1,0.2823774752455701,58,31,48.93,33,6,17.57,952,5873,2297,1129,1428
900,ch62Q,0.2044189677084331,53,32,31.3,0,4,-7.41,832,5051,1766,501,2238
900,Ytl6>,0.1874593287994665,47,36,40.66,16,6,-1.78,697,5810,2791,542,1757
900,6++qF,0.1798913847806157,32,215,31.5,34,29,-2.75,228,1190,1557,1139,1959
900,nqI[(,0.15338023385415145,41,34,30.91,28,7,8.89,979,5620,2127,916,1200
900,6++_F,0.13835368233101072,32,216,26.11,34,29,-2.75,228,1190,1557,957,1959
900,6+iQF,0.13390428234717788,33,209,31.09,31,29,-3.43,228,1190,2734,815,1959
900,60+lF,0.13112153204932486,30,201,39.9,36,22,5.96,228,1506,1557,1089,1959
900,.t3sU,0.12253027848262657,30,91,28.99,0,9,-6.29,121,5810,1709,1159,2339
900,g_ioI,0.11946144180027113,39,33,28.55,25,4,10.55,885,4481,2734,1119,2035
900,60+eF,0.11612271762829589,30,201,35.74,36,22,5.42,228,1506,1557,1018,1959
900,cn6`H,0.1122696021095566,43,30,29.77,20,5,1.67,832,5430,1766,967,2010
900,VE:j:,0.10891897661671614,34,81,19.96,37,8,0.28,657,2835,1842,1068,1656
900,HQCqY,0.10835369287603044,35,64,26.11,28,7,0.38,469,3595,2013,1139,2441
900,6o+(F,0.10477120381085354,38,92,13.75,33,9,4.47,228,5494,1557,400,1959
900,6o+nF,0.102059708058968,34,81,19.3,25,8,12.51,228,5494,1557,1109,1959
900,Ww`s9,0.10109106559959477,47,38,28.85,0,6,-10.65,671,6000,2563,1159,1630
900,bIIe-,0.09996312087833414,42,63,26.04,16,6,-0.34,818,3089,2127,1018,1327
900,hC1]5,0.09714591817672644,34,66,24.84,0,7,-7.79,899,2709,1671,937,1529
900,@2h^T,0.0926826135359874,34,117,17.38,26,19,-5.11,362,1633,2715,947,2314
900,u=<F6,0.08728762887393629,39,61,17.57,25,8,6.47,1073,2329,1880,704,1554
900,6o+=K,0.08692128855629601,38,81,19.39,25,8,4.64,228,5494,1557,613,2086
