iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_rsi_len,parameters.chop_bandwidth
810,C3<l5L,0.05114754098360656,37,431,67.84,28,69,-13.83,27,197,139,70,14,165
810,C3<l+o,0.05081967213114754,41,317,66.73,35,59,-4.08,27,197,139,70,5,316
810,^<IY^-,0.05016393442622951,37,251,56.95,37,40,16.5,52,277,196,53,52,32
810,^<IY^7,0.05016393442622951,37,251,56.95,37,40,16.5,52,277,196,53,52,75
810,C3<l5[,0.049836065573770495,41,338,64.87,35,60,-3.21,27,197,139,70,14,229
810,.KQt=K,0.04918032786885246,30,396,78.69,29,61,-4.67,8,410,232,77,21,161
900,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
900,<.B3ZR,0.18803804349297396,58,74,31.54,20,15,-4.69,20,153,165,20,48,191
900,tAfr*I,0.16566620179426023,41,130,84.1,39,23,-6.54,72,322,325,76,4,152
900,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
900,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
900,p[\XMg,0.12790922348323513,47,19,44.02,28,7,-5.84,69,552,280,53,36,281
900,@KstuK,0.12759606670184875,36,92,41.03,44,25,10.11,24,410,382,77,73,161
900,_3kl7o,0.10824049634151849,53,67,69.67,47,17,10.58,53,197,347,70,16,316
900,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
900,m32lAo,0.1036118559028265,52,23,13.84,66,9,7.2,66,197,94,70,25,316
900,r8cD7M,0.10100793492661844,39,184,48.15,32,31,-9.12,70,242,311,35,16,169
900,cHQS=:,0.09442622950819672,35,209,33.45,30,36,-4.41,57,384,232,48,21,87
900,Ub(4]N,0.09333004616821086,78,150,14.97,79,34,5.67,44,614,50,21,51,174
900,",OM_XO",0.08781415942792124,31,129,37.09,26,30,2.32,6,446,214,59,46,178
900,Kr-m5b,0.08076774782945292,40,128,23.17,38,18,2.86,34,756,72,71,14,260
900,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
900,b3kl7o,0.07489139018068232,53,64,52.82,57,14,13.42,56,197,347,70,16,316
900,t3GlFA,0.07475409836065575,41,243,82.74,48,41,11.51,72,197,187,70,30,118
900,q3kl7o,0.07151033845715779,51,62,48.74,69,13,14.55,69,197,347,70,16,316
900,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
900,b`uS.m,0.061717073196612265,34,75,29.88,21,14,-6.36,56,596,391,48,8,307
900,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
900,"O,g_Du",0.05669864695461469,77,9,9.9,0,1,-1.21,38,135,329,59,28,341
900,C3<l5L,0.05114754098360656,37,431,67.84,28,69,-13.83,27,197,139,70,14,165
900,C3<l+o,0.05081967213114754,41,317,66.73,35,59,-4.08,27,197,139,70,5,316
900,^<IY^-,0.05016393442622951,37,251,56.95,37,40,16.5,52,277,196,53,52,32
900,^<IY^7,0.05016393442622951,37,251,56.95,37,40,16.5,52,277,196,53,52,75
900,C3<l5[,0.049836065573770495,41,338,64.87,35,60,-3.21,27,197,139,70,14,229
900,tJGfFs,0.048818935050351925,72,11,18.43,75,4,5.75,72,401,187,65,30,333
900,*[kX7g,0.048168848955531696,27,162,42.74,20,34,-1.23,4,552,347,53,16,281
990,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
990,<.B3ZR,0.18803804349297396,58,74,31.54,20,15,-4.69,20,153,165,20,48,191
990,tAfr*I,0.16566620179426023,41,130,84.1,39,23,-6.54,72,322,325,76,4,152
990,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
990,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
990,p[\XMg,0.12790922348323513,47,19,44.02,28,7,-5.84,69,552,280,53,36,281
990,@KstuK,0.12759606670184875,36,92,41.03,44,25,10.11,24,410,382,77,73,161
990,_3kl7o,0.10824049634151849,53,67,69.67,47,17,10.58,53,197,347,70,16,316
990,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
990,m32lAo,0.1036118559028265,52,23,13.84,66,9,7.2,66,197,94,70,25,316
990,r8cD7M,0.10100793492661844,39,184,48.15,32,31,-9.12,70,242,311,35,16,169
990,cHQS=:,0.09442622950819672,35,209,33.45,30,36,-4.41,57,384,232,48,21,87
990,Ub(4]N,0.09333004616821086,78,150,14.97,79,34,5.67,44,614,50,21,51,174
990,",OM_XO",0.08781415942792124,31,129,37.09,26,30,2.32,6,446,214,59,46,178
990,Kr-m5b,0.08076774782945292,40,128,23.17,38,18,2.86,34,756,72,71,14,260
990,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
990,b3kl7o,0.07489139018068232,53,64,52.82,57,14,13.42,56,197,347,70,16,316
990,t3GlFA,0.07475409836065575,41,243,82.74,48,41,11.51,72,197,187,70,30,118
990,q3kl7o,0.07151033845715779,51,62,48.74,69,13,14.55,69,197,347,70,16,316
990,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
990,b`uS.m,0.061717073196612265,34,75,29.88,21,14,-6.36,56,596,391,48,8,307
990,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
990,"O,g_Du",0.05669864695461469,77,9,9.9,0,1,-1.21,38,135,329,59,28,341
990,C3<l5L,0.05114754098360656,37,431,67.84,28,69,-13.83,27,197,139,70,14,165
990,C3<l+o,0.05081967213114754,41,317,66.73,35,59,-4.08,27,197,139,70,5,316
990,^<IY^7,0.05016393442622951,37,251,56.95,37,40,16.5,52,277,196,53,52,75
990,C3<l5[,0.049836065573770495,41,338,64.87,35,60,-3.21,27,197,139,70,14,229
990,tJGfFs,0.048818935050351925,72,11,18.43,75,4,5.75,72,401,187,65,30,333
990,C0<]5d,0.04786885245901639,40,272,21.47,34,46,4.55,27,171,139,57,14,268
990,^<IY^<,0.04590163934426229,37,250,49.34,38,39,18.51,52,277,196,53,52,96
1080,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1080,<.B3ZR,0.18803804349297396,58,74,31.54,20,15,-4.69,20,153,165,20,48,191
1080,tAfr*I,0.16566620179426023,41,130,84.1,39,23,-6.54,72,322,325,76,4,152
1080,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1080,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1080,p[\XMg,0.12790922348323513,47,19,44.02,28,7,-5.84,69,552,280,53,36,281
1080,@KstuK,0.12759606670184875,36,92,41.03,44,25,10.11,24,410,382,77,73,161
1080,_3kl7o,0.10824049634151849,53,67,69.67,47,17,10.58,53,197,347,70,16,316
1080,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1080,m32lAo,0.1036118559028265,52,23,13.84,66,9,7.2,66,197,94,70,25,316
1080,r8cD7M,0.10100793492661844,39,184,48.15,32,31,-9.12,70,242,311,35,16,169
1080,cHQS=:,0.09442622950819672,35,209,33.45,30,36,-4.41,57,384,232,48,21,87
1080,Ub(4]N,0.09333004616821086,78,150,14.97,79,34,5.67,44,614,50,21,51,174
1080,",OM_XO",0.08781415942792124,31,129,37.09,26,30,2.32,6,446,214,59,46,178
1080,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1080,b3kl7o,0.07489139018068232,53,64,52.82,57,14,13.42,56,197,347,70,16,316
1080,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1080,b`uS.m,0.061717073196612265,34,75,29.88,21,14,-6.36,56,596,391,48,8,307
1080,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
1080,C3<l+o,0.05081967213114754,41,317,66.73,35,59,-4.08,27,197,139,70,5,316
1080,C3<l5[,0.049836065573770495,41,338,64.87,35,60,-3.21,27,197,139,70,14,229
1080,tJGfFs,0.048818935050351925,72,11,18.43,75,4,5.75,72,401,187,65,30,333
1080,C0<]5d,0.04786885245901639,40,272,21.47,34,46,4.55,27,171,139,57,14,268
1080,^<IY^<,0.04590163934426229,37,250,49.34,38,39,18.51,52,277,196,53,52,96
1080,C3<l5=,0.04295081967213115,35,459,50.0,30,73,-9.68,27,197,139,70,14,100
1080,I8J1jX,0.04148057168850858,64,14,7.59,75,4,3.96,32,242,201,18,63,217
1080,k<gT>Y,0.040298278641580296,41,129,65.46,41,24,5.57,64,277,329,49,22,221
1080,cEQt=K,0.039651734659557854,35,183,55.59,41,31,4.77,57,357,232,77,21,161
1080,D:eNs),0.03901639344262295,33,309,15.45,29,47,3.47,28,259,320,44,71,14
1080,N<vT1>,0.03868852459016394,40,240,104.12,32,40,11.6,37,277,396,49,10,105
1170,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1170,<.B3ZR,0.18803804349297396,58,74,31.54,20,15,-4.69,20,153,165,20,48,191
1170,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1170,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1170,p[\XMg,0.12790922348323513,47,19,44.02,28,7,-5.84,69,552,280,53,36,281
1170,@KstuK,0.12759606670184875,36,92,41.03,44,25,10.11,24,410,382,77,73,161
1170,_3kl7o,0.10824049634151849,53,67,69.67,47,17,10.58,53,197,347,70,16,316
1170,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1170,m32lAo,0.1036118559028265,52,23,13.84,66,9,7.2,66,197,94,70,25,316
1170,r8cD7M,0.10100793492661844,39,184,48.15,32,31,-9.12,70,242,311,35,16,169
1170,cHQS=:,0.09442622950819672,35,209,33.45,30,36,-4.41,57,384,232,48,21,87
1170,Ub(4]N,0.09333004616821086,78,150,14.97,79,34,5.67,44,614,50,21,51,174
1170,",OM_XO",0.08781415942792124,31,129,37.09,26,30,2.32,6,446,214,59,46,178
1170,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1170,b3kl7o,0.07489139018068232,53,64,52.82,57,14,13.42,56,197,347,70,16,316
1170,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1170,b`uS.m,0.061717073196612265,34,75,29.88,21,14,-6.36,56,596,391,48,8,307
1170,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
1170,C3<l+o,0.05081967213114754,41,317,66.73,35,59,-4.08,27,197,139,70,5,316
1170,C3<l5[,0.049836065573770495,41,338,64.87,35,60,-3.21,27,197,139,70,14,229
1170,b*u7.c,0.049836065573770495,43,203,77.88,33,36,-10.42,56,118,391,23,8,264
1170,b*u7.c,0.049836065573770495,43,203,77.88,33,36,-10.42,56,118,391,23,8,264
1170,tJGfFs,0.048818935050351925,72,11,18.43,75,4,5.75,72,401,187,65,30,333
1170,C0<]5d,0.04786885245901639,40,272,21.47,34,46,4.55,27,171,139,57,14,268
1170,C3<l5=,0.04295081967213115,35,459,50.0,30,73,-9.68,27,197,139,70,14,100
1170,I8J1jX,0.04148057168850858,64,14,7.59,75,4,3.96,32,242,201,18,63,217
1170,cEQt=K,0.039651734659557854,35,183,55.59,41,31,4.77,57,357,232,77,21,161
1170,D:eNs),0.03901639344262295,33,309,15.45,29,47,3.47,28,259,320,44,71,14
1170,N<vT1>,0.03868852459016394,40,240,104.12,32,40,11.6,37,277,396,49,10,105
1170,bFa7.c,0.038615739844319964,42,131,57.48,44,27,16.58,56,366,303,23,8,264
1260,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1260,<.B3ZR,0.18803804349297396,58,74,31.54,20,15,-4.69,20,153,165,20,48,191
1260,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1260,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1260,p[\XMg,0.12790922348323513,47,19,44.02,28,7,-5.84,69,552,280,53,36,281
1260,@KstuK,0.12759606670184875,36,92,41.03,44,25,10.11,24,410,382,77,73,161
1260,_3kl7o,0.10824049634151849,53,67,69.67,47,17,10.58,53,197,347,70,16,316
1260,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1260,m32lAo,0.1036118559028265,52,23,13.84,66,9,7.2,66,197,94,70,25,316
1260,r8cD7M,0.10100793492661844,39,184,48.15,32,31,-9.12,70,242,311,35,16,169
1260,c3QlI[,0.09814600600144203,51,85,85.8,45,20,14.52,57,197,232,70,32,229
1260,cHQS=:,0.09442622950819672,35,209,33.45,30,36,-4.41,57,384,232,48,21,87
1260,Ub(4]N,0.09333004616821086,78,150,14.97,79,34,5.67,44,614,50,21,51,174
1260,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1260,b3kl7o,0.07489139018068232,53,64,52.82,57,14,13.42,56,197,347,70,16,316
1260,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1260,b`uS.m,0.061717073196612265,34,75,29.88,21,14,-6.36,56,596,391,48,8,307
1260,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
1260,C3<l+o,0.05081967213114754,41,317,66.73,35,59,-4.08,27,197,139,70,5,316
1260,C3<l5[,0.049836065573770495,41,338,64.87,35,60,-3.21,27,197,139,70,14,229
1260,b*u7.c,0.049836065573770495,43,203,77.88,33,36,-10.42,56,118,391,23,8,264
1260,b*u7.c,0.049836065573770495,43,203,77.88,33,36,-10.42,56,118,391,23,8,264
1260,tJGfFs,0.048818935050351925,72,11,18.43,75,4,5.75,72,401,187,65,30,333
1260,C0<]5d,0.04786885245901639,40,272,21.47,34,46,4.55,27,171,139,57,14,268
1260,c3QlIM,0.04426229508196722,38,212,32.12,44,36,18.35,57,197,232,70,32,169
1260,C3<l5=,0.04295081967213115,35,459,50.0,30,73,-9.68,27,197,139,70,14,100
1260,I8J1jX,0.04148057168850858,64,14,7.59,75,4,3.96,32,242,201,18,63,217
1260,b3al.m,0.03958244294610454,47,132,97.07,42,19,7.42,56,197,303,70,8,307
1260,D:eNs),0.03901639344262295,33,309,15.45,29,47,3.47,28,259,320,44,71,14
1260,b3aN.o,0.038809810794708695,48,120,97.99,47,19,11.2,56,197,303,44,8,316
1350,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
1350,b3a=.o,0.42468021919181526,49,121,103.28,47,19,7.01,56,197,303,29,8,316
1350,b3aM.o,0.3602498467661509,48,120,93.68,47,19,10.9,56,197,303,43,8,316
1350,b3a].o,0.34988081334771726,49,120,90.95,47,19,15.3,56,197,303,57,8,316
1350,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1350,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1350,b3`l.o,0.32733912073275484,49,121,84.44,47,19,16.67,56,197,298,70,8,316
1350,b3ao.o,0.30336829201360077,49,120,84.32,47,19,9.86,56,197,303,73,8,316
1350,b3aj.o,0.2858890642510984,49,120,79.32,47,19,16.54,56,197,303,68,8,316
1350,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1350,l3al.o,0.24414949285318724,44,109,74.4,61,18,13.69,65,197,303,70,8,316
1350,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
1350,b3al4o,0.21117857391591063,52,76,50.55,50,14,11.34,56,197,303,70,13,316
1350,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1350,b3al6o,0.13991530611117692,53,69,49.04,57,14,13.42,56,197,303,70,15,316
1350,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
1350,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1350,J3al.o,0.10658035195474316,45,197,50.46,20,35,-14.99,33,197,303,70,8,316
1350,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1350,m32lAo,0.1036118559028265,52,23,13.84,66,9,7.2,66,197,94,70,25,316
1350,r8cD7M,0.10100793492661844,39,184,48.15,32,31,-9.12,70,242,311,35,16,169
1350,cHQS=:,0.09442622950819672,35,209,33.45,30,36,-4.41,57,384,232,48,21,87
1350,Ub(4]N,0.09333004616821086,78,150,14.97,79,34,5.67,44,614,50,21,51,174
1350,bpal.o,0.08757557437861682,38,71,59.79,25,12,-13.75,56,738,303,70,8,316
1350,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1350,b3kl7o,0.07489139018068232,53,64,52.82,57,14,13.42,56,197,347,70,16,316
1350,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1350,b`uS.m,0.061717073196612265,34,75,29.88,21,14,-6.36,56,596,391,48,8,307
1350,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
1350,53al.o,0.057049180327868855,35,351,23.92,34,63,10.99,14,197,303,70,8,316
1440,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
1440,b3a=.o,0.42468021919181526,49,121,103.28,47,19,7.01,56,197,303,29,8,316
1440,b3aM.o,0.3602498467661509,48,120,93.68,47,19,10.9,56,197,303,43,8,316
1440,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1440,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1440,b3`l.o,0.32733912073275484,49,121,84.44,47,19,16.67,56,197,298,70,8,316
1440,b3ao.o,0.30336829201360077,49,120,84.32,47,19,9.86,56,197,303,73,8,316
1440,b3aj.o,0.2858890642510984,49,120,79.32,47,19,16.54,56,197,303,68,8,316
1440,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1440,l3al.o,0.24414949285318724,44,109,74.4,61,18,13.69,65,197,303,70,8,316
1440,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
1440,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1440,b3al6o,0.13991530611117692,53,69,49.04,57,14,13.42,56,197,303,70,15,316
1440,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
1440,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1440,J3al.o,0.10658035195474316,45,197,50.46,20,35,-14.99,33,197,303,70,8,316
1440,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1440,m32lAo,0.1036118559028265,52,23,13.84,66,9,7.2,66,197,94,70,25,316
1440,cHQS=:,0.09442622950819672,35,209,33.45,30,36,-4.41,57,384,232,48,21,87
1440,bpal.o,0.08757557437861682,38,71,59.79,25,12,-13.75,56,738,303,70,8,316
1440,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1440,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1440,b`uS.m,0.061717073196612265,34,75,29.88,21,14,-6.36,56,596,391,48,8,307
1440,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
1440,53al.o,0.057049180327868855,35,351,23.92,34,63,10.99,14,197,303,70,8,316
1440,"C3<j,o",0.05180327868852459,42,304,67.52,34,58,1.88,27,197,139,68,6,316
1440,C3<l+o,0.05081967213114754,41,317,66.73,35,59,-4.08,27,197,139,70,5,316
1440,C3<l5[,0.049836065573770495,41,338,64.87,35,60,-3.21,27,197,139,70,14,229
1440,b*u7.c,0.049836065573770495,43,203,77.88,33,36,-10.42,56,118,391,23,8,264
1440,tJGfFs,0.048818935050351925,72,11,18.43,75,4,5.75,72,401,187,65,30,333
1530,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
1530,b3aM.o,0.3602498467661509,48,120,93.68,47,19,10.9,56,197,303,43,8,316
1530,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1530,b3`l.o,0.32733912073275484,49,121,84.44,47,19,16.67,56,197,298,70,8,316
1530,b3ao.o,0.30336829201360077,49,120,84.32,47,19,9.86,56,197,303,73,8,316
1530,b3aj.o,0.2858890642510984,49,120,79.32,47,19,16.54,56,197,303,68,8,316
1530,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1530,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
1530,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1530,b3al6o,0.13991530611117692,53,69,49.04,57,14,13.42,56,197,303,70,15,316
1530,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
1530,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1530,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1530,cHQS=:,0.09442622950819672,35,209,33.45,30,36,-4.41,57,384,232,48,21,87
1530,bpal.o,0.08757557437861682,38,71,59.79,25,12,-13.75,56,738,303,70,8,316
1530,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1530,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1530,b`uS.m,0.061717073196612265,34,75,29.88,21,14,-6.36,56,596,391,48,8,307
1530,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
1530,53al.o,0.057049180327868855,35,351,23.92,34,63,10.99,14,197,303,70,8,316
1530,C3<l5X,0.05639344262295082,40,356,79.41,34,64,-1.42,27,197,139,70,14,217
1530,"C3<j,o",0.05180327868852459,42,304,67.52,34,58,1.88,27,197,139,68,6,316
1530,C3<l5[,0.049836065573770495,41,338,64.87,35,60,-3.21,27,197,139,70,14,229
1530,b*u7.c,0.049836065573770495,43,203,77.88,33,36,-10.42,56,118,391,23,8,264
1530,tJGfFs,0.048818935050351925,72,11,18.43,75,4,5.75,72,401,187,65,30,333
1530,C0<]5d,0.04786885245901639,40,272,21.47,34,46,4.55,27,171,139,57,14,268
1530,C3<l(o,0.04721311475409836,41,339,58.85,35,64,-3.71,27,197,139,70,2,316
1530,C3<j+W,0.045245901639344256,40,400,116.7,35,68,-1.19,27,197,139,68,5,212
1530,CAcC+J,0.044590163934426226,37,256,55.86,36,41,-2.5,27,322,311,34,5,156
1530,C3<l5),0.04360655737704918,35,461,51.57,30,73,-9.68,27,197,139,70,14,14
1620,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
1620,b3aM.o,0.3602498467661509,48,120,93.68,47,19,10.9,56,197,303,43,8,316
1620,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1620,b3ao.o,0.30336829201360077,49,120,84.32,47,19,9.86,56,197,303,73,8,316
1620,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1620,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
1620,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1620,b3al6o,0.13991530611117692,53,69,49.04,57,14,13.42,56,197,303,70,15,316
1620,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
1620,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1620,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
1620,bpal.o,0.08757557437861682,38,71,59.79,25,12,-13.75,56,738,303,70,8,316
1620,SI_]gC,0.08019206033725085,34,194,40.4,46,32,17.75,42,392,294,57,60,126
1620,O(LLG1,0.0701639344262295,34,453,32.55,32,76,-4.67,38,100,209,42,31,49
1620,I3Jl;o,0.05955232191517249,50,50,15.63,38,18,1.02,32,197,201,70,20,316
1620,*Fk6mU,0.057573698478834485,54,11,8.51,0,3,-1.98,4,366,347,22,66,204
1620,53al.o,0.057049180327868855,35,351,23.92,34,63,10.99,14,197,303,70,8,316
1620,C3<l5X,0.05639344262295082,40,356,79.41,34,64,-1.42,27,197,139,70,14,217
1620,I3JljH,0.055417277468831884,40,194,18.99,34,43,-1.39,32,197,201,70,63,148
1620,"C3<j,o",0.05180327868852459,42,304,67.52,34,58,1.88,27,197,139,68,6,316
1620,I3Jl?o,0.05038250978874032,51,35,15.64,37,8,3.6,32,197,201,70,23,316
1620,C3<l5[,0.049836065573770495,41,338,64.87,35,60,-3.21,27,197,139,70,14,229
1620,b*u7.c,0.049836065573770495,43,203,77.88,33,36,-10.42,56,118,391,23,8,264
1620,tJGfFs,0.048818935050351925,72,11,18.43,75,4,5.75,72,401,187,65,30,333
1620,C0<]5d,0.04786885245901639,40,272,21.47,34,46,4.55,27,171,139,57,14,268
1620,I3JlEo,0.04769715113454682,62,16,10.27,50,2,-0.18,32,197,201,70,29,316
1620,C3<l(o,0.04721311475409836,41,339,58.85,35,64,-3.71,27,197,139,70,2,316
1620,C3<j+W,0.045245901639344256,40,400,116.7,35,68,-1.19,27,197,139,68,5,212
1620,CAcC+J,0.044590163934426226,37,256,55.86,36,41,-2.5,27,322,311,34,5,156
1620,C3<l5),0.04360655737704918,35,461,51.57,30,73,-9.68,27,197,139,70,14,14
1710,b3a4.o,0.4777305009042976,50,122,92.59,45,20,2.68,56,197,303,21,8,316
1710,b3:l.o,0.3354742398975297,48,131,77.59,53,28,10.92,56,197,130,70,8,316
1710,b3ao.o,0.30336829201360077,49,120,84.32,47,19,9.86,56,197,303,73,8,316
1710,SA^CwJ,0.24917820600616114,39,104,78.1,44,25,0.06,42,322,289,34,75,156
1710,b3wl.o,0.24413895678677677,48,114,85.64,47,19,9.86,56,197,400,70,8,316
1710,C3<>0i,0.19475409836065574,46,312,72.19,40,57,6.53,27,197,139,29,9,290
1710,C3<I0i,0.1839344262295082,43,306,76.72,36,55,3.28,27,197,139,39,9,290
1710,C3<l0N,0.17704918032786887,37,430,97.62,31,70,-12.2,27,197,139,70,9,174
1710,C3<J0i,0.1718032786885246,43,306,74.21,36,55,2.77,27,197,139,40,9,290
1710,C3<H0i,0.16327868852459018,43,307,72.58,35,56,2.97,27,197,139,38,9,290
1710,L`jS:f,0.14358218509370052,37,81,66.65,26,15,0.99,35,596,342,48,19,277
1710,b3al6o,0.13991530611117692,53,69,49.04,57,14,13.42,56,197,303,70,15,316
1710,C3<`0i,0.13901639344262295,42,303,72.43,38,55,6.96,27,197,139,60,9,290
1710,b3al.i,0.13828970296020612,42,150,55.76,50,22,17.56,56,197,303,70,8,290
1710,"9,D=3j",0.13344262295081968,39,294,47.26,30,62,-2.25,18,135,174,29,12,294
1710,C3<60i,0.1101639344262295,50,320,46.17,45,60,6.75,27,197,139,22,9,290
1710,fFQ7.c,0.10441713865686846,46,143,37.4,40,27,4.99,59,366,232,23,8,264
