Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'eVswv'	2021-01-01	2021-07-01	69	100	0	32.71	-7.19	129.42	71	6.85	4.46	17.99	8	4	327.49	-540.26	49	20	705.75	208.39
ETH-USDT	5m	'[\\sta'	2021-01-01	2021-07-01	84	100	0	57.35	-12.75	216.04	73	6.18	4.42	16.94	10	3	427.14	-656.63	61	23	978.23	208.39
ETH-USDT	5m	'6ZqSa'	2021-01-01	2021-07-01	96	100	0	100.99	-12.06	345.23	62	6.56	4.27	28.63	12	3	722.64	-702.79	60	36	1264.57	208.39
ETH-USDT	5m	'j.NHq'	2021-01-01	2021-07-01	127	100	0	99.03	-16.15	382.04	62	8.36	4.1	23.66	8	4	609.26	-775.83	79	48	1673.97	208.39
ETH-USDT	5m	'e.NHs'	2021-01-01	2021-07-01	127	100	0	99.03	-16.15	382.04	62	8.36	4.1	23.66	8	4	609.26	-775.83	79	48	1673.97	208.39
ETH-USDT	5m	'e.NHq'	2021-01-01	2021-07-01	127	100	0	99.03	-16.15	382.04	62	8.36	4.1	23.66	8	4	609.26	-775.83	79	48	1673.97	208.39
ETH-USDT	5m	'a4TTT'	2021-01-01	2021-07-01	114	100	0	91.36	-13.88	310.62	61	4.57	4.1	22.38	8	4	591.13	-748.26	70	44	1471.98	208.39
ETH-USDT	5m	'hPfHf'	2021-01-01	2021-07-01	94	100	0	88.84	-19.03	289.62	69	3.74	4.09	15.22	8	3	546.49	-721.75	65	29	1138.95	208.39
ETH-USDT	5m	'ePfHd'	2021-01-01	2021-07-01	94	100	0	88.84	-19.04	289.6	69	3.74	4.09	15.21	8	3	546.49	-721.75	65	29	1138.93	208.39
ETH-USDT	5m	')QjFa'	2021-01-01	2021-07-01	107	100	0	94.25	-10.83	305.95	70	6.53	4.08	28.25	9	4	705.37	-747.5	75	32	1363.8	208.39
ETH-USDT	5m	'LewDb'	2021-01-01	2021-07-01	81	100	0	80.79	-14.34	249.65	65	5.14	4.06	17.42	6	4	577.21	-689.86	53	28	1007.89	208.39
ETH-USDT	5m	'ePfH]'	2021-01-01	2021-07-01	93	100	0	87.75	-17.05	284.08	69	3.02	4.02	16.67	9	3	552.45	-723.52	64	29	1122.42	208.39
ETH-USDT	5m	'e-NH]'	2021-01-01	2021-07-01	124	100	0	97.06	-10.24	365.37	63	9.73	3.98	35.68	8	4	609.26	-826.36	78	46	1637.74	208.39
