Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'e-NHd'	2019-12-20	2021-11-12	304	100	0	382.31	-11.24	144.27	63	31.22	3.17	12.84	10	4	1639.81	-1760.14	191	113	7466.97	3575.51
ETH-USDT	5m	'i-NHd'	2019-12-20	2021-11-12	304	100	0	382.31	-11.24	144.27	63	31.22	3.17	12.84	10	4	1639.81	-1760.14	191	113	7466.97	3575.51
ETH-USDT	5m	'h3NHs'	2019-12-20	2021-11-12	337	100	0	426.11	-12.27	159.57	60	36.25	3.11	13.0	10	5	1809.74	-1934.31	203	134	8270.06	3575.51
ETH-USDT	5m	'e3NHt'	2019-12-20	2021-11-12	337	100	0	426.11	-12.27	159.57	60	36.25	3.11	13.0	10	5	1809.74	-1934.31	203	134	8270.06	3575.51
ETH-USDT	5m	'e-NHY'	2019-12-20	2021-11-12	304	100	0	381.08	-10.16	143.25	62	35.33	3.05	14.1	10	4	1626.73	-1818.74	190	114	7350.96	3575.51
ETH-USDT	5m	'3OfXn'	2019-12-20	2021-11-12	281	100	0	395.92	-11.98	138.8	61	39.72	3.01	11.59	8	5	1820.24	-1426.01	171	110	5716.3	3575.51
ETH-USDT	5m	'J,QTc'	2019-12-20	2021-11-12	305	100	0	385.35	-17.97	136.35	59	26.73	3.0	7.59	9	5	1484.19	-1379.18	181	124	6010.44	3575.51
ETH-USDT	5m	'e7NHa'	2019-12-20	2021-11-12	345	100	0	344.45	-16.37	135.42	59	15.44	2.98	8.27	8	6	1479.4	-1489.78	204	141	7139.97	3575.51
ETH-USDT	5m	'h.NHf'	2019-12-20	2021-11-12	315	100	0	364.12	-13.16	139.86	63	32.02	2.98	10.63	10	4	1585.15	-1727.28	197	118	7729.82	3575.51
ETH-USDT	5m	'?7WWv'	2019-12-20	2021-11-12	308	100	0	402.15	-13.03	140.38	61	27.5	2.94	10.77	9	7	1774.75	-2227.22	187	121	6335.81	3575.51
