Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'H.Su:'	2020-01-01	2020-07-01	31	100	0	36.17	-2.7	90.43	77	20.3	4.69	33.43	12	1	329.13	-305.34	24	7	294.23	74.89
ETH-USDT	5m	'@Vi*?'	2020-01-01	2020-07-01	28	100	0	55.53	-5.27	143.06	71	6.78	4.22	27.15	5	2	732.09	-345.38	20	8	293.38	74.89
ETH-USDT	5m	'@0W*?'	2020-01-01	2020-07-01	33	100	0	61.54	-4.89	162.02	64	11.66	3.96	33.13	7	3	767.43	-315.42	21	12	339.48	74.89
ETH-USDT	5m	'h4NHd'	2020-01-01	2020-07-01	67	100	0	53.4	-7.42	150.94	66	9.08	3.82	20.35	10	3	468.74	-569.34	44	23	699.81	74.89
ETH-USDT	5m	'Z<W[S'	2020-01-01	2020-07-01	52	100	0	58.34	-7.22	157.75	69	7.35	3.65	21.86	15	3	587.42	-407.9	36	16	523.31	74.89
ETH-USDT	5m	'h2NHd'	2020-01-01	2020-07-01	68	100	0	55.27	-7.4	152.68	68	11.15	3.61	20.64	10	3	463.36	-570.6	46	22	707.45	74.89
ETH-USDT	5m	'e0NWJ'	2020-01-01	2020-07-01	62	100	0	58.66	-9.36	158.81	63	6.66	3.59	16.96	11	5	547.49	-443.76	39	23	651.76	74.89
ETH-USDT	5m	'25YiA'	2020-01-01	2020-07-01	40	100	0	38.68	-5.34	96.93	62	7.31	3.57	18.16	5	3	431.66	-352.93	25	15	369.75	74.89
ETH-USDT	5m	'^sssF'	2020-01-01	2020-07-01	37	100	0	27.3	-5.07	78.61	70	4.6	3.56	15.52	6	2	328.5	-377.02	26	11	347.29	74.89
ETH-USDT	5m	'e0NWA'	2020-01-01	2020-07-01	56	100	0	53.01	-6.01	139.15	64	7.94	3.46	23.14	6	5	526.15	-363.25	36	20	565.03	74.89
ETH-USDT	5m	'e/NWv'	2020-01-01	2020-07-01	68	100	0	64.03	-10.67	194.32	62	7.71	3.46	18.22	10	5	583.94	-599.39	42	26	721.59	74.89
ETH-USDT	5m	'@+W*?'	2020-01-01	2020-07-01	30	100	0	51.19	-6.72	129.78	60	7.63	3.45	19.31	8	5	707.22	-298.67	18	12	287.84	74.89
ETH-USDT	5m	'e3NWd'	2020-01-01	2020-07-01	71	100	0	62.43	-8.78	172.96	59	9.54	3.44	19.7	9	6	588.68	-590.3	42	29	770.1	74.89
ETH-USDT	5m	'e3NWb'	2020-01-01	2020-07-01	71	100	0	60.97	-9.28	172.1	59	8.97	3.41	18.55	9	6	587.78	-590.3	42	29	769.26	74.89
ETH-USDT	5m	'e=NWJ'	2020-01-01	2020-07-01	74	100	0	56.27	-7.96	162.53	57	7.07	3.39	20.42	5	4	573.87	-342.8	42	32	727.6	74.89
ETH-USDT	5m	'e0NWd'	2020-01-01	2020-07-01	69	100	0	61.46	-10.06	168.11	62	6.87	3.37	16.72	10	6	557.21	-576.42	43	26	720.84	74.89
ETH-USDT	5m	'e.NWv'	2020-01-01	2020-07-01	67	100	0	59.28	-10.66	177.58	60	6.94	3.37	16.66	9	5	567.02	-581.97	40	27	693.81	74.89
ETH-USDT	5m	'e.NWw'	2020-01-01	2020-07-01	67	100	0	59.28	-10.66	177.58	60	6.94	3.37	16.66	9	5	567.02	-581.97	40	27	693.81	74.89
ETH-USDT	5m	'e-NWR'	2020-01-01	2020-07-01	61	100	0	53.19	-10.01	142.04	57	3.71	3.37	14.19	9	5	530.73	-426.91	35	26	618.23	74.89
ETH-USDT	5m	'e/NWR'	2020-01-01	2020-07-01	61	100	0	53.91	-10.05	144.39	62	3.92	3.36	14.37	10	4	531.96	-428.04	38	23	619.29	74.89
ETH-USDT	5m	'>2WpP'	2020-01-01	2020-07-01	54	100	0	42.3	-7.33	111.96	59	6.41	3.35	15.28	5	5	458.34	-435.09	32	22	512.25	74.89
ETH-USDT	5m	'e4NWf'	2020-01-01	2020-07-01	72	100	0	57.41	-8.79	156.46	58	6.24	3.35	17.81	9	6	571.03	-590.49	42	30	767.77	74.89
ETH-USDT	5m	'e4NWd'	2020-01-01	2020-07-01	72	100	0	57.43	-8.79	156.52	58	6.24	3.35	17.81	9	6	571.11	-590.49	42	30	767.85	74.89
ETH-USDT	5m	'e.NWd'	2020-01-01	2020-07-01	63	100	0	59.06	-9.92	160.4	62	5.19	3.35	16.17	9	4	549.12	-561.94	39	24	633.99	74.89
