Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'VT;*e'	2021-08-01	2021-11-01	38	61	39	13.97	-6.49	67.06	58	0.93	3.26	10.33	7	4	185.54	-230.06	22	16	161.54	69.45
ETH-USDT	5m	'-Z9*W'	2021-08-01	2021-11-01	95	47	53	13.01	-4.91	61.63	39	1.85	2.65	12.55	4	5	175.32	-226.08	37	58	406.61	69.45
ETH-USDT	5m	'[A5se'	2021-08-01	2021-11-01	34	47	53	23.47	-9.03	128.77	44	2.25	2.56	14.26	4	5	888.54	-227.86	15	19	146.64	69.45
ETH-USDT	5m	'EI0p]'	2021-08-01	2021-11-01	51	49	51	23.38	-6.49	128.12	39	3.93	2.53	19.75	3	6	792.33	-207.4	20	31	233.48	69.45
ETH-USDT	5m	'Rl;*e'	2021-08-01	2021-11-01	25	64	36	9.25	-6.21	41.53	60	0.76	2.33	6.69	5	4	174.84	-220.17	15	10	104.28	69.45
ETH-USDT	5m	'[TfNo'	2021-08-01	2021-11-01	23	65	35	18.25	-6.62	93.08	39	1.75	2.28	14.07	3	3	988.95	-299.38	9	14	100.82	69.45
ETH-USDT	5m	'FbQfv'	2021-08-01	2021-11-01	29	55	45	20.91	-10.74	110.68	34	1.14	2.27	10.3	2	8	1101.38	-314.21	10	19	134.78	69.45
ETH-USDT	5m	'V6Z*e'	2021-08-01	2021-11-01	34	47	53	12.27	-4.71	57.47	50	1.39	2.22	12.2	7	4	279.84	-293.27	17	17	144.01	69.45
ETH-USDT	5m	'dcoA]'	2021-08-01	2021-11-01	22	59	41	16.67	-9.8	83.15	36	0.87	2.14	8.48	2	5	804.72	-313.71	8	14	92.81	69.45
ETH-USDT	5m	'[>^mw'	2021-08-01	2021-11-01	23	57	43	16.47	-5.9	81.92	48	2.24	2.12	13.89	3	3	738.02	-305.77	11	12	98.96	69.45
ETH-USDT	5m	'[?>fo'	2021-08-01	2021-11-01	28	50	50	17.47	-5.8	88.12	39	3.23	2.09	15.18	3	4	856.08	-259.46	11	17	122.26	69.45
ETH-USDT	5m	'[?5sn'	2021-08-01	2021-11-01	28	50	50	17.35	-5.69	87.36	39	3.23	2.08	15.34	3	4	854.63	-247.82	11	17	122.48	69.45
ETH-USDT	5m	'[V^Xn'	2021-08-01	2021-11-01	24	71	29	15.5	-6.68	76.05	38	1.31	2.02	11.39	3	3	995.4	-275.93	9	15	103.95	69.45
ETH-USDT	5m	'[@oVo'	2021-08-01	2021-11-01	29	48	52	18.73	-6.09	96.18	41	2.56	2.0	15.78	3	4	1117.02	-322.24	12	17	125.76	69.45
ETH-USDT	5m	'`Y()e'	2021-08-01	2021-11-01	28	57	43	5.43	-3.41	23.07	64	1.22	1.94	6.78	4	3	109.12	-213.19	18	10	116.27	69.45
ETH-USDT	5m	'm\\Z*q'	2021-08-01	2021-11-01	20	60	40	8.35	-8.13	36.99	50	0.27	1.86	4.55	3	4	281.36	-298.64	10	10	85.9	69.45
ETH-USDT	5m	']?(oq'	2021-08-01	2021-11-01	27	48	52	11.88	-5.51	55.36	41	2.24	1.81	10.05	3	4	590.4	-198.75	11	16	113.97	69.45
ETH-USDT	5m	'f1pLn'	2021-08-01	2021-11-01	25	52	48	13.79	-10.48	66.06	52	0.87	1.73	6.3	6	4	1015.14	-351.35	13	12	110.21	69.45
