Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'V5sC-'	2019-12-15	2021-11-01	631	50	50	572.79	-15.78	174.92	38	20.71	2.44	11.09	6	9	4676.38	-4085.23	237	394	8637.24	2923.52
ETH-USDT	5m	'FbQfv'	2019-12-15	2021-11-01	143	48	52	214.64	-11.55	83.7	41	7.96	2.17	7.24	4	8	2868.11	-819.6	58	85	1064.68	2923.52
ETH-USDT	5m	'[.bN+'	2019-12-15	2021-11-01	670	50	50	398.99	-16.97	134.61	37	13.14	2.1	7.93	5	11	3896.19	-2062.36	245	425	6664.83	2923.52
ETH-USDT	5m	'j6<s)'	2019-12-15	2021-11-01	485	50	50	393.15	-19.78	133.15	36	8.78	2.07	6.73	5	12	3777.63	-2082.5	176	309	5412.31	2923.52
ETH-USDT	5m	't(MQB'	2019-12-15	2021-11-01	445	50	50	307.32	-16.87	110.66	40	11.75	2.01	6.56	5	10	2764.28	-2052.79	178	267	4666.18	2923.52
ETH-USDT	5m	'c5SmB'	2019-12-15	2021-11-01	417	49	51	359.93	-21.13	124.68	37	7.02	1.98	5.9	4	14	5657.99	-3099.68	154	263	5381.88	2923.52
ETH-USDT	5m	'U5Sm;'	2019-12-15	2021-11-01	553	48	52	352.33	-16.86	122.71	39	10.27	1.97	7.28	6	8	4050.43	-2611.87	213	340	6226.5	2923.52
ETH-USDT	5m	'V5Zs2'	2019-12-15	2021-11-01	605	50	50	364.28	-15.9	125.81	38	11.21	1.91	7.91	6	9	4636.06	-2946.52	230	375	6809.46	2923.52
ETH-USDT	5m	'e6uf6'	2019-12-15	2021-11-01	460	49	51	346.32	-19.38	121.13	39	12.83	1.89	6.25	5	10	6189.7	-3058.27	181	279	5562.73	2923.52
ETH-USDT	5m	's\\^fn'	2019-12-15	2021-11-01	118	54	46	156.49	-15.24	64.83	46	4.32	1.88	4.25	4	6	2820.79	-1532.73	54	64	962.67	2923.52
ETH-USDT	5m	'j(cN:'	2019-12-15	2021-11-01	546	50	50	290.2	-17.45	105.92	37	10.24	1.86	6.07	5	13	3284.93	-1862.39	204	342	5066.09	2923.52
ETH-USDT	5m	'j8cG:'	2019-12-15	2021-11-01	416	48	52	271.24	-19.7	100.55	37	6.92	1.85	5.1	4	7	2645.61	-1742.22	155	261	3514.72	2923.52
ETH-USDT	5m	'j9cf)'	2019-12-15	2021-11-01	481	50	50	348.75	-17.44	121.77	37	11.13	1.84	6.98	4	10	4982.76	-2426.38	180	301	5375.85	2923.52
ETH-USDT	5m	'V5[m-'	2019-12-15	2021-11-01	631	50	50	353.39	-19.1	122.98	37	9.27	1.83	6.44	6	9	4215.89	-2652.85	236	395	6637.59	2923.52
ETH-USDT	5m	'V5js5'	2019-12-15	2021-11-01	591	50	50	338.33	-15.86	119.02	38	11.93	1.83	7.5	6	8	5260.36	-2928.84	225	366	6521.52	2923.52
ETH-USDT	5m	'U5Qm6'	2019-12-15	2021-11-01	583	49	51	295.02	-17.95	107.26	37	7.88	1.82	5.97	6	8	3849.56	-2208.22	218	365	5632.79	2923.52
ETH-USDT	5m	'f6cu)'	2019-12-15	2021-11-01	490	49	51	324.25	-20.16	115.26	38	7.75	1.82	5.72	5	11	5864.54	-3370.75	185	305	5889.13	2923.52
ETH-USDT	5m	'j-cf)'	2019-12-15	2021-11-01	587	49	51	323.84	-21.83	115.15	38	9.37	1.81	5.28	5	11	3777.74	-1913.81	224	363	6312.89	2923.52
