Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BNB-USDT	5m	's\\Klg'	2021-08-01	2021-11-03	16	56	44	25.49	-4.57	139.27	50	3.6	3.4	30.47	3	2	1104.07	-285.94	8	8	73.81	66.83
BNB-USDT	5m	'u/dGP'	2021-08-01	2021-11-03	40	60	40	26.93	-5.19	149.98	42	3.57	3.21	28.91	2	5	897.85	-293.8	17	23	186.98	66.83
BNB-USDT	5m	's\\^fn'	2021-08-01	2021-11-03	13	62	38	21.51	-6.35	111.37	54	2.0	2.98	17.52	3	2	789.55	-308.71	7	6	59.11	66.83
BNB-USDT	5m	'o\\Lso'	2021-08-01	2021-11-03	12	58	42	16.78	-5.54	81.5	50	1.62	2.7	14.71	3	3	796.45	-275.84	6	6	53.33	66.83
BNB-USDT	5m	't\\5Ze'	2021-08-01	2021-11-03	19	58	42	16.77	-7.43	81.4	37	0.93	2.69	10.96	3	7	607.15	-233.01	7	12	83.93	66.83
BNB-USDT	5m	'o\\ofo'	2021-08-01	2021-11-03	12	58	42	16.24	-5.98	78.27	50	1.42	2.6	13.09	3	3	796.45	-327.51	6	6	53.29	66.83
BNB-USDT	5m	'p\\bZp'	2021-08-01	2021-11-03	12	50	50	15.43	-4.56	73.56	42	1.59	2.54	16.12	2	3	1078.81	-310.42	5	7	53.75	66.83
BNB-USDT	5m	's\\pli'	2021-08-01	2021-11-03	15	53	47	18.29	-6.58	90.65	47	1.42	2.51	13.78	3	2	785.95	-334.59	7	8	67.84	66.83
BNB-USDT	5m	'p\\bNp'	2021-08-01	2021-11-03	12	50	50	13.47	-4.56	62.5	42	1.37	2.28	13.7	2	3	881.19	-305.22	5	7	53.2	66.83
BNB-USDT	5m	'q\\Dfq'	2021-08-01	2021-11-03	11	55	45	13.42	-4.83	62.21	45	1.36	2.26	12.89	2	2	883.8	-273.5	5	6	48.96	66.83
BNB-USDT	5m	'U8dmP'	2021-08-01	2021-11-03	61	51	49	19.27	-6.15	96.78	38	2.13	2.09	15.74	3	7	1392.44	-260.05	23	38	275.28	66.83
BNB-USDT	5m	'q\\Zuq'	2021-08-01	2021-11-03	11	55	45	12.44	-6.38	56.88	45	0.84	2.05	8.92	2	2	751.02	-289.8	5	6	48.69	66.83
BNB-USDT	5m	'p.Y@8'	2021-08-01	2021-11-03	67	51	49	15.28	-7.86	72.7	37	1.07	1.96	9.25	3	6	634.31	-255.2	25	42	295.55	66.83
BNB-USDT	5m	'eYufu'	2021-08-01	2021-11-03	17	53	47	18.02	-8.6	89.0	47	2.13	1.93	10.35	2	2	1479.07	-655.99	8	9	76.64	66.83
BNB-USDT	5m	'w]run'	2021-08-01	2021-11-03	14	50	50	12.68	-6.49	58.2	43	0.97	1.86	8.97	2	4	743.24	-311.96	6	8	59.41	66.83
BNB-USDT	5m	'[6gfo'	2021-08-01	2021-11-03	19	42	58	13.15	-5.8	60.75	42	1.31	1.82	10.47	2	5	1244.98	-256.8	8	11	79.37	66.83
BNB-USDT	5m	'canZ]'	2021-08-01	2021-11-03	28	46	54	17.61	-17.91	86.48	36	0.45	1.75	4.83	4	6	1277.59	-634.33	10	18	134.36	66.83
BNB-USDT	5m	'j(cN:'	2021-08-01	2021-11-03	75	55	45	14.75	-11.13	69.63	37	0.53	1.74	6.26	2	4	844.78	-265.11	28	47	322.82	66.83
BNB-USDT	5m	'j\\cfg'	2021-08-01	2021-11-03	19	53	47	12.4	-10.63	56.71	47	0.53	1.71	5.33	4	5	815.05	-323.02	9	10	85.2	66.83
BNB-USDT	5m	'j\\cfh'	2021-08-01	2021-11-03	19	53	47	12.4	-10.63	56.71	47	0.53	1.71	5.33	4	5	815.05	-323.02	9	10	85.2	66.83
BNB-USDT	5m	'j\\cfd'	2021-08-01	2021-11-03	19	53	47	12.4	-10.63	56.71	47	0.53	1.71	5.33	4	5	815.05	-323.02	9	10	85.2	66.83
BNB-USDT	5m	'u_:U]'	2021-08-01	2021-11-03	24	50	50	11.09	-9.01	49.81	38	0.93	1.7	5.53	2	6	586.77	-351.41	9	15	102.26	66.83
BNB-USDT	5m	'o8Adb'	2021-08-01	2021-11-03	22	50	50	12.02	-6.04	54.67	32	1.57	1.66	9.06	2	3	841.04	-592.2	7	15	95.6	66.83
BNB-USDT	5m	'[>^mw'	2021-08-01	2021-11-03	17	47	53	8.89	-6.69	38.7	53	0.33	1.66	5.78	2	2	669.13	-532.91	9	8	70.33	66.83
BNB-USDT	5m	't(MQB'	2021-08-01	2021-11-03	53	51	49	12.01	-9.99	54.61	38	0.65	1.65	5.47	3	9	735.75	-234.63	20	33	220.77	66.83
BNB-USDT	5m	'[,pf6'	2021-08-01	2021-11-03	87	54	46	17.57	-9.74	86.26	39	1.17	1.64	8.85	3	5	1392.0	-311.87	34	53	385.74	66.83
BNB-USDT	5m	'0\\fNo'	2021-08-01	2021-11-03	46	41	59	12.5	-7.03	57.24	35	1.03	1.56	8.14	2	6	952.03	-386.93	16	30	198.43	66.83
BNB-USDT	5m	'vYffo'	2021-08-01	2021-11-03	14	64	36	9.47	-7.46	41.58	50	0.53	1.54	5.57	3	2	738.6	-305.68	7	7	60.6	66.83
BNB-USDT	5m	'U/d*P'	2021-08-01	2021-11-03	69	54	46	9.71	-7.69	42.75	42	0.53	1.49	5.56	3	8	312.8	-535.78	29	40	298.1	66.83
BNB-USDT	5m	'eYufn'	2021-08-01	2021-11-03	20	50	50	13.14	-11.81	60.68	40	0.7	1.46	5.14	2	3	1479.07	-628.92	8	12	89.92	66.83
