Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BNB-USDT	5m	'U/dG;'	2021-02-20	2021-06-01	119	49	51	79.43	-22.23	710.12	39	1.21	3.32	31.94	4	9	1217.95	-550.13	47	72	542.41	5.2
BNB-USDT	5m	'e?jV-'	2021-02-20	2021-06-01	98	49	51	78.17	-20.15	689.98	40	2.56	3.24	34.25	3	6	1935.69	-1195.79	39	59	612.89	5.2
BNB-USDT	5m	'm0SN4'	2021-02-20	2021-06-01	96	52	48	63.3	-19.1	478.25	38	1.55	3.0	25.04	3	7	1125.28	-733.64	36	60	462.5	5.2
BNB-USDT	5m	'j/cGX'	2021-02-20	2021-06-01	56	54	46	50.15	-14.62	328.21	43	1.32	2.84	22.45	3	5	1127.38	-713.62	24	32	281.69	5.2
BNB-USDT	5m	'f1pLn'	2021-02-20	2021-06-01	33	52	48	38.46	-10.05	220.44	45	2.11	2.82	21.92	5	5	1293.05	-695.38	15	18	172.28	5.2
BNB-USDT	5m	'U/d*P'	2021-02-20	2021-06-01	84	50	50	30.93	-11.78	162.32	49	1.63	2.72	13.78	4	5	355.3	-472.06	41	43	359.54	5.2
BNB-USDT	5m	'V5sC-'	2021-02-20	2021-06-01	132	51	49	65.33	-22.62	504.42	37	1.17	2.7	22.3	3	10	1227.92	-729.77	49	83	638.32	5.2
BNB-USDT	5m	'p.Y@8'	2021-02-20	2021-06-01	97	52	48	50.42	-16.8	330.98	39	1.98	2.65	19.7	3	7	860.45	-895.5	38	59	499.19	5.2
BNB-USDT	5m	'U=SoB'	2021-02-20	2021-06-01	99	53	47	64.5	-17.63	493.66	33	2.27	2.63	28.01	3	6	1714.09	-956.69	33	66	531.75	5.2
BNB-USDT	5m	'q<p>6'	2021-02-20	2021-06-01	85	48	52	47.81	-12.64	304.87	41	2.7	2.62	24.11	4	7	1010.67	-1088.92	35	50	434.53	5.2
BNB-USDT	5m	'K5SmB'	2021-02-20	2021-06-01	124	51	49	61.78	-18.45	459.25	35	1.73	2.54	24.89	3	9	1667.59	-574.32	43	81	574.15	5.2
BNB-USDT	5m	'j;c[)'	2021-02-20	2021-06-01	96	51	49	51.69	-20.32	344.14	38	1.28	2.49	16.93	3	6	1670.95	-1159.0	36	60	557.37	5.2
BNB-USDT	5m	'V-Zs6'	2021-02-20	2021-06-01	131	49	51	59.32	-23.41	429.44	38	0.85	2.47	18.34	4	9	1881.77	-454.58	50	81	541.1	5.2
BNB-USDT	5m	'j/dGP'	2021-02-20	2021-06-01	67	54	46	44.64	-17.44	274.65	40	1.3	2.45	15.75	3	5	1028.83	-729.35	27	40	337.89	5.2
BNB-USDT	5m	'V.Zs6'	2021-02-20	2021-06-01	125	48	52	59.11	-23.96	426.96	40	0.74	2.44	17.82	4	8	1809.89	-450.98	50	75	501.48	5.2
BNB-USDT	5m	'j6<s)'	2021-02-20	2021-06-01	111	50	50	45.6	-21.17	283.55	37	1.01	2.42	13.4	3	7	1216.82	-949.14	41	70	553.82	5.2
BNB-USDT	5m	'/\\osp'	2021-02-20	2021-06-01	47	40	60	34.59	-9.14	189.51	38	2.02	2.41	20.74	3	7	1792.65	-384.71	18	29	204.67	5.2
BNB-USDT	5m	'k7DkB'	2021-02-20	2021-06-01	85	52	48	37.48	-10.94	212.39	35	2.0	2.31	19.42	3	6	1214.46	-932.19	30	55	400.37	5.2
BNB-USDT	5m	'U=rGA'	2021-02-20	2021-06-01	100	53	47	43.47	-16.69	263.9	35	1.5	2.26	15.81	3	6	1156.58	-963.39	35	65	506.58	5.2
BNB-USDT	5m	'q?bm3'	2021-02-20	2021-06-01	83	51	49	48.49	-15.91	311.49	41	1.8	2.24	19.57	2	7	1996.5	-1115.9	34	49	383.24	5.2
BNB-USDT	5m	'/\\ffo'	2021-02-20	2021-06-01	48	40	60	28.6	-9.14	146.0	38	1.55	2.21	15.98	3	7	1388.78	-367.66	18	30	205.78	5.2
BNB-USDT	5m	'i5^m6'	2021-02-20	2021-06-01	99	47	53	46.89	-18.29	295.86	39	1.27	2.19	16.17	3	8	1701.56	-785.01	39	60	431.0	5.2
BNB-USDT	5m	'tGOo*'	2021-02-20	2021-06-01	90	52	48	44.84	-15.17	276.5	38	1.31	2.18	18.22	2	7	1538.41	-850.63	34	56	414.7	5.2
BNB-USDT	5m	'c5SmB'	2021-02-20	2021-06-01	85	48	52	42.4	-16.85	254.22	40	1.52	2.14	15.09	3	6	1493.69	-764.84	34	51	408.94	5.2
BNB-USDT	5m	't(MQB'	2021-02-20	2021-06-01	81	52	48	37.03	-21.21	208.7	36	0.64	2.14	9.84	3	7	911.2	-659.91	29	52	339.82	5.2
BNB-USDT	5m	'V/Zs6'	2021-02-20	2021-06-01	124	50	50	48.21	-29.31	308.72	37	0.44	2.1	10.53	4	10	1731.38	-483.81	46	78	485.23	5.2
BNB-USDT	5m	'[.bN+'	2021-02-20	2021-06-01	130	51	49	40.91	-21.7	241.18	38	0.78	2.03	11.11	4	10	1052.9	-649.48	50	80	589.98	5.2
BNB-USDT	5m	'0\\fNo'	2021-02-20	2021-06-01	51	43	57	27.41	-13.02	137.92	31	1.08	2.03	10.6	2	8	971.51	-352.16	16	35	221.52	5.2
BNB-USDT	5m	'U5Sm;'	2021-02-20	2021-06-01	113	51	49	44.54	-26.2	273.66	39	0.5	1.98	10.45	4	10	1551.96	-566.82	44	69	479.35	5.2
BNB-USDT	5m	'f6cu)'	2021-02-20	2021-06-01	108	47	53	43.47	-22.02	263.87	39	0.77	1.98	11.99	4	7	1916.09	-745.72	42	66	445.78	5.2
BNB-USDT	5m	'eYufn'	2021-02-20	2021-06-01	23	57	43	26.55	-12.63	132.23	35	1.2	1.97	10.47	2	4	1561.28	-513.98	8	15	102.89	5.2
BNB-USDT	5m	't\\5Ze'	2021-02-20	2021-06-01	28	54	46	18.68	-6.78	84.58	43	2.22	1.92	12.47	2	3	621.35	-561.07	12	16	121.53	5.2
BNB-USDT	5m	'w]run'	2021-02-20	2021-06-01	15	60	40	19.72	-9.45	90.45	47	1.27	1.9	9.57	4	2	1816.5	-606.57	7	8	64.73	5.2
BNB-USDT	5m	'j0cs)'	2021-02-20	2021-06-01	106	52	48	36.45	-22.88	204.09	39	0.57	1.87	8.92	4	6	1723.83	-639.7	41	65	443.67	5.2
BNB-USDT	5m	'U=SKA'	2021-02-20	2021-06-01	100	53	47	31.53	-14.56	166.65	34	0.89	1.85	11.45	3	6	839.66	-800.76	34	66	448.46	5.2
BNB-USDT	5m	'n\\<so'	2021-02-20	2021-06-01	20	55	45	18.44	-11.67	83.22	45	0.83	1.85	7.13	3	3	1009.07	-610.28	9	11	96.25	5.2
BNB-USDT	5m	'e4uf6'	2021-02-20	2021-06-01	107	49	51	37.53	-24.41	212.75	36	0.42	1.81	8.71	3	8	1737.26	-648.59	39	68	412.49	5.2
BNB-USDT	5m	'q081Q'	2021-02-20	2021-06-01	63	56	44	16.52	-13.06	72.81	54	0.49	1.81	5.58	8	5	260.73	-621.87	34	29	272.58	5.2
BNB-USDT	5m	'f5^mG'	2021-02-20	2021-06-01	85	49	51	33.23	-18.42	179.2	39	0.71	1.79	9.73	3	6	1587.07	-723.46	33	52	357.62	5.2
BNB-USDT	5m	'[,pf6'	2021-02-20	2021-06-01	126	50	50	35.61	-19.44	197.45	37	0.69	1.75	10.15	4	10	1661.98	-630.12	47	79	519.58	5.2
BNB-USDT	5m	'j(cN:'	2021-02-20	2021-06-01	107	50	50	32.51	-23.81	173.82	36	0.51	1.7	7.3	3	7	1042.93	-599.28	39	68	481.44	5.2
BNB-USDT	5m	'[<kI;'	2021-02-20	2021-06-01	105	47	53	31.46	-18.67	166.16	35	0.95	1.69	8.9	3	9	1060.95	-848.28	37	68	488.41	5.2
