Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	't(MQB'	2020-02-05	2020-04-05	43	51	49	45.13	-9.52	828.87	49	14.51	4.24	87.1	4	6	946.79	-767.71	21	22	214.8	-23.8
ETH-USDT	5m	't(MQB'	2020-02-14	2020-04-14	45	51	49	34.17	-9.52	480.57	47	10.74	3.27	50.5	4	6	927.73	-709.45	21	24	217.24	-41.89
ETH-USDT	5m	't(MQB'	2021-01-14	2021-03-15	42	45	55	45.81	-6.28	855.09	52	10.42	4.66	136.14	3	3	956.2	-389.36	22	20	201.03	63.09
ETH-USDT	5m	't(MQB'	2021-01-24	2021-03-25	42	43	57	35.47	-6.28	515.11	50	7.94	4.28	82.01	3	3	898.15	-365.7	21	21	203.65	28.19
ETH-USDT	5m	't(MQB'	2020-02-27	2020-04-27	43	53	47	37.76	-9.52	580.02	47	6.82	3.49	60.95	4	6	905.39	-692.36	20	23	211.27	-11.46
ETH-USDT	5m	't(MQB'	2020-10-02	2020-12-01	32	56	44	24.73	-3.59	275.28	53	6.31	4.91	76.65	3	3	816.34	-284.8	17	15	138.45	75.71
ETH-USDT	5m	't(MQB'	2020-06-05	2020-08-04	22	73	27	19.79	-3.9	194.61	55	6.27	4.15	49.91	5	2	805.74	-304.4	12	10	93.32	58.7
ETH-USDT	5m	't(MQB'	2021-01-25	2021-03-26	43	44	56	31.68	-6.28	419.03	49	6.15	3.84	66.72	3	3	898.15	-365.7	21	22	208.96	14.14
ETH-USDT	5m	't(MQB'	2020-03-08	2020-05-07	44	52	48	31.91	-9.52	424.46	41	5.35	3.08	44.61	4	6	851.04	-636.93	18	26	210.21	-15.78
ETH-USDT	5m	't(MQB'	2020-03-11	2020-05-10	43	51	49	31.68	-9.52	418.98	40	5.24	3.05	44.03	4	6	865.34	-647.52	17	26	209.82	4.73
