Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	't(MQB'	2020-02-04	2020-03-15	27	48	52	38.57	-3.8	1724.48	56	16.42	5.44	454.05	4	2	946.79	-767.71	15	12	125.1	-35.48
ETH-USDT	5m	't(MQB'	2020-10-15	2020-11-24	22	55	45	19.86	-3.59	401.76	59	11.83	6.46	111.88	3	3	774.8	-285.81	13	9	94.51	60.81
ETH-USDT	5m	't(MQB'	2020-10-22	2020-12-01	22	55	45	22.68	-3.59	516.87	59	10.3	6.16	143.93	3	3	802.97	-280.14	13	9	96.71	57.58
ETH-USDT	5m	't(MQB'	2020-10-20	2020-11-29	23	52	48	23.77	-3.59	567.46	57	10.17	6.22	158.02	3	3	828.05	-288.83	13	10	102.78	41.6
ETH-USDT	5m	't(MQB'	2021-01-27	2021-03-08	27	48	52	35.54	-6.28	1398.81	56	7.84	5.59	222.77	3	3	835.87	-357.52	15	12	120.89	25.58
ETH-USDT	5m	't(MQB'	2020-02-08	2020-03-19	33	48	52	27.58	-9.52	774.28	48	7.47	3.67	81.37	4	6	885.54	-718.05	16	17	147.79	-47.15
ETH-USDT	5m	't(MQB'	2021-06-11	2021-07-21	31	45	55	20.47	-4.57	425.01	39	5.87	4.31	92.98	2	4	743.07	-217.04	12	19	135.8	-27.71
ETH-USDT	5m	't(MQB'	2021-06-17	2021-07-27	32	44	56	15.27	-4.57	254.35	41	3.82	3.32	55.68	2	4	729.71	-239.47	13	19	141.05	-6.05
ETH-USDT	5m	't(MQB'	2021-06-21	2021-07-31	30	43	57	15.19	-4.57	252.17	40	3.7	3.28	55.2	2	4	729.71	-253.79	12	18	135.33	9.29
ETH-USDT	5m	't(MQB'	2021-02-15	2021-03-27	28	46	54	19.67	-6.28	394.67	46	3.39	3.55	62.84	3	3	815.83	-332.14	13	15	131.71	-5.93
ETH-USDT	5m	't(MQB'	2021-06-16	2021-07-26	31	45	55	13.48	-4.57	208.35	35	3.29	2.98	45.61	2	4	729.71	-239.47	11	20	136.43	-13.89
ETH-USDT	5m	't(MQB'	2020-01-20	2020-02-29	23	52	48	11.2	-3.8	157.36	52	2.97	3.59	41.43	3	2	737.77	-331.84	12	11	99.05	35.62
ETH-USDT	5m	't(MQB'	2020-01-21	2020-03-01	23	52	48	10.8	-3.8	149.16	52	2.66	3.46	39.27	3	2	737.77	-331.84	12	11	99.04	30.1
ETH-USDT	5m	't(MQB'	2020-01-03	2020-02-12	20	55	45	15.31	-4.72	255.51	45	2.63	4.27	54.08	3	3	730.94	-240.51	9	11	85.39	86.68
ETH-USDT	5m	't(MQB'	2020-10-25	2020-12-04	24	54	46	16.81	-7.07	298.77	54	2.57	4.23	42.28	3	5	813.0	-283.67	13	11	107.89	49.54
ETH-USDT	5m	't(MQB'	2021-02-19	2021-03-31	29	45	55	16.93	-6.28	302.39	45	2.25	3.14	48.17	3	3	784.17	-319.23	13	16	131.97	-5.19
ETH-USDT	5m	't(MQB'	2021-06-22	2021-08-01	29	45	55	9.25	-4.57	119.82	38	2.02	2.38	26.22	2	4	681.6	-237.58	11	18	123.16	33.59
ETH-USDT	5m	't(MQB'	2021-02-20	2021-04-01	29	45	55	15.83	-6.28	270.07	45	1.96	2.95	43.02	3	3	784.17	-319.23	13	16	131.93	-2.0
ETH-USDT	5m	't(MQB'	2020-10-08	2020-11-17	22	55	45	9.83	-3.59	130.37	55	1.68	3.94	36.3	3	3	717.2	-186.15	12	10	91.68	34.7
ETH-USDT	5m	't(MQB'	2021-06-23	2021-08-02	29	48	52	8.05	-4.57	99.16	38	1.67	2.09	21.7	2	4	684.27	-238.09	11	18	123.78	36.04
ETH-USDT	5m	't(MQB'	2019-12-21	2020-01-30	18	56	44	8.93	-4.72	114.15	44	1.65	2.83	24.16	3	3	719.43	-245.38	8	10	76.27	35.57
ETH-USDT	5m	't(MQB'	2021-01-09	2021-02-18	29	48	52	20.18	-12.21	413.84	52	1.4	3.27	33.88	3	3	794.46	-480.94	15	14	127.36	51.05
ETH-USDT	5m	't(MQB'	2021-06-26	2021-08-05	29	55	45	7.38	-4.57	88.43	38	1.33	1.98	19.35	2	4	673.58	-234.54	11	18	122.65	50.02
ETH-USDT	5m	't(MQB'	2019-12-26	2020-02-04	20	55	45	7.11	-4.72	84.28	45	1.1	2.34	17.84	3	3	714.17	-243.59	9	11	84.66	51.86
ETH-USDT	5m	't(MQB'	2020-01-16	2020-02-25	22	45	55	7.51	-4.72	90.52	45	1.05	2.38	19.16	3	3	711.04	-319.78	10	12	90.09	59.04
ETH-USDT	5m	't(MQB'	2021-02-22	2021-04-03	26	46	54	10.29	-6.28	139.1	46	1.01	2.29	22.14	3	3	747.23	-304.17	12	14	114.61	10.42
ETH-USDT	5m	't(MQB'	2021-05-27	2021-07-06	30	43	57	15.72	-9.05	266.74	40	0.95	3.19	29.49	2	5	711.0	-353.12	12	18	117.92	-23.75
ETH-USDT	5m	't(MQB'	2021-01-06	2021-02-15	30	47	53	13.34	-12.22	204.86	43	0.94	2.26	16.77	3	3	764.21	-462.35	13	17	125.8	62.49
ETH-USDT	5m	't(MQB'	2020-03-25	2020-05-04	24	54	46	9.07	-7.41	116.58	38	0.93	2.06	15.74	2	5	713.53	-303.74	9	15	100.23	52.06
ETH-USDT	5m	't(MQB'	2020-07-14	2020-08-23	18	67	33	16.93	-6.33	302.59	56	0.9	4.94	47.77	4	5	789.16	-298.07	10	8	81.71	65.11
ETH-USDT	5m	't(MQB'	2020-06-10	2020-07-20	13	69	31	3.54	-2.88	36.31	54	0.73	1.85	12.62	2	2	330.4	-106.38	7	6	52.27	-1.99
ETH-USDT	5m	't(MQB'	2020-07-19	2020-08-28	21	57	43	13.91	-6.55	218.78	48	0.69	3.85	33.4	3	5	787.99	-297.69	10	11	96.24	62.85
ETH-USDT	5m	't(MQB'	2020-11-26	2021-01-05	25	60	40	8.62	-8.35	108.71	36	0.6	2.22	13.02	2	6	734.86	-504.39	9	16	97.8	83.67
ETH-USDT	5m	't(MQB'	2020-07-21	2020-08-30	21	57	43	13.37	-6.99	205.58	48	0.59	3.71	29.4	3	5	787.99	-297.69	10	11	96.26	69.02
