Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'[.bN+'	2020-01-24	2020-03-24	61	52	48	50.78	-6.28	1067.07	38	14.48	4.64	170.04	2	4	1239.77	-504.19	23	38	286.28	-16.68
ETH-USDT	5m	'[.bN+'	2021-05-27	2021-07-26	64	47	53	29.2	-5.56	363.1	45	6.19	3.61	65.29	3	4	726.67	-265.15	29	35	279.02	-24.0
ETH-USDT	5m	'[.bN+'	2020-01-30	2020-03-30	64	50	50	45.57	-9.81	845.53	38	4.83	4.28	86.23	2	4	1242.0	-505.11	24	40	311.75	-28.18
ETH-USDT	5m	'[.bN+'	2020-12-06	2021-02-04	68	51	49	32.22	-9.19	431.93	35	4.31	3.33	47.0	3	6	1018.82	-508.22	24	44	311.3	178.33
ETH-USDT	5m	'[.bN+'	2021-06-09	2021-08-08	60	48	52	22.34	-8.6	234.17	40	4.3	3.04	27.23	3	4	702.45	-379.65	24	36	268.86	25.74
ETH-USDT	5m	'[.bN+'	2021-05-05	2021-07-04	73	47	53	39.5	-11.06	632.92	48	3.48	3.79	57.23	5	5	963.41	-704.68	35	38	333.17	-31.27
ETH-USDT	5m	'[.bN+'	2021-05-13	2021-07-12	72	47	53	38.09	-11.06	589.83	44	3.29	3.67	53.34	3	5	963.41	-704.68	32	40	341.61	-44.07
ETH-USDT	5m	'[.bN+'	2020-12-13	2021-02-11	71	52	48	24.88	-9.19	277.95	34	3.04	2.6	30.24	3	6	1001.14	-499.89	24	47	329.26	206.74
ETH-USDT	5m	'[.bN+'	2021-05-03	2021-07-02	73	45	55	33.16	-11.05	455.0	47	2.92	3.31	41.17	5	5	946.02	-690.9	34	39	325.39	-28.7
ETH-USDT	5m	'[.bN+'	2020-02-07	2020-04-07	65	52	48	47.69	-15.26	931.32	37	2.36	4.16	61.04	2	4	1241.03	-504.71	24	41	329.12	-19.85
