Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	5m	'tutp,b'	2020-10-01	2021-02-01	13	38	62	19.3	-8.12	68.11	46	1.47	2.0	8.39	2	2	1350.81	-507.05	6	7	54.93	207.39
BTC-USDT	5m	'LH0k\\o'	2020-10-01	2021-02-01	5	20	80	4.03	-1.72	12.35	40	0.61	1.68	7.17	2	3	287.29	-86.93	2	3	19.59	207.39
BTC-USDT	5m	'OEJO,F'	2020-10-01	2021-02-01	99	47	53	20.87	-17.12	74.69	35	0.7	1.57	4.36	3	10	521.18	-229.2	35	64	403.02	207.39
BTC-USDT	5m	'Tv0(Zs'	2020-10-01	2021-02-01	7	0	100	1.19	-1.07	3.55	86	0.17	1.35	3.31	6	1	38.26	-107.49	6	1	27.46	207.39
BTC-USDT	5m	'e<I(af'	2020-10-01	2021-02-01	15	27	73	2.8	-3.15	8.48	73	0.31	1.08	2.69	5	2	96.04	-226.91	11	4	59.43	207.39
BTC-USDT	5m	'\\BHH@l'	2020-10-01	2021-02-01	31	29	71	6.06	-4.43	18.9	42	1.5	1.02	4.27	3	3	368.84	-265.98	13	18	123.71	207.39
BTC-USDT	5m	'1EkquE'	2020-10-01	2021-02-01	174	36	64	9.96	-12.76	32.24	28	0.55	1.01	2.53	3	7	888.01	-277.23	49	125	733.17	207.39
BTC-USDT	5m	'_(KrZG'	2020-10-01	2021-02-01	192	50	50	10.25	-10.04	33.28	33	0.49	0.97	3.31	3	10	742.04	-229.32	63	129	764.09	207.39
BTC-USDT	5m	'fuPw5k'	2020-10-01	2021-02-01	16	38	62	8.55	-9.04	27.33	31	0.37	0.94	3.02	2	5	885.37	-418.73	5	11	63.94	207.39
BTC-USDT	5m	'[B/d7D'	2020-10-01	2021-02-01	92	45	55	6.07	-11.61	18.93	32	0.13	0.83	1.63	4	9	257.68	-193.43	29	63	352.57	207.39
