Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'a<<sMo'	2021-01-01	2021-11-15	37	100	0	56.12	-2.77	66.48	51	17.39	3.36	23.98	5	3	776.59	-243.29	19	18	204.63	527.73
ETH-USDT	5m	'07t1iJ'	2021-01-01	2021-11-15	302	100	0	96.35	-9.01	116.42	35	5.31	3.11	12.92	10	12	666.39	-366.72	106	196	1956.67	527.73
ETH-USDT	5m	'i7nMgb'	2021-01-01	2021-11-15	30	100	0	49.43	-3.74	58.34	57	14.1	3.05	15.6	4	2	1073.63	-262.68	17	13	161.07	527.73
ETH-USDT	5m	'\\ERgMp'	2021-01-01	2021-11-15	37	100	0	58.16	-3.69	68.97	51	13.84	2.85	18.69	4	2	1085.55	-345.59	19	18	192.29	527.73
ETH-USDT	5m	'_7@QqN'	2021-01-01	2021-11-15	155	100	0	77.1	-10.58	92.32	41	8.25	2.74	8.73	5	7	626.09	-314.43	64	91	823.49	527.73
ETH-USDT	5m	'75\\adC'	2021-01-01	2021-11-15	470	100	0	126.61	-11.3	154.98	33	7.58	2.74	13.72	5	12	1451.0	-472.34	154	316	3219.49	527.73
ETH-USDT	5m	'l7\\gc^'	2021-01-01	2021-11-15	47	100	0	53.33	-5.18	63.08	47	9.74	2.63	12.18	5	5	1344.46	-306.37	22	25	249.87	527.73
ETH-USDT	5m	'c3rg61'	2021-01-01	2021-11-15	259	100	0	119.62	-16.37	146.01	41	5.93	2.39	8.92	6	7	1823.95	-549.36	106	153	1688.37	527.73
ETH-USDT	5m	'o:JK9p'	2021-01-01	2021-11-15	91	100	0	52.8	-6.44	62.43	44	4.8	2.35	9.7	4	6	612.07	-332.26	40	51	480.55	527.73
ETH-USDT	5m	'H<XF,l'	2021-01-01	2021-11-15	221	100	0	86.32	-11.97	103.81	37	3.58	2.3	8.67	7	8	909.16	-534.15	82	139	1344.36	527.73
ETH-USDT	5m	'OEJO,F'	2021-01-01	2021-11-15	217	100	0	84.5	-13.32	101.53	37	3.25	2.28	7.62	3	10	829.67	-369.54	81	136	1273.61	527.73
ETH-USDT	5m	'lR\\iHN'	2021-01-01	2021-11-15	146	100	0	87.74	-14.42	105.59	34	3.35	2.05	7.32	4	5	1678.64	-511.6	50	96	868.9	527.73
ETH-USDT	5m	'1EkquE'	2021-01-01	2021-11-15	304	100	0	78.79	-15.6	94.41	31	2.13	2.01	6.05	5	10	1296.15	-479.32	95	209	1631.85	527.73
ETH-USDT	5m	'1CndgF'	2021-01-01	2021-11-15	339	100	0	79.08	-22.73	94.78	31	0.91	1.97	4.17	5	14	1278.69	-477.64	105	234	1733.43	527.73
ETH-USDT	5m	'5swn)a'	2021-01-01	2021-11-15	220	100	0	92.8	-15.22	111.94	25	2.69	1.97	7.35	3	10	2157.1	-556.44	54	166	1353.4	527.73
ETH-USDT	5m	'4juD3['	2021-01-01	2021-11-15	243	100	0	78.91	-12.27	94.56	26	4.9	1.96	7.71	2	11	1141.61	-480.49	64	179	1402.5	527.73
ETH-USDT	5m	'91u6iJ'	2021-01-01	2021-11-15	307	100	0	54.8	-15.99	64.87	34	0.91	1.95	4.06	6	10	691.44	-358.02	104	203	1803.35	527.73
ETH-USDT	5m	'v@WLkU'	2021-01-01	2021-11-15	89	100	0	44.75	-12.32	52.68	38	1.36	1.93	4.28	3	8	797.93	-404.39	34	55	470.75	527.73
ETH-USDT	5m	'tGVME/'	2021-01-01	2021-11-15	168	100	0	74.37	-13.66	88.92	38	3.42	1.92	6.51	4	6	907.51	-566.79	63	105	927.87	527.73
ETH-USDT	5m	'5Bl/TL'	2021-01-01	2021-11-15	312	100	0	52.5	-18.6	62.07	33	0.65	1.9	3.34	6	14	420.71	-410.15	102	210	1439.43	527.73
ETH-USDT	5m	'D9YmB.'	2021-01-01	2021-11-15	365	100	0	79.89	-14.02	95.79	36	4.18	1.84	6.83	8	7	1300.36	-504.14	130	235	2154.47	527.73
ETH-USDT	5m	'F/0eI['	2021-01-01	2021-11-15	211	100	0	42.5	-12.09	49.97	38	1.04	1.81	4.13	4	8	376.88	-297.58	80	131	999.69	527.73
ETH-USDT	5m	'DFRlX-'	2021-01-01	2021-11-15	286	100	0	71.67	-16.26	85.58	33	2.07	1.75	5.26	4	10	1332.4	-433.76	93	193	1648.97	527.73
ETH-USDT	5m	'_(KrZG'	2021-01-01	2021-11-15	355	100	0	48.74	-14.66	57.5	38	1.14	1.38	3.92	4	10	926.31	-368.06	136	219	1855.46	527.73
ETH-USDT	5m	'wLXY\\1'	2021-01-01	2021-11-15	158	100	0	43.9	-22.82	51.65	35	0.53	1.29	2.26	4	6	980.14	-1062.24	55	103	821.87	527.73
ETH-USDT	5m	'jVXfX<'	2021-01-01	2021-11-15	157	100	0	44.46	-19.66	52.33	30	0.64	1.26	2.66	3	8	1175.23	-698.94	47	110	802.48	527.73
ETH-USDT	5m	'`Ol@gL'	2021-01-01	2021-11-15	146	100	0	34.87	-12.53	40.81	32	1.54	1.2	3.26	4	8	725.22	-343.2	47	99	696.22	527.73
ETH-USDT	5m	'SWJi?Y'	2021-01-01	2021-11-15	149	100	0	31.26	-15.72	36.51	30	0.56	1.11	2.32	3	9	858.31	-323.27	45	104	702.45	527.73
ETH-USDT	5m	'\\BAZGb'	2021-01-01	2021-11-15	122	100	0	17.98	-13.39	20.82	34	0.41	0.92	1.56	3	10	511.63	-294.2	42	80	518.94	527.73
