Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	';(o/-K'	2020-09-15	2021-02-15	291	100	0	65.65	-6.5	230.76	36	7.26	3.91	35.53	5	10	488.02	-385.82	104	187	1396.7	378.11
ETH-USDT	5m	'91u6iJ'	2020-09-15	2021-02-15	144	100	0	52.61	-6.85	172.35	38	6.59	3.72	25.16	3	7	617.33	-281.35	54	90	661.13	378.11
ETH-USDT	5m	'+BFG)D'	2020-09-15	2021-02-15	334	100	0	66.48	-8.14	234.68	26	6.74	3.26	28.83	3	18	560.45	-306.47	87	247	1687.65	378.11
ETH-USDT	5m	't;FMPb'	2020-09-15	2021-02-15	16	100	0	24.84	-6.09	69.18	62	2.83	3.25	11.37	4	3	491.46	-319.09	10	6	75.65	378.11
ETH-USDT	5m	'07t1iJ'	2020-09-15	2021-02-15	139	100	0	36.0	-6.57	107.26	35	3.0	3.22	16.32	3	7	469.32	-185.99	48	91	608.83	378.11
ETH-USDT	5m	'a<<sMo'	2020-09-15	2021-02-15	11	100	0	14.6	-4.62	38.12	73	1.45	2.9	8.25	8	3	597.4	-287.9	8	3	48.74	378.11
ETH-USDT	5m	'75\\adC'	2020-09-15	2021-02-15	197	100	0	50.41	-7.2	163.14	38	5.12	2.89	22.66	4	11	1064.04	-311.18	75	122	926.48	378.11
ETH-USDT	5m	'9.9F`9'	2020-09-15	2021-02-15	264	100	0	36.79	-7.95	110.12	36	2.43	2.68	13.86	4	8	306.92	-306.54	94	170	1146.62	378.11
ETH-USDT	5m	'vBJh]Z'	2020-09-15	2021-02-15	14	100	0	15.72	-4.61	41.34	43	2.46	1.99	8.98	1	2	736.36	-307.55	6	8	62.41	378.11
ETH-USDT	5m	'qAAIr^'	2020-09-15	2021-02-15	4	100	0	5.29	-2.54	12.99	75	1.09	1.8	5.12	2	1	315.36	-132.4	3	1	16.25	378.11
ETH-USDT	5m	'oMWHF_'	2020-09-15	2021-02-15	18	100	0	2.96	-7.3	7.16	39	0.12	0.47	0.98	2	4	499.98	-244.09	7	11	74.66	378.11
ETH-USDT	5m	'OXf+R_'	2020-09-15	2021-02-15	15	100	0	0.79	-5.69	1.89	47	0.05	0.22	0.33	4	3	216.58	-234.74	7	8	61.15	378.11
