Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	5m	'oA0qI^'	2021-06-01	2021-10-01	47	26	74	24.0	-7.23	89.33	43	1.55	3.15	12.35	4	8	389.41	-238.81	20	27	216.39	18.03
BTC-USDT	5m	'oMvHF`'	2021-06-01	2021-10-01	34	32	68	35.8	-8.22	147.97	53	1.98	3.13	18.0	3	4	999.16	-546.32	18	16	175.41	18.03
BTC-USDT	5m	'qAAIr^'	2021-06-01	2021-10-01	28	14	86	20.44	-9.49	73.65	50	0.49	3.08	7.76	6	6	368.1	-227.82	14	14	128.09	18.03
BTC-USDT	5m	'`Ol@gL'	2021-06-01	2021-10-01	36	33	67	32.43	-10.35	130.13	47	1.17	3.03	12.57	5	6	701.93	-507.97	17	19	177.82	18.03
BTC-USDT	5m	'oC5drF'	2021-06-01	2021-10-01	67	33	67	26.23	-9.81	99.61	40	0.97	2.97	10.16	4	6	436.45	-251.54	27	40	327.01	18.03
BTC-USDT	5m	'wK@GeQ'	2021-06-01	2021-10-01	41	22	78	20.24	-7.13	72.82	54	1.63	2.86	10.21	3	6	323.68	-407.23	22	19	179.2	18.03
BTC-USDT	5m	'RcvHf_'	2021-06-01	2021-10-01	21	10	90	23.0	-6.77	84.84	48	2.3	2.65	12.53	3	4	834.79	-320.26	10	11	92.11	18.03
BTC-USDT	5m	'3S.hwT'	2021-06-01	2021-10-01	53	11	89	16.89	-7.92	58.92	38	0.75	2.59	7.44	3	13	293.17	-138.81	20	33	231.4	18.03
BTC-USDT	5m	'2c0HI_'	2021-06-01	2021-10-01	61	18	82	13.04	-7.93	43.87	39	0.36	2.57	5.53	5	11	179.21	-151.6	24	37	258.83	18.03
BTC-USDT	5m	'\\BAZGb'	2021-06-01	2021-10-01	54	30	70	24.58	-10.17	91.99	43	0.76	2.53	9.05	4	4	544.58	-255.78	23	31	259.12	18.03
