Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USD	5m	'_(KrZG'	2017-01-15	2021-01-15	1554	100	0	693.88	-37.54	67.74	34	2.65	1.57	1.8	5	14	5629.04	-2976.43	525	1029	34395.53	12373.47
ETH-USD	5m	'\\ERgMp'	2017-01-15	2021-01-15	208	100	0	219.42	-17.56	33.63	39	2.3	1.56	1.92	5	11	2193.72	-1210.26	81	127	1683.78	12373.47
ETH-USD	5m	'75\\adC'	2017-01-15	2021-01-15	2154	100	0	498.02	-44.73	56.28	29	1.03	1.36	1.26	6	24	4801.75	-1632.99	630	1524	37440.14	12373.47
ETH-USD	5m	'lR\\iHN'	2017-01-15	2021-01-15	598	100	0	495.41	-44.29	56.11	30	1.33	1.36	1.27	4	12	5003.78	-1720.35	181	417	6025.02	12373.47
ETH-USD	5m	'l7\\gc^'	2017-01-15	2021-01-15	306	100	0	196.32	-17.86	31.15	39	2.6	1.34	1.74	5	8	2491.57	-909.66	120	186	2494.52	12373.47
ETH-USD	5m	'jVXfX<'	2017-01-15	2021-01-15	619	100	0	450.8	-46.08	53.11	28	0.95	1.32	1.15	4	17	4230.86	-2003.7	173	446	6554.94	12373.47
ETH-USD	5m	'tutp,b'	2017-01-15	2021-01-15	260	100	0	379.04	-38.67	47.86	30	0.71	1.31	1.24	6	13	6794.12	-2569.29	78	182	4082.08	12373.47
ETH-USD	5m	'91u6iJ'	2017-01-15	2021-01-15	1578	100	0	256.08	-40.06	37.31	31	0.57	1.24	0.93	8	25	1487.25	-858.67	491	1087	17195.91	12373.47
ETH-USD	5m	'F/0eI['	2017-01-15	2021-01-15	1096	100	0	162.37	-24.26	27.23	32	1.08	1.18	1.12	6	13	683.2	-819.26	355	741	7476.92	12373.47
ETH-USD	5m	'wLXY\\1'	2017-01-15	2021-01-15	652	100	0	301.84	-44.11	41.52	31	0.59	1.17	0.94	5	17	2585.1	-1847.54	203	449	6402.33	12373.47
ETH-USD	5m	'5swn)a'	2017-01-15	2021-01-15	935	100	0	377.76	-50.87	47.76	20	0.56	1.15	0.94	3	19	5418.95	-1537.16	191	744	10849.15	12373.47
ETH-USD	5m	'tGVME/'	2017-01-15	2021-01-15	713	100	0	278.8	-39.93	39.45	32	0.7	1.15	0.99	4	16	2436.57	-1562.12	226	487	6559.79	12373.47
ETH-USD	5m	'DFRlX-'	2017-01-15	2021-01-15	1277	100	0	330.24	-43.61	43.95	28	0.79	1.13	1.01	4	19	3276.54	-1746.1	357	920	13110.47	12373.47
ETH-USD	5m	'OEJO,F'	2017-01-15	2021-01-15	966	100	0	241.91	-48.03	35.92	31	0.32	1.12	0.75	4	16	1992.55	-1399.47	299	667	8806.32	12373.47
ETH-USD	5m	'1EkquE'	2017-01-15	2021-01-15	1489	100	0	260.61	-35.86	37.74	25	0.93	1.09	1.05	4	18	4279.37	-1263.01	371	1118	18628.76	12373.47
ETH-USD	5m	'i7nMgb'	2017-01-15	2021-01-15	201	100	0	101.21	-13.94	19.07	37	1.11	1.07	1.37	4	9	1435.69	-654.13	75	126	1171.29	12373.47
ETH-USD	5m	'D9YmB.'	2017-01-15	2021-01-15	1610	100	0	286.61	-41.77	40.16	30	0.63	1.05	0.96	6	22	3286.91	-1602.94	481	1129	16260.0	12373.47
