Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'9.9F`9'	2021-10-01	2021-11-17	61	100	0	15.49	-3.96	198.96	36	3.76	4.78	50.23	3	8	254.57	-122.12	22	39	265.42	40.43
ETH-USDT	5m	'75\\adC'	2021-10-01	2021-11-17	49	100	0	6.41	-4.84	60.38	27	1.3	2.0	12.48	2	9	465.95	-106.44	13	36	198.84	40.43
ETH-USDT	5m	';(o/-K'	2021-10-01	2021-11-17	79	100	0	4.19	-4.37	36.68	33	0.65	1.63	8.39	3	8	296.2	-126.82	26	53	318.0	40.43
ETH-USDT	5m	'OXf+R_'	2021-10-01	2021-11-17	4	100	0	1.77	-3.2	14.28	50	0.58	1.29	4.46	1	2	205.82	-143.08	2	2	16.08	40.43
ETH-USDT	5m	'07t1iJ'	2021-10-01	2021-11-17	43	100	0	2.64	-4.29	21.96	28	0.44	1.17	5.11	3	8	343.36	-88.14	12	31	172.16	40.43
ETH-USDT	5m	'91u6iJ'	2021-10-01	2021-11-17	42	100	0	2.06	-4.83	16.76	29	0.24	0.86	3.47	2	9	419.05	-157.7	12	30	167.38	40.43
ETH-USDT	5m	'oMWHF_'	2021-10-01	2021-11-17	4	100	0	0.56	-4.52	4.32	25	0.02	0.37	0.96	1	3	465.25	-170.72	1	3	15.66	40.43
ETH-USDT	5m	'vBJh]Z'	2021-10-01	2021-11-17	8	100	0	0.1	-4.92	0.75	25	0.01	0.12	0.15	1	3	419.05	-171.18	2	6	31.93	40.43
ETH-USDT	5m	't;FMPb'	2021-10-01	2021-11-17	9	100	0	-0.42	-5.38	-3.15	22	-0.01	-0.14	-0.59	2	6	374.1	-176.4	2	7	34.99	40.43
ETH-USDT	5m	'+BFG)D'	2021-10-01	2021-11-17	80	100	0	-1.1	-4.53	-8.09	20	-0.12	-0.26	-1.79	2	12	331.45	-138.61	16	64	319.83	40.43
ETH-USDT	5m	'qAAIr^'	2021-10-01	2021-11-17	2	100	0	-2.01	-2.59	-14.28	0	-0.06	-2.93	-5.51	0	2	0.0	-176.27	0	2	7.88	40.43
ETH-USDT	5m	'a<<sMo'	2021-10-01	2021-11-17	3	100	0	-2.21	-2.62	-15.6	0	-0.08	-4.0	-5.94	0	3	0.0	-109.58	0	3	11.78	40.43
