Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	5m	'iY2;Lq'	2020-06-01	2020-10-01	7	0	100	8.85	-0.5	28.63	100	404.27	3.95	56.91	7	0	130.59	0.0	7	0	28.44	14.14
BTC-USDT	5m	'5f6+)7'	2020-06-01	2020-10-01	26	27	73	6.96	-3.15	22.09	73	0.91	2.43	7.01	10	3	74.78	-161.96	19	7	108.67	14.14
BTC-USDT	5m	'9YC;(q'	2020-06-01	2020-10-01	20	30	70	12.61	-4.04	42.25	60	1.9	2.27	10.45	8	3	253.17	-407.41	12	8	84.13	14.14
BTC-USDT	5m	'@]*Bg5'	2020-06-01	2020-10-01	32	28	72	5.36	-2.63	16.74	50	0.79	2.14	6.37	3	4	98.82	-107.67	16	16	131.58	14.14
BTC-USDT	5m	')TQ<w\\'	2020-06-01	2020-10-01	20	0	100	8.4	-3.71	27.03	40	1.32	1.83	7.29	2	6	332.42	-142.12	8	12	81.55	14.14
BTC-USDT	5m	'9XS,_)'	2020-06-01	2020-10-01	31	39	61	7.92	-4.15	25.37	52	0.99	1.76	6.11	4	3	176.57	-256.29	16	15	128.02	14.14
BTC-USDT	5m	'5@E5rH'	2020-06-01	2020-10-01	54	35	65	8.34	-6.04	26.82	41	0.51	1.74	4.44	4	5	205.94	-163.65	22	32	224.0	14.14
BTC-USDT	5m	'e<I(af'	2020-06-01	2020-10-01	20	5	95	4.85	-3.27	15.08	65	0.39	1.61	4.6	6	3	99.47	-211.95	13	7	82.64	14.14
BTC-USDT	5m	'.PFCsR'	2020-06-01	2020-10-01	33	12	88	7.55	-3.16	24.12	30	1.23	1.56	7.64	2	7	319.44	-107.44	10	23	134.13	14.14
BTC-USDT	5m	'1Pj:,K'	2020-06-01	2020-10-01	55	47	53	9.15	-7.21	29.66	31	0.4	1.55	4.11	2	11	444.84	-272.65	17	38	222.44	14.14
BTC-USDT	5m	'7R5S-h'	2020-06-01	2020-10-01	37	41	59	7.12	-7.83	22.63	35	0.22	1.29	2.89	3	10	262.38	-388.61	13	24	148.37	14.14
BTC-USDT	5m	'5TKdDm'	2020-06-01	2020-10-01	14	29	71	5.51	-5.99	17.26	50	0.4	1.11	2.88	4	5	643.73	-278.69	7	7	56.7	14.14
BTC-USDT	5m	'^D+leP'	2020-06-01	2020-10-01	28	29	71	4.41	-6.96	13.65	39	0.13	1.08	1.96	3	7	221.14	-261.9	11	17	113.26	14.14
BTC-USDT	5m	'3S.hwT'	2020-06-01	2020-10-01	18	0	100	4.23	-4.36	13.09	50	0.36	1.06	3.0	4	3	258.48	-372.79	9	9	72.69	14.14
BTC-USDT	5m	'OEJO,F'	2020-06-01	2020-10-01	28	43	57	5.65	-5.65	17.72	39	0.35	1.04	3.14	3	4	448.5	-146.48	11	17	112.27	14.14
BTC-USDT	5m	'Tv0(Zs'	2020-06-01	2020-10-01	4	0	100	1.54	-2.14	4.64	100	2.01	1.04	2.17	4	0	38.55	0.0	4	0	15.91	14.14
BTC-USDT	5m	',H+c7e'	2020-06-01	2020-10-01	68	40	60	4.07	-7.38	12.58	26	0.13	1.04	1.71	3	10	198.45	-160.69	18	50	277.12	14.14
BTC-USDT	5m	'5Bl/TL'	2020-06-01	2020-10-01	47	34	66	4.63	-8.12	14.38	43	0.12	0.92	1.77	4	6	287.49	-210.65	20	27	188.45	14.14
BTC-USDT	5m	'2c0HI_'	2020-06-01	2020-10-01	20	5	95	3.0	-4.41	9.17	45	0.26	0.91	2.08	2	4	160.32	-325.75	9	11	79.38	14.14
BTC-USDT	5m	'G5M(hV'	2020-06-01	2020-10-01	39	23	77	3.14	-4.02	9.61	49	0.32	0.86	2.39	5	3	107.38	-167.94	19	20	158.87	14.14
BTC-USDT	5m	'gKT*`t'	2020-06-01	2020-10-01	4	0	100	2.3	-2.24	6.98	75	0.22	0.85	3.12	2	1	142.89	-196.99	3	1	15.91	14.14
BTC-USDT	5m	'YO><L_'	2020-06-01	2020-10-01	17	24	76	3.37	-5.23	10.34	41	0.31	0.82	1.98	2	4	205.4	-295.81	7	10	67.95	14.14
BTC-USDT	5m	'4Ptp2B'	2020-06-01	2020-10-01	46	48	52	5.79	-12.03	18.17	28	0.12	0.81	1.51	3	11	923.06	-383.22	13	33	187.73	14.14
BTC-USDT	5m	',P`(eV'	2020-06-01	2020-10-01	39	5	95	2.35	-6.0	7.15	31	0.08	0.75	1.19	3	7	147.49	-176.43	12	27	154.72	14.14
BTC-USDT	5m	'.QVrq_'	2020-06-01	2020-10-01	23	0	100	2.37	-3.9	7.19	39	0.19	0.71	1.84	3	5	225.31	-136.85	9	14	92.06	14.14
BTC-USDT	5m	'M[,q.f'	2020-06-01	2020-10-01	22	27	73	3.29	-6.07	10.07	32	0.18	0.71	1.66	3	8	266.71	-250.78	7	15	91.46	14.14
BTC-USDT	5m	'*W44N`'	2020-06-01	2020-10-01	30	13	87	1.92	-4.69	5.8	40	0.09	0.67	1.24	3	4	107.27	-390.37	12	18	120.77	14.14
BTC-USDT	5m	'7P0n)2'	2020-06-01	2020-10-01	45	42	58	2.99	-8.29	9.15	27	0.09	0.61	1.1	2	8	298.62	-373.39	12	33	175.69	14.14
BTC-USDT	5m	'<A?I4^'	2020-06-01	2020-10-01	47	40	60	2.92	-8.76	8.91	43	0.07	0.61	1.02	6	7	302.99	-136.67	20	27	188.4	14.14
BTC-USDT	5m	'5H3VCa'	2020-06-01	2020-10-01	37	27	73	2.38	-7.69	7.23	32	0.05	0.59	0.94	3	11	251.86	-110.63	12	25	147.36	14.14
BTC-USDT	5m	'5OCd3F'	2020-06-01	2020-10-01	48	48	52	2.59	-8.52	7.9	27	0.09	0.47	0.93	3	11	518.29	-269.97	13	35	188.61	14.14
BTC-USDT	5m	'5S=Q?i'	2020-06-01	2020-10-01	23	17	83	1.07	-8.74	3.21	39	0.02	0.28	0.37	3	6	324.46	-406.77	9	14	91.5	14.14
BTC-USDT	5m	'LH0k\\o'	2020-06-01	2020-10-01	10	0	100	0.76	-5.1	2.27	40	0.02	0.28	0.44	2	4	285.23	-355.88	4	6	39.76	14.14
BTC-USDT	5m	'i7nMgb'	2020-06-01	2020-10-01	16	19	81	0.75	-6.46	2.23	56	0.03	0.23	0.34	4	2	217.49	-309.38	9	7	63.99	14.14
BTC-USDT	5m	',W+d+F'	2020-06-01	2020-10-01	82	45	55	0.67	-10.32	1.99	18	0.01	0.2	0.19	3	18	197.85	-347.6	15	67	320.85	14.14
BTC-USDT	5m	'wLXY\\1'	2020-06-01	2020-10-01	14	36	64	0.63	-9.24	1.88	43	0.01	0.19	0.2	2	4	644.76	-285.14	6	8	54.42	14.14
BTC-USDT	5m	'CRg4wH'	2020-06-01	2020-10-01	21	29	71	0.42	-8.85	1.26	48	0.01	0.16	0.14	6	6	340.16	-354.23	10	11	83.84	14.14
BTC-USDT	5m	'g<)r>J'	2020-06-01	2020-10-01	37	32	68	0.42	-8.69	1.24	27	0.01	0.16	0.14	2	15	207.16	-163.23	10	27	146.2	14.14
BTC-USDT	5m	'lR\\iHN'	2020-06-01	2020-10-01	12	33	67	0.46	-9.95	1.36	50	0.01	0.16	0.14	3	4	600.31	-269.18	6	6	47.3	14.14
BTC-USDT	5m	'5swn)a'	2020-06-01	2020-10-01	17	41	59	0.08	-8.83	0.25	35	0.0	0.12	0.03	2	4	769.03	-374.28	6	11	68.38	14.14
BTC-USDT	5m	',[+o+V'	2020-06-01	2020-10-01	53	40	60	0.02	-8.85	0.07	26	0.0	0.08	0.01	3	10	225.09	-344.17	14	39	207.4	14.14
BTC-USDT	5m	'[,Y.*j'	2020-06-01	2020-10-01	70	51	49	-0.11	-6.53	-0.34	37	-0.01	0.06	-0.05	4	5	203.99	-190.28	26	44	279.92	14.14
BTC-USDT	5m	'AQr2pa'	2020-06-01	2020-10-01	11	9	91	-0.09	-5.43	-0.26	36	-0.0	0.04	-0.05	2	3	346.08	-199.51	4	7	43.39	14.14
BTC-USDT	5m	'`8*VG,'	2020-06-01	2020-10-01	52	35	65	-0.33	-10.69	-0.99	37	-0.0	-0.0	-0.09	4	9	153.88	-395.97	19	33	207.38	14.14
BTC-USDT	5m	'@Om:db'	2020-06-01	2020-10-01	10	0	100	-0.33	-7.6	-0.97	50	-0.01	-0.02	-0.13	2	2	278.69	-493.68	5	5	39.38	14.14
BTC-USDT	5m	'tGVME/'	2020-06-01	2020-10-01	24	42	58	-0.72	-10.19	-2.11	33	-0.01	-0.03	-0.21	3	7	537.64	-284.66	8	16	93.56	14.14
BTC-USDT	5m	'JX,t2j'	2020-06-01	2020-10-01	18	17	83	-0.55	-5.28	-1.61	33	-0.03	-0.04	-0.31	2	7	262.39	-260.66	6	12	72.54	14.14
BTC-USDT	5m	',W+d^Z'	2020-06-01	2020-10-01	30	17	83	-0.72	-6.66	-2.13	23	-0.02	-0.14	-0.32	2	9	194.19	-355.31	7	23	117.94	14.14
BTC-USDT	5m	'[B/d7D'	2020-06-01	2020-10-01	32	31	69	-1.21	-11.21	-3.55	38	-0.02	-0.14	-0.32	3	10	252.21	-365.93	12	20	125.9	14.14
BTC-USDT	5m	'><r+c-'	2020-06-01	2020-10-01	59	46	54	-1.69	-14.9	-4.93	37	-0.02	-0.18	-0.33	4	6	230.88	-209.81	22	37	217.06	14.14
BTC-USDT	5m	'mO4dGF'	2020-06-01	2020-10-01	21	29	71	-1.69	-5.93	-4.94	33	-0.06	-0.28	-0.83	2	4	305.11	-191.95	7	14	81.52	14.14
BTC-USDT	5m	'RcvHf_'	2020-06-01	2020-10-01	7	0	100	-2.01	-7.63	-5.84	43	-0.06	-0.3	-0.76	2	2	418.52	-343.99	3	4	27.8	14.14
BTC-USDT	5m	'oB4dID'	2020-06-01	2020-10-01	23	39	61	-1.79	-7.83	-5.21	30	-0.05	-0.32	-0.67	3	6	319.24	-304.71	7	16	91.66	14.14
BTC-USDT	5m	'\\BHH@l'	2020-06-01	2020-10-01	21	19	81	-2.34	-8.52	-6.78	43	-0.07	-0.32	-0.8	3	4	359.36	-423.49	9	12	83.62	14.14
BTC-USDT	5m	'CE)V>;'	2020-06-01	2020-10-01	44	30	70	-1.68	-9.46	-4.92	32	-0.02	-0.4	-0.52	5	15	140.96	-364.67	14	30	175.94	14.14
BTC-USDT	5m	'r6:IS^'	2020-06-01	2020-10-01	20	20	80	-2.55	-7.87	-7.37	35	-0.05	-0.42	-0.94	3	4	252.6	-312.77	7	13	79.27	14.14
BTC-USDT	5m	'_7@QqN'	2020-06-01	2020-10-01	33	24	76	-2.76	-8.71	-7.97	33	-0.08	-0.43	-0.92	2	8	352.03	-196.86	11	22	129.13	14.14
BTC-USDT	5m	':JFX)1'	2020-06-01	2020-10-01	45	40	60	-3.08	-12.22	-8.88	31	-0.03	-0.43	-0.73	3	11	452.44	-140.45	14	31	172.19	14.14
BTC-USDT	5m	'jVXfX<'	2020-06-01	2020-10-01	13	23	77	-3.11	-11.18	-8.94	38	-0.05	-0.44	-0.8	3	5	586.62	-277.96	5	8	50.96	14.14
BTC-USDT	5m	'/N7r.J'	2020-06-01	2020-10-01	76	47	53	-3.18	-9.58	-9.14	22	-0.06	-0.45	-0.95	3	14	410.45	-103.64	17	59	291.1	14.14
BTC-USDT	5m	'l7\\gc^'	2020-06-01	2020-10-01	15	20	80	-3.51	-8.46	-10.07	27	-0.09	-0.47	-1.19	3	6	529.33	-268.27	4	11	58.4	14.14
BTC-USDT	5m	'+ZOg>n'	2020-06-01	2020-10-01	23	17	83	-2.57	-8.89	-7.45	26	-0.04	-0.5	-0.84	2	9	205.37	-253.48	6	17	90.2	14.14
BTC-USDT	5m	'ZB-d3D'	2020-06-01	2020-10-01	34	35	65	-2.5	-10.39	-7.23	32	-0.04	-0.51	-0.7	3	10	223.74	-361.0	11	23	133.22	14.14
BTC-USDT	5m	'a5v:,r'	2020-06-01	2020-10-01	26	38	62	-3.69	-7.31	-10.57	35	-0.11	-0.62	-1.45	3	6	485.9	-263.98	9	17	101.5	14.14
BTC-USDT	5m	'wK@GeQ'	2020-06-01	2020-10-01	15	7	93	-2.98	-8.49	-8.58	27	-0.07	-0.64	-1.01	2	7	278.4	-240.67	4	11	57.78	14.14
BTC-USDT	5m	'+D`0XI'	2020-06-01	2020-10-01	93	44	56	-3.53	-12.82	-10.13	25	-0.03	-0.65	-0.79	3	13	252.94	-165.54	23	70	357.2	14.14
BTC-USDT	5m	'vBJh]Z'	2020-06-01	2020-10-01	13	15	85	-4.11	-9.31	-11.7	31	-0.07	-0.65	-1.26	3	5	625.35	-312.29	4	9	51.33	14.14
BTC-USDT	5m	';(o/-K'	2020-06-01	2020-10-01	240	50	50	-5.68	-14.24	-15.93	28	-0.06	-0.67	-1.12	4	11	298.32	-216.41	68	172	950.86	14.14
BTC-USDT	5m	'H<-\\5i'	2020-06-01	2020-10-01	43	28	72	-3.21	-9.54	-9.24	23	-0.05	-0.69	-0.97	2	9	199.66	-122.34	10	33	167.74	14.14
BTC-USDT	5m	'DFRlX-'	2020-06-01	2020-10-01	52	46	54	-5.11	-10.52	-14.4	33	-0.08	-0.69	-1.37	5	13	497.0	-176.12	17	35	204.43	14.14
BTC-USDT	5m	'\\ERgMp'	2020-06-01	2020-10-01	11	18	82	-3.22	-7.14	-9.25	45	-0.07	-0.71	-1.3	4	3	200.66	-198.61	5	6	43.94	14.14
BTC-USDT	5m	'<S*w?2'	2020-06-01	2020-10-01	36	39	61	-4.3	-11.52	-12.22	19	-0.05	-0.73	-1.06	2	12	240.07	-353.7	7	29	141.85	14.14
BTC-USDT	5m	'v@WLkU'	2020-06-01	2020-10-01	15	20	80	-5.66	-13.54	-15.87	27	-0.06	-0.76	-1.17	2	6	478.97	-359.61	4	11	57.47	14.14
BTC-USDT	5m	'07t1iJ'	2020-06-01	2020-10-01	117	34	66	-5.69	-16.23	-15.96	22	-0.04	-0.79	-0.98	2	12	344.58	-199.46	26	91	450.09	14.14
BTC-USDT	5m	'H<XF,l'	2020-06-01	2020-10-01	33	39	61	-5.04	-11.09	-14.22	33	-0.06	-0.8	-1.28	3	6	446.94	-202.17	11	22	126.0	14.14
BTC-USDT	5m	'tutp,b'	2020-06-01	2020-10-01	1	0	100	-3.28	-5.94	-9.41	0	-0.05	-0.86	-1.58	0	1	0.0	-327.6	0	1	4.11	14.14
BTC-USDT	5m	'c3rg61'	2020-06-01	2020-10-01	40	45	55	-8.42	-15.07	-22.98	32	-0.08	-0.93	-1.53	3	7	672.25	-379.72	13	27	147.88	14.14
BTC-USDT	5m	'1CndgF'	2020-06-01	2020-10-01	57	39	61	-6.54	-10.34	-18.17	33	-0.09	-1.0	-1.76	3	9	532.65	-204.04	19	38	219.3	14.14
