Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	5m	'Tv0(Zs'	2021-01-01	2021-04-01	7	0	100	2.65	0.0	11.07	100	nan	5.45	inf	7	0	38.12	0.0	7	0	27.42	102.85
BTC-USDT	5m	'wLXY\\1'	2021-01-01	2021-04-01	57	47	53	53.62	-8.06	459.55	44	5.67	4.04	57.02	3	4	951.77	-324.81	25	32	268.25	102.85
BTC-USDT	5m	'm@7bp/'	2021-01-01	2021-04-01	86	48	52	37.68	-8.77	260.61	38	3.43	3.88	29.71	3	8	448.15	-278.76	33	53	371.33	102.85
BTC-USDT	5m	'oA0qI^'	2021-01-01	2021-04-01	45	38	62	28.77	-8.11	175.76	44	2.59	3.61	21.67	3	7	381.56	-268.71	20	25	196.46	102.85
BTC-USDT	5m	'oMHHI_'	2021-01-01	2021-04-01	43	42	58	24.3	-6.39	139.32	42	3.18	2.95	21.81	2	5	444.94	-371.51	18	25	181.47	102.85
BTC-USDT	5m	'JX,t2j'	2021-01-01	2021-04-01	60	38	62	20.82	-7.2	113.55	40	1.86	2.79	15.77	3	5	302.07	-260.76	24	36	250.75	102.85
BTC-USDT	5m	'e<I(af'	2021-01-01	2021-04-01	13	31	69	6.08	-3.2	26.69	85	0.68	2.76	8.34	6	1	97.14	-243.85	11	2	52.33	102.85
BTC-USDT	5m	'[,Y.*j'	2021-01-01	2021-04-01	115	51	49	18.79	-5.56	99.53	42	2.42	2.45	17.91	5	8	237.8	-304.35	48	67	496.98	102.85
BTC-USDT	5m	'oA1qI/'	2021-01-01	2021-04-01	90	46	54	21.04	-12.94	115.13	33	0.99	2.33	8.9	3	14	390.77	-253.4	30	60	371.41	102.85
BTC-USDT	5m	'mO4dGF'	2021-01-01	2021-04-01	67	39	61	16.87	-7.75	86.85	39	1.26	2.16	11.21	3	5	339.26	-296.96	26	41	268.1	102.85
BTC-USDT	5m	'CRg4wH'	2021-01-01	2021-04-01	91	38	62	21.76	-15.05	120.27	36	0.4	2.15	7.99	4	7	396.37	-337.13	33	58	394.1	102.85
BTC-USDT	5m	'wK@GeQ'	2021-01-01	2021-04-01	52	33	67	14.68	-8.36	73.23	42	1.37	2.1	8.76	3	6	312.6	-344.22	22	30	216.4	102.85
BTC-USDT	5m	'oMWHF_'	2021-01-01	2021-04-01	44	43	57	18.71	-7.84	98.93	43	1.53	2.1	12.61	2	5	532.06	-407.4	19	25	181.81	102.85
BTC-USDT	5m	'SWJi?Y'	2021-01-01	2021-04-01	68	46	54	21.03	-12.85	115.02	34	0.59	2.0	8.95	3	8	793.04	-260.94	23	45	279.2	102.85
BTC-USDT	5m	'YO><L_'	2021-01-01	2021-04-01	42	36	64	9.5	-7.5	43.9	50	0.42	1.78	5.85	4	6	213.7	-292.34	21	21	165.59	102.85
BTC-USDT	5m	',P`(eV'	2021-01-01	2021-04-01	58	19	81	6.28	-5.54	27.69	36	0.36	1.76	4.99	4	6	162.96	-204.62	21	37	241.46	102.85
BTC-USDT	5m	'9.9F`9'	2021-01-01	2021-04-01	326	49	51	17.3	-9.64	89.66	37	1.05	1.73	9.3	4	11	282.96	-293.74	122	204	1467.11	102.85
BTC-USDT	5m	':JFX)1'	2021-01-01	2021-04-01	174	49	51	17.74	-13.37	92.49	29	0.79	1.7	6.92	2	15	524.04	-257.01	50	124	712.04	102.85
BTC-USDT	5m	'_(KrZG'	2021-01-01	2021-04-01	192	51	49	15.56	-14.12	78.6	39	0.81	1.55	5.57	5	10	717.5	-229.32	75	117	794.82	102.85
