Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	5m	'Tv0(Zs'	2019-12-15	2021-05-15	30	0	100	7.74	-2.14	5.39	90	3.32	1.75	2.52	15	1	40.64	-113.14	27	3	121.5	606.92
BTC-USDT	5m	'e<I(af'	2019-12-15	2021-05-15	80	19	81	21.48	-5.67	14.7	72	1.67	1.55	2.59	15	3	116.7	-297.44	58	22	356.19	606.92
BTC-USDT	5m	'wLXY\\1'	2019-12-15	2021-05-15	154	41	59	47.64	-27.34	31.59	35	0.31	1.05	1.16	4	11	922.69	-453.4	54	100	658.35	606.92
BTC-USDT	5m	'OEJO,F'	2019-12-15	2021-05-15	297	44	56	29.76	-26.27	20.15	33	0.34	0.75	0.77	4	16	715.41	-408.73	98	199	1638.16	606.92
BTC-USDT	5m	'jVXfX<'	2019-12-15	2021-05-15	138	38	62	28.86	-22.37	19.56	36	0.37	0.73	0.87	4	10	1195.28	-513.34	50	88	692.62	606.92
BTC-USDT	5m	'oA0qI^'	2019-12-15	2021-05-15	152	30	70	16.23	-25.62	11.18	34	0.07	0.62	0.44	3	18	361.35	-319.51	51	101	616.69	606.92
BTC-USDT	5m	'\\ERgMp'	2019-12-15	2021-05-15	61	21	79	11.59	-18.79	8.03	36	0.07	0.5	0.43	4	7	912.16	-410.44	22	39	279.54	606.92
BTC-USDT	5m	'\\BHH@l'	2019-12-15	2021-05-15	131	29	71	11.69	-11.05	8.1	40	0.28	0.5	0.73	4	6	419.36	-490.71	53	78	570.69	606.92
BTC-USDT	5m	'gKT*`t'	2019-12-15	2021-05-15	26	8	92	5.47	-6.17	3.82	69	0.32	0.48	0.62	4	2	157.12	-398.85	18	8	109.13	606.92
BTC-USDT	5m	'm@7bp/'	2019-12-15	2021-05-15	244	41	59	11.09	-37.49	7.69	30	0.02	0.42	0.21	4	13	380.73	-320.67	74	170	881.47	606.92
BTC-USDT	5m	'LH0k\\o'	2019-12-15	2021-05-15	40	10	90	4.69	-7.74	3.29	38	0.16	0.39	0.42	3	7	307.67	-387.44	15	25	168.83	606.92
BTC-USDT	5m	';(o/-K'	2019-12-15	2021-05-15	1465	50	50	9.1	-21.95	6.33	32	0.06	0.35	0.29	5	11	390.75	-432.28	469	996	6850.67	606.92
BTC-USDT	5m	'oMHHI_'	2019-12-15	2021-05-15	112	27	73	5.91	-27.5	4.13	35	0.02	0.3	0.15	2	8	387.35	-361.64	39	73	419.06	606.92
BTC-USDT	5m	'mO4dGF'	2019-12-15	2021-05-15	192	33	67	5.69	-27.51	3.98	32	0.02	0.29	0.14	3	10	354.11	-409.86	61	131	723.37	606.92
BTC-USDT	5m	'iY2;Lq'	2019-12-15	2021-05-15	58	14	86	3.15	-6.53	2.21	59	0.1	0.28	0.34	7	4	130.25	-354.63	34	24	235.68	606.92
BTC-USDT	5m	'oA1qI/'	2019-12-15	2021-05-15	231	39	61	5.04	-36.59	3.52	29	0.01	0.26	0.1	4	14	409.44	-342.3	67	164	893.12	606.92
BTC-USDT	5m	'CRg4wH'	2019-12-15	2021-05-15	237	34	66	3.46	-34.58	2.43	34	0.01	0.22	0.07	7	14	418.24	-378.89	81	156	938.28	606.92
BTC-USDT	5m	',P`(eV'	2019-12-15	2021-05-15	247	9	91	2.17	-10.69	1.52	30	0.06	0.18	0.14	7	8	162.96	-213.96	74	173	1034.06	606.92
BTC-USDT	5m	'i7nMgb'	2019-12-15	2021-05-15	85	20	80	0.93	-12.0	0.66	44	0.02	0.13	0.05	4	5	794.27	-373.24	37	48	352.82	606.92
BTC-USDT	5m	'JX,t2j'	2019-12-15	2021-05-15	183	31	69	-0.21	-25.46	-0.15	31	-0.0	0.09	-0.01	3	17	259.04	-556.48	57	126	665.78	606.92
BTC-USDT	5m	'oMWHF_'	2019-12-15	2021-05-15	111	30	70	-0.87	-31.16	-0.61	35	-0.0	0.09	-0.02	3	9	505.32	-487.11	39	72	387.52	606.92
BTC-USDT	5m	'[B/d7D'	2019-12-15	2021-05-15	313	42	58	-0.68	-16.37	-0.48	31	-0.01	0.09	-0.03	4	10	289.51	-415.72	98	215	1302.39	606.92
BTC-USDT	5m	'+ZOg>n'	2019-12-15	2021-05-15	216	25	75	-0.43	-20.75	-0.3	22	-0.0	0.08	-0.01	5	14	800.38	-280.97	48	168	884.78	606.92
BTC-USDT	5m	'2D4j*:'	2019-12-15	2021-05-15	827	48	52	-4.43	-29.82	-3.14	25	-0.02	0.06	-0.11	5	18	449.25	-315.24	208	619	3603.99	606.92
BTC-USDT	5m	'5@E5rH'	2019-12-15	2021-05-15	543	38	62	-1.71	-31.59	-1.21	31	-0.01	0.05	-0.04	5	16	257.32	-326.2	168	375	2461.65	606.92
BTC-USDT	5m	'5swn)a'	2019-12-15	2021-05-15	210	45	55	-5.48	-43.09	-3.89	28	-0.02	0.04	-0.09	5	17	1782.1	-431.11	59	151	935.01	606.92
BTC-USDT	5m	'fuPw5k'	2019-12-15	2021-05-15	50	26	74	-3.72	-34.75	-2.64	26	-0.0	-0.01	-0.08	4	18	969.11	-720.76	13	37	179.24	606.92
BTC-USDT	5m	'DFRlX-'	2019-12-15	2021-05-15	417	46	54	-8.63	-36.65	-6.16	29	-0.03	-0.01	-0.17	5	25	971.16	-345.37	123	294	1699.52	606.92
BTC-USDT	5m	'a<<sMo'	2019-12-15	2021-05-15	89	22	78	-2.9	-24.96	-2.06	35	-0.01	-0.04	-0.08	3	7	618.5	-267.12	31	58	382.61	606.92
BTC-USDT	5m	'a5v:,r'	2019-12-15	2021-05-15	251	45	55	-6.31	-28.49	-4.49	35	-0.02	-0.05	-0.16	4	12	556.83	-596.27	87	164	937.64	606.92
BTC-USDT	5m	':JFX)1'	2019-12-15	2021-05-15	517	47	53	-10.61	-43.77	-7.6	27	-0.01	-0.07	-0.17	4	15	630.53	-343.89	138	379	1960.61	606.92
BTC-USDT	5m	'vBJh]Z'	2019-12-15	2021-05-15	123	24	76	-6.97	-24.81	-4.96	29	-0.03	-0.08	-0.2	3	14	781.63	-355.76	36	87	521.44	606.92
BTC-USDT	5m	'H<XF,l'	2019-12-15	2021-05-15	362	45	55	-9.45	-29.89	-6.76	32	-0.04	-0.1	-0.23	4	12	500.07	-335.3	115	247	1306.38	606.92
BTC-USDT	5m	'.QVrq_'	2019-12-15	2021-05-15	83	2	98	-3.33	-18.47	-2.36	27	-0.01	-0.13	-0.13	3	12	1031.7	-199.3	22	61	349.42	606.92
BTC-USDT	5m	'5TKdDm'	2019-12-15	2021-05-15	150	25	75	-5.81	-26.59	-4.13	28	-0.02	-0.13	-0.16	4	12	728.35	-308.92	42	108	614.03	606.92
BTC-USDT	5m	'5f6+)7'	2019-12-15	2021-05-15	332	42	58	-3.32	-17.51	-2.35	56	-0.02	-0.13	-0.13	11	5	76.22	-272.03	187	145	1286.67	606.92
BTC-USDT	5m	'tGVME/'	2019-12-15	2021-05-15	192	39	61	-11.23	-40.75	-8.05	33	-0.02	-0.15	-0.2	4	8	661.62	-564.91	64	128	732.59	606.92
BTC-USDT	5m	'_7@QqN'	2019-12-15	2021-05-15	274	36	64	-9.05	-30.44	-6.47	30	-0.03	-0.17	-0.21	3	10	364.24	-520.87	83	191	947.83	606.92
BTC-USDT	5m	'75\\adC'	2019-12-15	2021-05-15	976	47	53	-17.03	-39.98	-12.33	29	-0.03	-0.18	-0.31	4	17	1056.81	-249.21	285	691	3841.51	606.92
BTC-USDT	5m	'ZB-d3D'	2019-12-15	2021-05-15	319	42	58	-8.22	-32.06	-5.86	32	-0.02	-0.19	-0.18	7	11	292.77	-467.42	101	218	1382.21	606.92
BTC-USDT	5m	'2c0HI_'	2019-12-15	2021-05-15	187	17	83	-4.79	-23.11	-3.4	36	-0.03	-0.19	-0.15	3	11	180.46	-369.08	67	120	765.71	606.92
BTC-USDT	5m	'qAAIr^'	2019-12-15	2021-05-15	71	13	87	-5.7	-26.26	-4.05	37	-0.01	-0.21	-0.15	4	9	339.99	-336.3	26	45	277.83	606.92
BTC-USDT	5m	'wK@GeQ'	2019-12-15	2021-05-15	144	22	78	-8.43	-20.86	-6.01	35	-0.05	-0.22	-0.29	3	9	284.93	-313.75	50	94	527.01	606.92
BTC-USDT	5m	')TQ<w\\'	2019-12-15	2021-05-15	91	3	97	-3.42	-12.1	-2.42	23	-0.05	-0.22	-0.2	3	15	334.51	-146.49	21	70	373.6	606.92
BTC-USDT	5m	'1CndgF'	2019-12-15	2021-05-15	632	40	60	-18.21	-41.0	-13.2	27	-0.03	-0.23	-0.32	5	15	1339.32	-349.24	169	463	2440.06	606.92
BTC-USDT	5m	'.PFCsR'	2019-12-15	2021-05-15	220	12	88	-7.37	-22.44	-5.25	24	-0.03	-0.26	-0.23	2	14	353.66	-201.34	52	168	902.07	606.92
BTC-USDT	5m	'H<-\\5i'	2019-12-15	2021-05-15	365	42	58	-9.75	-27.28	-6.97	32	-0.03	-0.26	-0.26	3	16	226.49	-266.12	117	248	1425.87	606.92
BTC-USDT	5m	'tutp,b'	2019-12-15	2021-05-15	38	34	66	-12.33	-33.53	-8.86	29	-0.02	-0.27	-0.26	2	12	1365.69	-706.03	11	27	133.08	606.92
BTC-USDT	5m	'k:VQKm'	2019-12-15	2021-05-15	91	25	75	-9.63	-31.42	-6.88	33	-0.02	-0.27	-0.22	2	14	634.48	-426.17	30	61	355.42	606.92
BTC-USDT	5m	'oD0]I<'	2019-12-15	2021-05-15	234	38	62	-10.87	-35.34	-7.79	32	-0.02	-0.29	-0.22	7	12	308.96	-359.54	74	160	949.05	606.92
BTC-USDT	5m	'^D+leP'	2019-12-15	2021-05-15	228	32	68	-9.22	-15.11	-6.59	32	-0.09	-0.3	-0.44	3	12	218.81	-270.79	74	154	866.55	606.92
BTC-USDT	5m	'5S=Q?i'	2019-12-15	2021-05-15	239	31	69	-12.04	-28.95	-8.64	26	-0.05	-0.32	-0.3	5	18	347.34	-424.42	62	177	905.08	606.92
BTC-USDT	5m	'l7\\gc^'	2019-12-15	2021-05-15	98	27	73	-11.96	-31.9	-8.59	35	-0.02	-0.32	-0.27	5	7	1003.69	-383.52	34	64	374.61	606.92
BTC-USDT	5m	'\\BAZGb'	2019-12-15	2021-05-15	175	35	65	-12.73	-31.52	-9.15	32	-0.03	-0.33	-0.29	4	10	453.74	-398.18	56	119	619.37	606.92
BTC-USDT	5m	'YO><L_'	2019-12-15	2021-05-15	147	27	73	-9.78	-18.54	-7.0	39	-0.08	-0.35	-0.38	4	6	210.23	-304.67	57	90	561.22	606.92
BTC-USDT	5m	'*W44N`'	2019-12-15	2021-05-15	235	16	84	-5.65	-14.72	-4.02	33	-0.03	-0.36	-0.27	8	17	113.74	-415.23	77	158	932.52	606.92
BTC-USDT	5m	'[,Y.*j'	2019-12-15	2021-05-15	460	48	52	-14.5	-28.06	-10.45	35	-0.06	-0.37	-0.37	5	10	196.06	-421.91	163	297	1582.16	606.92
BTC-USDT	5m	'@Om:db'	2019-12-15	2021-05-15	75	7	93	-10.24	-20.29	-7.33	32	-0.04	-0.38	-0.36	2	6	481.29	-504.62	24	51	291.79	606.92
BTC-USDT	5m	'oD0\\I<'	2019-12-15	2021-05-15	234	38	62	-13.2	-35.46	-9.49	32	-0.02	-0.39	-0.27	7	12	299.41	-355.0	74	160	935.68	606.92
BTC-USDT	5m	'SWJi?Y'	2019-12-15	2021-05-15	172	36	64	-21.75	-44.04	-15.87	26	-0.03	-0.43	-0.36	3	10	667.37	-405.4	45	127	513.79	606.92
BTC-USDT	5m	'9YC;(q'	2019-12-15	2021-05-15	281	44	56	-15.9	-31.85	-11.49	33	-0.04	-0.46	-0.36	8	22	242.59	-390.11	94	187	1008.94	606.92
BTC-USDT	5m	'1EkquE'	2019-12-15	2021-05-15	604	36	64	-25.96	-45.48	-19.09	26	-0.05	-0.46	-0.42	4	15	1508.29	-459.17	158	446	2336.06	606.92
BTC-USDT	5m	'o:JK9p'	2019-12-15	2021-05-15	131	35	65	-15.07	-30.93	-10.87	35	-0.04	-0.47	-0.35	4	8	441.67	-395.14	46	85	500.13	606.92
BTC-USDT	5m	',W+d^Z'	2019-12-15	2021-05-15	190	14	86	-9.9	-21.47	-7.09	22	-0.03	-0.53	-0.33	5	23	216.93	-393.84	41	149	759.15	606.92
BTC-USDT	5m	'oMvHF`'	2019-12-15	2021-05-15	103	29	71	-21.71	-40.56	-15.84	35	-0.03	-0.53	-0.39	2	9	743.57	-551.87	36	67	320.95	606.92
BTC-USDT	5m	'@]*Bg5'	2019-12-15	2021-05-15	311	39	61	-10.64	-14.98	-7.62	46	-0.1	-0.53	-0.51	5	9	95.05	-267.56	142	169	1172.3	606.92
BTC-USDT	5m	'9XS,_)'	2019-12-15	2021-05-15	385	43	57	-18.92	-32.41	-13.74	38	-0.05	-0.55	-0.42	4	11	193.2	-284.09	145	240	1508.6	606.92
BTC-USDT	5m	'4juD3['	2019-12-15	2021-05-15	288	44	56	-28.52	-41.97	-21.07	24	-0.05	-0.58	-0.5	4	16	725.4	-320.42	69	219	931.25	606.92
BTC-USDT	5m	'1Pj:,K'	2019-12-15	2021-05-15	661	48	52	-31.56	-41.11	-23.45	23	-0.11	-0.62	-0.57	3	21	484.4	-407.77	153	508	2465.34	606.92
BTC-USDT	5m	'PD1>V<'	2019-12-15	2021-05-15	389	40	60	-17.26	-24.06	-12.5	41	-0.1	-0.66	-0.52	5	9	129.61	-221.4	158	231	1443.53	606.92
BTC-USDT	5m	'Q[FofV'	2019-12-15	2021-05-15	95	20	80	-22.1	-34.87	-16.13	27	-0.03	-0.69	-0.46	3	8	646.66	-526.91	26	69	300.49	606.92
BTC-USDT	5m	't;FMPb'	2019-12-15	2021-05-15	130	27	73	-20.56	-34.14	-14.97	32	-0.04	-0.69	-0.44	3	11	391.26	-333.48	41	89	441.36	606.92
BTC-USDT	5m	'+D`0XI'	2019-12-15	2021-05-15	908	38	62	-24.54	-37.98	-18.0	24	-0.05	-0.7	-0.47	4	19	286.53	-263.01	220	688	3297.98	606.92
BTC-USDT	5m	'F/0eI['	2019-12-15	2021-05-15	509	44	56	-22.79	-36.67	-16.66	30	-0.03	-0.71	-0.45	4	18	270.15	-155.26	152	357	1631.59	606.92
BTC-USDT	5m	'oC5drF'	2019-12-15	2021-05-15	210	36	64	-23.98	-36.24	-17.57	27	-0.04	-0.75	-0.48	2	12	345.47	-284.47	56	154	693.85	606.92
BTC-USDT	5m	'D9YmB.'	2019-12-15	2021-05-15	581	48	52	-36.76	-46.42	-27.59	27	-0.05	-0.77	-0.59	4	14	817.47	-290.01	159	422	1667.93	606.92
BTC-USDT	5m	'5OCd3F'	2019-12-15	2021-05-15	564	46	54	-36.1	-46.32	-27.06	22	-0.06	-0.78	-0.58	3	21	580.06	-263.85	126	438	1843.95	606.92
BTC-USDT	5m	'9.9F`9'	2019-12-15	2021-05-15	1252	49	51	-32.02	-43.52	-23.81	30	-0.05	-0.79	-0.55	5	15	231.41	-324.43	372	880	3863.48	606.92
BTC-USDT	5m	'91u6iJ'	2019-12-15	2021-05-15	776	43	57	-31.95	-45.8	-23.75	30	-0.04	-0.82	-0.52	4	15	482.55	-321.41	231	545	2692.67	606.92
BTC-USDT	5m	'3S.hwT'	2019-12-15	2021-05-15	156	8	92	-17.11	-23.4	-12.39	24	-0.06	-0.86	-0.53	4	13	259.52	-364.7	38	118	581.39	606.92
BTC-USDT	5m	',jiF3Y'	2019-12-15	2021-05-15	481	44	56	-37.3	-52.8	-28.03	21	-0.06	-0.88	-0.53	4	28	746.64	-335.79	100	381	1750.63	606.92
