Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	''	2021-01-13	2021-02-12	37	92	8	78.99	-2.06	94730.47	81	187.0	13.16	45888.26	11	2	590.74	-589.1	30	7	376.21	112.22
ETH-USDT	5m	''	2021-10-23	2021-11-22	10	70	30	10.46	-1.02	328.55	50	50.59	7.69	320.91	2	2	360.38	-271.0	5	5	81.96	8.58
ETH-USDT	5m	''	2021-10-25	2021-11-24	12	75	25	9.67	-1.02	294.58	50	39.4	7.14	287.73	2	2	360.38	-271.0	6	6	99.99	8.23
ETH-USDT	5m	''	2021-01-19	2021-02-18	43	93	7	57.67	-6.54	34371.04	67	29.42	9.28	5256.35	11	6	543.99	-605.17	29	14	431.64	117.46
ETH-USDT	5m	''	2021-11-05	2021-12-05	19	47	53	18.9	-4.05	1356.27	58	25.99	4.83	334.74	7	5	351.26	-284.06	11	8	168.16	-9.19
ETH-USDT	5m	''	2021-10-12	2021-11-11	13	92	8	16.19	-2.19	549.82	62	24.48	7.18	250.99	3	2	386.49	-287.93	8	5	110.08	30.89
ETH-USDT	5m	''	2021-01-22	2021-02-21	43	93	7	52.63	-6.54	23811.84	65	21.42	9.34	3643.57	11	6	545.5	-607.1	28	15	441.24	236.24
ETH-USDT	5m	''	2021-10-14	2021-11-13	13	85	15	14.0	-2.27	417.96	62	19.17	6.53	184.32	3	2	373.13	-271.0	8	5	107.54	24.68
ETH-USDT	5m	''	2019-02-04	2019-03-06	23	91	9	43.87	-5.93	9171.71	83	16.99	8.3	1546.07	7	1	472.22	-457.37	19	4	223.08	46.84
ETH-USDT	5m	''	2021-11-10	2021-12-10	20	50	50	11.66	-4.05	594.26	55	16.86	3.6	146.61	7	5	314.65	-269.11	11	9	170.61	-17.45
ETH-USDT	5m	''	2018-11-14	2018-12-14	43	56	44	36.84	-6.06	8319.11	67	13.16	7.21	1373.08	8	5	486.25	-507.02	29	14	408.9	-52.77
ETH-USDT	5m	''	2019-12-30	2020-01-29	13	92	8	13.08	-2.69	413.86	69	8.0	5.76	153.76	3	2	372.36	-287.14	9	4	112.36	28.69
ETH-USDT	5m	''	2020-11-02	2020-12-02	22	95	5	19.29	-4.29	926.88	64	6.88	6.19	216.02	6	2	417.77	-441.37	14	8	195.8	29.8
ETH-USDT	5m	''	2018-07-15	2018-08-14	21	57	43	26.63	-4.76	1557.75	76	6.26	6.67	327.44	8	2	366.84	-474.37	16	5	189.37	-16.57
ETH-USDT	5m	''	2021-03-29	2021-04-28	35	94	6	20.67	-6.18	1483.21	63	5.31	5.22	239.96	7	4	408.19	-492.82	22	13	313.99	56.23
ETH-USDT	5m	''	2020-01-09	2020-02-08	12	92	8	8.92	-2.69	227.44	50	5.19	4.02	84.44	2	3	366.46	-451.66	6	6	100.69	44.3
ETH-USDT	5m	''	2021-05-26	2021-06-25	51	73	27	19.82	-6.22	1082.16	53	4.91	4.32	174.02	5	5	413.06	-462.31	27	24	446.52	-15.55
ETH-USDT	5m	''	2021-07-02	2021-08-01	25	84	16	26.57	-7.45	1571.85	68	4.75	4.42	210.85	8	3	390.53	-400.33	17	8	221.97	19.72
ETH-USDT	5m	''	2020-12-25	2021-01-24	43	93	7	22.29	-8.73	1263.89	63	4.7	5.05	144.8	5	2	428.86	-665.21	27	16	380.96	53.99
ETH-USDT	5m	''	2021-05-08	2021-06-07	58	78	22	24.69	-11.93	2752.82	59	4.7	3.78	230.82	8	5	569.87	-538.02	34	24	526.23	-32.16
