Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'j4LV)a'	2021-05-21	2021-07-20	45	42	58	11.71	-2.44	93.99	51	9.4	5.53	38.58	5	4	171	-118	23	22	56.04	-34.47
ETH-USDT	5m	':2V95Z'	2021-05-21	2021-07-20	110	45	55	11.32	-1.85	89.98	45	6.26	5.45	48.73	5	6	103	-95	50	60	139.9	-34.47
ETH-USDT	5m	':2P:5Z'	2021-05-21	2021-07-20	110	45	55	10.14	-2.0	78.26	45	4.87	5.08	39.1	5	6	95	-92	50	60	138.79	-34.47
ETH-USDT	5m	':2O?5Z'	2021-05-21	2021-07-20	110	45	55	10.21	-1.77	78.88	45	5.76	4.99	44.54	5	6	107	-91	49	61	138.46	-34.47
ETH-USDT	5m	':2\\85Z'	2021-05-21	2021-07-20	110	45	55	10.1	-1.76	77.83	45	5.69	4.96	44.15	5	6	108	-99	49	61	138.37	-34.47
ETH-USDT	5m	':2b45Z'	2021-05-21	2021-07-20	110	45	55	9.82	-1.8	75.18	45	5.04	4.92	41.65	5	6	103	-103	49	61	137.96	-34.47
ETH-USDT	5m	'p2QH5i'	2021-05-21	2021-07-20	21	52	48	7.1	-1.78	50.75	52	2.47	4.89	28.47	6	4	137	-106	11	10	25.67	-34.47
ETH-USDT	5m	'q2QH5i'	2021-05-21	2021-07-20	21	52	48	7.1	-1.78	50.75	52	2.47	4.89	28.47	6	4	137	-106	11	10	25.67	-34.47
ETH-USDT	5m	':2r15Z'	2021-05-21	2021-07-20	110	45	55	10.03	-1.92	77.2	45	5.26	4.89	40.27	5	6	109	-114	49	61	138.54	-34.47
ETH-USDT	5m	':2U?5Z'	2021-05-21	2021-07-20	110	45	55	10.23	-2.48	79.12	45	4.27	4.88	31.89	5	6	120	-95	49	61	138.55	-34.47
ETH-USDT	5m	':2S?5Z'	2021-05-21	2021-07-20	110	45	55	9.95	-2.09	76.39	45	5.04	4.81	36.51	5	6	116	-94	49	61	138.35	-34.47
ETH-USDT	5m	':2b25Z'	2021-05-21	2021-07-20	110	45	55	9.48	-1.98	71.96	45	4.3	4.8	36.27	5	6	93	-103	50	60	138.2	-34.47
ETH-USDT	5m	':2T?5Z'	2021-05-21	2021-07-20	110	45	55	9.81	-2.48	75.09	45	4.01	4.74	30.28	5	6	118	-94	49	61	138.26	-34.47
ETH-USDT	5m	':2b85_'	2021-05-21	2021-07-20	86	45	55	9.56	-1.55	72.68	47	9.18	4.73	46.83	4	5	117	-77	40	46	107.04	-34.47
