Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'p2QH5i'	2021-05-26	2021-07-25	22	55	45	9.15	-1.77	68.86	55	3.46	6.5	38.94	6	4	140	-59	12	10	27.34	-19.71
ETH-USDT	5m	'q2QH5i'	2021-05-26	2021-07-25	22	55	45	9.15	-1.77	68.86	55	3.46	6.5	38.94	6	4	140	-59	12	10	27.34	-19.71
ETH-USDT	5m	'j4LV)a'	2021-05-26	2021-07-25	42	48	52	10.74	-1.53	84.14	52	10.27	5.83	54.86	5	4	171	-73	22	20	51.7	-19.71
ETH-USDT	5m	'c3QlI['	2021-05-26	2021-07-25	22	59	41	7.57	-1.2	54.77	64	5.26	5.22	45.55	4	3	253	-43	14	8	27.1	-19.71
ETH-USDT	5m	'j3<I5i'	2021-05-26	2021-07-25	26	58	42	6.08	-1.98	42.36	50	1.82	5.15	21.37	3	5	83	-53	13	13	31.89	-19.71
ETH-USDT	5m	':2V95Z'	2021-05-26	2021-07-25	105	47	53	7.9	-1.87	57.65	44	3.88	4.33	30.84	5	6	100	-73	46	59	129.09	-19.71
ETH-USDT	5m	':2P:5Z'	2021-05-26	2021-07-25	105	47	53	7.49	-2.02	54.07	44	3.27	4.14	26.79	5	6	93	-75	46	59	128.21	-19.71
ETH-USDT	5m	':2O?5Z'	2021-05-26	2021-07-25	105	47	53	7.6	-1.8	55.03	44	3.94	4.06	30.64	5	6	105	-77	46	59	128.56	-19.71
ETH-USDT	5m	':2\\85Z'	2021-05-26	2021-07-25	105	47	53	7.57	-1.76	54.78	44	3.93	4.06	31.07	5	6	106	-73	46	59	128.57	-19.71
ETH-USDT	5m	':2b45Z'	2021-05-26	2021-07-25	105	47	53	7.48	-1.82	53.97	44	3.54	4.05	29.69	5	6	101	-73	46	59	128.33	-19.71
ETH-USDT	5m	':2r15Z'	2021-05-26	2021-07-25	105	47	53	7.58	-1.92	54.83	44	3.66	4.01	28.6	5	6	107	-83	46	59	128.81	-19.71
ETH-USDT	5m	':2b25Z'	2021-05-26	2021-07-25	105	47	53	7.03	-2.01	50.17	44	2.91	3.9	25.0	5	6	90	-73	46	59	127.87	-19.71
ETH-USDT	5m	':2b85_'	2021-05-26	2021-07-25	84	48	52	6.42	-1.78	45.12	45	4.69	3.89	25.28	4	5	114	-73	38	46	100.92	-19.71
ETH-USDT	5m	':2U?5Z'	2021-05-26	2021-07-25	105	47	53	7.06	-2.5	50.38	44	2.63	3.72	20.14	5	6	115	-73	46	59	127.7	-19.71
ETH-USDT	5m	':2S?5Z'	2021-05-26	2021-07-25	105	47	53	6.92	-2.11	49.22	44	3.13	3.68	23.3	5	6	112	-73	46	59	127.73	-19.71
ETH-USDT	5m	':2a95Z'	2021-05-26	2021-07-25	105	47	53	6.88	-2.5	48.9	44	2.29	3.62	19.54	5	6	117	-73	46	59	127.41	-19.71
ETH-USDT	5m	':2T?5Z'	2021-05-26	2021-07-25	105	47	53	6.78	-2.5	48.1	44	2.5	3.62	19.27	5	6	114	-73	46	59	127.43	-19.71
ETH-USDT	5m	':2b85Z'	2021-05-26	2021-07-25	105	47	53	6.73	-2.49	47.63	44	2.43	3.56	19.1	5	6	114	-73	46	59	127.35	-19.71
ETH-USDT	5m	':2k65Z'	2021-05-26	2021-07-25	105	47	53	6.63	-2.49	46.81	44	1.78	3.56	18.77	5	6	118	-77	46	59	127.49	-19.71
ETH-USDT	5m	':2k55Z'	2021-05-26	2021-07-25	105	47	53	6.63	-2.49	46.81	44	1.78	3.56	18.77	5	6	118	-77	46	59	127.49	-19.71
ETH-USDT	5m	':2`85Z'	2021-05-26	2021-07-25	105	47	53	6.66	-2.12	47.04	44	2.91	3.55	22.18	5	6	110	-73	46	59	127.36	-19.71
ETH-USDT	5m	':2k45Z'	2021-05-26	2021-07-25	105	47	53	6.68	-2.5	47.27	44	2.37	3.55	18.89	5	6	113	-77	46	59	127.45	-19.71
ETH-USDT	5m	':2b95Z'	2021-05-26	2021-07-25	105	47	53	6.56	-2.5	46.24	44	1.78	3.51	18.48	5	6	119	-73	46	59	127.26	-19.71
ETH-USDT	5m	':2R?5Z'	2021-05-26	2021-07-25	105	47	53	6.55	-2.27	46.14	44	2.66	3.49	20.35	5	6	109	-77	46	59	127.34	-19.71
ETH-USDT	5m	':2]95Z'	2021-05-26	2021-07-25	105	47	53	6.49	-2.12	45.67	44	2.78	3.48	21.5	5	6	110	-73	46	59	127.37	-19.71
ETH-USDT	5m	'(L1T,i'	2021-05-26	2021-07-25	154	51	49	5.97	-1.69	41.47	30	6.17	3.46	24.51	3	9	68	-45	46	108	186.7	-19.71
ETH-USDT	5m	':2c95Z'	2021-05-26	2021-07-25	105	47	53	6.37	-2.51	44.69	44	1.74	3.41	17.83	5	6	119	-73	46	59	127.32	-19.71
ETH-USDT	5m	':2u15Z'	2021-05-26	2021-07-25	105	47	53	6.38	-2.23	44.75	44	2.48	3.4	20.1	5	6	109	-83	46	59	127.41	-19.71
ETH-USDT	5m	':2b85^'	2021-05-26	2021-07-25	89	48	52	5.7	-1.78	39.33	44	3.57	3.37	22.04	4	5	114	-73	39	50	106.54	-19.71
ETH-USDT	5m	':2k35Z'	2021-05-26	2021-07-25	105	47	53	6.23	-2.24	43.54	44	2.44	3.35	19.48	5	6	107	-77	46	59	127.28	-19.71
ETH-USDT	5m	':2b95^'	2021-05-26	2021-07-25	89	48	52	5.42	-1.78	37.1	44	2.88	3.23	20.79	4	5	119	-73	39	50	106.21	-19.71
ETH-USDT	5m	't3GlFA'	2021-05-26	2021-07-25	70	49	51	5.92	-2.75	41.09	43	1.57	2.49	14.96	3	6	200	-79	30	40	83.27	-19.71
