Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	':2k35Z'	2021-02-04	2021-04-05	93	48	52	6.96	-1.5	49.53	35	5.03	3.64	33.01	3	8	110	-58	33	60	115.01	24.28
ETH-USDT	5m	':2\\85Z'	2021-02-04	2021-04-05	93	48	52	6.72	-1.52	47.54	35	6.16	3.58	31.26	3	8	105	-60	33	60	114.55	24.28
ETH-USDT	5m	':2u15Z'	2021-02-04	2021-04-05	93	48	52	6.75	-1.47	47.83	35	5.05	3.57	32.56	3	8	111	-58	33	60	114.85	24.28
ETH-USDT	5m	':2O?5Z'	2021-02-04	2021-04-05	93	48	52	6.59	-1.52	46.52	35	5.99	3.56	30.59	3	8	104	-58	33	60	114.47	24.28
ETH-USDT	5m	'73<H5i'	2021-02-04	2021-04-05	44	39	61	4.84	-1.23	32.67	41	3.15	3.51	26.54	5	6	82	-54	18	26	54.02	24.28
ETH-USDT	5m	':2r15Z'	2021-02-04	2021-04-05	93	48	52	6.6	-1.51	46.56	35	4.72	3.5	30.83	3	8	108	-58	33	60	114.67	24.28
ETH-USDT	5m	':2b45Z'	2021-02-04	2021-04-05	93	48	52	6.42	-1.56	45.09	35	5.69	3.42	28.97	3	8	101	-64	33	60	114.43	24.28
ETH-USDT	5m	':2V95Z'	2021-02-04	2021-04-05	93	48	52	6.21	-1.57	43.39	35	5.41	3.37	27.73	3	8	99	-58	33	60	114.34	24.28
ETH-USDT	5m	':2S?5Z'	2021-02-04	2021-04-05	93	48	52	6.36	-1.46	44.64	35	4.85	3.37	30.6	3	8	113	-58	33	60	114.3	24.28
ETH-USDT	5m	':2U?5Z'	2021-02-04	2021-04-05	93	48	52	6.3	-1.46	44.11	35	4.89	3.33	30.18	3	8	116	-58	33	60	114.35	24.28
ETH-USDT	5m	':2`85Z'	2021-02-04	2021-04-05	93	48	52	6.19	-1.46	43.24	35	4.61	3.28	29.64	3	8	111	-63	33	60	114.3	24.28
ETH-USDT	5m	':2]95Z'	2021-02-04	2021-04-05	93	48	52	6.15	-1.46	42.91	35	4.56	3.27	29.35	3	8	111	-61	33	60	114.28	24.28
ETH-USDT	5m	':2b85^'	2021-02-04	2021-04-05	77	45	55	5.88	-2.14	40.76	36	1.8	3.25	19.04	3	7	117	-63	28	49	94.59	24.28
