Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'73<H5i'	2021-02-17	2021-04-18	42	31	69	4.99	-1.61	33.84	43	1.95	3.61	21.03	5	6	81	-54	18	24	51.88	29.76
ETH-USDT	5m	'j3<I5i'	2021-02-17	2021-04-18	18	28	72	2.7	-0.61	17.27	44	2.53	3.35	28.37	2	4	81	-70	8	10	21.75	29.76
ETH-USDT	5m	'c3QlI['	2021-02-17	2021-04-18	19	37	63	5.33	-1.34	36.44	42	3.84	3.34	27.27	2	4	247	-65	8	11	23.4	29.76
ETH-USDT	5m	':2b85_'	2021-02-17	2021-04-18	72	49	51	5.7	-3.0	39.37	39	0.7	3.21	13.11	3	7	117	-64	28	44	90.66	29.76
ETH-USDT	5m	':2b85^'	2021-02-17	2021-04-18	76	47	53	5.28	-3.0	36.09	38	0.64	3.04	12.04	3	7	117	-64	29	47	95.26	29.76
ETH-USDT	5m	':2S?5Z'	2021-02-17	2021-04-18	93	46	54	5.19	-1.47	35.33	35	2.98	2.92	24.09	3	8	113	-58	33	60	115.86	29.76
ETH-USDT	5m	':2k35Z'	2021-02-17	2021-04-18	93	46	54	5.15	-1.62	35.01	35	2.58	2.89	21.67	3	8	108	-58	33	60	115.85	29.76
ETH-USDT	5m	':2U?5Z'	2021-02-17	2021-04-18	93	46	54	5.06	-1.45	34.33	35	3.14	2.85	23.6	3	8	116	-58	33	60	115.77	29.76
ETH-USDT	5m	':2\\85Z'	2021-02-17	2021-04-18	93	46	54	4.98	-1.52	33.75	35	3.45	2.84	22.25	3	8	105	-60	33	60	115.65	29.76
ETH-USDT	5m	':2`85Z'	2021-02-17	2021-04-18	93	46	54	5.04	-1.6	34.24	35	2.59	2.83	21.45	3	8	111	-63	33	60	115.89	29.76
ETH-USDT	5m	':2]95Z'	2021-02-17	2021-04-18	93	46	54	5.0	-1.59	33.92	35	2.57	2.82	21.29	3	8	111	-61	33	60	115.89	29.76
ETH-USDT	5m	':2u15Z'	2021-02-17	2021-04-18	93	46	54	4.88	-1.58	33.0	35	2.5	2.78	20.94	3	8	110	-58	33	60	115.79	29.76
ETH-USDT	5m	':2R?5Z'	2021-02-17	2021-04-18	93	46	54	4.86	-1.56	32.82	35	2.51	2.77	20.99	3	8	110	-58	33	60	115.72	29.76
ETH-USDT	5m	':2O?5Z'	2021-02-17	2021-04-18	93	46	54	4.8	-1.52	32.39	35	3.12	2.75	21.27	3	8	104	-58	33	60	115.62	29.76
ETH-USDT	5m	':2T?5Z'	2021-02-17	2021-04-18	93	46	54	4.83	-1.46	32.58	35	2.79	2.75	22.36	3	8	114	-58	33	60	115.6	29.76
ETH-USDT	5m	':2k45Z'	2021-02-17	2021-04-18	93	46	54	4.84	-1.46	32.66	35	2.78	2.75	22.43	3	8	113	-58	33	60	115.69	29.76
ETH-USDT	5m	':2b85Z'	2021-02-17	2021-04-18	93	46	54	4.87	-1.53	32.89	35	2.64	2.74	21.53	3	8	115	-64	33	60	115.77	29.76
ETH-USDT	5m	':2b95^'	2021-02-17	2021-04-18	76	47	53	4.77	-3.32	32.13	38	0.48	2.74	9.67	3	7	120	-64	29	47	95.3	29.76
ETH-USDT	5m	':2r15Z'	2021-02-17	2021-04-18	93	46	54	4.79	-1.71	32.34	35	2.16	2.73	18.89	3	8	106	-58	33	60	115.73	29.76
ETH-USDT	5m	':2b45Z'	2021-02-17	2021-04-18	93	46	54	4.74	-1.64	31.92	35	2.6	2.7	19.46	3	8	100	-64	33	60	115.64	29.76
ETH-USDT	5m	':2V95Z'	2021-02-17	2021-04-18	93	46	54	4.58	-1.62	30.7	35	2.51	2.65	18.96	3	8	99	-58	33	60	115.34	29.76
ETH-USDT	5m	':2P:5Z'	2021-02-17	2021-04-18	93	46	54	4.42	-1.64	29.53	35	2.2	2.62	17.98	3	8	92	-58	33	60	114.36	29.76
ETH-USDT	5m	':2b25Z'	2021-02-17	2021-04-18	93	46	54	4.28	-1.68	28.53	35	1.92	2.56	16.99	3	8	90	-63	33	60	114.36	29.76
ETH-USDT	5m	'p2QH5i'	2021-02-17	2021-04-18	20	40	60	3.23	-1.72	20.92	45	3.79	2.54	12.17	3	3	133	-87	9	11	24.28	29.76
ETH-USDT	5m	'q2QH5i'	2021-02-17	2021-04-18	20	40	60	3.23	-1.72	20.92	45	3.79	2.54	12.17	3	3	133	-87	9	11	24.28	29.76
ETH-USDT	5m	':2a95Z'	2021-02-17	2021-04-18	93	46	54	4.32	-2.18	28.81	35	1.11	2.4	13.21	3	8	118	-63	33	60	115.6	29.76
ETH-USDT	5m	't3GlFA'	2021-02-17	2021-04-18	57	49	51	4.91	-3.34	33.2	42	0.63	2.38	9.95	3	5	198	-98	24	33	70.24	29.76
ETH-USDT	5m	':2c95Z'	2021-02-17	2021-04-18	93	46	54	4.12	-2.66	27.31	35	0.82	2.27	10.25	3	8	121	-65	33	60	115.88	29.76
ETH-USDT	5m	':2k65Z'	2021-02-17	2021-04-18	93	46	54	4.0	-2.59	26.43	35	0.83	2.23	10.2	3	8	119	-58	33	60	115.74	29.76
ETH-USDT	5m	':2k55Z'	2021-02-17	2021-04-18	93	46	54	4.0	-2.59	26.43	35	0.83	2.23	10.2	3	8	119	-58	33	60	115.74	29.76
ETH-USDT	5m	':2b95Z'	2021-02-17	2021-04-18	93	46	54	3.91	-2.72	25.8	35	0.74	2.18	9.47	3	8	120	-64	33	60	115.73	29.76
ETH-USDT	5m	'j4LV)a'	2021-02-17	2021-04-18	39	41	59	2.61	-1.49	16.65	41	1.42	1.92	11.17	2	4	162	-99	16	23	47.03	29.76
ETH-USDT	5m	'(L1T,i'	2021-02-17	2021-04-18	167	46	54	0.71	-3.44	4.32	22	0.11	0.45	1.26	4	21	66	-52	36	131	200.82	29.76
