Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'b1`4O'	2021-09-01	2021-11-01	33	52	48	24.87	-4.78	269.72	42	8.91	4.06	56.39	2	4	778.59	-234.35	14	19	151.47	25.44
ETH-USDT	5m	'cr6(H'	2021-09-01	2021-11-01	18	44	56	13.04	-7.83	105.76	50	0.59	3.34	13.51	3	6	393.78	-214.81	9	9	78.92	25.44
ETH-USDT	5m	'cn6`H'	2021-09-01	2021-11-01	16	44	56	19.71	-7.09	188.37	50	2.56	2.93	26.59	2	3	983.92	-243.62	8	8	75.17	25.44
ETH-USDT	5m	'w/+V:'	2021-09-01	2021-11-01	41	51	49	18.87	-8.28	176.65	39	1.6	2.89	21.34	5	6	785.8	-296.48	16	25	189.04	25.44
ETH-USDT	5m	'w7+1:'	2021-09-01	2021-11-01	34	41	59	15.92	-10.31	138.61	44	0.69	2.85	13.44	5	5	462.83	-261.86	15	19	159.49	25.44
ETH-USDT	5m	'n3;Q<'	2021-09-01	2021-11-01	38	42	58	18.15	-7.42	166.99	42	1.54	2.77	22.5	3	6	870.32	-252.4	16	22	175.84	25.44
ETH-USDT	5m	'a)i/u'	2021-09-01	2021-11-01	17	53	47	9.21	-5.52	67.97	41	1.14	2.69	12.32	3	6	659.3	-256.73	7	10	72.15	25.44
ETH-USDT	5m	'n3;QA'	2021-09-01	2021-11-01	34	47	53	14.57	-7.5	122.74	38	1.19	2.45	16.37	3	8	838.34	-243.49	13	21	153.38	25.44
ETH-USDT	5m	'g5>n8'	2021-09-01	2021-11-01	38	53	47	16.0	-10.15	139.58	34	0.68	2.36	13.75	4	12	1054.88	-282.44	13	25	179.04	25.44
ETH-USDT	5m	'[3Iwf'	2021-09-01	2021-11-01	23	43	57	10.06	-5.93	75.83	48	0.95	2.2	12.79	5	4	606.75	-275.17	11	12	101.57	25.44
ETH-USDT	5m	'[3Iwe'	2021-09-01	2021-11-01	23	43	57	10.06	-5.93	75.83	48	0.95	2.2	12.79	5	4	606.75	-275.17	11	12	101.57	25.44
ETH-USDT	5m	'6o+(F'	2021-09-01	2021-11-01	46	52	48	11.23	-12.8	87.09	39	0.28	2.17	6.8	3	9	358.92	-228.27	18	28	204.24	25.44
ETH-USDT	5m	'RlHQH'	2021-09-01	2021-11-01	24	50	50	12.05	-7.89	95.37	38	0.72	1.92	12.09	2	5	940.28	-265.29	9	15	106.82	25.44
ETH-USDT	5m	'Ylmvw'	2021-09-01	2021-11-01	6	67	33	7.21	-5.17	50.66	50	0.68	1.86	9.8	1	2	757.24	-182.76	3	3	25.25	25.44
ETH-USDT	5m	'cI6+K'	2021-09-01	2021-11-01	30	47	53	7.67	-15.02	54.49	43	0.11	1.86	3.63	5	12	449.91	-325.96	13	17	132.36	25.44
ETH-USDT	5m	'k+gn5'	2021-09-01	2021-11-01	49	53	47	10.89	-8.03	83.79	39	0.81	1.83	10.43	3	5	595.78	-298.04	19	30	216.67	25.44
ETH-USDT	5m	'u=<F6'	2021-09-01	2021-11-01	32	44	56	10.43	-10.32	79.34	41	0.51	1.81	7.69	4	9	741.14	-262.24	13	19	142.59	25.44
ETH-USDT	5m	'w841D'	2021-09-01	2021-11-01	30	43	57	8.75	-11.1	63.87	43	0.33	1.78	5.75	4	5	488.62	-250.7	13	17	132.37	25.44
ETH-USDT	5m	'VE4`:'	2021-09-01	2021-11-01	36	42	58	10.57	-12.25	80.72	36	0.35	1.71	6.59	2	9	914.82	-276.7	13	23	165.25	25.44
ETH-USDT	5m	'Rl+QF'	2021-09-01	2021-11-01	24	50	50	9.35	-8.37	69.21	38	0.49	1.71	8.27	2	5	671.23	-231.73	9	15	103.59	25.44
ETH-USDT	5m	'.8+1E'	2021-09-01	2021-11-01	122	48	52	9.27	-7.33	68.53	35	0.91	1.7	9.35	3	9	400.42	-220.72	43	79	504.77	25.44
ETH-USDT	5m	'J=gP3'	2021-09-01	2021-11-01	64	48	52	11.29	-13.75	87.71	31	0.24	1.68	6.38	4	18	1054.47	-320.0	20	44	296.44	25.44
ETH-USDT	5m	'cnIwH'	2021-09-01	2021-11-01	16	44	56	8.99	-7.8	65.99	50	0.75	1.65	8.46	2	3	828.12	-222.05	8	8	69.74	25.44
ETH-USDT	5m	'K>8k;'	2021-09-01	2021-11-01	47	51	49	8.53	-8.77	61.92	36	0.4	1.54	7.06	6	8	951.73	-257.65	17	30	209.22	25.44
ETH-USDT	5m	'w8+sE'	2021-09-01	2021-11-01	29	41	59	9.08	-11.46	66.79	38	0.36	1.54	5.83	2	5	928.34	-240.09	11	18	128.26	25.44
