Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	30m	'pX3Eo\\]'	2019-12-20	2021-11-12	405	100	0	606.22	-10.35	179.57	33	45.48	3.01	17.35	3	9	6850.12	-1283.74	133	272	5294.61	3575.51
ETH-USDT	30m	'k[3Eo\\]'	2019-12-20	2021-11-12	405	100	0	589.31	-10.35	176.03	33	43.38	2.97	17.01	3	9	6686.97	-1253.47	133	272	5205.69	3575.51
ETH-USDT	30m	'kP3Eo\\e'	2019-12-20	2021-11-12	402	100	0	509.99	-13.08	158.84	32	27.02	2.9	12.14	3	9	5664.73	-1109.02	127	275	4903.29	3575.51
ETH-USDT	30m	'FJa00oP'	2019-12-20	2021-11-12	346	100	0	393.54	-10.26	131.55	33	24.85	2.84	12.82	7	14	4431.08	-1518.74	115	231	3760.03	3575.51
ETH-USDT	30m	'<Q4g6_w'	2019-12-20	2021-11-12	331	100	0	433.23	-8.97	141.16	31	31.11	2.82	15.73	3	11	5023.79	-1025.77	104	227	3646.72	3575.51
ETH-USDT	30m	'vTJpoL_'	2019-12-20	2021-11-12	468	100	0	503.2	-16.39	157.32	34	28.88	2.81	9.6	3	11	5088.54	-1679.96	159	309	5224.2	3575.51
ETH-USDT	30m	'\\VkQcqv'	2019-12-20	2021-11-12	308	100	0	474.03	-10.93	150.7	33	28.56	2.8	13.78	4	12	5423.98	-1659.59	103	205	3742.13	3575.51
ETH-USDT	30m	':Wso^YR'	2019-12-20	2021-11-12	445	100	0	515.49	-13.51	160.06	35	30.44	2.8	11.85	4	9	6237.8	-1720.41	154	291	5330.93	3575.51
ETH-USDT	30m	']Vdom\\a'	2019-12-20	2021-11-12	402	100	0	516.67	-12.35	160.33	32	30.73	2.8	12.98	3	9	6051.83	-1701.38	128	274	4831.63	3575.51
ETH-USDT	30m	'vP3Ep\\g'	2019-12-20	2021-11-12	391	100	0	474.31	-13.95	150.76	32	22.01	2.79	10.81	3	14	5337.06	-1045.02	125	266	4562.53	3575.51
ETH-USDT	30m	'7\\lUAmD'	2019-12-20	2021-11-12	405	100	0	511.37	-12.91	159.15	35	29.64	2.77	12.33	4	7	6458.62	-1688.29	142	263	4809.39	3575.51
ETH-USDT	30m	'v[JpoL_'	2019-12-20	2021-11-12	468	100	0	506.51	-16.39	158.06	34	28.94	2.77	9.64	3	11	4501.61	-1689.48	159	309	5341.25	3575.51
ETH-USDT	30m	'vP3EpJl'	2019-12-20	2021-11-12	442	100	0	456.19	-11.53	146.57	31	30.04	2.75	12.71	3	11	4505.53	-1013.02	138	304	5035.09	3575.51
ETH-USDT	30m	'[QIuPr7'	2019-12-20	2021-11-12	429	100	0	469.1	-16.2	149.56	34	19.25	2.74	9.23	5	12	5504.42	-1596.69	147	282	5013.09	3575.51
ETH-USDT	30m	'vXJpoL_'	2019-12-20	2021-11-12	468	100	0	486.88	-16.39	153.63	34	26.82	2.73	9.37	3	11	4354.42	-1634.76	159	309	5193.65	3575.51
ETH-USDT	30m	'8=Hq`W7'	2019-12-20	2021-11-12	523	100	0	382.95	-11.98	128.92	34	21.97	2.72	10.76	4	10	3182.83	-2073.5	176	347	4704.14	3575.51
ETH-USDT	30m	'Mlo/YnH'	2019-12-20	2021-11-12	402	100	0	480.95	-12.01	152.28	35	28.63	2.67	12.68	5	15	5009.26	-1606.21	141	261	4674.37	3575.51
