Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	1h	'P)^@'	2021-09-13	2021-11-13	21	52	48	13.47	-4.25	110.43	57	3.1	3.5	25.99	4	4	538.1	-132.99	12	9	90.41	39.4
BTC-USDT	1h	'I)q7'	2021-09-13	2021-11-13	31	48	52	10.4	-3.95	79.09	61	3.2	3.47	20.03	6	5	475.31	-97.44	19	12	130.98	39.4
BTC-USDT	1h	'7.9D'	2021-09-13	2021-11-13	20	50	50	13.57	-5.66	111.55	60	2.28	3.11	19.71	4	4	493.75	-147.43	12	8	85.96	39.4
BTC-USDT	1h	'7.9/'	2021-09-13	2021-11-13	20	50	50	9.05	-4.76	66.58	50	1.03	2.91	13.98	5	8	508.2	-100.58	10	10	85.94	39.4
BTC-USDT	1h	'W*/@'	2021-09-13	2021-11-13	20	50	50	12.42	-6.6	99.21	60	1.54	2.88	15.04	4	6	509.95	-151.01	12	8	86.04	39.4
BTC-USDT	1h	'7.92'	2021-09-13	2021-11-13	20	50	50	8.88	-5.13	65.03	55	0.88	2.83	12.69	7	8	502.17	-107.45	11	9	85.91	39.4
BTC-USDT	1h	'>*7/'	2021-09-13	2021-11-13	34	50	50	7.24	-4.4	50.94	50	1.27	2.55	11.57	5	6	468.26	-94.6	17	17	141.53	39.4
BTC-USDT	1h	')J2,'	2021-09-13	2021-11-13	14	50	50	6.97	-2.34	48.71	57	4.58	2.54	20.84	3	3	429.3	-83.29	8	6	56.85	39.4
BTC-USDT	1h	'*@q/'	2021-09-13	2021-11-13	20	50	50	3.8	-1.79	24.55	60	0.64	2.53	13.72	4	3	249.67	-92.41	12	8	80.46	39.4
BTC-USDT	1h	'>*l>'	2021-09-13	2021-11-13	34	50	50	8.9	-6.32	65.23	44	0.9	2.31	10.31	4	6	538.97	-117.51	15	19	143.3	39.4
BTC-USDT	1h	'@*l='	2021-09-13	2021-11-13	34	50	50	8.9	-6.32	65.23	44	0.9	2.31	10.31	4	6	538.97	-117.51	15	19	143.3	39.4
BTC-USDT	1h	'>*l='	2021-09-13	2021-11-13	34	50	50	8.9	-6.32	65.23	44	0.9	2.31	10.31	4	6	538.97	-117.51	15	19	143.3	39.4
BTC-USDT	1h	'>*g='	2021-09-13	2021-11-13	34	50	50	8.74	-6.33	63.73	44	0.88	2.27	10.07	4	6	540.5	-117.71	15	19	143.08	39.4
BTC-USDT	1h	'=*q='	2021-09-13	2021-11-13	33	48	52	8.28	-5.52	59.77	45	1.0	2.24	10.83	3	7	538.07	-116.74	15	18	137.96	39.4
BTC-USDT	1h	'?*j7'	2021-09-13	2021-11-13	34	50	50	6.64	-4.61	46.04	50	1.09	2.17	9.98	6	6	471.88	-101.39	17	17	140.69	39.4
BTC-USDT	1h	')7hP'	2021-09-13	2021-11-13	24	50	50	8.68	-5.86	63.21	46	1.18	2.16	10.78	3	5	445.23	-152.63	11	13	98.41	39.4
BTC-USDT	1h	'=*l='	2021-09-13	2021-11-13	33	48	52	7.73	-5.77	54.99	45	0.81	2.08	9.54	3	7	538.97	-116.42	15	18	137.24	39.4
BTC-USDT	1h	'<*l='	2021-09-13	2021-11-13	33	48	52	7.73	-5.77	54.99	45	0.81	2.08	9.54	3	7	538.97	-116.42	15	18	137.24	39.4
BTC-USDT	1h	'20/U'	2021-09-13	2021-11-13	18	50	50	8.8	-5.91	64.3	61	0.89	2.02	10.88	4	4	454.03	-213.26	11	7	75.46	39.4
BTC-USDT	1h	'B*7C'	2021-09-13	2021-11-13	22	50	50	7.66	-5.13	54.41	55	0.9	2.0	10.61	3	4	495.74	-150.23	12	10	91.79	39.4
BTC-USDT	1h	'C*7C'	2021-09-13	2021-11-13	22	50	50	7.66	-5.13	54.41	55	0.9	2.0	10.61	3	4	495.74	-150.23	12	10	91.79	39.4
BTC-USDT	1h	'=*f='	2021-09-13	2021-11-13	33	48	52	7.28	-6.03	51.28	42	0.68	1.97	8.5	3	7	540.5	-115.88	14	19	137.25	39.4
BTC-USDT	1h	'>*tC'	2021-09-13	2021-11-13	34	50	50	7.65	-4.96	54.3	44	1.02	1.92	10.94	3	6	500.33	-133.14	15	19	138.76	39.4
BTC-USDT	1h	'7.9V'	2021-09-13	2021-11-13	20	50	50	8.28	-6.66	59.75	60	0.86	1.82	8.97	4	4	441.39	-190.81	12	8	83.65	39.4
BTC-USDT	1h	'G04D'	2021-09-13	2021-11-13	16	50	50	6.64	-7.14	46.04	56	0.46	1.74	6.45	2	3	444.05	-251.53	9	7	64.29	39.4
