Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	1h	'f)7r'	2019-12-20	2021-05-01	150	50	50	142.64	-15.65	91.24	41	5.05	2.04	5.83	3	9	2385.21	-918.82	61	89	865.2	706.21
BTC-USDT	1h	'v(=r'	2019-12-20	2021-05-01	206	50	50	129.49	-14.74	83.61	35	5.21	1.89	5.67	3	7	1983.75	-614.84	72	134	1230.19	706.21
BTC-USDT	1h	'W*Er'	2019-12-20	2021-05-01	148	50	50	114.06	-15.99	74.49	42	3.64	1.84	4.66	3	9	1818.57	-839.88	62	86	836.79	706.21
BTC-USDT	1h	'h)Ar'	2019-12-20	2021-05-01	150	50	50	113.73	-15.03	74.3	41	3.96	1.82	4.94	3	9	1979.41	-855.67	61	89	856.97	706.21
BTC-USDT	1h	'r(7r'	2019-12-20	2021-05-01	228	50	50	125.43	-15.6	81.23	35	4.28	1.8	5.21	3	8	2228.35	-503.22	80	148	1242.03	706.21
BTC-USDT	1h	'o(7r'	2019-12-20	2021-05-01	228	50	50	125.43	-15.6	81.23	35	4.28	1.8	5.21	3	8	2228.35	-503.22	80	148	1242.03	706.21
BTC-USDT	1h	'm(5r'	2019-12-20	2021-05-01	242	50	50	112.87	-19.15	73.78	32	2.75	1.67	3.85	3	9	2265.79	-524.1	77	165	1325.15	706.21
BTC-USDT	1h	'm(4r'	2019-12-20	2021-05-01	242	50	50	112.87	-19.15	73.78	32	2.75	1.67	3.85	3	9	2265.79	-524.1	77	165	1325.15	706.21
BTC-USDT	1h	'm(3r'	2019-12-20	2021-05-01	242	50	50	113.32	-19.54	74.05	32	2.7	1.67	3.79	3	9	2272.89	-524.1	77	165	1325.63	706.21
BTC-USDT	1h	'[*7r'	2019-12-20	2021-05-01	150	50	50	102.91	-19.6	67.8	42	2.06	1.67	3.46	3	6	2208.54	-964.09	63	87	814.79	706.21
BTC-USDT	1h	'q(1r'	2019-12-20	2021-05-01	228	50	50	96.36	-14.74	63.82	34	3.45	1.64	4.33	3	8	2023.44	-461.46	78	150	1123.22	706.21
BTC-USDT	1h	'g)Ta'	2019-12-20	2021-05-01	150	50	50	74.74	-13.14	50.42	45	2.14	1.62	3.84	4	9	1520.53	-713.58	67	83	731.66	706.21
BTC-USDT	1h	'j(=r'	2019-12-20	2021-05-01	258	50	50	102.81	-17.96	67.74	31	2.14	1.6	3.77	3	9	1932.88	-465.14	81	177	1376.29	706.21
BTC-USDT	1h	'm(,r'	2019-12-20	2021-05-01	242	50	50	92.04	-17.59	61.17	33	2.2	1.59	3.48	3	9	2078.88	-471.9	79	163	1202.92	706.21
BTC-USDT	1h	'm(Gw'	2019-12-20	2021-05-01	242	50	50	97.68	-20.98	64.62	31	1.63	1.54	3.08	3	9	1991.31	-471.9	76	166	1273.74	706.21
BTC-USDT	1h	'W)Jr'	2019-12-20	2021-05-01	178	50	50	76.9	-24.05	51.78	37	0.98	1.52	2.15	3	7	1467.26	-756.01	66	112	834.39	706.21
BTC-USDT	1h	'p)Ue'	2019-12-20	2021-05-01	136	50	50	70.93	-12.2	48.01	46	3.2	1.5	3.94	3	7	1554.97	-745.16	62	74	675.65	706.21
BTC-USDT	1h	'[*Ar'	2019-12-20	2021-05-01	150	50	50	81.16	-18.79	54.44	41	1.58	1.46	2.9	3	6	1916.44	-894.23	62	88	802.66	706.21
BTC-USDT	1h	'[*@r'	2019-12-20	2021-05-01	150	50	50	81.16	-18.79	54.44	41	1.58	1.46	2.9	3	6	1916.44	-894.23	62	88	802.66	706.21
BTC-USDT	1h	'Y,.q'	2019-12-20	2021-05-01	112	50	50	68.12	-16.38	46.23	45	2.06	1.41	2.82	6	7	2090.12	-823.91	50	62	576.71	706.21
BTC-USDT	1h	'[*Hr'	2019-12-20	2021-05-01	150	50	50	65.44	-16.98	44.52	41	1.58	1.38	2.62	3	6	1514.73	-918.55	62	88	729.69	706.21
BTC-USDT	1h	'[*Ir'	2019-12-20	2021-05-01	150	50	50	65.44	-16.98	44.52	41	1.58	1.38	2.62	3	6	1514.73	-918.55	62	88	729.69	706.21
BTC-USDT	1h	'[*Gr'	2019-12-20	2021-05-01	150	50	50	65.43	-17.05	44.51	41	1.54	1.38	2.61	3	6	1515.15	-789.44	61	89	728.27	706.21
BTC-USDT	1h	'h(=r'	2019-12-20	2021-05-01	282	50	50	81.89	-18.72	54.9	30	1.53	1.37	2.93	3	8	1900.45	-673.0	84	198	1417.86	706.21
BTC-USDT	1h	'm(+r'	2019-12-20	2021-05-01	242	50	50	68.59	-15.66	46.53	32	1.23	1.36	2.97	3	9	1513.9	-419.7	78	164	1141.53	706.21
BTC-USDT	1h	'm(*r'	2019-12-20	2021-05-01	242	50	50	68.59	-15.66	46.53	32	1.23	1.36	2.97	3	9	1513.9	-419.7	78	164	1141.53	706.21
BTC-USDT	1h	'b(7r'	2019-12-20	2021-05-01	278	50	50	80.87	-20.53	54.26	30	1.45	1.35	2.64	3	8	1834.18	-667.02	83	195	1372.73	706.21
BTC-USDT	1h	'd(7r'	2019-12-20	2021-05-01	278	50	50	80.87	-20.53	54.26	30	1.45	1.35	2.64	3	8	1834.18	-667.02	83	195	1372.73	706.21
BTC-USDT	1h	'b(=r'	2019-12-20	2021-05-01	278	50	50	78.25	-20.1	52.62	30	1.36	1.33	2.62	3	8	1884.24	-690.35	83	195	1392.85	706.21
BTC-USDT	1h	'c(=r'	2019-12-20	2021-05-01	278	50	50	78.25	-20.1	52.62	30	1.36	1.33	2.62	3	8	1884.24	-690.35	83	195	1392.85	706.21
BTC-USDT	1h	'/3Bu'	2019-12-20	2021-05-01	196	50	50	75.67	-17.25	51.0	35	1.9	1.32	2.96	4	9	1894.36	-662.82	69	127	1112.61	706.21
BTC-USDT	1h	'W.*g'	2019-12-20	2021-05-01	92	50	50	49.15	-11.91	33.96	52	1.18	1.28	2.85	7	5	1390.58	-594.49	48	44	443.49	706.21
BTC-USDT	1h	'W.+g'	2019-12-20	2021-05-01	92	50	50	49.15	-11.91	33.96	52	1.18	1.28	2.85	7	5	1390.58	-594.49	48	44	443.49	706.21
BTC-USDT	1h	'-4Pg'	2019-12-20	2021-05-01	181	50	50	55.24	-14.72	37.95	39	0.84	1.26	2.58	3	7	1470.44	-733.2	70	111	916.52	706.21
BTC-USDT	1h	'a(Gr'	2019-12-20	2021-05-01	288	50	50	70.91	-22.86	48.0	30	0.96	1.21	2.1	4	8	1579.31	-697.01	87	201	1453.85	706.21
BTC-USDT	1h	'a(hr'	2019-12-20	2021-05-01	288	50	50	67.44	-22.1	45.79	30	0.75	1.18	2.07	4	11	1752.2	-730.33	85	203	1441.33	706.21
BTC-USDT	1h	'h(Gr'	2019-12-20	2021-05-01	282	50	50	53.92	-20.73	37.09	30	0.62	1.12	1.79	3	8	1285.03	-596.16	84	198	1242.0	706.21
BTC-USDT	1h	'X*Fb'	2019-12-20	2021-05-01	150	50	50	42.58	-17.47	29.63	43	0.52	1.09	1.7	4	5	1451.43	-827.44	65	85	676.56	706.21
BTC-USDT	1h	'd(Gr'	2019-12-20	2021-05-01	278	50	50	49.83	-22.65	34.42	30	0.48	1.06	1.52	3	8	1285.03	-610.38	83	195	1214.54	706.21
BTC-USDT	1h	'b(Gr'	2019-12-20	2021-05-01	278	50	50	49.83	-22.65	34.42	30	0.48	1.06	1.52	3	8	1285.03	-610.38	83	195	1214.54	706.21
