"id","strategy_name","symbol","exchange","type","entry_price","exit_price","take_profit_at","stop_loss_at","qty","fee","reward","size","risk","risk_percentage","R","PNL","PNL_percentage","holding_period","opened_at","closed_at","entry_candle_timestamp","exit_candle_timestamp","orders"
"579d7c7f-d9ed-40dd-b9c3-7709f4c0eee6","ewoexit3","AAVE-USDT","Binance Futures","long","407.77","398.09","nan","398.09","0.215","0.06930396","nan","87.67054999999999","2.0812000000000013","2.37","nan","-2.1505039600000013","-61.323442136498564","17100.0","1630661400000.0","1630678500000.0","1630660500000.0","1630677600000.0","[{'__data__': {'vars': {}, 'price': 407.77, 'status': 'EXECUTED', 'id': '51236db7-62c6-411e-9940-4f53887b6218', 'symbol': 'AAVE-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 0.215, 'role': 'OPEN POSITION', 'created_at': 1630661400000.0, 'executed_at': 1630661400000.0, 'trade_id': '579d7c7f-d9ed-40dd-b9c3-7709f4c0eee6'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '51236db7-62c6-411e-9940-4f53887b6218', 'symbol': 'AAVE-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 0.215, 'price': 407.77, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 398.09, 'status': 'EXECUTED', 'id': '8fa2a2c2-8f21-4947-8c99-e9f77fdae0ac', 'symbol': 'AAVE-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -0.215, 'role': 'CLOSE POSITION', 'created_at': 1630678500000.0, 'executed_at': 1630678500000.0, 'trade_id': '579d7c7f-d9ed-40dd-b9c3-7709f4c0eee6'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '8fa2a2c2-8f21-4947-8c99-e9f77fdae0ac', 'symbol': 'AAVE-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -0.215, 'price': 398.09, 'role': 'CLOSE POSITION'}}]"
"d94c84a6-8492-4379-a87d-4cdc6739b8d8","ewoexit3","LUNA-USDT","Binance Futures","long","33.051","32.48","nan","32.48","2.59","0.06789011600000001","nan","85.60209","1.478890000000013","1.73","nan","-1.546780116000013","-45.17354996823129","35100.0","1630646100000.0","1630681200000.0","1630645200000.0","1630680300000.0","[{'__data__': {'vars': {}, 'price': 33.051, 'status': 'EXECUTED', 'id': '26405e40-7078-4452-b6b4-f49ccb1ce288', 'symbol': 'LUNA-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 2.59, 'role': 'OPEN POSITION', 'created_at': 1630646100000.0, 'executed_at': 1630646100000.0, 'trade_id': 'd94c84a6-8492-4379-a87d-4cdc6739b8d8'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '26405e40-7078-4452-b6b4-f49ccb1ce288', 'symbol': 'LUNA-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 2.59, 'price': 33.051, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 32.48, 'status': 'EXECUTED', 'id': 'fa8caa86-1e48-4989-8ffb-1f2118551ec1', 'symbol': 'LUNA-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -2.59, 'role': 'CLOSE POSITION', 'created_at': 1630681200000.0, 'executed_at': 1630681200000.0, 'trade_id': 'd94c84a6-8492-4379-a87d-4cdc6739b8d8'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': 'fa8caa86-1e48-4989-8ffb-1f2118551ec1', 'symbol': 'LUNA-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -2.59, 'price': 32.48, 'role': 'CLOSE POSITION'}}]"
"ebc214d0-61a7-4f53-958d-b7e3e121f949","ewoexit3","ADA-USDT","Binance Futures","long","3.0008","2.9807","nan","2.9807","29.064","0.06953852640000001","nan","87.2152512","0.5841863999999938","0.67","nan","-0.6537249263999938","-18.738836310317073","37800.0","1630659600000.0","1630697400000.0","1630658700000.0","1630696500000.0","[{'__data__': {'vars': {}, 'price': 3.0008, 'status': 'EXECUTED', 'id': '647e6d67-4e1b-4f00-8955-390bc1c72dba', 'symbol': 'ADA-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 29.064, 'role': 'OPEN POSITION', 'created_at': 1630659600000.0, 'executed_at': 1630659600000.0, 'trade_id': 'ebc214d0-61a7-4f53-958d-b7e3e121f949'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '647e6d67-4e1b-4f00-8955-390bc1c72dba', 'symbol': 'ADA-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 29.064, 'price': 3.0008, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 2.9807, 'status': 'EXECUTED', 'id': '33c74b2f-20b0-428b-9643-8c470e1bee4a', 'symbol': 'ADA-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -29.064, 'role': 'CLOSE POSITION', 'created_at': 1630697400000.0, 'executed_at': 1630697400000.0, 'trade_id': 'ebc214d0-61a7-4f53-958d-b7e3e121f949'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '33c74b2f-20b0-428b-9643-8c470e1bee4a', 'symbol': 'ADA-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -29.064, 'price': 2.9807, 'role': 'CLOSE POSITION'}}]"
"6cbddbcf-c19a-4167-afe0-d31c441a2365","ewoexit3","LINK-USDT","Binance Futures","long","30.310000000000002","30.698","30.698","28.97636","2.852","0.0695979264","1.1065759999999947","86.44412","3.8035412800000072","4.4","0.2909330853903583","1.0369780735999947","29.989838337182295","44100.0","1630657800000.0","1630701900000.0","1630656900000.0","1630701000000.0","[{'__data__': {'vars': {}, 'price': 30.31, 'status': 'EXECUTED', 'id': '6712b0a8-4532-410f-9480-1d71a87c88fb', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 2.852, 'role': 'OPEN POSITION', 'created_at': 1630657800000.0, 'executed_at': 1630657800000.0, 'trade_id': '6cbddbcf-c19a-4167-afe0-d31c441a2365'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '6712b0a8-4532-410f-9480-1d71a87c88fb', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 2.852, 'price': 30.31, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 30.698, 'status': 'EXECUTED', 'id': '32f604b3-8fc6-48a5-9e44-959447aff15d', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -2.852, 'role': 'CLOSE POSITION', 'created_at': 1630701900000.0, 'executed_at': 1630701900000.0, 'trade_id': '6cbddbcf-c19a-4167-afe0-d31c441a2365'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '32f604b3-8fc6-48a5-9e44-959447aff15d', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -2.852, 'price': 30.698, 'role': 'CLOSE POSITION'}}]"
"643c7338-6ad8-424c-bc17-f959048ec006","ewoexit3","LINK-USDT","Binance Futures","long","31.022","30.505","nan","30.505","3.088","0.0759981504","nan","95.795936","1.5964959999999984","1.67","nan","-1.6724941503999984","-43.647314808845294","1800.0","1630705500000.0","1630707300000.0","1630704600000.0","1630706400000.0","[{'__data__': {'vars': {}, 'price': 31.022, 'status': 'EXECUTED', 'id': 'd2f044f4-17f8-45f7-aaab-7afadd3d602e', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 3.088, 'role': 'OPEN POSITION', 'created_at': 1630705500000.0, 'executed_at': 1630705500000.0, 'trade_id': '643c7338-6ad8-424c-bc17-f959048ec006'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': 'd2f044f4-17f8-45f7-aaab-7afadd3d602e', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 3.088, 'price': 31.022, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 30.505, 'status': 'EXECUTED', 'id': '5f7622a8-0d8f-45e9-b6be-1b237c8e091c', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -3.088, 'role': 'CLOSE POSITION', 'created_at': 1630707300000.0, 'executed_at': 1630707300000.0, 'trade_id': '643c7338-6ad8-424c-bc17-f959048ec006'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '5f7622a8-0d8f-45e9-b6be-1b237c8e091c', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -3.088, 'price': 30.505, 'role': 'CLOSE POSITION'}}]"
"e5ba39c9-cae3-451a-b131-8070d3d59406","ewoexit3","FIL-USDT","Binance Futures","long","78.176","77.238","nan","77.238","1.085","0.067449676","nan","84.82096","1.0177300000000025","1.2","nan","-1.0851796760000025","-31.984419770773716","45000.0","1630662300000.0","1630707300000.0","1630661400000.0","1630706400000.0","[{'__data__': {'vars': {}, 'price': 78.176, 'status': 'EXECUTED', 'id': 'b3c87444-91b9-4011-a7da-c1975657dfee', 'symbol': 'FIL-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 1.085, 'role': 'OPEN POSITION', 'created_at': 1630662300000.0, 'executed_at': 1630662300000.0, 'trade_id': 'e5ba39c9-cae3-451a-b131-8070d3d59406'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': 'b3c87444-91b9-4011-a7da-c1975657dfee', 'symbol': 'FIL-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 1.085, 'price': 78.176, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 77.238, 'status': 'EXECUTED', 'id': 'cd7d9862-1e80-477c-8124-f5ab58874a7c', 'symbol': 'FIL-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -1.085, 'role': 'CLOSE POSITION', 'created_at': 1630707300000.0, 'executed_at': 1630707300000.0, 'trade_id': 'e5ba39c9-cae3-451a-b131-8070d3d59406'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': 'cd7d9862-1e80-477c-8124-f5ab58874a7c', 'symbol': 'FIL-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -1.085, 'price': 77.238, 'role': 'CLOSE POSITION'}}]"
"35c21e66-1508-4358-8b55-14c742ff6a4d","ewoexit3","MATIC-USDT","Binance Futures","long","1.4585","1.45","nan","1.45","60.372","0.07023678480000001","nan","88.052562","0.5131619999999971","0.58","nan","-0.5833987847999971","-16.563935550222748","63000.0","1630645200000.0","1630708200000.0","1630644300000.0","1630707300000.0","[{'__data__': {'vars': {}, 'price': 1.4585, 'status': 'EXECUTED', 'id': 'd66de500-3214-4c4d-9903-02aff4b0a0c7', 'symbol': 'MATIC-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 60.372, 'role': 'OPEN POSITION', 'created_at': 1630645200000.0, 'executed_at': 1630645200000.0, 'trade_id': '35c21e66-1508-4358-8b55-14c742ff6a4d'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': 'd66de500-3214-4c4d-9903-02aff4b0a0c7', 'symbol': 'MATIC-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 60.372, 'price': 1.4585, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 1.45, 'status': 'EXECUTED', 'id': '18dcdc85-596f-44e5-a7f6-5550e89a05c6', 'symbol': 'MATIC-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -60.372, 'role': 'CLOSE POSITION', 'created_at': 1630708200000.0, 'executed_at': 1630708200000.0, 'trade_id': '35c21e66-1508-4358-8b55-14c742ff6a4d'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '18dcdc85-596f-44e5-a7f6-5550e89a05c6', 'symbol': 'MATIC-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -60.372, 'price': 1.45, 'role': 'CLOSE POSITION'}}]"
"8265b04c-d10f-4501-97e3-205d9ca3c2fe","ewoexit3","XRP-USDT","Binance Futures","long","1.2821","1.2779","nan","1.2779","70.479","0.072170496","nan","90.3611259","0.2960117999999987","0.33","nan","-0.36818229599999874","-10.186412916309145","65700.0","1630643400000.0","1630709100000.0","1630642500000.0","1630708200000.0","[{'__data__': {'vars': {}, 'price': 1.2821, 'status': 'EXECUTED', 'id': '754de265-e3cd-4160-b422-9832a048e25f', 'symbol': 'XRP-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 70.479, 'role': 'OPEN POSITION', 'created_at': 1630643400000.0, 'executed_at': 1630643400000.0, 'trade_id': '8265b04c-d10f-4501-97e3-205d9ca3c2fe'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '754de265-e3cd-4160-b422-9832a048e25f', 'symbol': 'XRP-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 70.479, 'price': 1.2821, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 1.2779, 'status': 'EXECUTED', 'id': '9c7123a8-dcc3-4dd3-8cd1-c47d513205be', 'symbol': 'XRP-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -70.479, 'role': 'CLOSE POSITION', 'created_at': 1630709100000.0, 'executed_at': 1630709100000.0, 'trade_id': '8265b04c-d10f-4501-97e3-205d9ca3c2fe'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '9c7123a8-dcc3-4dd3-8cd1-c47d513205be', 'symbol': 'XRP-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -70.479, 'price': 1.2779, 'role': 'CLOSE POSITION'}}]"
"902e599d-c450-4d47-88d0-de9ae03bfa48","ewoexit3","TRX-USDT","Binance Futures","long","0.10074","0.10008","nan","0.10008","968.542","0.077801041776","nan","97.57092108","0.6392377199999941","0.66","nan","-0.7170387617759941","-18.372245384157086","82800.0","1630638900000.0","1630721700000.0","1630638000000.0","1630720800000.0","[{'__data__': {'vars': {}, 'price': 0.10074, 'status': 'EXECUTED', 'id': '4b80c930-97fa-471b-a602-b7c02c892005', 'symbol': 'TRX-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 968.542, 'role': 'OPEN POSITION', 'created_at': 1630638900000.0, 'executed_at': 1630638900000.0, 'trade_id': '902e599d-c450-4d47-88d0-de9ae03bfa48'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '4b80c930-97fa-471b-a602-b7c02c892005', 'symbol': 'TRX-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 968.542, 'price': 0.10074, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 0.10008, 'status': 'EXECUTED', 'id': 'f463087b-df1a-4f85-8710-7321d4eff1a2', 'symbol': 'TRX-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -968.542, 'role': 'CLOSE POSITION', 'created_at': 1630721700000.0, 'executed_at': 1630721700000.0, 'trade_id': '902e599d-c450-4d47-88d0-de9ae03bfa48'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': 'f463087b-df1a-4f85-8710-7321d4eff1a2', 'symbol': 'TRX-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -968.542, 'price': 0.10008, 'role': 'CLOSE POSITION'}}]"
"7a2c41c1-6a6b-4414-93fc-934c8b9ecb53","ewoexit3","DOT-USDT","Binance Futures","long","33.205","33.176","nan","33.176","2.998","0.0796040952","nan","99.54859","0.0869419999999891","0.09","nan","-0.16654609519998909","-4.182532751091428","90000.0","1630642500000.0","1630732500000.0","1630641600000.0","1630731600000.0","[{'__data__': {'vars': {}, 'price': 33.205, 'status': 'EXECUTED', 'id': '57162302-b8ec-41f7-b913-021063da7333', 'symbol': 'DOT-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 2.998, 'role': 'OPEN POSITION', 'created_at': 1630642500000.0, 'executed_at': 1630642500000.0, 'trade_id': '7a2c41c1-6a6b-4414-93fc-934c8b9ecb53'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '57162302-b8ec-41f7-b913-021063da7333', 'symbol': 'DOT-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 2.998, 'price': 33.205, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 33.176, 'status': 'EXECUTED', 'id': 'acc29d83-7a00-420e-afea-2d5f27143933', 'symbol': 'DOT-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -2.998, 'role': 'CLOSE POSITION', 'created_at': 1630732500000.0, 'executed_at': 1630732500000.0, 'trade_id': '7a2c41c1-6a6b-4414-93fc-934c8b9ecb53'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': 'acc29d83-7a00-420e-afea-2d5f27143933', 'symbol': 'DOT-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -2.998, 'price': 33.176, 'role': 'CLOSE POSITION'}}]"
"ed35d108-6055-4049-b35b-ba802d5d1a9e","ewoexit3","EOS-USDT","Binance Futures","long","5.326","5.606","5.606","5.102308","16.816","0.07353300479999998","4.708480000000004","89.56201599999999","3.7616046719999963","4.2","1.2517211165352382","4.634946995200004","129.37814494930544","96300.0","1630645200000.0","1630741500000.0","1630644300000.0","1630740600000.0","[{'__data__': {'vars': {}, 'price': 5.326, 'status': 'EXECUTED', 'id': '0096f708-22e8-4aaf-bc70-c689c59afa3c', 'symbol': 'EOS-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 16.816, 'role': 'OPEN POSITION', 'created_at': 1630645200000.0, 'executed_at': 1630645200000.0, 'trade_id': 'ed35d108-6055-4049-b35b-ba802d5d1a9e'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '0096f708-22e8-4aaf-bc70-c689c59afa3c', 'symbol': 'EOS-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 16.816, 'price': 5.326, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 5.606, 'status': 'EXECUTED', 'id': '98f841cc-0c35-48b4-a5b1-03fba6a0a31b', 'symbol': 'EOS-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -16.816, 'role': 'CLOSE POSITION', 'created_at': 1630741500000.0, 'executed_at': 1630741500000.0, 'trade_id': 'ed35d108-6055-4049-b35b-ba802d5d1a9e'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '98f841cc-0c35-48b4-a5b1-03fba6a0a31b', 'symbol': 'EOS-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -16.816, 'price': 5.606, 'role': 'CLOSE POSITION'}}]"
"00e2da17-77db-4fbf-9082-4bde4f908fcf","ewoexit3","UNI-USDT","Binance Futures","short","29.342","29.155","29.155","30.192918","2.912","0.0681373056","0.544543999999993","85.44390399999999","2.4778732160000003","2.9","0.21976265633115952","0.47640669439999306","13.939165701042672","72000.0","1630674000000.0","1630746000000.0","1630673100000.0","1630745100000.0","[{'__data__': {'vars': {}, 'price': 29.342, 'status': 'EXECUTED', 'id': '052c2fc2-ae40-4a8c-82fc-82af33b81835', 'symbol': 'UNI-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': None, 'qty': -2.912, 'role': 'OPEN POSITION', 'created_at': 1630674000000.0, 'executed_at': 1630674000000.0, 'trade_id': '00e2da17-77db-4fbf-9082-4bde4f908fcf'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '052c2fc2-ae40-4a8c-82fc-82af33b81835', 'symbol': 'UNI-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': None, 'qty': -2.912, 'price': 29.342, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 29.155, 'status': 'EXECUTED', 'id': '7984195c-a1fe-4cdd-b839-d292991f395f', 'symbol': 'UNI-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': 2.912, 'role': 'CLOSE POSITION', 'created_at': 1630746000000.0, 'executed_at': 1630746000000.0, 'trade_id': '00e2da17-77db-4fbf-9082-4bde4f908fcf'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '7984195c-a1fe-4cdd-b839-d292991f395f', 'symbol': 'UNI-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': 2.912, 'price': 29.155, 'role': 'CLOSE POSITION'}}]"
"97429f46-073e-4cfa-a297-b7f7b4d53aa2","ewoexit3","LINK-USDT","Binance Futures","long","30.947","30.492","nan","30.492","3.347","0.08225453320000001","nan","103.57960899999999","1.5228849999999943","1.47","nan","-1.6051395331999943","-38.74168740104035","8100.0","1630746900000.0","1630755000000.0","1630746000000.0","1630754100000.0","[{'__data__': {'vars': {}, 'price': 30.947, 'status': 'EXECUTED', 'id': '0e883fb2-e1cf-40b2-b992-5db6197bc433', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 3.347, 'role': 'OPEN POSITION', 'created_at': 1630746900000.0, 'executed_at': 1630746900000.0, 'trade_id': '97429f46-073e-4cfa-a297-b7f7b4d53aa2'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '0e883fb2-e1cf-40b2-b992-5db6197bc433', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'buy', 'type': 'MARKET', 'flag': None, 'qty': 3.347, 'price': 30.947, 'role': 'OPEN POSITION'}}, {'__data__': {'vars': {}, 'price': 30.492, 'status': 'EXECUTED', 'id': '6f98a7e5-d231-447c-8665-22c83528acc4', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -3.347, 'role': 'CLOSE POSITION', 'created_at': 1630755000000.0, 'executed_at': 1630755000000.0, 'trade_id': '97429f46-073e-4cfa-a297-b7f7b4d53aa2'}, '_dirty': {'executed_at', 'type', 'side', 'status', 'created_at', 'id', 'exchange', 'vars', 'symbol', 'trade_id', 'qty', 'price', 'flag', 'role'}, '__rel__': {}, 'attributes': {'id': '6f98a7e5-d231-447c-8665-22c83528acc4', 'symbol': 'LINK-USDT', 'exchange': 'Binance Futures', 'side': 'sell', 'type': 'MARKET', 'flag': 'ReduceOnly', 'qty': -3.347, 'price': 30.492, 'role': 'CLOSE POSITION'}}]"
