Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	'Ii()[Z'	2021-08-05	2021-11-19	41	0	100	15.93	-1.95	65.58	95	15.0	6.79	33.66	34	1	54.08	-194.85	39	2	344.75	46.53
ETH-USDT	5m	'Ei4)lT'	2021-08-05	2021-11-19	37	0	100	23.09	-3.92	103.14	84	6.6	5.45	26.33	12	2	128.06	-272.97	31	6	320.89	46.53
ETH-USDT	5m	'Ci:)WZ'	2021-08-05	2021-11-19	36	0	100	32.97	-5.53	164.3	86	7.68	5.23	29.72	12	1	176.56	-642.75	31	5	324.03	46.53
ETH-USDT	5m	'Ji()[Z'	2021-08-05	2021-11-19	46	0	100	12.4	-2.4	48.98	89	3.35	4.84	20.44	18	1	52.84	-219.27	41	5	381.01	46.53
ETH-USDT	5m	'@i:)WZ'	2021-08-05	2021-11-19	36	0	100	25.94	-5.27	119.65	78	4.53	4.28	22.72	12	2	167.38	-587.23	28	8	319.14	46.53
ETH-USDT	5m	'9`,1Mk'	2021-08-05	2021-11-19	30	0	100	15.59	-3.09	63.91	73	3.59	4.17	20.71	6	2	130.17	-185.73	22	8	256.13	46.53
ETH-USDT	5m	'Ei:)WZ'	2021-08-05	2021-11-19	36	0	100	23.38	-5.53	104.76	81	4.55	4.06	18.95	8	1	164.18	-604.35	29	7	312.99	46.53
ETH-USDT	5m	'Ji()lZ'	2021-08-05	2021-11-19	41	0	100	9.81	-3.22	37.6	88	1.32	3.96	11.67	16	1	51.54	-219.27	36	5	335.47	46.53
ETH-USDT	5m	'@i:)sZ'	2021-08-05	2021-11-19	29	0	100	17.68	-5.25	74.24	76	3.1	3.2	14.13	10	2	156.22	-554.71	22	7	247.69	46.53
ETH-USDT	5m	'@m4(L.'	2021-08-05	2021-11-19	52	0	100	14.14	-7.32	57.0	75	0.84	2.99	7.79	14	2	110.06	-621.06	39	13	452.64	46.53
ETH-USDT	5m	'Ji()sZ'	2021-08-05	2021-11-19	36	0	100	7.27	-3.22	27.04	86	0.96	2.98	8.39	14	1	50.45	-219.27	31	5	291.47	46.53
ETH-USDT	5m	'Ji()[M'	2021-08-05	2021-11-19	51	0	100	7.51	-2.85	28.03	84	1.27	2.63	9.82	15	1	50.23	-219.27	43	8	413.44	46.53
ETH-USDT	5m	'Ji()[N'	2021-08-05	2021-11-19	51	0	100	7.51	-2.85	28.03	84	1.27	2.63	9.82	15	1	50.23	-219.27	43	8	413.44	46.53
ETH-USDT	5m	'qX44Lm'	2021-08-05	2021-11-19	20	0	100	14.41	-4.27	58.27	70	2.31	2.6	13.64	6	2	237.93	-337.93	14	6	172.03	46.53
ETH-USDT	5m	'Ji()[)'	2021-08-05	2021-11-19	56	0	100	7.05	-3.34	26.18	82	0.97	2.41	7.83	14	1	50.02	-219.27	46	10	454.2	46.53
ETH-USDT	5m	'Ji()[*'	2021-08-05	2021-11-19	56	0	100	7.05	-3.34	26.18	82	0.97	2.41	7.83	14	1	50.02	-219.27	46	10	454.2	46.53
ETH-USDT	5m	'Ji()[:'	2021-08-05	2021-11-19	56	0	100	7.05	-3.34	26.18	82	0.97	2.41	7.83	14	1	50.02	-219.27	46	10	454.2	46.53
ETH-USDT	5m	'Ji()[C'	2021-08-05	2021-11-19	56	0	100	7.05	-3.34	26.18	82	0.97	2.41	7.83	14	1	50.02	-219.27	46	10	454.2	46.53
ETH-USDT	5m	'Ji()7Z'	2021-08-05	2021-11-19	54	0	100	6.05	-3.79	22.18	81	0.65	2.1	5.85	13	1	49.49	-219.27	44	10	435.24	46.53
ETH-USDT	5m	'mc?0[Z'	2021-08-05	2021-11-19	30	0	100	14.11	-8.36	56.89	63	0.82	1.91	6.81	7	2	295.6	-726.1	19	11	267.27	46.53
ETH-USDT	5m	'OcB0tZ'	2021-08-05	2021-11-19	26	0	100	12.05	-8.01	47.4	54	0.84	1.74	5.92	7	3	302.54	-501.29	14	12	216.42	46.53
ETH-USDT	5m	'bc-0tZ'	2021-08-05	2021-11-19	21	0	100	6.71	-5.13	24.81	76	0.33	1.74	4.84	8	2	120.58	-322.82	16	5	167.56	46.53
ETH-USDT	5m	'rc3)SZ'	2021-08-05	2021-11-19	33	0	100	7.87	-7.49	29.5	82	0.36	1.66	3.94	8	2	110.92	-673.61	27	6	278.67	46.53
ETH-USDT	5m	'0-t5Nj'	2021-08-05	2021-11-19	3	0	100	7.42	-0.91	27.67	33	18.68	1.63	30.56	1	2	840.41	-59.0	1	2	24.93	46.53
ETH-USDT	5m	'rc3)lU'	2021-08-05	2021-11-19	32	0	100	6.82	-7.49	25.24	81	0.31	1.46	3.37	8	2	109.94	-665.5	26	6	268.41	46.53
ETH-USDT	5m	'^A:)WZ'	2021-08-05	2021-11-19	43	0	100	9.31	-11.29	35.48	70	0.17	1.45	3.14	7	3	145.48	-448.35	30	13	347.01	46.53
ETH-USDT	5m	'Lm4(Ag'	2021-08-05	2021-11-19	34	0	100	5.67	-8.1	20.68	76	0.24	1.41	2.55	11	4	102.64	-578.39	26	8	281.33	46.53
ETH-USDT	5m	'^B:)WZ'	2021-08-05	2021-11-19	47	0	100	8.93	-9.94	33.9	70	0.23	1.37	3.41	6	3	144.91	-453.79	33	14	380.64	46.53
ETH-USDT	5m	'^BB)WZ'	2021-08-05	2021-11-19	46	0	100	9.8	-9.51	37.55	65	0.42	1.34	3.95	4	3	186.97	-489.75	30	16	370.3	46.53
