iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.stop_loss,parameters.risk_reward,parameters.chop_rsi_len,parameters.chop_bandwidth
90,NV]SmJ,0.32743056891025735,39,43,33.81,44,9,4.9,37,508,285,48,66,156
90,/6@=[A,0.3103225806451613,37,244,47.68,25,39,3.3,8,224,156,29,49,118
90,1v*5jN,0.3041196484593017,76,39,9.6,50,10,-0.38,10,791,59,22,63,174
90,:ihlOD,0.2839045583363735,31,77,37.32,33,9,3.29,19,676,334,70,38,131
90,\GF[LF,0.2567512183382556,40,84,43.86,41,12,0.61,50,375,183,55,35,139
90,a453+L,0.2529032258064516,67,122,24.39,65,20,4.63,55,206,108,20,5,165
90,F>]`<O,0.24132931023811277,46,91,64.99,26,15,-4.63,30,295,285,60,20,178
90,:D<fRR,0.2408244501100317,50,54,51.22,21,14,-8.06,19,348,139,65,41,191
90,.C:1mO,0.24009852820269278,75,12,7.5,25,4,-1.08,8,339,130,18,66,178
90,FAia=7,0.23825788030178155,45,92,64.58,41,17,1.48,30,322,338,61,21,75
90,"0gv;,,",0.23736104886054482,29,111,40.81,36,11,3.29,9,658,396,27,6,27
90,<(XHw>,0.23161290322580644,37,199,49.68,25,36,-6.8,20,100,263,38,75,105
90,`=9aR0,0.22838709677419355,43,120,43.3,52,17,1.91,54,286,125,61,41,44
90,g7?a=T,0.20018658688184338,43,80,31.25,56,16,1.74,60,233,152,61,21,199
90,"2NOe,-",0.18451612903225806,38,137,52.92,35,17,0.09,11,437,223,64,6,32
90,R=wLnI,0.18198790164584916,44,49,29.74,50,12,2.88,41,286,400,42,67,152
90,j/vPJ_,0.18169154731076284,52,23,20.52,83,6,5.05,63,162,396,45,33,247
90,/SamA;,0.18,31,148,43.57,40,15,3.45,8,481,303,71,25,92
90,pE-2<-,0.1789140052940756,75,109,12.64,88,17,7.98,69,357,72,19,20,32
90,/StC32,0.1774193548387097,33,149,40.7,31,16,4.02,8,481,387,34,12,53
90,uZ_J*p,0.16421709293646397,47,38,28.5,50,6,1.97,73,543,294,40,4,320
90,nASOK+,0.1632163251443781,41,78,27.71,33,12,-2.16,67,322,241,45,34,23
90,SmeiO:,0.16176228264917916,37,61,27.92,28,7,4.66,42,711,320,68,38,87
90,8@[.]M,0.15813628285822745,53,58,29.65,28,14,-3.01,17,313,276,15,51,169
90,mDJ`w3,0.1567581252285933,41,78,28.36,36,11,-0.87,66,348,201,60,75,57
180,Q*7rS\,3.459306865878242,77,9,13.11,0,2,-1.8,40,118,116,76,42,234
180,N3B6nF,0.913606101623129,58,86,49.13,33,18,-2.6,37,197,165,22,67,139
180,T8AjgN,0.4632493599691733,56,37,42.91,50,10,-1.06,43,242,161,68,60,174
180,3@?DJa,0.459247192414376,66,9,8.42,40,5,3.61,12,313,152,35,33,255
180,NV]SmJ,0.32743056891025735,39,43,33.81,44,9,4.9,37,508,285,48,66,156
180,/6@=[A,0.3103225806451613,37,244,47.68,25,39,3.3,8,224,156,29,49,118
180,:ihlOD,0.2839045583363735,31,77,37.32,33,9,3.29,19,676,334,70,38,131
180,\GF[LF,0.2567512183382556,40,84,43.86,41,12,0.61,50,375,183,55,35,139
180,a453+L,0.2529032258064516,67,122,24.39,65,20,4.63,55,206,108,20,5,165
180,F>]`<O,0.24132931023811277,46,91,64.99,26,15,-4.63,30,295,285,60,20,178
180,:D<fRR,0.2408244501100317,50,54,51.22,21,14,-8.06,19,348,139,65,41,191
180,.C:1mO,0.24009852820269278,75,12,7.5,25,4,-1.08,8,339,130,18,66,178
180,FAia=7,0.23825788030178155,45,92,64.58,41,17,1.48,30,322,338,61,21,75
180,"0gv;,,",0.23736104886054482,29,111,40.81,36,11,3.29,9,658,396,27,6,27
180,<(XHw>,0.23161290322580644,37,199,49.68,25,36,-6.8,20,100,263,38,75,105
180,`=9aR0,0.22838709677419355,43,120,43.3,52,17,1.91,54,286,125,61,41,44
180,g7?a=T,0.20018658688184338,43,80,31.25,56,16,1.74,60,233,152,61,21,199
180,"2NOe,-",0.18451612903225806,38,137,52.92,35,17,0.09,11,437,223,64,6,32
180,R=wLnI,0.18198790164584916,44,49,29.74,50,12,2.88,41,286,400,42,67,152
180,j/vPJ_,0.18169154731076284,52,23,20.52,83,6,5.05,63,162,396,45,33,247
180,pE-2<-,0.1789140052940756,75,109,12.64,88,17,7.98,69,357,72,19,20,32
180,/StC32,0.1774193548387097,33,149,40.7,31,16,4.02,8,481,387,34,12,53
180,uZ_J*p,0.16421709293646397,47,38,28.5,50,6,1.97,73,543,294,40,4,320
180,nASOK+,0.1632163251443781,41,78,27.71,33,12,-2.16,67,322,241,45,34,23
180,SmeiO:,0.16176228264917916,37,61,27.92,28,7,4.66,42,711,320,68,38,87
180,8@[.]M,0.15813628285822745,53,58,29.65,28,14,-3.01,17,313,276,15,51,169
180,VoqrmB,0.1467689822238726,47,51,29.19,42,7,5.38,45,729,373,76,66,122
180,gL`gO>,0.13793057765640876,38,62,21.08,44,9,1.77,60,419,298,66,38,105
180,LDYNlH,0.13683316374776455,39,61,44.14,46,13,1.22,35,348,267,44,65,148
180,FBQj(s,0.13669709170427607,40,65,25.51,36,11,-4.9,30,330,232,68,2,333
270,Q*7rS\,3.459306865878242,77,9,13.11,0,2,-1.8,40,118,116,76,42,234
270,N3B6nF,0.913606101623129,58,86,49.13,33,18,-2.6,37,197,165,22,67,139
270,T8AjgN,0.4632493599691733,56,37,42.91,50,10,-1.06,43,242,161,68,60,174
270,3@?DJa,0.459247192414376,66,9,8.42,40,5,3.61,12,313,152,35,33,255
270,NV]SmJ,0.32743056891025735,39,43,33.81,44,9,4.9,37,508,285,48,66,156
270,/6@=[A,0.3103225806451613,37,244,47.68,25,39,3.3,8,224,156,29,49,118
270,:ihlOD,0.2839045583363735,31,77,37.32,33,9,3.29,19,676,334,70,38,131
270,\GF[LF,0.2567512183382556,40,84,43.86,41,12,0.61,50,375,183,55,35,139
270,a453+L,0.2529032258064516,67,122,24.39,65,20,4.63,55,206,108,20,5,165
270,F>]`<O,0.24132931023811277,46,91,64.99,26,15,-4.63,30,295,285,60,20,178
270,:D<fRR,0.2408244501100317,50,54,51.22,21,14,-8.06,19,348,139,65,41,191
270,.C:1mO,0.24009852820269278,75,12,7.5,25,4,-1.08,8,339,130,18,66,178
270,"0gv;,,",0.23736104886054482,29,111,40.81,36,11,3.29,9,658,396,27,6,27
270,<(XHw>,0.23161290322580644,37,199,49.68,25,36,-6.8,20,100,263,38,75,105
270,`=9aR0,0.22838709677419355,43,120,43.3,52,17,1.91,54,286,125,61,41,44
270,"2NOe,-",0.18451612903225806,38,137,52.92,35,17,0.09,11,437,223,64,6,32
270,R=wLnI,0.18198790164584916,44,49,29.74,50,12,2.88,41,286,400,42,67,152
270,j/vPJ_,0.18169154731076284,52,23,20.52,83,6,5.05,63,162,396,45,33,247
270,pE-2<-,0.1789140052940756,75,109,12.64,88,17,7.98,69,357,72,19,20,32
270,/StC32,0.1774193548387097,33,149,40.7,31,16,4.02,8,481,387,34,12,53
270,uZ_J*p,0.16421709293646397,47,38,28.5,50,6,1.97,73,543,294,40,4,320
270,8@[.]M,0.15813628285822745,53,58,29.65,28,14,-3.01,17,313,276,15,51,169
270,VoqrmB,0.1467689822238726,47,51,29.19,42,7,5.38,45,729,373,76,66,122
270,gL`gO>,0.13793057765640876,38,62,21.08,44,9,1.77,60,419,298,66,38,105
270,LDYNlH,0.13683316374776455,39,61,44.14,46,13,1.22,35,348,267,44,65,148
270,FBQj(s,0.13669709170427607,40,65,25.51,36,11,-4.9,30,330,232,68,2,333
270,DH1/g8,0.13612903225806453,70,181,19.47,75,24,5.77,28,384,90,16,60,79
270,b68[<),0.13612903225806453,45,126,35.91,38,21,1.8,56,224,121,55,20,14
270,i-a0;b,0.13569401822380345,47,46,15.95,70,10,10.08,62,144,303,17,20,260
270,h3MNiB,0.1356002793545918,45,93,30.27,46,15,2.94,61,197,214,44,62,122
360,Q*7rS\,3.459306865878242,77,9,13.11,0,2,-1.8,40,118,116,76,42,234
360,N3B6nF,0.913606101623129,58,86,49.13,33,18,-2.6,37,197,165,22,67,139
360,T8AjgN,0.4632493599691733,56,37,42.91,50,10,-1.06,43,242,161,68,60,174
360,3@?DJa,0.459247192414376,66,9,8.42,40,5,3.61,12,313,152,35,33,255
360,NV]SmJ,0.32743056891025735,39,43,33.81,44,9,4.9,37,508,285,48,66,156
360,/6@=[A,0.3103225806451613,37,244,47.68,25,39,3.3,8,224,156,29,49,118
360,:ihlOD,0.2839045583363735,31,77,37.32,33,9,3.29,19,676,334,70,38,131
360,@@Dv6.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,15,36
360,@@Dv[.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,49,36
360,@@DvR.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,41,36
360,@@Dvm/,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,66,40
360,@@Dvi.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,62,36
360,@@DvP.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,39,36
360,@@Dvm/,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,66,40
360,@@Dvf.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,59,36
360,@@DvA.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,25,36
360,@@DvQ.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,40,36
360,\GF[LF,0.2567512183382556,40,84,43.86,41,12,0.61,50,375,183,55,35,139
360,a453+L,0.2529032258064516,67,122,24.39,65,20,4.63,55,206,108,20,5,165
360,F>]`<O,0.24132931023811277,46,91,64.99,26,15,-4.63,30,295,285,60,20,178
360,:D<fRR,0.2408244501100317,50,54,51.22,21,14,-8.06,19,348,139,65,41,191
360,.C:1mO,0.24009852820269278,75,12,7.5,25,4,-1.08,8,339,130,18,66,178
360,"0gv;,,",0.23736104886054482,29,111,40.81,36,11,3.29,9,658,396,27,6,27
360,@@Lvm.,0.23548387096774193,42,122,64.08,38,18,-2.29,24,313,209,79,66,36
360,`=9aR0,0.22838709677419355,43,120,43.3,52,17,1.91,54,286,125,61,41,44
360,@@Dam.,0.22,41,129,52.25,42,19,-0.15,24,313,174,61,66,36
360,"2NOe,-",0.18451612903225806,38,137,52.92,35,17,0.09,11,437,223,64,6,32
360,j/vPJ_,0.18169154731076284,52,23,20.52,83,6,5.05,63,162,396,45,33,247
360,pE-2<-,0.1789140052940756,75,109,12.64,88,17,7.98,69,357,72,19,20,32
360,/StC32,0.1774193548387097,33,149,40.7,31,16,4.02,8,481,387,34,12,53
450,Q*7rS\,3.459306865878242,77,9,13.11,0,2,-1.8,40,118,116,76,42,234
450,N3B6nF,0.913606101623129,58,86,49.13,33,18,-2.6,37,197,165,22,67,139
450,T8AjgN,0.4632493599691733,56,37,42.91,50,10,-1.06,43,242,161,68,60,174
450,3@?DJa,0.459247192414376,66,9,8.42,40,5,3.61,12,313,152,35,33,255
450,NV]SmJ,0.32743056891025735,39,43,33.81,44,9,4.9,37,508,285,48,66,156
450,/6@=[A,0.3103225806451613,37,244,47.68,25,39,3.3,8,224,156,29,49,118
450,:ihlOD,0.2839045583363735,31,77,37.32,33,9,3.29,19,676,334,70,38,131
450,@@Dv6.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,15,36
450,@@Dv[.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,49,36
450,@@Dvm/,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,66,40
450,@@DvP.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,39,36
450,@@Dvm/,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,66,40
450,@@Dvf.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,59,36
450,@@DvA.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,25,36
450,@@DvQ.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,40,36
450,\GF[LF,0.2567512183382556,40,84,43.86,41,12,0.61,50,375,183,55,35,139
450,a453+L,0.2529032258064516,67,122,24.39,65,20,4.63,55,206,108,20,5,165
450,F>]`<O,0.24132931023811277,46,91,64.99,26,15,-4.63,30,295,285,60,20,178
450,:D<fRR,0.2408244501100317,50,54,51.22,21,14,-8.06,19,348,139,65,41,191
450,"0gv;,,",0.23736104886054482,29,111,40.81,36,11,3.29,9,658,396,27,6,27
450,`=9aR0,0.22838709677419355,43,120,43.3,52,17,1.91,54,286,125,61,41,44
450,"2NOe,-",0.18451612903225806,38,137,52.92,35,17,0.09,11,437,223,64,6,32
450,j/vPJ_,0.18169154731076284,52,23,20.52,83,6,5.05,63,162,396,45,33,247
450,pE-2<-,0.1789140052940756,75,109,12.64,88,17,7.98,69,357,72,19,20,32
450,/StC32,0.1774193548387097,33,149,40.7,31,16,4.02,8,481,387,34,12,53
450,uZ_J*p,0.16421709293646397,47,38,28.5,50,6,1.97,73,543,294,40,4,320
450,8@[.]M,0.15813628285822745,53,58,29.65,28,14,-3.01,17,313,276,15,51,169
450,VoqrmB,0.1467689822238726,47,51,29.19,42,7,5.38,45,729,373,76,66,122
450,gL`gO>,0.13793057765640876,38,62,21.08,44,9,1.77,60,419,298,66,38,105
450,LDYNlH,0.13683316374776455,39,61,44.14,46,13,1.22,35,348,267,44,65,148
540,Q*7rS\,3.459306865878242,77,9,13.11,0,2,-1.8,40,118,116,76,42,234
540,N3B6nF,0.913606101623129,58,86,49.13,33,18,-2.6,37,197,165,22,67,139
540,T8AjgN,0.4632493599691733,56,37,42.91,50,10,-1.06,43,242,161,68,60,174
540,/6@=[A,0.3103225806451613,37,244,47.68,25,39,3.3,8,224,156,29,49,118
540,:ihlOD,0.2839045583363735,31,77,37.32,33,9,3.29,19,676,334,70,38,131
540,@@Dv[.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,49,36
540,@@Dvm/,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,66,40
540,@@Dvm/,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,66,40
540,@@Dvf.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,59,36
540,@@DvA.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,25,36
540,\GF[LF,0.2567512183382556,40,84,43.86,41,12,0.61,50,375,183,55,35,139
540,a453+L,0.2529032258064516,67,122,24.39,65,20,4.63,55,206,108,20,5,165
540,F>]`<O,0.24132931023811277,46,91,64.99,26,15,-4.63,30,295,285,60,20,178
540,"0gv;,,",0.23736104886054482,29,111,40.81,36,11,3.29,9,658,396,27,6,27
540,`=9aR0,0.22838709677419355,43,120,43.3,52,17,1.91,54,286,125,61,41,44
540,"2NOe,-",0.18451612903225806,38,137,52.92,35,17,0.09,11,437,223,64,6,32
540,pE-2<-,0.1789140052940756,75,109,12.64,88,17,7.98,69,357,72,19,20,32
540,/StC32,0.1774193548387097,33,149,40.7,31,16,4.02,8,481,387,34,12,53
540,uZ_J*p,0.16421709293646397,47,38,28.5,50,6,1.97,73,543,294,40,4,320
540,8@[.]M,0.15813628285822745,53,58,29.65,28,14,-3.01,17,313,276,15,51,169
540,VoqrmB,0.1467689822238726,47,51,29.19,42,7,5.38,45,729,373,76,66,122
540,gL`gO>,0.13793057765640876,38,62,21.08,44,9,1.77,60,419,298,66,38,105
540,FBQj(s,0.13669709170427607,40,65,25.51,36,11,-4.9,30,330,232,68,2,333
540,DH1/g8,0.13612903225806453,70,181,19.47,75,24,5.77,28,384,90,16,60,79
540,h3MNiB,0.1356002793545918,45,93,30.27,46,15,2.94,61,197,214,44,62,122
540,4GPs07,0.13548387096774195,39,143,38.76,25,20,-2.35,13,375,227,76,9,75
540,K(IadI,0.1265975451613402,46,79,13.52,26,15,-1.81,34,100,196,61,57,152
540,n0RT.>,0.12248039371012298,39,92,35.47,50,14,-0.32,67,171,236,49,8,105
540,@@Vvm.,0.1157272164719581,38,112,33.12,50,16,3.77,24,313,254,79,66,36
540,k@Dvm.,0.11555035292506706,42,87,27.56,35,14,-5.23,64,313,174,79,66,36
630,Q*7rS\,3.459306865878242,77,9,13.11,0,2,-1.8,40,118,116,76,42,234
630,N3B6nF,0.913606101623129,58,86,49.13,33,18,-2.6,37,197,165,22,67,139
630,T8AjgN,0.4632493599691733,56,37,42.91,50,10,-1.06,43,242,161,68,60,174
630,/6@=[A,0.3103225806451613,37,244,47.68,25,39,3.3,8,224,156,29,49,118
630,:ihlOD,0.2839045583363735,31,77,37.32,33,9,3.29,19,676,334,70,38,131
630,@@Dv[.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,49,36
630,@@Dvm/,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,66,40
630,@@Dvf.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,59,36
630,@@DvA.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,25,36
630,a453+L,0.2529032258064516,67,122,24.39,65,20,4.63,55,206,108,20,5,165
630,F>]`<O,0.24132931023811277,46,91,64.99,26,15,-4.63,30,295,285,60,20,178
630,`=9aR0,0.22838709677419355,43,120,43.3,52,17,1.91,54,286,125,61,41,44
630,"2NOe,-",0.18451612903225806,38,137,52.92,35,17,0.09,11,437,223,64,6,32
630,/StC32,0.1774193548387097,33,149,40.7,31,16,4.02,8,481,387,34,12,53
630,uZ_J*p,0.16421709293646397,47,38,28.5,50,6,1.97,73,543,294,40,4,320
630,S@R]-a,0.14745654534001243,38,81,28.37,41,12,2.89,42,313,236,57,7,255
630,VoqrmB,0.1467689822238726,47,51,29.19,42,7,5.38,45,729,373,76,66,122
630,S@R]-^,0.137772846448508,37,82,26.99,41,12,1.95,42,313,236,57,7,242
630,FBQj(s,0.13669709170427607,40,65,25.51,36,11,-4.9,30,330,232,68,2,333
630,DH1/g8,0.13612903225806453,70,181,19.47,75,24,5.77,28,384,90,16,60,79
630,4GPs07,0.13548387096774195,39,143,38.76,25,20,-2.35,13,375,227,76,9,75
630,S@R]-8,0.1306590699089425,37,99,31.16,28,14,-0.18,42,313,236,57,7,79
630,SNR]-.,0.12702639783238762,32,89,24.29,60,10,3.94,42,437,236,57,7,36
630,K(IadI,0.1265975451613402,46,79,13.52,26,15,-1.81,34,100,196,61,57,152
630,n0RT.>,0.12248039371012298,39,92,35.47,50,14,-0.32,67,171,236,49,8,105
630,@@Vvm.,0.1157272164719581,38,112,33.12,50,16,3.77,24,313,254,79,66,36
630,k@Dvm.,0.11555035292506706,42,87,27.56,35,14,-5.23,64,313,174,79,66,36
630,@@Svm.,0.11126011815968678,40,115,35.45,50,16,3.77,24,313,241,79,66,36
630,*FPCe8,0.11032258064516129,33,265,28.72,21,38,-3.13,4,366,227,34,58,79
630,6KBhI2,0.11032258064516129,36,145,25.7,38,18,0.94,15,410,165,67,32,53
720,Q*7rS\,3.459306865878242,77,9,13.11,0,2,-1.8,40,118,116,76,42,234
720,N3B6nF,0.913606101623129,58,86,49.13,33,18,-2.6,37,197,165,22,67,139
720,T8AjgN,0.4632493599691733,56,37,42.91,50,10,-1.06,43,242,161,68,60,174
720,E@.]=L,0.32322580645161286,45,143,40.97,42,26,-0.12,29,313,77,57,21,165
720,:ihlOD,0.2839045583363735,31,77,37.32,33,9,3.29,19,676,334,70,38,131
720,E@.d=.,0.26838709677419353,43,161,44.9,44,27,3.87,29,313,77,63,21,36
720,@@Dv[.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,49,36
720,@@Dvm/,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,66,40
720,@@Dvf.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,59,36
720,a453+L,0.2529032258064516,67,122,24.39,65,20,4.63,55,206,108,20,5,165
720,F>]`<O,0.24132931023811277,46,91,64.99,26,15,-4.63,30,295,285,60,20,178
720,`=9aR0,0.22838709677419355,43,120,43.3,52,17,1.91,54,286,125,61,41,44
720,E@.b=.,0.2161290322580645,43,161,41.37,44,27,3.21,29,313,77,61,21,36
720,E@.]:.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,19,36
720,E@.]7.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,16,36
720,E@.]b.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,56,36
720,E@.]=;,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,21,92
720,E@.]V.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,45,36
720,E@.]=*,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,21,19
720,E@.]=;,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,21,92
720,E@.]n.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,67,36
720,E@.]T.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,43,36
720,E@.]O.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,38,36
720,E@.]*.,0.1896774193548387,44,149,35.44,44,27,2.02,29,313,77,57,4,36
720,"2NOe,-",0.18451612903225806,38,137,52.92,35,17,0.09,11,437,223,64,6,32
720,/StC32,0.1774193548387097,33,149,40.7,31,16,4.02,8,481,387,34,12,53
720,uZ_J*p,0.16421709293646397,47,38,28.5,50,6,1.97,73,543,294,40,4,320
720,S@R]-a,0.14745654534001243,38,81,28.37,41,12,2.89,42,313,236,57,7,255
720,VoqrmB,0.1467689822238726,47,51,29.19,42,7,5.38,45,729,373,76,66,122
720,S@R]-^,0.137772846448508,37,82,26.99,41,12,1.95,42,313,236,57,7,242
810,Q*7rS\,3.459306865878242,77,9,13.11,0,2,-1.8,40,118,116,76,42,234
810,N3B6nF,0.913606101623129,58,86,49.13,33,18,-2.6,37,197,165,22,67,139
810,T8AjgN,0.4632493599691733,56,37,42.91,50,10,-1.06,43,242,161,68,60,174
810,E@.]=L,0.32322580645161286,45,143,40.97,42,26,-0.12,29,313,77,57,21,165
810,:ihlOD,0.2839045583363735,31,77,37.32,33,9,3.29,19,676,334,70,38,131
810,E@.d=.,0.26838709677419353,43,161,44.9,44,27,3.87,29,313,77,63,21,36
810,@@Dv[.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,49,36
810,@@Dvm/,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,66,40
810,@@Dvf.,0.26129032258064516,40,128,57.72,42,19,1.32,24,313,174,79,59,36
810,a453+L,0.2529032258064516,67,122,24.39,65,20,4.63,55,206,108,20,5,165
810,`=9aR0,0.22838709677419355,43,120,43.3,52,17,1.91,54,286,125,61,41,44
810,E@.b=.,0.2161290322580645,43,161,41.37,44,27,3.21,29,313,77,61,21,36
810,@7Dih@,0.20193548387096774,45,133,53.14,31,22,-5.06,24,233,174,68,61,113
810,E@.]:.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,19,36
810,E@.]7.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,16,36
810,E@.]b.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,56,36
810,E@.]=;,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,21,92
810,E@.]V.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,45,36
810,E@.]=*,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,21,19
810,E@.]=;,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,21,92
810,E@.]n.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,67,36
810,E@.]T.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,43,36
810,E@.]O.,0.19161290322580646,43,161,37.68,44,27,2.02,29,313,77,57,38,36
810,E@.]*.,0.1896774193548387,44,149,35.44,44,27,2.02,29,313,77,57,4,36
810,"2NOe,-",0.18451612903225806,38,137,52.92,35,17,0.09,11,437,223,64,6,32
810,@7DihA,0.1832258064516129,44,129,45.17,38,21,-2.54,24,233,174,68,61,118
810,@7Dih<,0.17806451612903224,42,145,47.9,37,24,0.87,24,233,174,68,61,96
