Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	1m	'>8:Z'	2019-12-20	2021-11-12	134	100	0	19.28	-4.96	9.72	63	1.77	1.78	1.96	12	6	109.28	-182.82	84	50	566.71	806.1
BTC-USDT	1m	'qw)F'	2019-12-20	2021-11-12	189	100	0	36.56	-6.68	17.81	65	2.93	1.67	2.66	9	4	194.1	-278.58	122	67	901.37	806.1
BTC-USDT	1m	'io7X'	2019-12-20	2021-11-12	417	100	0	47.9	-14.68	22.86	59	1.14	1.57	1.56	8	5	145.94	-436.8	248	169	2033.59	806.1
BTC-USDT	1m	'sl.2'	2019-12-20	2021-11-12	283	100	0	56.75	-8.98	26.67	45	7.02	1.51	2.97	6	7	315.27	-482.42	127	156	1426.63	806.1
BTC-USDT	1m	'dj+F'	2019-12-20	2021-11-12	341	100	0	39.22	-11.56	19.01	60	0.37	1.41	1.64	8	5	192.0	-569.23	206	135	1476.78	806.1
BTC-USDT	1m	'[_7F'	2019-12-20	2021-11-12	614	100	0	48.66	-14.17	23.19	52	0.87	1.39	1.64	9	10	215.66	-326.2	321	293	3153.31	806.1
BTC-USDT	1m	'mj..'	2019-12-20	2021-11-12	302	100	0	61.81	-11.95	28.8	46	1.72	1.38	2.41	7	7	509.55	-524.31	138	164	1583.5	806.1
BTC-USDT	1m	'iY+_'	2019-12-20	2021-11-12	470	100	0	39.32	-12.03	19.05	51	2.61	1.37	1.58	10	7	154.39	-355.92	241	229	2188.09	806.1
BTC-USDT	1m	'XY/X'	2019-12-20	2021-11-12	696	100	0	38.77	-8.3	18.81	51	2.05	1.32	2.26	7	8	137.68	-448.27	358	338	3235.88	806.1
BTC-USDT	1m	'pf:Q'	2019-12-20	2021-11-12	463	100	0	53.56	-13.09	25.31	46	1.17	1.31	1.93	9	7	312.4	-425.59	211	252	2375.1	806.1
BTC-USDT	1m	'_m+F'	2019-12-20	2021-11-12	326	100	0	34.56	-11.2	16.9	59	0.45	1.31	1.51	8	6	182.76	-342.77	193	133	1428.22	806.1
BTC-USDT	1m	'\\oCP'	2019-12-20	2021-11-12	561	100	0	74.08	-21.65	33.85	40	0.95	1.3	1.56	5	11	563.01	-511.32	227	334	3318.42	806.1
BTC-USDT	1m	'kb;j'	2019-12-20	2021-11-12	545	100	0	34.0	-11.66	16.64	56	0.52	1.27	1.43	8	6	142.85	-438.36	306	239	2727.3	806.1
