Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	1m	'pS.F'	2021-09-09	2021-11-12	62	61	39	15.68	-4.45	126.55	58	4.14	5.5	28.43	6	5	145.24	-118.91	36	26	253.96	40.87
BTC-USDT	1m	'wv8^'	2021-09-09	2021-11-12	26	77	23	10.95	-4.97	79.19	65	1.15	3.22	15.92	6	4	163.97	-344.97	17	9	107.53	40.87
BTC-USDT	1m	'>8:Z'	2021-09-09	2021-11-12	15	47	53	2.71	-1.2	16.19	80	1.65	2.96	13.54	7	2	64.5	-168.81	12	3	59.23	40.87
BTC-USDT	1m	'il=Q'	2021-09-09	2021-11-12	44	86	14	8.86	-4.71	61.03	43	1.08	2.92	12.96	4	4	211.33	-155.82	19	25	173.29	40.87
BTC-USDT	1m	'[_7F'	2021-09-09	2021-11-12	64	72	28	7.21	-3.85	47.83	61	1.69	2.56	12.43	9	3	142.71	-144.8	39	25	257.19	40.87
BTC-USDT	1m	'ss=9'	2021-09-09	2021-11-12	33	88	12	8.68	-6.37	59.54	55	1.13	2.53	9.34	4	3	207.15	-211.58	18	15	134.59	40.87
BTC-USDT	1m	'k-.N'	2021-09-09	2021-11-12	49	55	45	3.1	-1.71	18.71	55	1.46	2.47	10.97	6	3	102.59	-96.55	27	22	192.51	40.87
BTC-USDT	1m	'_j+q'	2021-09-09	2021-11-12	30	47	53	3.45	-1.23	20.96	63	3.59	2.47	17.04	6	3	72.85	-74.71	19	11	118.27	40.87
BTC-USDT	1m	'io<F'	2021-09-09	2021-11-12	39	79	21	5.45	-4.01	34.7	64	0.96	2.47	8.65	6	2	142.56	-200.4	25	14	151.5	40.87
BTC-USDT	1m	'dUWl'	2021-09-09	2021-11-12	1	100	0	0.13	0.0	0.76	100	nan	2.35	inf	1	0	13.41	0.0	1	0	3.97	40.87
BTC-USDT	1m	'qmB^'	2021-09-09	2021-11-12	42	86	14	7.78	-6.54	52.29	62	0.83	2.02	7.99	6	4	159.86	-144.86	26	16	168.46	40.87
BTC-USDT	1m	'XW=1'	2021-09-09	2021-11-12	59	81	19	5.42	-4.31	34.52	54	0.77	1.84	8.01	5	4	124.22	-251.92	32	27	235.67	40.87
