Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	1m	'sm:p'	2020-08-22	2020-09-21	7	86	14	4.97	-0.4	77.03	100	47.93	6.75	190.26	7	0	176	0	7	0	28.32	-5.39
BTC-USDT	1m	'sm7W'	2020-08-22	2020-09-21	5	60	40	5.47	-1.35	87.28	80	6.34	5.41	64.74	2	1	270	-102	4	1	20.34	-5.39
BTC-USDT	1m	'sm?c'	2020-08-22	2020-09-21	7	86	14	5.5	-0.96	87.89	71	15.88	4.96	91.83	2	1	191	-22	5	2	28.28	-5.39
BTC-USDT	1m	'smB^'	2020-08-22	2020-09-21	8	88	12	6.51	-1.63	110.06	75	9.41	4.59	67.62	4	2	275	-82	6	2	32.51	-5.39
BTC-USDT	1m	'ilA2'	2020-08-22	2020-09-21	10	80	20	7.3	-1.94	129.21	60	7.75	4.21	66.48	2	2	337	-88	6	4	40.78	-5.39
BTC-USDT	1m	'wq8^'	2020-08-22	2020-09-21	9	67	33	4.54	-1.35	68.72	67	8.86	4.15	51.04	3	3	260	-69	6	3	36.39	-5.39
BTC-USDT	1m	'/SJe'	2020-08-22	2020-09-21	2	0	100	0.95	-0.15	11.72	100	7.53	2.86	76.02	2	0	52	0	2	0	7.93	-5.39
BTC-USDT	1m	'CNC\\'	2020-08-22	2020-09-21	2	0	100	1.45	-0.25	18.42	100	6.72	2.84	73.4	2	0	106	0	2	0	7.93	-5.39
BTC-USDT	1m	'NA?O'	2020-08-22	2020-09-21	2	0	100	1.08	-0.2	13.43	100	5.71	2.79	65.77	2	0	60	0	2	0	7.92	-5.39
BTC-USDT	1m	'qmB^'	2020-08-22	2020-09-21	4	75	25	3.47	-1.65	49.49	100	8.17	2.77	30.03	4	0	247	0	4	0	15.91	-5.39
BTC-USDT	1m	'7DXP'	2020-08-22	2020-09-21	4	75	25	3.47	-1.65	49.49	100	8.17	2.77	30.03	4	0	247	0	4	0	15.91	-5.39
BTC-USDT	1m	'gYC4'	2020-08-22	2020-09-21	1	0	100	1.64	-0.33	21.15	100	5.27	2.77	64.86	1	0	164	0	1	0	3.91	-5.39
BTC-USDT	1m	'XYG4'	2020-08-22	2020-09-21	1	0	100	1.63	-0.34	21.01	100	4.94	2.75	62.58	1	0	163	0	1	0	3.91	-5.39
BTC-USDT	1m	'XYEc'	2020-08-22	2020-09-21	1	0	100	1.21	-0.25	15.27	100	4.82	2.74	60.37	1	0	121	0	1	0	3.92	-5.39
BTC-USDT	1m	'dH=e'	2020-08-22	2020-09-21	1	0	100	1.01	-0.26	12.61	100	3.43	2.63	49.28	1	0	101	0	1	0	3.93	-5.39
BTC-USDT	1m	'XuAv'	2020-08-22	2020-09-21	9	78	22	2.43	-1.78	32.68	78	1.81	2.61	18.4	4	1	113	-97	7	2	36.21	-5.39
BTC-USDT	1m	'X\\FJ'	2020-08-22	2020-09-21	1	0	100	1.4	-0.38	17.72	100	2.99	2.58	46.55	1	0	140	0	1	0	3.92	-5.39
BTC-USDT	1m	'\\oCP'	2020-08-22	2020-09-21	10	90	10	4.37	-3.81	65.56	40	1.03	2.47	17.22	2	4	301	-179	4	6	40.23	-5.39
BTC-USDT	1m	'VM?s'	2020-08-22	2020-09-21	1	0	100	0.85	-0.27	10.42	100	2.21	2.46	37.9	1	0	85	0	1	0	3.94	-5.39
BTC-USDT	1m	'ulH2'	2020-08-22	2020-09-21	3	67	33	2.49	-1.1	33.63	67	4.64	2.32	30.61	2	1	310	-110	2	1	11.69	-5.39
BTC-USDT	1m	'djC?'	2020-08-22	2020-09-21	9	78	22	2.84	-2.55	38.98	44	0.81	2.05	15.31	2	3	313	-121	4	5	35.72	-5.39
BTC-USDT	1m	'E1=o'	2020-08-22	2020-09-21	2	0	100	0.56	-0.31	6.79	100	0.94	2.04	22.1	2	0	46	0	2	0	7.93	-5.39
BTC-USDT	1m	'Z6:k'	2020-08-22	2020-09-21	2	0	100	0.61	-0.33	7.39	100	0.93	2.04	22.14	2	0	48	0	2	0	7.93	-5.39
BTC-USDT	1m	'v+7v'	2020-08-22	2020-09-21	1	0	100	0.25	-0.15	3.04	100	0.8	1.95	19.68	1	0	25	0	1	0	3.98	-5.39
BTC-USDT	1m	'XlCQ'	2020-08-22	2020-09-21	10	80	20	3.52	-4.05	50.21	40	0.72	1.85	12.4	2	3	298	-121	4	6	40.18	-5.39
BTC-USDT	1m	'uj.2'	2020-08-22	2020-09-21	6	50	50	2.6	-3.98	35.22	83	0.46	1.79	8.84	5	1	377	-310	5	1	24.43	-5.39
BTC-USDT	1m	'kb;j'	2020-08-22	2020-09-21	13	69	31	1.92	-3.58	25.03	69	0.23	1.76	6.99	4	2	170	-165	9	4	52.38	-5.39
BTC-USDT	1m	'iY;_'	2020-08-22	2020-09-21	19	84	16	1.8	-3.16	23.41	47	0.27	1.48	7.4	3	3	231	-105	9	10	76.02	-5.39
BTC-USDT	1m	'Xp.l'	2020-08-22	2020-09-21	10	30	70	1.72	-3.36	22.29	70	0.48	1.25	6.63	4	2	147	-159	7	3	40.46	-5.39
BTC-USDT	1m	'HRBB'	2020-08-22	2020-09-21	2	0	100	0.74	-1.26	9.05	50	0.19	1.12	7.18	1	1	172	-98	1	1	7.98	-5.39
BTC-USDT	1m	'hY?9'	2020-08-22	2020-09-21	4	75	25	0.81	-1.31	10.0	50	0.44	0.72	7.63	2	1	239	-118	2	2	15.73	-5.39
BTC-USDT	1m	'ijHF'	2020-08-22	2020-09-21	2	50	50	0.33	-1.32	3.92	50	0.17	0.52	2.98	1	1	164	-132	1	1	7.8	-5.39
BTC-USDT	1m	'1@]^'	2020-08-22	2020-09-21	2	50	50	0.33	-1.32	3.92	50	0.17	0.52	2.98	1	1	164	-132	1	1	7.8	-5.39
BTC-USDT	1m	'pY.v'	2020-08-22	2020-09-21	12	58	42	0.22	-2.13	2.61	67	0.03	0.41	1.23	3	2	105	-106	8	4	47.79	-5.39
BTC-USDT	1m	'a`EI'	2020-08-22	2020-09-21	2	50	50	0.21	-1.25	2.55	50	0.12	0.37	2.04	1	1	147	-125	1	1	7.81	-5.39
BTC-USDT	1m	'X\\?J'	2020-08-22	2020-09-21	9	78	22	-0.04	-4.1	-0.41	44	-0.0	0.04	-0.1	3	4	277	-174	4	5	36.09	-5.39
