Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
BTC-USDT	1m	'XYEc'	2021-03-04	2021-04-03	4	25	75	2.04	-0.05	26.81	100	218.49	7.38	535.59	4	0	100	0	4	0	15.44	17.75
BTC-USDT	1m	'CNC\\'	2021-03-04	2021-04-03	4	25	75	1.94	-0.22	25.36	75	30.1	5.35	117.27	3	1	105	-14	3	1	15.47	17.75
BTC-USDT	1m	'X\\FJ'	2021-03-04	2021-04-03	4	25	75	2.57	-0.32	34.75	75	15.16	5.19	107.98	3	1	118	-13	3	1	15.69	17.75
BTC-USDT	1m	'E1=o'	2021-03-04	2021-04-03	3	33	67	0.89	0.0	11.02	100	nan	5.16	inf	3	0	53	0	3	0	11.54	17.75
BTC-USDT	1m	'/SJe'	2021-03-04	2021-04-03	2	50	50	1.04	0.0	12.99	100	nan	4.79	inf	2	0	60	0	2	0	7.61	17.75
BTC-USDT	1m	'qmB^'	2021-03-04	2021-04-03	19	68	32	8.23	-4.26	153.65	53	2.19	4.48	36.1	3	2	258	-339	10	9	76.57	17.75
BTC-USDT	1m	'7DXP'	2021-03-04	2021-04-03	19	68	32	8.23	-4.26	153.65	53	2.19	4.48	36.1	3	2	258	-339	10	9	76.57	17.75
BTC-USDT	1m	'NA?O'	2021-03-04	2021-04-03	2	50	50	1.6	0.0	20.51	100	nan	4.48	inf	2	0	112	0	2	0	7.83	17.75
BTC-USDT	1m	'smB^'	2021-03-04	2021-04-03	19	63	37	8.87	-4.04	171.96	58	2.75	4.3	42.53	4	3	271	-339	11	8	76.27	17.75
BTC-USDT	1m	'Xp.l'	2021-03-04	2021-04-03	21	43	57	5.13	-3.41	80.24	57	1.34	4.24	23.53	6	4	149	-155	12	9	82.2	17.75
BTC-USDT	1m	'vY9c'	2021-03-04	2021-04-03	35	69	31	6.47	-3.31	109.31	60	2.97	4.05	32.99	7	3	164	-224	21	14	140.39	17.75
BTC-USDT	1m	'ilA2'	2021-03-04	2021-04-03	18	72	28	8.1	-3.68	150.16	50	2.98	3.78	40.85	3	2	343	-273	9	9	74.42	17.75
BTC-USDT	1m	'sm?c'	2021-03-04	2021-04-03	20	65	35	5.84	-4.1	95.18	60	1.8	3.76	23.2	7	3	169	-177	12	8	77.59	17.75
BTC-USDT	1m	'XYG4'	2021-03-04	2021-04-03	3	33	67	0.52	-0.07	6.25	67	13.74	3.59	86.18	2	1	47	-5	2	1	11.69	17.75
BTC-USDT	1m	'pf>Q'	2021-03-04	2021-04-03	25	76	24	6.4	-4.22	107.65	52	3.12	3.39	25.52	4	4	276	-206	13	12	98.03	17.75
BTC-USDT	1m	'U;Cg'	2021-03-04	2021-04-03	1	100	0	0.85	0.0	10.42	100	nan	3.38	inf	1	0	85	0	1	0	3.86	17.75
BTC-USDT	1m	'v+7v'	2021-03-04	2021-04-03	1	100	0	0.34	0.0	4.08	100	nan	3.38	inf	1	0	34	0	1	0	3.84	17.75
BTC-USDT	1m	'v?L:'	2021-03-04	2021-04-03	1	100	0	0.34	0.0	4.08	100	nan	3.38	inf	1	0	34	0	1	0	3.84	17.75
BTC-USDT	1m	'djC?'	2021-03-04	2021-04-03	27	85	15	7.75	-5.43	140.88	48	1.57	3.19	25.92	3	5	339	-288	13	14	108.28	17.75
BTC-USDT	1m	'dH=e'	2021-03-04	2021-04-03	4	25	75	1.14	-0.77	14.28	75	0.74	3.18	18.49	3	1	77	-77	3	1	15.38	17.75
BTC-USDT	1m	'w28^'	2021-03-04	2021-04-03	2	50	50	0.83	-0.06	10.26	50	140.27	3.13	163.32	1	1	90	-6	1	1	7.79	17.75
BTC-USDT	1m	'VM?s'	2021-03-04	2021-04-03	5	40	60	1.06	-0.63	13.18	80	4.64	3.03	20.94	4	1	79	-64	4	1	19.55	17.75
BTC-USDT	1m	'ijHF'	2021-03-04	2021-04-03	7	71	29	3.05	-2.61	42.47	57	1.49	2.95	16.25	3	2	196	-164	4	3	28.11	17.75
BTC-USDT	1m	'1@]^'	2021-03-04	2021-04-03	7	71	29	3.05	-2.61	42.47	57	1.49	2.95	16.25	3	2	196	-164	4	3	28.11	17.75
BTC-USDT	1m	'ppJt'	2021-03-04	2021-04-03	8	88	12	1.46	-1.09	18.68	62	3.01	2.95	17.19	3	1	63	-106	5	3	31.13	17.75
BTC-USDT	1m	'Z6:k'	2021-03-04	2021-04-03	4	25	75	0.86	-0.28	10.58	50	3.61	2.84	37.38	2	2	98	-24	2	2	15.73	17.75
BTC-USDT	1m	'p1.<'	2021-03-04	2021-04-03	40	55	45	3.62	-2.18	52.03	50	1.98	2.84	23.89	4	4	135	-132	20	20	156.93	17.75
BTC-USDT	1m	'p1.N'	2021-03-04	2021-04-03	40	55	45	3.24	-2.18	45.62	52	1.76	2.6	20.89	4	4	127	-132	21	19	156.93	17.75
BTC-USDT	1m	'XuAv'	2021-03-04	2021-04-03	16	69	31	2.36	-2.27	31.65	69	1.0	2.59	13.96	4	2	121	-169	11	5	62.69	17.75
BTC-USDT	1m	'hW<F'	2021-03-04	2021-04-03	31	77	23	4.27	-3.01	63.69	45	1.76	2.58	21.14	3	4	189	-132	14	17	123.43	17.75
BTC-USDT	1m	'\\oCP'	2021-03-04	2021-04-03	17	76	24	4.44	-2.44	66.79	53	1.86	2.24	27.34	3	2	270	-169	9	8	66.93	17.75
BTC-USDT	1m	'C)0['	2021-03-04	2021-04-03	18	39	61	1.35	-1.1	17.17	61	1.0	2.21	15.64	5	3	96	-108	11	7	70.08	17.75
BTC-USDT	1m	'X_1_'	2021-03-04	2021-04-03	32	47	53	3.88	-6.94	56.52	56	0.24	2.08	8.14	6	3	216	-435	18	14	123.44	17.75
BTC-USDT	1m	'eDPu'	2021-03-04	2021-04-03	32	47	53	3.88	-6.94	56.52	56	0.24	2.08	8.14	6	3	216	-435	18	14	123.44	17.75
BTC-USDT	1m	'uj.2'	2021-03-04	2021-04-03	18	44	56	4.62	-8.1	70.17	56	0.22	1.98	8.66	3	3	308	-431	10	8	69.21	17.75
BTC-USDT	1m	'kb;j'	2021-03-04	2021-04-03	19	68	32	3.35	-4.94	47.48	63	0.59	1.89	9.62	4	3	139	-252	12	7	74.21	17.75
BTC-USDT	1m	'hY?9'	2021-03-04	2021-04-03	18	67	33	2.55	-2.91	34.49	56	1.01	1.85	11.86	4	2	159	-185	10	8	70.39	17.75
BTC-USDT	1m	'p1.3'	2021-03-04	2021-04-03	40	55	45	2.5	-2.19	33.81	50	1.17	1.83	15.42	4	4	176	-132	20	20	156.55	17.75
BTC-USDT	1m	'wq8^'	2021-03-04	2021-04-03	16	69	31	3.41	-7.68	48.33	50	0.17	1.74	6.29	6	5	259	-457	8	8	61.15	17.75
BTC-USDT	1m	'p1.H'	2021-03-04	2021-04-03	40	55	45	2.24	-2.19	29.85	52	1.08	1.72	13.6	4	4	160	-132	21	19	156.31	17.75
BTC-USDT	1m	'sm:p'	2021-03-04	2021-04-03	22	64	36	2.73	-5.17	37.31	68	0.33	1.69	7.22	7	2	127	-315	15	7	85.6	17.75
BTC-USDT	1m	'e..s'	2021-03-04	2021-04-03	31	45	55	1.29	-2.68	16.27	58	0.16	1.68	6.08	5	3	125	-174	18	13	121.91	17.75
BTC-USDT	1m	'V^?4'	2021-03-04	2021-04-03	33	73	27	3.14	-2.88	43.97	52	1.16	1.66	15.29	4	3	235	-165	17	16	130.98	17.75
BTC-USDT	1m	'Ts)F'	2021-03-04	2021-04-03	18	39	61	2.91	-5.42	40.26	56	0.22	1.56	7.42	4	5	241	-372	10	8	69.9	17.75
BTC-USDT	1m	'XW=1'	2021-03-04	2021-04-03	27	70	30	2.97	-4.87	41.1	41	0.52	1.48	8.44	3	4	196	-284	11	16	106.07	17.75
BTC-USDT	1m	'HRBB'	2021-03-04	2021-04-03	5	20	80	0.85	-0.79	10.49	60	0.69	1.46	13.25	2	1	171	-79	3	2	19.48	17.75
BTC-USDT	1m	'XlCQ'	2021-03-04	2021-04-03	30	80	20	2.58	-6.17	34.93	43	0.12	1.32	5.66	3	4	320	-402	13	17	118.82	17.75
BTC-USDT	1m	'p10F'	2021-03-04	2021-04-03	21	48	52	1.3	-2.35	16.45	52	0.45	1.3	6.99	2	2	158	-132	11	10	82.95	17.75
BTC-USDT	1m	'veLM'	2021-03-04	2021-04-03	1	100	0	0.44	-0.55	5.24	100	0.25	1.29	9.51	1	0	44	0	1	0	3.85	17.75
BTC-USDT	1m	'k-.N'	2021-03-04	2021-04-03	26	46	54	1.26	-3.36	15.91	42	0.13	1.28	4.73	4	5	143	-169	11	15	102.37	17.75
BTC-USDT	1m	',jO2'	2021-03-04	2021-04-03	6	50	50	0.68	-1.08	8.37	50	0.38	1.15	7.72	2	2	156	-108	3	3	23.16	17.75
BTC-USDT	1m	'*ZIB'	2021-03-04	2021-04-03	7	57	43	0.43	-0.9	5.16	57	0.21	1.12	5.71	2	1	71	-90	4	3	27.02	17.75
BTC-USDT	1m	'st7M'	2021-03-04	2021-04-03	11	64	36	1.31	-2.81	16.55	55	0.17	1.06	5.88	3	3	152	-140	6	5	43.15	17.75
