['Pair', 'TF', 'Dna', 'Start Date', 'End Date', 'Total Trades', 'Total Net Profit', 'Max.DD', 'Annual Profit', 'Winrate', 'Sharpe', 'Calmar', 'Winning Strike', 'Losing Strike', 'Largest Winning', 'Largest Losing', 'Num. of Wins', 'Num. of Loses', 'Market Change']
['BTC-USD', '5m', 'BTC-USD', '2021-08-01', '2021-09-26', '10', '0.05', '-5.19', 0, '40', '0.11', '0.06', '3', '4', 292, -137, '4', '6', '2.93']
['ETH-USD', '5m', 'ETH-USD', '2021-08-01', '2021-09-26', '10', '17.1', '-3.71', 175, '50', '4.13', '47.17', '2', '2', 1072, -208, '5', '5', '15.37']
['SOL-USD', '5m', 'SOL-USD', '2021-08-01', '2021-09-26', '11', '3.63', '-7.16', 26, '36', '0.82', '3.59', '2', '2', 1100, -344, '4', '7', '270.31']
['AVAX-USD', '5m', 'AVAX-USD', '2021-08-01', '2021-09-26', '13', '10.47', '-16.6', 89, '38', '1.56', '5.37', '3', '3', 2260, -709, '5', '8', '402.64']
['FTT-USD', '5m', 'FTT-USD', '2021-08-01', '2021-09-26', '32', '-6.37', '-25.84', -34, '25', '-0.76', '-1.33', '1', '12', 1191, -330, '8', '24', '55.68']
['ATOM-USD', '5m', 'ATOM-USD', '2021-08-01', '2021-09-26', '13', '11.01', '-11.02', 95, '62', '1.62', '8.64', '5', '3', 693, -486, '8', '5', '212.87']
['LUNA-USD', '5m', 'LUNA-USD', '2021-08-01', '2021-09-26', '19', '-1.06', '-13.8', -7, '32', '0.08', '-0.48', '2', '3', 1279, -472, '6', '13', '258.16']
['ADA-USD', '5m', 'ADA-USD', '2021-08-01', '2021-09-26', '14', '1.28', '-7.46', 8, '43', '0.4', '1.13', '4', '3', 695, -344, '6', '8', '74.32']
['DOT-USD', '5m', 'DOT-USD', '2021-08-01', '2021-09-26', '6', '15.53', '-2.7', 152, '67', '4.12', '56.36', '4', '2', 751, -177, '4', '2', '77.95']
