Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
ETH-USDT	5m	':o*.2*'	2020-08-12	2020-09-11	21	52	48	2.03	-0.16	26.7	95	119.92	11.12	171.49	12	1	12	-40	20	1	25.34	-2.95
ETH-USDT	5m	'C,<H5i'	2020-08-12	2020-09-11	18	56	44	5.38	-1.18	85.44	61	6.55	8.64	72.25	6	4	82	-54	11	7	22.05	-2.95
ETH-USDT	5m	':5<I5i'	2020-08-12	2020-09-11	21	48	52	6.12	-1.02	101.21	57	7.53	8.58	99.55	4	3	84	-55	12	9	25.53	-2.95
ETH-USDT	5m	'83<H5i'	2020-08-12	2020-09-11	17	47	53	4.84	-0.97	74.4	59	5.0	8.11	76.41	5	4	81	-59	10	7	20.81	-2.95
ETH-USDT	5m	'C*<H5i'	2020-08-12	2020-09-11	14	43	57	4.12	-0.62	60.94	64	7.28	7.57	97.65	4	2	81	-48	9	5	17.06	-2.95
ETH-USDT	5m	':0DH5i'	2020-08-12	2020-09-11	20	50	50	4.91	-1.43	75.76	50	3.07	7.27	53.15	5	5	102	-64	10	10	24.4	-2.95
ETH-USDT	5m	':2D?5l'	2020-08-12	2020-09-11	19	42	58	3.89	-1.25	56.79	53	2.73	6.52	45.43	5	4	80	-62	10	9	23.06	-2.95
ETH-USDT	5m	':,<H5i'	2020-08-12	2020-09-11	20	35	65	4.32	-1.27	64.45	50	3.63	6.48	50.91	6	6	81	-47	10	10	24.37	-2.95
ETH-USDT	5m	':3<K5i'	2020-08-12	2020-09-11	21	43	57	4.01	-1.27	58.84	48	2.55	6.29	46.47	5	5	87	-55	10	11	25.46	-2.95
ETH-USDT	5m	':G<I5i'	2020-08-12	2020-09-11	12	50	50	3.48	-0.68	49.65	58	6.63	6.22	73.48	4	3	82	-48	7	5	14.37	-2.95
ETH-USDT	5m	':2<H5l'	2020-08-12	2020-09-11	19	42	58	3.86	-1.2	56.26	53	3.01	6.17	46.9	5	4	81	-57	10	9	23.09	-2.95
ETH-USDT	5m	':G<H5i'	2020-08-12	2020-09-11	12	50	50	3.35	-0.68	47.43	58	6.24	6.12	70.26	4	3	80	-48	7	5	14.36	-2.95
ETH-USDT	5m	'93<I5i'	2020-08-12	2020-09-11	20	40	60	3.82	-1.2	55.46	50	2.92	5.98	46.12	5	4	83	-58	10	10	24.36	-2.95
ETH-USDT	5m	':2Q:5i'	2020-08-12	2020-09-11	23	43	57	4.03	-1.63	59.25	43	1.75	5.92	36.46	5	6	92	-71	10	13	27.93	-2.95
ETH-USDT	5m	':2>K5i'	2020-08-12	2020-09-11	23	43	57	4.04	-1.58	59.36	43	1.89	5.78	37.59	5	6	92	-58	10	13	27.95	-2.95
ETH-USDT	5m	':3<H5i'	2020-08-12	2020-09-11	21	43	57	3.42	-1.27	48.65	48	1.98	5.72	38.38	5	5	80	-55	10	11	25.41	-2.95
ETH-USDT	5m	':7<H0i'	2020-08-12	2020-09-11	30	50	50	3.47	-1.18	49.39	43	2.97	5.68	41.69	3	5	81	-57	13	17	36.48	-2.95
ETH-USDT	5m	'C3<J0i'	2020-08-12	2020-09-11	22	55	45	4.35	-1.32	65.09	50	4.12	5.62	49.38	7	4	85	-58	11	11	26.8	-2.95
ETH-USDT	5m	':2@H5i'	2020-08-12	2020-09-11	23	43	57	3.86	-1.59	56.26	43	1.75	5.58	35.36	5	6	91	-60	10	13	27.92	-2.95
